aX,aY,aZ,gX,gY,gZ,beat_change,beat,dynamic
-0.154,-0.12,-1.038,15.183,1.28,53.415,None,3,f
-0.146,-0.123,-1.039,14.939,0.7929999999999999,52.744,None,3,f
-0.145,-0.123,-1.05,14.207,0.061,52.43899999999999,None,3,f
-0.139,-0.123,-1.04,13.963,-0.8540000000000001,51.951,None,3,f
-0.13,-0.124,-1.043,13.476,-1.098,51.341,None,3,f
-0.125,-0.124,-1.036,13.171,-1.22,50.793,None,3,f
-0.113,-0.117,-1.043,13.232,-1.402,50.36600000000001,None,3,f
-0.11,-0.108,-1.043,13.537,-1.585,50.183,None,3,f
-0.097,-0.104,-1.042,13.72,-1.463,49.451,None,3,f
-0.092,-0.102,-1.046,13.963,-1.22,48.902,None,3,f
-0.09,-0.103,-1.047,13.902,-1.341,48.17100000000001,None,3,f
-0.083,-0.102,-1.043,13.78,-1.707,47.86600000000001,None,3,f
-0.08900000000000001,-0.1,-1.048,13.963,-1.89,47.256,None,3,f
-0.093,-0.104,-1.051,13.659,-2.073,46.524,None,3,f
-0.08800000000000001,-0.11,-1.047,13.415,-2.317,45.67100000000001,None,3,f
-0.08800000000000001,-0.122,-1.043,12.988,-2.5610000000000004,45.0,None,3,f
-0.083,-0.124,-1.047,12.683,-2.5610000000000004,44.39,None,3,f
-0.075,-0.118,-1.038,12.195,-2.5610000000000004,43.598,None,3,f
-0.08,-0.116,-1.036,11.829,-2.073,42.805,None,3,f
-0.079,-0.115,-1.03,10.976,-1.22,41.707,None,3,f
-0.073,-0.11,-1.027,10.61,-0.732,40.732,None,3,f
-0.07200000000000001,-0.107,-1.032,10.061,-0.366,39.756,None,3,f
-0.08,-0.102,-1.03,9.329,-0.4270000000000001,38.78,None,3,f
-0.071,-0.102,-1.034,8.597999999999999,-0.366,37.927,None,3,f
-0.06,-0.103,-1.04,7.987999999999999,-0.366,37.134,None,3,f
-0.057,-0.103,-1.0490000000000002,7.195,-0.61,36.28,None,3,f
-0.051,-0.099,-1.0659999999999998,6.402,-0.4270000000000001,35.183,None,3,f
-0.043,-0.105,-1.072,6.037000000000001,0.122,34.146,None,3,f
-0.037000000000000005,-0.112,-1.084,5.488,0.5489999999999999,33.293,None,3,f
-0.035,-0.106,-1.096,5.122000000000001,0.366,32.5,None,3,f
-0.028,-0.1,-1.099,4.512,0.122,31.585,None,3,f
-0.021,-0.1,-1.111,4.146,0.305,30.671,None,3,f
-0.017,-0.098,-1.108,3.659,1.037,29.573,None,3,f
-0.008,-0.096,-1.109,3.4760000000000004,2.195,28.537,None,3,f
-0.01,-0.096,-1.12,2.744,2.622,27.927,None,3,f
-0.01,-0.096,-1.127,2.073,2.5,27.195,None,3,f
-0.006999999999999999,-0.095,-1.138,1.646,2.5610000000000004,26.768,None,3,f
-0.006999999999999999,-0.094,-1.135,0.976,2.6830000000000003,26.037,None,3,f
-0.011,-0.095,-1.127,0.7929999999999999,2.6830000000000003,25.549,None,3,f
-0.018000000000000002,-0.092,-1.131,0.6709999999999999,2.5,24.878,None,3,f
-0.016,-0.093,-1.125,0.61,2.317,24.146,None,3,f
-0.017,-0.087,-1.123,0.6709999999999999,2.073,23.415,None,3,f
-0.019,-0.085,-1.116,0.4270000000000001,2.195,22.683000000000003,None,3,f
-0.019,-0.086,-1.115,0.305,2.195,21.768,None,3,f
-0.019,-0.084,-1.114,0.183,2.256,21.159,None,3,f
-0.022,-0.08199999999999999,-1.112,-0.122,2.317,20.427,None,3,f
-0.033,-0.081,-1.112,-0.305,2.622,19.695,None,3,f
-0.036000000000000004,-0.084,-1.11,-0.366,2.988,18.963,None,3,f
-0.033,-0.087,-1.097,-0.732,2.927,18.598,None,3,f
-0.036000000000000004,-0.087,-1.09,-1.037,2.439,18.171,None,3,f
-0.04,-0.085,-1.083,-1.22,1.89,17.561,None,3,f
-0.041,-0.081,-1.074,-1.524,1.646,16.89,None,3,f
-0.042,-0.07400000000000001,-1.069,-1.524,1.28,16.340999999999998,None,3,f
-0.035,-0.07200000000000001,-1.064,-1.524,1.159,15.671,None,3,f
-0.039,-0.068,-1.061,-1.585,1.159,14.878,None,3,f
-0.042,-0.066,-1.0590000000000002,-1.585,0.8540000000000001,14.146,None,3,f
-0.04,-0.068,-1.052,-1.89,0.5489999999999999,13.659,None,3,f
-0.042,-0.068,-1.05,-1.768,0.305,12.683,None,3,f
-0.05,-0.066,-1.045,-1.524,0.061,11.524,None,3,f
-0.049,-0.066,-1.043,-1.646,-0.122,10.854,None,3,f
-0.046,-0.063,-1.039,-1.524,-0.5489999999999999,10.244000000000002,None,3,f
-0.046,-0.065,-1.037,-1.463,-1.22,9.512,None,3,f
-0.045,-0.066,-1.024,-1.341,-2.134,8.841000000000003,None,3,f
-0.042,-0.063,-1.027,-1.22,-2.6830000000000003,8.537,None,3,f
-0.043,-0.059,-1.023,-0.976,-2.439,7.744,None,3,f
-0.044,-0.048,-1.02,-0.976,-2.073,7.0120000000000005,None,3,f
-0.047,-0.052000000000000005,-1.011,-1.037,-1.829,6.402,None,3,f
-0.052000000000000005,-0.051,-1.005,-1.098,-1.951,6.037000000000001,None,3,f
-0.051,-0.043,-0.997,-0.7929999999999999,-2.256,5.549,None,3,f
-0.055,-0.046,-0.989,-0.488,-2.317,5.4270000000000005,None,3,f
-0.06,-0.054000000000000006,-0.998,-0.488,-2.317,5.183,None,3,f
-0.063,-0.047,-0.997,-0.244,-2.195,4.878,None,3,f
-0.068,-0.043,-0.993,-0.061,-2.622,4.39,None,3,f
-0.076,-0.049,-0.984,-0.122,-2.744,4.207,None,3,f
-0.08,-0.045,-0.979,-0.183,-2.622,4.024,None,3,f
-0.084,-0.046,-0.979,0.061,-2.317,3.5980000000000003,None,3,f
-0.094,-0.041,-0.975,0.183,-1.951,3.537,None,3,f
-0.102,-0.042,-0.976,0.061,-1.951,3.537,None,3,f
-0.114,-0.044,-0.967,0.305,-2.195,3.5980000000000003,None,3,f
-0.122,-0.042,-0.968,0.183,-1.951,3.659,None,3,f
-0.129,-0.046,-0.972,0.183,-1.585,3.4760000000000004,None,3,f
-0.13699999999999998,-0.047,-0.965,0.366,-1.159,3.5980000000000003,None,3,f
-0.14400000000000002,-0.043,-0.96,0.366,-0.305,3.841,None,3,f
-0.149,-0.04,-0.963,0.732,0.366,3.5980000000000003,None,3,f
-0.14800000000000002,-0.034,-0.962,1.098,0.488,3.5980000000000003,None,3,f
-0.156,-0.037000000000000005,-0.962,0.7929999999999999,1.098,3.72,None,3,f
-0.166,-0.035,-0.96,0.732,1.707,3.963,None,3,f
-0.173,-0.036000000000000004,-0.959,0.8540000000000001,1.951,3.841,None,3,f
-0.17600000000000002,-0.041,-0.959,0.61,2.378,3.659,None,3,f
-0.17600000000000002,-0.045,-0.961,0.8540000000000001,2.378,3.415,None,3,f
-0.185,-0.044,-0.956,1.037,2.195,3.4760000000000004,None,3,f
-0.192,-0.042,-0.957,0.976,2.012,3.11,None,3,f
-0.19,-0.047,-0.954,1.159,1.341,2.6830000000000003,None,3,f
-0.201,-0.044,-0.949,0.915,0.8540000000000001,2.5,None,3,f
-0.203,-0.042,-0.951,1.037,0.5489999999999999,1.89,None,3,f
-0.199,-0.038,-0.954,0.976,0.305,1.341,None,3,f
-0.206,-0.038,-0.956,0.488,0.183,0.7929999999999999,None,3,f
-0.209,-0.044,-0.956,0.183,0.0,0.305,None,3,f
-0.205,-0.045,-0.959,-0.244,0.305,-0.122,None,3,f
-0.204,-0.045,-0.959,-0.8540000000000001,0.7929999999999999,-0.5489999999999999,None,3,f
-0.196,-0.047,-0.957,-1.28,1.463,-0.915,None,3,f
-0.188,-0.044,-0.963,-1.463,1.951,-1.22,None,3,f
-0.18600000000000005,-0.041,-0.964,-1.768,2.6830000000000003,-1.768,None,3,f
-0.183,-0.036000000000000004,-0.97,-2.012,3.232,-2.256,None,3,f
-0.177,-0.035,-0.983,-2.378,3.72,-2.256,None,3,f
-0.18,-0.045,-0.989,-2.256,4.024,-2.5,None,3,f
-0.173,-0.042,-0.993,-2.317,4.4510000000000005,-3.049,None,3,f
-0.175,-0.043,-1.007,-2.5610000000000004,4.817,-3.049,None,3,f
-0.175,-0.043,-1.015,-2.6830000000000003,4.756,-3.1710000000000003,None,3,f
-0.171,-0.051,-1.018,-2.805,4.573,-3.354,None,3,f
-0.168,-0.056,-1.013,-2.927,4.085,-3.293,None,3,f
-0.175,-0.059,-1.018,-2.988,3.5980000000000003,-3.232,None,3,f
-0.173,-0.063,-1.016,-2.988,3.232,-3.232,None,3,f
-0.18,-0.062,-1.014,-2.927,2.866,-3.232,None,3,f
-0.179,-0.06,-1.02,-3.11,2.317,-3.293,None,3,f
-0.188,-0.057,-1.013,-2.744,2.012,-3.415,None,3,f
-0.196,-0.058,-1.01,-2.744,1.707,-3.354,None,3,f
-0.198,-0.052000000000000005,-1.006,-2.5610000000000004,1.341,-3.293,None,3,f
-0.203,-0.056,-1.007,-2.317,0.732,-3.293,None,3,f
-0.208,-0.056,-1.01,-2.195,0.244,-3.415,None,3,f
-0.212,-0.057,-1.003,-2.134,-0.488,-3.354,None,3,f
-0.215,-0.052000000000000005,-1.0,-1.89,-1.098,-3.354,None,3,f
-0.214,-0.057,-0.992,-1.768,-1.768,-3.4760000000000004,None,3,f
-0.213,-0.059,-0.989,-1.463,-1.89,-3.5980000000000003,3beats_3,3,f
-0.213,-0.058,-0.981,-1.098,-2.073,-3.78,None,3,f
-0.212,-0.054000000000000006,-0.977,-0.8540000000000001,-2.256,-4.024,None,3,f
-0.218,-0.051,-0.972,-0.6709999999999999,-1.951,-4.085,None,3,f
-0.222,-0.05,-0.965,-0.4270000000000001,-2.012,-4.085,None,3,f
-0.222,-0.049,-0.964,-0.122,-1.829,-4.085,None,3,f
-0.22,-0.048,-0.958,-0.183,-1.463,-4.268,None,3,f
-0.221,-0.042,-0.956,-0.183,-0.915,-4.573,None,3,f
-0.213,-0.04,-0.951,-0.061,-0.488,-4.634,None,3,f
-0.212,-0.035,-0.942,0.0,0.061,-4.634,None,3,f
-0.217,-0.034,-0.941,0.183,0.7929999999999999,-4.939,None,3,f
-0.219,-0.034,-0.945,0.061,1.341,-5.183,None,3,f
-0.223,-0.033,-0.948,0.183,1.768,-5.244,None,3,f
-0.228,-0.032,-0.944,0.061,1.89,-5.183,None,3,f
-0.229,-0.031,-0.946,-0.122,1.89,-5.3660000000000005,None,3,f
-0.235,-0.029,-0.944,-0.244,1.768,-5.244,None,3,f
-0.237,-0.03,-0.943,-0.061,2.073,-5.4270000000000005,None,3,f
-0.239,-0.027000000000000003,-0.944,-0.122,2.378,-5.671,None,3,f
-0.248,-0.027000000000000003,-0.951,0.0,2.622,-5.854,None,3,f
-0.252,-0.033,-0.951,0.0,2.744,-5.732,None,3,f
-0.261,-0.036000000000000004,-0.955,0.061,1.951,-5.549,None,3,f
-0.259,-0.039,-0.958,-0.061,0.7929999999999999,-5.549,None,3,f
-0.267,-0.041,-0.967,0.244,-0.366,-5.305,None,3,f
-0.262,-0.04,-0.962,0.61,-0.5489999999999999,-5.122000000000001,None,3,f
-0.259,-0.037000000000000005,-0.954,0.7929999999999999,-0.6709999999999999,-5.305,None,3,f
-0.254,-0.038,-0.958,1.098,-0.976,-5.305,None,3,f
-0.254,-0.039,-0.954,1.646,-1.28,-5.4270000000000005,None,3,f
-0.259,-0.042,-0.954,1.951,-1.159,-5.3660000000000005,None,3,f
-0.258,-0.041,-0.955,2.5610000000000004,-1.341,-5.305,None,3,f
-0.265,-0.04,-0.953,2.927,-1.89,-5.3660000000000005,None,3,f
-0.264,-0.037000000000000005,-0.951,2.805,-2.439,-5.305,None,3,f
-0.258,-0.042,-0.951,3.1710000000000003,-3.232,-5.305,None,3,f
-0.259,-0.046,-0.95,3.293,-3.902,-5.122000000000001,None,3,f
-0.258,-0.045,-0.946,3.232,-4.512,-5.183,None,3,f
-0.262,-0.045,-0.944,3.293,-5.183,-5.244,None,3,f
-0.256,-0.046,-0.938,3.537,-5.244,-5.4270000000000005,None,3,f
-0.259,-0.043,-0.938,3.72,-5.244,-5.3660000000000005,None,3,f
-0.27,-0.041,-0.931,3.5980000000000003,-5.488,-5.4270000000000005,None,3,f
-0.274,-0.038,-0.942,3.659,-5.549,-5.671,None,3,f
-0.28300000000000003,-0.039,-0.936,3.78,-5.244,-5.915,None,3,f
-0.281,-0.038,-0.934,3.963,-5.122000000000001,-6.159,None,3,f
-0.273,-0.034,-0.937,3.963,-4.878,-6.524,None,3,f
-0.27,-0.038,-0.936,3.963,-4.39,-6.524,None,3,f
-0.259,-0.038,-0.937,3.659,-3.72,-6.768,None,3,f
-0.26,-0.042,-0.94,3.293,-3.11,-7.0120000000000005,None,3,f
-0.257,-0.048,-0.952,2.744,-2.805,-7.134,None,3,f
-0.26,-0.047,-0.956,2.5610000000000004,-2.744,-7.134,None,3,f
-0.258,-0.044,-0.955,2.317,-2.805,-7.256,None,3,f
-0.251,-0.046,-0.96,1.89,-2.5,-7.317,None,3,f
-0.252,-0.052000000000000005,-0.959,1.524,-1.951,-7.561,None,3,f
-0.252,-0.045,-0.963,1.22,-1.646,-7.805,None,3,f
-0.247,-0.043,-0.971,0.976,-1.22,-7.744,None,3,f
-0.249,-0.041,-0.979,0.5489999999999999,-0.976,-8.049,None,3,f
-0.257,-0.042,-0.988,0.366,-0.6709999999999999,-8.232000000000001,None,3,f
-0.264,-0.046,-0.993,0.0,-0.244,-8.354,None,3,f
-0.265,-0.05,-1.0,-0.244,0.61,-8.597999999999999,None,3,f
-0.265,-0.054000000000000006,-1.013,-0.5489999999999999,1.159,-8.597999999999999,None,3,f
-0.274,-0.058,-1.017,-1.098,1.402,-8.415,None,3,f
-0.269,-0.064,-1.021,-1.28,1.951,-8.293,None,3,f
-0.267,-0.063,-1.023,-1.463,2.5,-8.293,None,3,f
-0.268,-0.062,-1.024,-1.646,2.927,-8.11,None,3,f
-0.271,-0.062,-1.029,-1.707,3.232,-8.11,None,3,f
-0.279,-0.057,-1.03,-1.768,3.293,-7.927,None,3,f
-0.282,-0.057,-1.032,-1.585,3.1710000000000003,-7.5,None,3,f
-0.279,-0.065,-1.024,-1.463,3.659,-7.744,None,3,f
-0.28600000000000003,-0.061,-1.024,-1.22,4.146,-7.561,None,3,f
-0.29600000000000004,-0.055,-1.028,-0.5489999999999999,4.39,-7.317,None,3,f
-0.302,-0.059,-1.028,-0.305,4.146,-7.256,None,3,f
-0.309,-0.058,-1.027,-0.122,3.902,-6.707000000000002,None,3,f
-0.313,-0.059,-1.021,0.488,3.354,-6.22,None,3,f
-0.316,-0.064,-1.017,0.7929999999999999,2.927,-6.037000000000001,None,3,f
-0.319,-0.062,-1.012,0.976,2.6830000000000003,-5.854,None,3,f
-0.324,-0.062,-0.995,0.976,2.134,-5.4270000000000005,None,3,f
-0.328,-0.058,-0.99,1.463,1.646,-4.817,None,3,f
-0.326,-0.06,-0.979,2.134,1.22,-4.329,None,3,f
-0.332,-0.061,-0.972,2.195,0.305,-3.841,None,3,f
-0.333,-0.057,-0.963,2.439,-0.488,-3.537,None,3,f
-0.339,-0.053,-0.956,2.866,-1.037,-3.11,None,3,f
-0.342,-0.045,-0.946,2.988,-1.402,-2.927,None,3,f
-0.349,-0.039,-0.948,2.988,-1.463,-2.6830000000000003,None,3,f
-0.35100000000000003,-0.036000000000000004,-0.945,2.927,-1.768,-2.5,None,3,f
-0.345,-0.04,-0.945,2.744,-1.829,-2.195,None,3,f
-0.349,-0.04,-0.945,2.866,-2.134,-2.134,None,3,f
-0.354,-0.043,-0.936,2.439,-2.5,-1.646,None,3,f
-0.353,-0.044,-0.937,2.317,-2.744,-1.463,None,3,f
-0.34600000000000003,-0.044,-0.937,2.439,-2.927,-1.463,None,3,f
-0.34700000000000003,-0.045,-0.939,2.256,-2.988,-1.463,None,3,f
-0.34600000000000003,-0.044,-0.942,2.195,-2.927,-1.585,None,3,f
-0.341,-0.038,-0.942,2.073,-2.622,-1.402,None,3,f
-0.338,-0.037000000000000005,-0.945,1.89,-2.195,-1.524,None,3,f
-0.336,-0.036000000000000004,-0.955,1.768,-1.768,-1.707,None,3,f
-0.332,-0.041,-0.965,1.463,-1.463,-1.646,None,3,f
-0.335,-0.044,-0.97,0.915,-1.402,-1.585,None,3,f
-0.332,-0.057,-0.979,0.7929999999999999,-1.28,-1.768,None,3,f
-0.326,-0.062,-0.983,0.61,-0.976,-2.012,None,3,f
-0.317,-0.059,-0.989,0.305,-0.6709999999999999,-2.012,None,3,f
-0.308,-0.06,-0.995,0.0,-0.244,-1.951,None,3,f
-0.302,-0.06,-1.003,-0.61,0.0,-2.256,None,3,f
-0.297,-0.058,-1.002,-0.976,0.732,-2.5,None,3,f
-0.29600000000000004,-0.052000000000000005,-1.009,-1.341,1.402,-2.5610000000000004,None,3,f
-0.295,-0.053,-1.011,-1.707,1.585,-2.622,None,3,f
-0.297,-0.055,-1.024,-1.89,1.463,-2.622,None,3,f
-0.29,-0.051,-1.024,-2.134,1.585,-2.744,None,3,f
-0.28600000000000003,-0.056,-1.03,-2.317,1.707,-2.5610000000000004,None,3,f
-0.289,-0.057,-1.037,-2.378,1.951,-2.622,None,3,f
-0.289,-0.054000000000000006,-1.037,-1.89,2.012,-2.6830000000000003,None,3,f
-0.279,-0.055,-1.039,-2.073,1.829,-2.805,None,3,f
-0.272,-0.052000000000000005,-1.043,-2.073,1.402,-2.927,None,3,f
-0.279,-0.054000000000000006,-1.043,-1.829,0.61,-2.805,None,3,f
-0.272,-0.046,-1.043,-1.707,0.061,-2.927,None,3,f
-0.274,-0.053,-1.044,-1.646,-0.732,-2.927,None,3,f
-0.276,-0.052000000000000005,-1.043,-2.012,-1.341,-2.988,None,3,f
-0.276,-0.057,-1.039,-2.012,-2.134,-3.1710000000000003,None,3,f
-0.274,-0.054000000000000006,-1.031,-2.317,-2.927,-3.049,None,3,f
-0.271,-0.061,-1.036,-2.5,-3.415,-2.988,None,3,f
-0.27,-0.059,-1.025,-2.744,-4.024,-2.744,None,3,f
-0.269,-0.056,-1.023,-3.1710000000000003,-4.329,-2.5610000000000004,None,3,f
-0.274,-0.057,-1.012,-3.1710000000000003,-4.268,-2.5,None,3,f
-0.271,-0.056,-1.014,-3.841,-3.902,-2.5,None,3,f
-0.265,-0.052000000000000005,-1.019,-4.085,-3.537,-2.5,None,3,f
-0.268,-0.052000000000000005,-1.008,-4.329,-3.354,-2.6830000000000003,None,3,f
-0.266,-0.054000000000000006,-1.009,-4.329,-3.11,-2.927,None,3,f
-0.256,-0.055,-1.023,-4.329,-2.927,-3.293,None,3,f
-0.255,-0.056,-1.023,-4.4510000000000005,-2.988,-3.537,None,3,f
-0.257,-0.058,-1.033,-4.39,-3.4760000000000004,-3.5980000000000003,None,3,f
-0.258,-0.061,-1.038,-4.329,-4.207,-3.5980000000000003,None,3,f
-0.254,-0.066,-1.041,-4.329,-5.061,-3.902,None,3,f
-0.256,-0.065,-1.044,-4.024,-5.549,-4.268,None,3,f
-0.258,-0.067,-1.046,-4.024,-5.671,-4.695,None,3,f
-0.255,-0.06,-1.038,-4.085,-6.037000000000001,-5.0,None,3,f
-0.244,-0.064,-1.039,-4.268,-6.28,-5.244,None,3,f
-0.245,-0.06,-1.038,-4.756,-6.341,-5.4270000000000005,None,3,f
-0.242,-0.057,-1.041,-5.061,-5.671,-5.61,None,3,f
-0.232,-0.053,-1.039,-5.0,-4.817,-5.792999999999998,None,3,f
-0.231,-0.051,-1.034,-5.3660000000000005,-3.841,-6.22,None,3,f
-0.234,-0.041,-1.036,-5.915,-2.805,-6.646,None,3,f
-0.231,-0.036000000000000004,-1.035,-6.159,-2.134,-6.585,None,3,f
-0.227,-0.04,-1.038,-6.28,-2.012,-6.707000000000002,None,3,f
-0.223,-0.031,-1.042,-6.402,-1.524,-6.462999999999999,None,3,f
-0.218,-0.029,-1.042,-6.524,-1.159,-6.707000000000002,None,3,f
-0.215,-0.023,-1.046,-6.585,-1.037,-6.646,None,3,f
-0.213,-0.025,-1.05,-6.768,-1.341,-6.646,None,3,f
-0.218,-0.03,-1.055,-7.073,-1.951,-6.585,None,3,f
-0.219,-0.032,-1.067,-6.89,-2.5610000000000004,-6.768,None,3,f
-0.225,-0.034,-1.064,-7.0120000000000005,-3.11,-6.829,None,3,f
-0.233,-0.041,-1.0659999999999998,-7.5,-3.72,-6.89,None,3,f
-0.228,-0.037000000000000005,-1.069,-7.744,-4.024,-7.256,None,3,f
-0.233,-0.035,-1.075,-8.11,-4.39,-7.5,None,3,f
-0.235,-0.042,-1.074,-8.597999999999999,-5.122000000000001,-7.927,None,3,f
-0.238,-0.043,-1.075,-9.085,-5.671,-8.049,None,3,f
-0.238,-0.043,-1.081,-9.512,-6.22,-8.232000000000001,None,3,f
-0.24,-0.041,-1.083,-10.061,-7.073,-8.597999999999999,None,3,f
-0.24,-0.044,-1.084,-10.671,-7.683,-8.841000000000003,None,3,f
-0.231,-0.039,-1.083,-11.341,-8.171,-9.329,None,3,f
-0.226,-0.046,-1.092,-12.073,-8.293,-9.756,None,3,f
-0.222,-0.046,-1.105,-12.866,-8.354,-10.305,None,3,f
-0.212,-0.045,-1.112,-13.476,-8.354,-10.732,None,3,f
-0.204,-0.043,-1.12,-14.329,-7.927,-11.22,None,3,f
-0.202,-0.046,-1.129,-15.0,-7.622000000000001,-11.585,None,3,f
-0.196,-0.045,-1.142,-15.915,-7.377999999999999,-12.195,None,3,f
-0.195,-0.047,-1.15,-16.585,-7.195,-12.561,None,3,f
-0.184,-0.048,-1.164,-17.866,-7.256,-13.049,None,3,f
-0.174,-0.053,-1.17,-18.78,-7.5,-13.659,None,3,f
-0.174,-0.056,-1.187,-19.817,-7.622000000000001,-14.085,None,3,f
-0.173,-0.052000000000000005,-1.198,-21.098000000000006,-7.927,-14.634,None,3,f
-0.16699999999999998,-0.052000000000000005,-1.2,-22.378,-7.866,-15.122,None,3,f
-0.162,-0.051,-1.217,-23.537,-7.622000000000001,-15.671,None,3,f
-0.157,-0.048,-1.226,-24.817,-7.377999999999999,-16.037,None,3,f
-0.156,-0.052000000000000005,-1.234,-26.037,-6.9510000000000005,-16.28,None,3,f
-0.157,-0.042,-1.244,-27.073,-6.402,-16.707,None,3,f
-0.161,-0.042,-1.25,-27.927,-6.037000000000001,-16.951,None,3,f
-0.159,-0.046,-1.267,-28.963,-5.854,-17.012,None,3,f
-0.156,-0.043,-1.275,-29.878,-5.122000000000001,-17.5,None,3,f
-0.156,-0.04,-1.2819999999999998,-30.793000000000006,-3.963,-17.683,None,3,f
-0.155,-0.04,-1.293,-31.951,-2.988,-17.805,None,3,f
-0.157,-0.043,-1.31,-32.988,-2.5610000000000004,-18.11,None,3,f
-0.15,-0.042,-1.314,-33.598,-2.073,-18.11,None,3,f
-0.155,-0.045,-1.3219999999999998,-34.329,-1.585,-18.171,None,3,f
-0.162,-0.046,-1.32,-34.817,-1.341,-18.293,None,3,f
-0.165,-0.049,-1.325,-35.244,-1.28,-18.293,None,3,f
-0.175,-0.047,-1.3230000000000002,-35.671,-0.732,-18.293,None,3,f
-0.18,-0.048,-1.32,-36.524,0.061,-18.415,None,3,f
-0.185,-0.048,-1.315,-37.378,0.7929999999999999,-18.537,None,3,f
-0.191,-0.046,-1.3159999999999998,-37.927,1.098,-19.085,None,3,f
-0.195,-0.042,-1.3119999999999998,-38.78,1.89,-19.695,None,3,f
-0.206,-0.042,-1.306,-39.634,2.256,-19.939,None,3,f
-0.21600000000000005,-0.043,-1.294,-40.061,1.829,-20.122,None,3,f
-0.221,-0.043,-1.295,-40.854,1.28,-20.0,None,3,f
-0.224,-0.049,-1.296,-41.341,0.244,-20.122,None,3,f
-0.225,-0.046,-1.291,-41.707,-0.6709999999999999,-20.305,None,3,f
-0.225,-0.042,-1.276,-42.012,-1.89,-20.61,None,3,f
-0.227,-0.047,-1.269,-42.56100000000001,-3.11,-20.793000000000006,None,3,f
-0.229,-0.04,-1.271,-42.988,-4.39,-21.22,None,3,f
-0.229,-0.038,-1.268,-43.537,-5.792999999999998,-21.585,None,3,f
-0.226,-0.042,-1.271,-44.451,-6.646,-21.829,None,3,f
-0.214,-0.044,-1.272,-45.244,-7.439,-22.073,None,3,f
-0.215,-0.043,-1.27,-46.22,-8.293,-22.134,None,3,f
-0.209,-0.043,-1.269,-47.13399999999999,-9.573,-22.317,None,3,f
-0.205,-0.049,-1.27,-47.683,-10.61,-22.317,None,3,f
-0.205,-0.048,-1.271,-48.537,-11.402,-22.317,None,3,f
-0.204,-0.042,-1.271,-49.32899999999999,-12.195,-22.561,None,3,f
-0.204,-0.038,-1.262,-50.06100000000001,-12.622,-22.927,None,3,f
-0.197,-0.037000000000000005,-1.255,-50.732,-12.988,-23.537,None,3,f
-0.196,-0.027000000000000003,-1.265,-51.646,-12.866,-23.902,None,3,f
-0.194,-0.023,-1.267,-52.744,-12.805,-24.329,None,3,f
-0.192,-0.027000000000000003,-1.275,-53.963,-12.317,-24.817,None,3,f
-0.191,-0.025,-1.283,-54.878,-11.524,-25.488000000000003,None,3,f
-0.195,-0.029,-1.286,-56.098,-10.366,-26.22,None,3,f
-0.198,-0.034,-1.293,-57.256,-9.085,-26.646,None,3,f
-0.201,-0.035,-1.291,-58.537,-8.049,-26.89,None,3,f
-0.202,-0.036000000000000004,-1.288,-59.756,-7.134,-27.134,None,3,f
-0.194,-0.034,-1.294,-60.854,-6.341,-27.5,None,3,f
-0.189,-0.03,-1.297,-62.073,-6.098,-27.988000000000003,None,3,f
-0.187,-0.02,-1.3019999999999998,-62.988,-5.976,-28.354,None,3,f
-0.189,-0.026,-1.304,-63.72,-5.792999999999998,-28.537,None,3,f
-0.188,-0.022,-1.317,-64.817,-5.671,-28.78,None,3,f
-0.187,-0.02,-1.3130000000000002,-65.732,-5.183,-29.024,None,3,f
-0.192,-0.022,-1.32,-66.829,-5.122000000000001,-29.573,None,3,f
-0.194,-0.023,-1.328,-67.622,-5.549,-29.817,None,3,f
-0.204,-0.02,-1.329,-68.53699999999999,-6.098,-29.756,None,3,f
-0.21,-0.025,-1.329,-69.57300000000001,-6.22,-29.634,None,3,f
-0.215,-0.031,-1.328,-70.244,-6.341,-29.817,None,3,f
-0.22,-0.031,-1.334,-70.854,-6.707000000000002,-29.695,None,3,f
-0.223,-0.03,-1.321,-71.585,-6.646,-29.695,None,3,f
-0.229,-0.036000000000000004,-1.3119999999999998,-72.195,-6.341,-29.573,None,3,f
-0.234,-0.03,-1.3130000000000002,-72.5,-5.4270000000000005,-29.329,None,3,f
-0.238,-0.026,-1.3130000000000002,-72.805,-4.512,-28.963,None,3,f
-0.242,-0.021,-1.307,-73.293,-3.841,-28.841,None,3,f
-0.255,-0.019,-1.297,-73.78,-3.4760000000000004,-28.354,None,3,f
-0.258,-0.018000000000000002,-1.291,-74.146,-3.5980000000000003,-27.866,None,3,f
-0.263,-0.017,-1.29,-74.695,-3.902,-27.317,None,3,f
-0.273,-0.022,-1.2819999999999998,-75.183,-3.963,-26.768,None,3,f
-0.278,-0.018000000000000002,-1.273,-75.54899999999998,-3.963,-26.341,None,3,f
-0.295,-0.013,-1.265,-76.03699999999998,-3.78,-25.793000000000006,None,3,f
-0.301,-0.01,-1.254,-76.34100000000002,-4.4510000000000005,-25.305,None,3,f
-0.305,-0.008,-1.242,-76.829,-5.244,-24.817,None,3,f
-0.32,-0.005,-1.236,-77.134,-6.098,-24.268,None,3,f
-0.333,0.002,-1.229,-77.256,-7.134,-23.537,None,3,f
-0.344,0.004,-1.21,-77.317,-7.987999999999999,-23.171,None,3,f
-0.353,-0.003,-1.208,-77.439,-8.72,-22.988000000000003,None,3,f
-0.36,-0.005,-1.199,-77.744,-9.512,-22.683000000000003,None,3,f
