aX,aY,aZ,gX,gY,gZ,beat_change,beat,dynamic
-0.389,0.11,-0.679,-12.439,-0.4270000000000001,27.195,None,4,f
-0.388,0.117,-0.6709999999999999,-11.28,-0.122,27.195,None,4,f
-0.386,0.109,-0.665,-10.183,0.488,27.256,None,4,f
-0.383,0.111,-0.659,-8.963,0.915,27.5,None,4,f
-0.384,0.107,-0.649,-7.317,1.768,27.683000000000003,None,4,f
-0.382,0.102,-0.638,-5.854,3.1710000000000003,27.866,None,4,f
-0.386,0.095,-0.63,-4.512,3.902,27.744,None,4,f
-0.388,0.096,-0.613,-3.293,3.963,27.927,None,4,f
-0.386,0.087,-0.605,-1.951,4.39,28.354,None,4,f
-0.388,0.093,-0.604,-0.5489999999999999,5.3660000000000005,28.659,None,4,f
-0.388,0.097,-0.59,0.732,6.402,28.841,None,4,f
-0.393,0.098,-0.585,1.951,7.195,28.841,None,4,f
-0.39,0.096,-0.5760000000000001,3.049,6.585,29.024,None,4,f
-0.391,0.098,-0.573,4.268,5.4270000000000005,29.146,None,4,f
-0.392,0.097,-0.5670000000000001,5.3660000000000005,4.512,29.451,None,4,f
-0.395,0.102,-0.564,6.768,4.085,29.634,None,4,f
-0.394,0.097,-0.562,7.683,3.902,29.512,None,4,f
-0.393,0.098,-0.563,8.597999999999999,3.902,29.39,None,4,f
-0.398,0.097,-0.5589999999999999,9.756,3.659,29.024,None,4,f
-0.395,0.101,-0.561,11.098,3.049,28.78,None,4,f
-0.389,0.104,-0.569,12.012,1.768,28.537,None,4,f
-0.391,0.102,-0.563,12.622,0.61,28.232,None,4,f
-0.388,0.101,-0.557,13.293,-0.061,28.11,None,4,f
-0.375,0.105,-0.562,14.146,0.244,27.805,None,4,f
-0.368,0.103,-0.565,14.755999999999998,0.732,27.683000000000003,None,4,f
-0.35200000000000004,0.103,-0.5670000000000001,15.244000000000002,1.098,27.378,None,4,f
-0.344,0.11,-0.5720000000000001,15.854,0.7929999999999999,27.073,None,4,f
-0.337,0.106,-0.5770000000000001,16.585,-0.366,26.768,None,4,f
-0.333,0.096,-0.585,17.195,-0.4270000000000001,26.829,None,4,f
-0.325,0.094,-0.588,17.683,0.488,26.646,None,4,f
-0.314,0.094,-0.603,18.415,1.768,26.22,None,4,f
-0.313,0.098,-0.613,18.598,2.439,25.976,None,4,f
-0.297,0.099,-0.625,19.024,2.439,25.61,None,4,f
-0.292,0.106,-0.635,19.573,2.012,25.549,None,4,f
-0.28300000000000003,0.105,-0.64,19.878,1.524,25.488000000000003,None,4,f
-0.29100000000000004,0.1,-0.643,19.939,1.402,25.183000000000003,None,4,f
-0.298,0.096,-0.657,20.427,1.768,24.939,None,4,f
-0.302,0.097,-0.664,20.671,2.195,24.634,None,4,f
-0.305,0.093,-0.6679999999999999,20.854,2.317,24.573,None,4,f
-0.299,0.096,-0.68,21.28,2.378,24.207,None,4,f
-0.293,0.098,-0.691,21.463,2.744,23.841,None,4,f
-0.299,0.094,-0.693,21.829,3.354,23.415,None,4,f
-0.307,0.092,-0.698,22.134,3.659,23.293000000000006,None,4,f
-0.31,0.091,-0.706,22.439,4.085,23.049,None,4,f
-0.305,0.093,-0.7120000000000001,22.683000000000003,4.268,22.927,None,4,f
-0.302,0.095,-0.718,23.11,4.146,22.744,None,4,f
-0.29600000000000004,0.092,-0.728,23.78,4.024,22.744,None,4,f
-0.289,0.094,-0.731,24.268,3.963,22.561,None,4,f
-0.301,0.094,-0.737,24.756,3.78,22.378,None,4,f
-0.302,0.09,-0.741,25.366,3.963,22.317,None,4,f
-0.302,0.092,-0.742,26.037,3.963,22.073,None,4,f
-0.299,0.093,-0.748,26.89,3.963,21.89,None,4,f
-0.3,0.093,-0.7509999999999999,27.439,4.329,21.707,None,4,f
-0.304,0.092,-0.7490000000000001,28.293000000000006,4.329,21.585,None,4,f
-0.307,0.09,-0.746,29.146,4.085,21.463,None,4,f
-0.31,0.094,-0.743,30.061,4.024,21.402,None,4,f
-0.312,0.094,-0.748,31.098000000000006,3.72,21.402,None,4,f
-0.314,0.094,-0.7440000000000001,31.89,2.927,21.585,None,4,f
-0.326,0.09,-0.735,33.049,2.195,21.524,None,4,f
-0.324,0.08800000000000001,-0.7390000000000001,33.963,1.585,21.707,None,4,f
-0.324,0.085,-0.733,34.817,1.037,21.89,None,4,f
-0.327,0.081,-0.7340000000000001,35.549,0.4270000000000001,21.951,None,4,f
-0.333,0.08,-0.73,36.402,-0.122,22.134,None,4,f
-0.333,0.08,-0.722,37.134,-0.5489999999999999,22.561,None,4,f
-0.342,0.077,-0.7170000000000001,38.11,-0.6709999999999999,22.805,None,4,f
-0.345,0.077,-0.721,38.537,-0.6709999999999999,22.866,None,4,f
-0.34600000000000003,0.08199999999999999,-0.7140000000000001,38.841,-0.61,23.049,None,4,f
-0.348,0.083,-0.715,39.268,-0.8540000000000001,23.659,None,4,f
-0.363,0.083,-0.7120000000000001,40.122,-1.159,23.78,None,4,f
-0.365,0.085,-0.718,40.488,-1.037,24.207,None,4,f
-0.3670000000000001,0.084,-0.722,40.671,-0.915,24.512,None,4,f
-0.376,0.086,-0.72,41.037,-0.915,24.573,None,4,f
-0.381,0.083,-0.727,40.854,-0.7929999999999999,24.878,None,4,f
-0.388,0.078,-0.7340000000000001,40.915,-0.122,25.366,None,4,f
-0.399,0.077,-0.745,41.037,0.732,25.488000000000003,None,4,f
-0.4,0.07400000000000001,-0.7440000000000001,41.037,1.159,25.854,None,4,f
-0.41,0.069,-0.753,40.61,1.402,26.341,None,4,f
-0.415,0.076,-0.76,40.183,1.89,26.768,None,4,f
-0.419,0.073,-0.767,39.878,2.744,27.195,None,4,f
-0.422,0.068,-0.774,39.573,3.293,27.439,None,4,f
-0.424,0.071,-0.7859999999999999,39.39,3.5980000000000003,27.927,None,4,f
-0.422,0.071,-0.802,39.39,3.841,28.293000000000006,None,4,f
-0.428,0.07,-0.81,38.963,3.841,28.72,None,4,f
-0.433,0.076,-0.8170000000000001,38.963,3.963,28.841,None,4,f
-0.434,0.079,-0.831,38.841,4.39,29.268,None,4,f
-0.429,0.076,-0.84,39.024,4.573,29.695,None,4,f
-0.439,0.07,-0.847,39.207,4.756,29.939,None,4,f
-0.45,0.067,-0.8540000000000001,39.268,5.122000000000001,30.244,None,4,f
-0.45,0.063,-0.861,39.878,5.061,30.488000000000003,None,4,f
-0.449,0.053,-0.8690000000000001,40.305,4.756,31.098000000000006,None,4,f
-0.456,0.053,-0.87,40.61,4.817,31.524,None,4,f
-0.462,0.049,-0.867,40.976000000000006,4.878,31.829,None,4,f
-0.459,0.042,-0.8640000000000001,41.28,5.305,31.89,None,4,f
-0.45,0.037000000000000005,-0.8690000000000001,41.951,5.976,32.195,None,4,f
-0.455,0.034,-0.862,42.012,6.037000000000001,32.805,None,4,f
-0.453,0.037000000000000005,-0.8640000000000001,42.744,6.037000000000001,33.537,None,4,f
-0.451,0.034,-0.857,43.476000000000006,6.28,33.78,None,4,f
-0.455,0.027000000000000003,-0.848,44.207,6.585,33.963,None,4,f
-0.452,0.027000000000000003,-0.845,44.817,6.707000000000002,34.39,None,4,f
-0.454,0.022,-0.8420000000000001,45.549,7.0120000000000005,34.634,None,4,f
-0.46,0.021,-0.836,46.28,7.195,34.939,None,4,f
-0.458,0.018000000000000002,-0.828,47.012,7.195,35.305,None,4,f
-0.458,0.015,-0.82,47.5,6.829,35.488,None,4,f
-0.454,0.011,-0.8170000000000001,48.476000000000006,6.22,35.671,None,4,f
-0.458,0.009000000000000001,-0.802,49.024,5.549,36.098,None,4,f
-0.463,0.012,-0.8009999999999999,49.512,5.061,36.341,None,4,f
-0.463,0.011,-0.795,50.305,4.756,36.402,None,4,f
-0.462,0.008,-0.79,51.037,4.268,36.646,None,4,f
-0.458,0.01,-0.7909999999999999,51.341,4.207,36.89,None,4,f
-0.455,0.006,-0.782,51.951,4.207,37.439,None,4,f
-0.456,0.013,-0.772,52.86600000000001,3.78,37.988,None,4,f
-0.449,0.011,-0.7759999999999999,53.659,3.537,38.232,None,4,f
-0.448,0.009000000000000001,-0.7709999999999999,54.268,3.537,38.537,None,4,f
-0.442,0.006999999999999999,-0.768,54.93899999999999,3.841,38.72,None,4,f
-0.44,0.011,-0.769,55.305,4.146,39.146,None,4,f
-0.435,0.006999999999999999,-0.773,55.854,4.4510000000000005,39.268,None,4,f
-0.434,0.006999999999999999,-0.769,56.28,4.268,39.634,None,4,f
-0.4320000000000001,0.006,-0.7659999999999999,56.585,4.207,39.939,None,4,f
-0.434,0.006999999999999999,-0.765,57.012,3.963,40.61,None,4,f
-0.4320000000000001,0.006999999999999999,-0.767,57.43899999999999,4.085,40.915,None,4,f
-0.436,0.004,-0.7659999999999999,57.5,4.39,41.28,None,4,f
-0.44,-0.002,-0.765,57.805,3.902,41.707,None,4,f
-0.441,-0.006999999999999999,-0.768,58.11,3.354,42.073,None,4,f
-0.444,-0.006,-0.772,58.476000000000006,3.232,42.56100000000001,None,4,f
-0.448,-0.005,-0.7709999999999999,58.963,3.4760000000000004,42.805,None,4,f
-0.442,-0.002,-0.773,59.573,3.78,42.805,None,4,f
-0.443,-0.004,-0.7859999999999999,60.06100000000001,3.4760000000000004,43.232,None,4,f
-0.445,-0.011,-0.7879999999999999,60.67100000000001,3.537,43.354,None,4,f
-0.447,-0.017,-0.7879999999999999,60.976000000000006,3.902,43.415,None,4,f
-0.447,-0.026,-0.79,61.585,4.146,43.72,None,4,f
-0.453,-0.035,-0.7929999999999999,61.768,4.268,44.207,None,4,f
-0.452,-0.038,-0.799,61.707,4.634,44.573,None,4,f
-0.454,-0.043,-0.802,61.768,4.634,44.93899999999999,None,4,f
-0.456,-0.048,-0.809,62.5,4.573,45.488,None,4,f
-0.456,-0.055,-0.807,62.683,4.695,46.037,None,4,f
-0.454,-0.057,-0.812,62.622,5.0,46.22,None,4,f
-0.454,-0.053,-0.82,62.683,5.061,46.646,None,4,f
-0.453,-0.056,-0.8170000000000001,63.049,4.878,47.256,None,4,f
-0.449,-0.057,-0.82,63.293,4.817,47.56100000000001,None,4,f
-0.45,-0.056,-0.825,63.293,4.695,47.56100000000001,None,4,f
-0.456,-0.056,-0.8270000000000001,63.232,4.024,47.988,None,4,f
-0.459,-0.061,-0.836,63.293,3.354,48.598,None,4,f
-0.464,-0.062,-0.846,63.72,2.6830000000000003,48.902,None,4,f
-0.466,-0.065,-0.851,63.902,2.317,49.39,None,4,f
-0.465,-0.073,-0.858,63.841,1.951,49.756,None,4,f
-0.468,-0.077,-0.855,64.146,1.951,50.122,None,4,f
-0.463,-0.079,-0.86,64.634,1.646,50.36600000000001,None,4,f
-0.465,-0.077,-0.867,64.695,1.768,50.67100000000001,None,4,f
-0.465,-0.077,-0.8640000000000001,65.0,1.951,51.037,None,4,f
-0.466,-0.071,-0.877,65.732,1.585,51.28,None,4,f
-0.463,-0.07,-0.879,65.915,1.341,51.524,None,4,f
-0.46,-0.071,-0.875,66.402,1.037,51.707,None,4,f
-0.457,-0.071,-0.88,66.89,0.4270000000000001,52.073,None,4,f
-0.458,-0.07400000000000001,-0.879,67.378,-0.5489999999999999,52.317,None,4,f
-0.458,-0.083,-0.884,67.805,-0.915,52.256,None,4,f
-0.456,-0.087,-0.882,68.11,-1.159,52.43899999999999,None,4,f
-0.456,-0.09,-0.8909999999999999,68.65899999999999,-1.463,52.805,None,4,f
-0.453,-0.08800000000000001,-0.885,69.39,-1.585,53.11,None,4,f
-0.455,-0.08199999999999999,-0.885,69.878,-1.707,53.598,None,4,f
-0.453,-0.08900000000000001,-0.8859999999999999,70.183,-1.646,53.963,None,4,f
-0.448,-0.092,-0.883,70.183,-1.585,54.512,None,4,f
-0.452,-0.095,-0.887,70.305,-1.341,54.878,None,4,f
-0.446,-0.103,-0.893,70.42699999999998,-0.915,55.183,None,4,f
-0.451,-0.116,-0.888,70.122,-0.915,55.61,None,4,f
-0.45,-0.124,-0.895,70.244,-1.22,56.037,None,4,f
-0.451,-0.13,-0.898,69.878,-1.28,56.463,None,4,f
-0.452,-0.133,-0.907,69.57300000000001,-1.524,57.073,None,4,f
-0.453,-0.13699999999999998,-0.92,69.268,-1.951,57.56100000000001,None,4,f
-0.46,-0.141,-0.92,69.146,-2.073,57.988,None,4,f
-0.469,-0.142,-0.928,68.65899999999999,-2.073,58.537,None,4,f
-0.476,-0.14300000000000002,-0.94,67.988,-2.195,58.963,None,4,f
-0.484,-0.14800000000000002,-0.955,67.439,-1.768,59.573,None,4,f
-0.487,-0.15,-0.965,67.134,-1.098,60.305,None,4,f
-0.491,-0.15,-0.977,66.098,-0.305,60.915,None,4,f
-0.491,-0.152,-0.989,65.366,0.732,61.646,None,4,f
-0.498,-0.151,-1.005,64.878,1.768,62.56100000000001,None,4,f
-0.4970000000000001,-0.155,-1.021,64.207,2.5610000000000004,63.232,None,4,f
-0.491,-0.152,-1.041,63.476000000000006,2.927,63.72,None,4,f
-0.499,-0.155,-1.046,62.622,3.049,64.512,None,4,f
-0.501,-0.154,-1.06,62.195,2.6830000000000003,65.122,None,4,f
-0.507,-0.15,-1.078,62.13399999999999,2.256,65.54899999999999,None,4,f
-0.508,-0.154,-1.092,61.707,2.195,65.854,None,4,f
-0.509,-0.152,-1.113,61.037,2.5610000000000004,66.03699999999999,None,4,f
-0.509,-0.153,-1.118,60.549,2.988,66.402,None,4,f
-0.511,-0.155,-1.122,59.878,3.415,66.89,None,4,f
-0.515,-0.161,-1.135,59.085,3.537,67.256,None,4,f
-0.514,-0.166,-1.149,58.476000000000006,3.72,67.805,None,4,f
-0.515,-0.16899999999999998,-1.148,57.988,4.146,68.11,None,4,f
-0.514,-0.162,-1.153,57.378,4.207,68.354,None,4,f
-0.51,-0.16699999999999998,-1.157,56.646,3.963,68.84100000000001,None,4,f
-0.5,-0.171,-1.167,56.037,3.415,69.085,None,4,f
-0.499,-0.174,-1.167,55.549,2.439,69.146,None,4,f
-0.483,-0.16899999999999998,-1.173,55.36600000000001,1.463,69.146,None,4,f
-0.47,-0.166,-1.168,55.61,0.7929999999999999,69.39,None,4,f
-0.464,-0.162,-1.177,55.488,0.488,69.146,None,4,f
-0.463,-0.17,-1.1840000000000002,55.122,0.4270000000000001,68.902,None,4,f
-0.458,-0.174,-1.181,54.817,0.5489999999999999,68.84100000000001,None,4,f
-0.455,-0.17600000000000002,-1.182,54.268,0.915,68.902,None,4,f
-0.446,-0.181,-1.176,53.476000000000006,1.159,69.085,None,4,f
-0.436,-0.187,-1.178,52.805,1.341,69.085,None,4,f
-0.433,-0.179,-1.185,51.82899999999999,1.829,69.39,None,4,f
-0.4270000000000001,-0.184,-1.185,51.037,2.195,69.45100000000001,None,4,f
-0.417,-0.192,-1.185,49.817,2.195,69.939,None,4,f
-0.404,-0.195,-1.188,48.598,2.256,70.305,None,4,f
-0.396,-0.191,-1.198,47.622,2.195,70.42699999999998,None,4,f
-0.388,-0.19,-1.193,46.463,1.829,70.488,None,4,f
-0.377,-0.175,-1.197,45.488,1.159,70.54899999999998,None,4,f
-0.381,-0.175,-1.212,44.573,0.732,70.854,None,4,f
-0.384,-0.18,-1.224,43.354,0.366,70.671,None,4,f
-0.375,-0.182,-1.236,42.317,0.305,70.42699999999998,None,4,f
-0.376,-0.187,-1.243,41.524,0.366,70.305,None,4,f
-0.382,-0.191,-1.247,40.244,0.366,70.305,None,4,f
-0.376,-0.191,-1.256,39.451,0.244,70.305,None,4,f
-0.379,-0.188,-1.271,38.415,-0.122,70.244,None,4,f
-0.376,-0.195,-1.281,36.951,0.061,70.183,None,4,f
-0.373,-0.205,-1.2919999999999998,35.793,0.305,69.878,None,4,f
-0.368,-0.212,-1.31,34.817,-0.244,69.939,None,4,f
-0.362,-0.21600000000000005,-1.3119999999999998,33.598,-1.098,69.939,None,4,f
-0.35600000000000004,-0.218,-1.3230000000000002,32.195,-1.159,70.0,None,4,f
-0.35,-0.214,-1.327,31.159,-0.488,69.756,None,4,f
-0.342,-0.211,-1.334,30.0,-0.061,69.45100000000001,None,4,f
-0.339,-0.211,-1.3430000000000002,28.659,0.122,69.146,None,4,f
-0.334,-0.212,-1.341,27.622,0.122,69.024,None,4,f
-0.335,-0.207,-1.344,26.463,0.183,69.085,None,4,f
-0.331,-0.206,-1.349,25.61,0.0,69.207,None,4,f
-0.327,-0.205,-1.358,24.329,-0.244,69.146,None,4,f
-0.32,-0.209,-1.358,23.537,-0.305,69.085,None,4,f
-0.321,-0.209,-1.352,22.622,-0.122,68.96300000000001,None,4,f
-0.325,-0.217,-1.354,21.707,-0.61,68.902,None,4,f
-0.317,-0.214,-1.358,21.402,-0.7929999999999999,68.78,None,4,f
-0.311,-0.208,-1.359,20.732,-0.7929999999999999,68.65899999999999,None,4,f
-0.313,-0.205,-1.357,20.122,-1.159,68.78,None,4,f
-0.312,-0.204,-1.361,19.756,-1.28,68.78,None,4,f
-0.313,-0.199,-1.359,19.024,-1.098,68.902,None,4,f
-0.306,-0.202,-1.351,18.415,-0.8540000000000001,68.65899999999999,None,4,f
-0.301,-0.2,-1.349,17.988,-0.732,68.78,None,4,f
-0.306,-0.196,-1.341,17.195,-0.305,68.78,None,4,f
-0.298,-0.199,-1.336,16.402,-0.488,68.84100000000001,None,4,f
-0.292,-0.199,-1.335,15.671,-0.6709999999999999,69.085,None,4,f
-0.293,-0.203,-1.33,14.939,-0.8540000000000001,69.146,None,4,f
-0.295,-0.199,-1.327,14.085,-0.6709999999999999,69.268,None,4,f
-0.289,-0.199,-1.3230000000000002,13.293,-0.061,69.024,None,4,f
-0.295,-0.205,-1.317,12.134,0.366,68.84100000000001,None,4,f
-0.29100000000000004,-0.201,-1.3159999999999998,10.976,0.305,68.72,None,4,f
-0.28800000000000003,-0.2,-1.317,10.061,-0.122,68.53699999999999,None,4,f
-0.29,-0.198,-1.3119999999999998,8.963,-0.732,68.354,None,4,f
-0.28800000000000003,-0.199,-1.307,8.049,-1.22,67.866,None,4,f
-0.292,-0.198,-1.305,7.073,-1.524,67.378,None,4,f
-0.284,-0.197,-1.3019999999999998,5.976,-2.073,66.829,None,4,f
-0.278,-0.198,-1.308,4.512,-2.317,66.15899999999999,None,4,f
-0.271,-0.199,-1.307,3.537,-3.232,65.54899999999999,None,4,f
-0.265,-0.199,-1.3130000000000002,2.378,-4.146,65.0,None,4,f
-0.261,-0.204,-1.3219999999999998,0.7929999999999999,-4.39,64.146,None,4,f
-0.254,-0.207,-1.327,-0.732,-4.512,63.354,None,4,f
-0.246,-0.2,-1.3330000000000002,-1.951,-4.939,62.5,None,4,f
-0.236,-0.201,-1.336,-3.1710000000000003,-5.792999999999998,61.707,None,4,f
-0.21600000000000005,-0.202,-1.337,-4.573,-6.524,61.159,None,4,f
-0.204,-0.198,-1.341,-5.732,-6.89,60.305,None,4,f
-0.19,-0.195,-1.3530000000000002,-7.0120000000000005,-7.256,59.268,None,4,f
-0.18,-0.19,-1.349,-8.476,-7.683,58.902,None,4,f
-0.175,-0.187,-1.357,-9.695,-8.415,58.415,None,4,f
-0.16,-0.185,-1.36,-10.61,-8.78,57.805,None,4,f
-0.153,-0.184,-1.357,-11.768,-8.841000000000003,57.195,None,4,f
-0.142,-0.183,-1.368,-12.683,-8.72,57.012,None,4,f
-0.135,-0.177,-1.364,-13.78,-8.841000000000003,56.707,None,4,f
-0.135,-0.173,-1.364,-14.512,-8.963,56.768,None,4,f
-0.132,-0.17,-1.37,-15.305,-8.841000000000003,56.646,None,4,f
-0.133,-0.166,-1.37,-15.915,-7.377999999999999,56.707,None,4,f
-0.136,-0.17,-1.3630000000000002,-16.707,-6.402,56.585,None,4,f
-0.131,-0.165,-1.356,-17.317,-6.28,56.89,None,4,f
-0.14400000000000002,-0.159,-1.351,-17.805,-5.732,57.073,None,4,f
-0.146,-0.151,-1.351,-18.293,-5.4270000000000005,57.256,None,4,f
-0.14800000000000002,-0.154,-1.341,-18.72,-4.512,57.256,None,4,f
-0.161,-0.152,-1.339,-19.146,-3.354,57.56100000000001,None,4,f
-0.165,-0.14800000000000002,-1.319,-19.512,-2.5610000000000004,57.744,None,4,f
-0.17800000000000002,-0.149,-1.297,-19.939,-2.012,57.927,None,4,f
-0.191,-0.145,-1.2919999999999998,-20.427,-2.012,58.293,None,4,f
-0.201,-0.141,-1.269,-20.732,-2.256,58.476000000000006,None,4,f
-0.21,-0.135,-1.263,-20.915,-1.707,58.537,None,4,f
-0.226,-0.132,-1.25,-21.037,-0.7929999999999999,58.537,None,4,f
-0.239,-0.136,-1.238,-21.402,-0.4270000000000001,58.232,None,4,f
-0.251,-0.13699999999999998,-1.231,-21.159,0.305,58.049,None,4,f
-0.246,-0.134,-1.223,-21.646,0.8540000000000001,57.744,None,4,f
-0.255,-0.13699999999999998,-1.2,-22.256,0.8540000000000001,57.622,None,4,f
-0.255,-0.135,-1.197,-22.012,0.7929999999999999,57.073,None,4,f
-0.253,-0.133,-1.1740000000000002,-22.012,0.5489999999999999,56.22,None,4,f
-0.263,-0.131,-1.166,-22.622,0.732,55.67100000000001,None,4,f
-0.265,-0.13,-1.16,-22.805,-0.305,55.06100000000001,None,4,f
-0.251,-0.131,-1.156,-23.049,-2.195,54.32899999999999,None,4,f
-0.249,-0.133,-1.154,-22.988000000000003,-2.5610000000000004,53.537,None,4,f
-0.245,-0.127,-1.151,-23.841,-2.256,52.744,None,4,f
-0.231,-0.124,-1.125,-24.329,-1.951,51.646,None,4,f
-0.225,-0.121,-1.12,-25.0,-2.988,51.037,None,4,f
-0.211,-0.118,-1.116,-25.61,-3.415,50.549,None,4,f
-0.198,-0.118,-1.111,-26.28,-3.72,50.0,None,4,f
-0.189,-0.113,-1.109,-26.768,-3.232,49.451,None,4,f
-0.17600000000000002,-0.114,-1.105,-27.439,-3.354,48.841,None,4,f
-0.165,-0.107,-1.109,-28.171,-4.146,48.354,None,4,f
-0.14800000000000002,-0.105,-1.096,-28.354,-4.268,47.805,None,4,f
-0.135,-0.112,-1.088,-28.78,-4.024,47.195,None,4,f
-0.138,-0.103,-1.11,-29.207,-4.207,46.707,None,4,f
-0.124,-0.098,-1.109,-29.634,-3.72,46.524,None,4,f
-0.126,-0.086,-1.114,-30.122,-2.5610000000000004,45.976000000000006,None,4,f
-0.125,-0.095,-1.103,-30.488000000000003,-1.951,45.488,None,4,f
-0.128,-0.095,-1.125,-30.671,-1.707,45.305,None,4,f
-0.115,-0.096,-1.118,-31.28,-1.402,45.183,None,4,f
-0.127,-0.097,-1.112,-31.768,-1.28,45.122,None,4,f
-0.133,-0.09,-1.111,-31.89,-1.22,45.06100000000001,None,4,f
-0.13,-0.08900000000000001,-1.1,-31.524,-0.6709999999999999,44.817,None,4,f
-0.139,-0.085,-1.096,-31.768,0.5489999999999999,44.573,None,4,f
-0.138,-0.081,-1.105,-32.012,1.89,44.39,None,4,f
-0.14400000000000002,-0.075,-1.089,-31.829,2.195,44.146,None,4,f
-0.146,-0.07200000000000001,-1.079,-31.829,2.134,43.963,None,4,f
-0.158,-0.063,-1.08,-31.524,3.11,43.476000000000006,None,4,f
-0.171,-0.063,-1.0759999999999998,-31.402,3.963,42.988,None,4,f
-0.18,-0.063,-1.064,-31.159,4.39,42.622,None,4,f
-0.179,-0.068,-1.051,-30.366,3.841,41.768,None,4,f
-0.179,-0.068,-1.044,-29.512,3.354,41.098,None,4,f
-0.182,-0.068,-1.026,-28.841,3.4760000000000004,40.305,None,4,f
-0.182,-0.062,-1.02,-28.354,3.049,39.634,None,4,f
-0.183,-0.059,-1.006,-27.866,2.6830000000000003,39.085,None,4,f
-0.188,-0.061,-0.979,-27.622,2.805,38.598,None,4,f
-0.18600000000000005,-0.052000000000000005,-0.976,-27.012,2.317,37.866,None,4,f
-0.183,-0.055,-0.963,-26.707,2.195,37.195,None,4,f
-0.173,-0.055,-0.954,-26.22,2.5610000000000004,36.707,None,4,f
-0.166,-0.048,-0.946,-25.854,2.134,36.22,None,4,f
-0.159,-0.044,-0.921,-25.427,2.134,35.915,None,4,f
-0.154,-0.039,-0.912,-24.756,2.439,35.122,None,4,f
-0.14400000000000002,-0.041,-0.905,-24.329,2.6830000000000003,34.451,None,4,f
-0.135,-0.035,-0.902,-23.841,2.744,33.841,None,4,f
-0.129,-0.031,-0.897,-23.354,2.927,33.354,None,4,f
-0.132,-0.021,-0.884,-22.927,3.232,32.744,None,4,f
-0.13,-0.021,-0.883,-22.073,3.1710000000000003,31.951,None,4,f
-0.134,-0.027000000000000003,-0.878,-21.768,3.049,31.22,None,4,f
-0.135,-0.028,-0.868,-21.402,2.988,30.793000000000006,None,4,f
-0.129,-0.026,-0.871,-20.854,2.195,30.366,None,4,f
-0.135,-0.026,-0.867,-20.61,1.646,29.817,None,4,f
-0.129,-0.025,-0.862,-20.122,1.524,29.39,None,4,f
-0.128,-0.021,-0.853,-19.939,1.341,28.841,None,4,f
-0.133,-0.011,-0.853,-19.817,1.22,28.293000000000006,None,4,f
-0.13699999999999998,-0.012,-0.8420000000000001,-19.451,0.8540000000000001,27.683000000000003,None,4,f
-0.13,-0.009000000000000001,-0.8420000000000001,-19.268,0.4270000000000001,27.073,None,4,f
-0.128,-0.004,-0.845,-18.902,0.061,26.402,None,4,f
-0.13,-0.001,-0.8420000000000001,-18.659,-0.366,25.976,None,4,f
-0.132,0.004,-0.841,-18.659,-1.037,25.427,None,4,f
-0.126,0.011,-0.843,-18.293,-1.22,24.756,None,4,f
-0.12,0.013,-0.838,-17.988,-1.829,24.146,None,4,f
-0.119,0.016,-0.84,-17.561,-2.195,23.476,None,4,f
-0.118,0.023,-0.835,-17.439,-2.439,22.5,None,4,f
-0.118,0.016,-0.828,-17.561,-2.378,21.768,None,4,f
-0.11,0.016,-0.835,-17.256,-2.378,21.037,None,4,f
-0.111,0.013,-0.8420000000000001,-16.829,-2.195,20.549,None,4,f
-0.115,0.016,-0.846,-16.646,-1.951,19.878,None,4,f
-0.106,0.021,-0.848,-16.463,-1.646,19.451,None,4,f
-0.106,0.022,-0.846,-16.22,-1.28,18.902,None,4,f
-0.099,0.023,-0.841,-15.671,-1.463,18.476,None,4,f
-0.093,0.026,-0.841,-15.427,-1.524,17.805,None,4,f
-0.091,0.027000000000000003,-0.843,-15.366,-1.463,17.317,None,4,f
-0.091,0.027000000000000003,-0.8420000000000001,-14.755999999999998,-1.341,16.585,None,4,f
-0.093,0.034,-0.845,-14.085,-0.8540000000000001,15.854,None,4,f
-0.08900000000000001,0.032,-0.84,-13.598,-0.5489999999999999,15.244000000000002,None,4,f
-0.083,0.034,-0.84,-12.988,-0.305,14.634,None,4,f
-0.086,0.035,-0.84,-12.5,-0.4270000000000001,13.902,None,4,f
-0.092,0.034,-0.833,-11.829,-0.915,13.232,None,4,f
-0.095,0.036000000000000004,-0.833,-11.159,-1.585,12.744000000000002,None,4,f
-0.095,0.034,-0.826,-10.732,-1.768,12.073,None,4,f
-0.103,0.035,-0.818,-10.061,-1.22,11.341,None,4,f
-0.104,0.037000000000000005,-0.812,-9.451,-0.7929999999999999,10.854,None,4,f
-0.101,0.037000000000000005,-0.8140000000000001,-9.085,-0.122,10.427,None,4,f
-0.104,0.039,-0.802,-8.537,0.488,10.0,None,4,f
-0.107,0.047,-0.8029999999999999,-8.293,1.22,9.512,None,4,f
-0.104,0.052000000000000005,-0.795,-8.049,2.012,9.146,None,4,f
-0.106,0.052000000000000005,-0.79,-7.561,2.378,8.476,None,4,f
-0.109,0.055,-0.7809999999999999,-7.134,2.988,7.927,None,4,f
-0.108,0.056,-0.778,-6.768,3.537,7.439,None,4,f
-0.108,0.064,-0.78,-6.402,4.024,7.0120000000000005,None,4,f
-0.104,0.066,-0.772,-5.732,4.268,6.28,None,4,f
-0.104,0.063,-0.774,-5.3660000000000005,4.512,5.792999999999998,None,4,f
