aX,aY,aZ,gX,gY,gZ,beat_change,beat
0.462,-0.135,1.275,9.094,148.315,-139.099,None,3
0.451,-0.102,1.391,17.761,144.89700000000005,-134.644,None,3
0.422,-0.076,1.473,21.423,139.099,-130.005,None,3
0.369,-0.056,1.525,21.423,131.34799999999998,-124.878,None,3
0.32,-0.045,1.58,18.738,123.413,-118.713,None,3
0.278,-0.021,1.62,17.578,114.685,-112.427,None,3
0.235,-0.023,1.628,19.47,105.591,-105.408,None,3
0.2,-0.037000000000000005,1.606,20.508000000000006,95.947,-97.961,None,3
0.174,-0.054000000000000006,1.555,19.348,86.426,-91.125,None,3
0.131,-0.061,1.489,17.517,77.454,-84.595,None,3
0.092,-0.08199999999999999,1.431,16.113,70.068,-78.308,None,3
0.077,-0.08800000000000001,1.384,13.367,64.331,-72.327,None,3
0.059,-0.081,1.324,10.01,58.228,-66.895,None,3
0.038,-0.052000000000000005,1.271,7.141,53.223,-62.317,None,3
0.009000000000000001,-0.015,1.227,5.981,49.011,-57.617,None,3
0.001,0.006999999999999999,1.209,5.92,46.20399999999999,-52.185,None,3
-0.01,0.019,1.178,8.789,43.57899999999999,-46.20399999999999,None,3
-0.03,-0.004,1.149,13.245,41.32100000000001,-39.978,None,3
-0.037000000000000005,-0.039,1.133,17.822,40.222,-33.875,None,3
-0.043,-0.063,1.125,21.545,39.429,-28.931,None,3
-0.052000000000000005,-0.069,1.141,23.987,38.452,-24.353,3beats_2,3
-0.061,-0.08900000000000001,1.153,26.001,36.133,-19.836,None,3
-0.073,-0.121,1.167,28.137,33.325,-15.442,None,3
-0.078,-0.16399999999999998,1.179,30.396,30.273000000000003,-11.23,None,3
-0.076,-0.203,1.182,30.029,26.611,-7.324,None,3
-0.065,-0.268,1.196,28.687,21.79,-4.6389999999999985,None,3
-0.056,-0.341,1.227,25.146,16.541,-1.892,None,3
-0.053,-0.42,1.294,18.311,10.681,0.61,None,3
-0.047,-0.456,1.3119999999999998,8.667,4.272,2.38,None,3
-0.036000000000000004,-0.459,1.293,-0.122,-1.3430000000000002,3.845,None,3
-0.032,-0.448,1.257,-8.057,-7.935,4.883,None,3
-0.045,-0.389,1.204,-15.747,-13.611,6.104,None,3
-0.044,-0.324,1.153,-20.63,-18.433,8.362,None,3
-0.045,-0.263,1.105,-21.118,-22.095,10.864,None,3
-0.055,-0.224,1.0659999999999998,-18.677,-24.78,14.404000000000002,None,3
-0.063,-0.219,1.0490000000000002,-12.146,-25.879,18.127,None,3
-0.044,-0.251,1.057,-3.2960000000000003,-25.696,22.644,None,3
-0.033,-0.29,1.042,5.859,-25.94,26.428,None,3
-0.041,-0.335,1.004,14.832,-26.978,29.419,None,3
-0.049,-0.381,0.996,23.743,-27.222,32.043,None,3
-0.044,-0.435,1.027,33.569,-26.367,34.058,None,3
-0.034,-0.513,1.086,44.006,-26.184,35.889,None,3
-0.019,-0.628,1.192,52.185,-27.405,37.231,None,3
-0.004,-0.754,1.3019999999999998,58.105,-30.029,37.231,None,3
0.013,-0.879,1.4380000000000002,61.768,-34.729,35.156,None,3
0.04,-1.021,1.585,60.303,-41.077,32.104,None,3
0.071,-1.135,1.713,54.871,-50.049,27.588,None,3
0.085,-1.202,1.822,48.279,-61.34,21.301,None,3
0.106,-1.224,1.895,44.617,-73.425,14.648,None,3
0.13,-1.227,1.92,45.166,-85.999,7.568,None,3
0.159,-1.238,1.955,47.913,-98.511,0.916,None,3
0.208,-1.248,1.98,50.293,-110.718,-4.883,None,3
0.246,-1.243,1.934,52.307,-124.939,-11.047,None,3
0.29,-1.249,1.845,53.284,-139.404,-18.127,None,3
0.34600000000000003,-1.281,1.743,48.95,-153.625,-24.78,None,3
0.413,-1.332,1.6,41.87,-166.748,-31.25,None,3
0.449,-1.351,1.411,35.95,-179.138,-38.879,None,3
0.493,-1.388,1.232,28.992,-189.026,-46.997,None,3
0.51,-1.44,1.021,16.602,-197.51,-54.749,None,3
0.48,-1.415,0.836,1.892,-204.102,-64.087,None,3
0.463,-1.388,0.743,-6.653,-206.604,-72.937,None,3
0.444,-1.33,0.6629999999999999,-8.545,-207.031,-80.444,None,3
0.426,-1.2819999999999998,0.629,-3.906,-206.543,-87.402,None,3
0.446,-1.238,0.618,4.272,-204.468,-93.567,None,3
0.453,-1.234,0.517,9.033,-204.895,-98.877,None,3
0.409,-1.219,0.409,3.174,-206.543,-104.675,None,3
0.374,-1.143,0.325,-7.4460000000000015,-207.21400000000003,-111.267,None,3
0.355,-1.07,0.247,-17.334,-206.848,-116.15,None,3
0.287,-0.987,0.136,-25.635,-206.665,-119.751,None,3
0.231,-0.898,0.047,-27.344,-203.43,-121.643,None,3
0.16699999999999998,-0.82,-0.015,-24.17,-198.242,-122.07,None,3
0.106,-0.767,-0.059,-18.066,-191.956,-121.704,None,3
0.063,-0.725,-0.094,-12.817,-184.998,-120.667,None,3
0.002,-0.6759999999999999,-0.16699999999999998,-10.742,-179.26,-119.812,None,3
-0.057,-0.5920000000000001,-0.231,-12.39,-173.157,-118.896,None,3
-0.122,-0.5,-0.301,-16.052,-166.99200000000005,-117.249,None,3
-0.179,-0.407,-0.385,-17.456,-160.828,-114.807,None,3
-0.24,-0.334,-0.469,-16.418,-153.19799999999995,-111.145,None,3
-0.305,-0.24,-0.541,-13.733,-144.653,-107.117,None,3
-0.376,-0.14,-0.618,-11.841,-135.864,-102.905,None,3
-0.45,-0.046,-0.687,-10.498,-126.709,-96.741,None,3
-0.505,0.028,-0.733,-12.024,-116.333,-89.294,None,3
-0.568,0.08,-0.778,-12.634,-105.225,-80.566,None,3
-0.624,0.136,-0.7959999999999999,-13.977,-93.811,-71.35,None,3
-0.6759999999999999,0.193,-0.802,-15.503,-82.031,-62.13399999999999,None,3
-0.711,0.235,-0.769,-17.944000000000006,-70.313,-52.795,None,3
-0.737,0.251,-0.731,-19.836,-59.20399999999999,-42.603,None,3
-0.764,0.257,-0.693,-20.081,-49.194,-32.959,None,3
-0.7809999999999999,0.25,-0.632,-21.179,-39.429,-23.621,None,3
-0.7829999999999999,0.228,-0.5529999999999999,-22.4,-30.64,-14.648,None,3
-0.779,0.17600000000000002,-0.471,-22.095,-22.827,-6.653,None,3
-0.7709999999999999,0.099,-0.402,-19.287,-16.052,0.6709999999999999,None,3
-0.764,0.024,-0.35,-16.113,-10.315,7.324,3beats_3,3
-0.755,-0.033,-0.295,-13.977,-5.432,12.634,None,3
-0.746,-0.095,-0.257,-11.902,-0.488,17.517,None,3
-0.736,-0.135,-0.222,-10.864,3.845,21.484,None,3
-0.7290000000000001,-0.16,-0.193,-10.742,7.935,24.292,None,3
-0.723,-0.172,-0.158,-11.292,11.719,27.1,None,3
-0.7170000000000001,-0.182,-0.128,-11.963,15.015,29.785,None,3
-0.7120000000000001,-0.187,-0.09,-12.634,18.311,32.166,None,3
-0.7070000000000001,-0.187,-0.067,-13.062,21.118,34.302,None,3
-0.696,-0.17800000000000002,-0.044,-13.977,23.56,36.255,None,3
-0.698,-0.151,-0.024,-15.137,26.123,38.025,None,3
-0.6970000000000001,-0.119,-0.001,-14.526,28.564,39.917,None,3
-0.695,-0.08800000000000001,0.02,-13.367,31.067,42.48,None,3
-0.6970000000000001,-0.052000000000000005,0.048,-12.878,33.447,45.166,None,3
-0.698,-0.003,0.078,-13.672,35.645,48.157,None,3
-0.696,0.05,0.107,-15.808,37.231,52.002,None,3
-0.6990000000000001,0.119,0.14,-18.066,38.757,56.396,None,3
-0.69,0.206,0.179,-20.264,40.161,61.584,None,3
-0.6890000000000001,0.282,0.218,-22.766,41.382,67.87100000000001,None,3
-0.6809999999999999,0.366,0.26,-25.146,42.358,75.439,None,3
-0.6459999999999999,0.453,0.28800000000000003,-25.94,43.03,84.167,None,3
-0.621,0.53,0.3,-26.184,43.213,94.177,None,3
-0.594,0.595,0.32299999999999995,-28.32,44.312,105.347,None,3
-0.545,0.655,0.35100000000000003,-30.518,45.41,117.554,None,3
-0.481,0.706,0.369,-31.006,46.387,130.92,None,3
-0.419,0.758,0.387,-31.86,47.18,145.08100000000005,None,3
-0.335,0.8059999999999999,0.428,-33.63,48.401,160.52200000000005,None,3
-0.234,0.8390000000000001,0.4920000000000001,-37.17,49.377,177.185,None,3
-0.11,0.863,0.5579999999999999,-36.56,50.049,194.458,None,3
0.015,0.8440000000000001,0.624,-31.86,50.049,213.196,None,3
0.16899999999999998,0.746,0.65,-24.17,48.767,232.3,None,3
0.324,0.5379999999999999,0.611,-20.081,45.715,251.404,None,3
0.456,0.23,0.564,-25.757,42.847,269.531,None,3
0.581,-0.165,0.48,-38.757,41.26,284.363,None,3
0.6809999999999999,-0.615,0.422,-58.899,41.199,294.373,None,3
0.7559999999999999,-1.035,0.464,-80.322,45.227,297.913,None,3
0.825,-1.398,0.509,-89.417,51.208,294.7390000000001,None,3
0.8320000000000001,-1.737,0.521,-80.75,55.603,286.194,None,3
0.802,-1.937,0.428,-65.369,59.753,272.827,None,3
0.75,-1.981,0.358,-58.044,64.88,257.141,None,3
0.693,-1.855,0.312,-57.37300000000001,69.39699999999999,239.868,None,3
0.642,-1.682,0.401,-53.162,73.059,224.182,None,3
0.62,-1.639,0.682,-41.077,73.914,208.801,None,3
0.622,-1.858,1.062,-16.907,70.007,193.42,None,3
0.583,-2.199,1.3330000000000002,9.644,61.035,176.575,None,3
0.547,-2.475,1.4509999999999998,28.381,51.392,159.72899999999996,None,3
0.523,-2.667,1.483,33.02,41.382,143.311,None,3
0.482,-2.728,1.408,29.785,28.625,124.023,None,3
0.451,-2.674,1.297,21.667,14.709,102.295,None,3
0.419,-2.571,1.19,11.23,2.258,80.017,None,3
0.387,-2.434,1.09,3.357,-7.568,59.143,None,3
0.364,-2.282,0.98,-3.357,-14.832,40.833,None,3
0.337,-2.155,0.84,-10.498,-21.118,26.306,None,3
0.31,-2.021,0.7190000000000001,-16.235,-24.78,13.916,None,3
0.287,-1.876,0.608,-18.066,-26.123,2.563,None,3
0.261,-1.747,0.514,-18.616,-26.672,-6.47,None,3
0.243,-1.656,0.449,-17.517,-25.513,-13.611,None,3
0.226,-1.581,0.404,-14.404000000000002,-23.071,-20.142,None,3
0.208,-1.507,0.379,-10.498,-20.203,-25.757,None,3
0.188,-1.433,0.377,-8.301,-17.334,-30.762,3beats_1,3
0.165,-1.344,0.386,-8.179,-14.526,-34.729,None,3
0.147,-1.252,0.4,-8.24,-12.451,-37.903,None,3
0.133,-1.168,0.394,-7.5070000000000014,-10.986,-39.551,None,3
0.121,-1.121,0.377,-6.042000000000002,-9.705,-40.527,None,3
0.111,-1.083,0.358,-4.578,-8.606,-41.32100000000001,None,3
0.109,-1.062,0.34700000000000003,-2.869,-7.385,-41.931,None,3
0.115,-1.07,0.339,-2.563,-6.104,-42.114,None,3
0.116,-1.073,0.32,-3.54,-5.188,-42.908,None,3
0.117,-1.074,0.281,-4.6389999999999985,-4.761,-44.067,None,3
0.112,-1.089,0.24,-5.92,-3.6010000000000004,-45.227,None,3
0.109,-1.09,0.215,-7.5070000000000014,-1.3430000000000002,-46.753,None,3
0.108,-1.113,0.192,-8.667,1.3430000000000002,-48.157,None,3
0.122,-1.132,0.174,-10.193,4.456,-49.56100000000001,None,3
0.13,-1.152,0.13,-11.902,7.263,-51.208,None,3
0.136,-1.1740000000000002,0.075,-13.184,9.644,-53.467,None,3
0.146,-1.1909999999999998,0.022,-15.625,13.184,-56.274,None,3
0.151,-1.192,-0.03,-20.02,17.029,-59.631,None,3
0.161,-1.18,-0.079,-24.597,21.362,-63.049,None,3
0.16399999999999998,-1.159,-0.116,-30.518,26.245,-66.528,None,3
0.17,-1.142,-0.16699999999999998,-36.987,31.067,-69.824,None,3
0.18,-1.126,-0.219,-42.969,36.133,-72.632,None,3
0.201,-1.123,-0.274,-47.852,42.48,-75.5,None,3
0.218,-1.162,-0.35200000000000004,-51.758,48.889,-78.064,None,3
0.235,-1.192,-0.408,-53.40600000000001,57.434,-81.055,None,3
0.278,-1.206,-0.4320000000000001,-53.284,67.932,-85.205,None,3
0.32,-1.178,-0.429,-54.44300000000001,78.857,-90.21,None,3
0.345,-1.155,-0.426,-55.298,89.05,-95.459,None,3
0.381,-1.126,-0.388,-55.115,99.976,-100.586,None,3
0.425,-1.121,-0.371,-54.44300000000001,110.535,-105.591,None,3
0.474,-1.114,-0.36,-57.06800000000001,119.873,-111.145,None,3
0.519,-1.081,-0.353,-65.308,128.784,-117.493,None,3
0.5539999999999999,-0.999,-0.35200000000000004,-73.669,137.634,-124.573,None,3
0.5710000000000001,-0.853,-0.317,-78.003,147.217,-131.531,None,3
0.611,-0.7070000000000001,-0.209,-73.669,158.997,-136.963,None,3
0.653,-0.578,-0.071,-64.148,171.082,-139.709,None,3
0.67,-0.472,0.059,-53.284,181.03,-140.686,None,3
0.677,-0.364,0.219,-42.358,190.063,-140.442,None,3
0.677,-0.24,0.414,-31.799,197.754,-139.282,None,3
0.654,-0.111,0.634,-20.935,203.43,-136.35299999999998,None,3
0.602,-0.01,0.888,-7.141,207.52,-131.653,None,3
0.536,0.056,1.163,8.118,208.618,-124.695,None,3
0.494,0.101,1.4509999999999998,24.963,207.275,-116.211,None,3
0.441,0.114,1.669,38.696,200.195,-106.262,None,3
0.364,0.121,1.834,47.424,189.27,-96.13,None,3
0.297,0.11,1.938,52.856,175.72,-86.12100000000002,None,3
0.234,0.078,2.017,52.673,160.70600000000005,-75.806,None,3
0.196,0.026,2.073,48.645,145.08100000000005,-65.369,None,3
0.163,-0.037000000000000005,2.095,42.419,128.174,-55.786,None,3
0.14400000000000002,-0.111,2.088,34.424,111.267,-47.058,None,3
0.156,-0.181,2.033,25.574,93.628,-39.49,None,3
0.156,-0.223,1.945,18.188,77.02600000000002,-33.997,None,3
0.159,-0.263,1.828,11.963,61.89,-29.053,None,3
0.158,-0.314,1.7009999999999998,6.957999999999998,49.011,-24.475,None,3
0.156,-0.363,1.558,5.737,38.452,-20.569000000000006,None,3
0.15,-0.401,1.425,3.967,30.273000000000003,-17.7,None,3
0.125,-0.41,1.296,-0.6709999999999999,23.499,-15.564,None,3
0.086,-0.399,1.1909999999999998,-3.479,18.799,-14.343,None,3
0.054000000000000006,-0.39,1.125,-3.052,16.602,-12.39,None,3
0.036000000000000004,-0.385,1.095,-0.916,15.625,-10.01,None,3
0.028,-0.392,1.072,1.648,14.709,-7.629,3beats_2,3
0.011,-0.393,1.054,3.2960000000000003,12.878,-6.042000000000002,None,3
-0.004,-0.391,1.033,4.211,10.864,-4.211,None,3
-0.018000000000000002,-0.401,1.029,7.019,9.399,-2.197,None,3
-0.018000000000000002,-0.4320000000000001,1.037,11.902,8.301,0.183,None,3
-0.012,-0.473,1.039,16.479,7.019,2.502,None,3
-0.003,-0.505,1.022,19.226,4.6389999999999985,4.211,None,3
0.005,-0.526,1.002,20.203,1.709,5.31,None,3
0.0,-0.56,0.981,20.386,-0.977,6.653,None,3
0.012,-0.594,0.967,21.118,-2.93,7.69,None,3
0.011,-0.633,0.953,22.644,-4.7,8.667,None,3
0.017,-0.6920000000000001,0.968,25.757,-5.797999999999999,9.277,None,3
0.03,-0.747,1.008,29.419,-5.92,10.01,None,3
0.052000000000000005,-0.828,1.089,33.081,-6.47,10.071,None,3
0.057,-0.914,1.2,37.659,-9.216,8.911,None,3
0.077,-1.015,1.349,41.565,-12.634,6.897,None,3
0.097,-1.096,1.456,41.992,-19.348,3.662,None,3
0.101,-1.132,1.515,39.612,-27.344,-0.7929999999999999,None,3
0.116,-1.161,1.569,33.997,-37.048,-5.615,None,3
0.136,-1.169,1.6230000000000002,23.437,-48.401,-10.071,None,3
0.141,-1.188,1.636,10.376,-61.157,-14.648,None,3
0.145,-1.192,1.6269999999999998,1.221,-73.425,-19.836,None,3
0.155,-1.188,1.612,-1.648,-84.473,-25.085,None,3
0.174,-1.1909999999999998,1.6,1.465,-94.299,-30.396,None,3
0.2,-1.239,1.581,10.071,-103.21,-35.339,None,3
0.24,-1.3330000000000002,1.521,24.414,-111.694,-40.833,None,3
0.266,-1.421,1.403,38.147,-120.117,-47.913,None,3
0.271,-1.497,1.258,49.072,-127.808,-57.556,None,3
0.301,-1.53,1.148,56.76300000000001,-132.69,-68.42,None,3
0.334,-1.5419999999999998,1.064,61.279,-136.475,-80.017,None,3
0.377,-1.533,1.002,61.707,-139.954,-91.553,None,3
0.402,-1.497,0.963,55.298,-144.10399999999996,-103.088,None,3
0.394,-1.42,0.94,42.664,-149.048,-114.197,None,3
0.383,-1.346,0.992,30.701,-153.137,-123.535,None,3
0.401,-1.269,1.046,23.682,-156.128,-130.005,None,3
0.401,-1.105,1.019,21.24,-161.377,-135.254,None,3
0.414,-0.985,0.81,23.437,-165.771,-139.221,None,3
0.394,-0.828,0.884,22.888,-170.593,-143.555,None,3
0.401,-1.036,0.846,12.634,-182.678,-147.339,None,3
0.371,-1.009,0.6970000000000001,10.864,-184.631,-151.611,None,3
0.348,-0.8809999999999999,0.44,-1.221,-187.317,-152.1,None,3
0.304,-0.716,0.298,-12.573,-187.561,-154.48,None,3
0.239,-0.621,0.16399999999999998,-12.085,-186.951,-154.297,None,3
0.179,-0.5589999999999999,0.081,-14.893,-184.143,-153.19799999999995,None,3
0.141,-0.499,-0.006999999999999999,-18.494,-180.664,-151.123,None,3
0.064,-0.4370000000000001,-0.098,-22.705,-177.49,-149.109,None,3
-0.008,-0.398,-0.18600000000000005,-24.048,-173.34,-145.996,None,3
-0.08800000000000001,-0.34600000000000003,-0.277,-23.071,-167.419,-142.45600000000005,None,3
-0.165,-0.282,-0.348,-19.409,-159.912,-138.79399999999998,None,3
-0.231,-0.225,-0.41,-15.32,-151.611,-134.46,None,3
-0.307,-0.15,-0.447,-12.573,-142.7,-130.005,None,3
-0.375,-0.076,-0.475,-10.986,-133.911,-124.756,None,3
-0.445,-0.009000000000000001,-0.484,-9.033,-125.122,-118.225,None,3
-0.495,0.041,-0.494,-7.69,-116.394,-110.718,None,3
-0.5670000000000001,0.08199999999999999,-0.512,-5.615,-107.666,-102.661,None,3
-0.617,0.124,-0.53,-3.723,-98.999,-94.604,None,3
-0.6659999999999999,0.157,-0.557,-2.6860000000000004,-90.21,-85.693,None,3
-0.71,0.196,-0.591,-2.014,-81.665,-76.904,None,3
-0.758,0.238,-0.623,-3.479,-73.059,-67.993,None,3
-0.8009999999999999,0.278,-0.654,-5.859,-64.148,-58.655,3beats_3,3
-0.8340000000000001,0.306,-0.665,-8.972000000000003,-54.688,-48.706,None,3
-0.85,0.326,-0.639,-11.719,-45.044,-38.51300000000001,None,3
-0.863,0.325,-0.623,-10.681,-36.072,-28.442,None,3
-0.875,0.312,-0.604,-8.423,-27.527,-18.433,None,3
-0.873,0.295,-0.574,-8.667,-19.226,-9.094,None,3
-0.873,0.255,-0.536,-10.193,-11.78,-0.61,None,3
-0.863,0.217,-0.459,-13.0,-4.944,7.5070000000000014,None,3
-0.846,0.145,-0.369,-15.625,1.2819999999999998,15.625,None,3
-0.828,0.069,-0.295,-17.578,6.287000000000001,22.278,None,3
-0.816,0.003,-0.224,-20.386,10.315,27.588,None,3
-0.8029999999999999,-0.054000000000000006,-0.16399999999999998,-24.414,13.489,31.677,None,3
-0.785,-0.103,-0.098,-29.236,16.296,34.912,None,3
-0.772,-0.139,-0.041,-31.86,18.799,37.476,None,3
-0.764,-0.163,0.009000000000000001,-31.494,21.179,39.49,None,3
-0.754,-0.173,0.067,-29.663,23.56,40.71,None,3
-0.748,-0.16899999999999998,0.117,-27.344,25.208,42.053,None,3
-0.7440000000000001,-0.16,0.156,-25.452,26.184,43.274,None,3
-0.737,-0.146,0.193,-24.719,26.611,44.556,None,3
-0.7340000000000001,-0.119,0.213,-24.109,26.611,46.082,None,3
-0.7390000000000001,-0.08800000000000001,0.218,-23.926,26.306,47.607,None,3
-0.7390000000000001,-0.058,0.219,-24.048,26.245,49.56100000000001,None,3
-0.7390000000000001,-0.022,0.209,-23.682,26.428,52.002,None,3
-0.735,0.013,0.194,-23.743,26.978,54.749,None,3
-0.7340000000000001,0.063,0.17600000000000002,-25.208,27.954,58.167,None,3
-0.731,0.12,0.166,-27.466,29.419,61.89,None,3
-0.7240000000000001,0.194,0.187,-29.968000000000004,31.982,66.528,None,3
-0.706,0.284,0.242,-32.532,35.278,71.71600000000002,None,3
-0.693,0.382,0.303,-34.18,38.086,78.247,None,3
-0.674,0.48,0.3670000000000001,-33.142,40.1,86.06,None,3
-0.63,0.5589999999999999,0.431,-30.823,41.62600000000001,95.947,None,3
-0.586,0.639,0.493,-30.518,42.297,107.178,None,3
-0.545,0.73,0.555,-33.203,41.931,118.713,None,3
-0.49,0.825,0.635,-34.546,41.26,131.592,None,3
-0.409,0.918,0.733,-33.508,40.161,146.606,None,3
-0.307,0.971,0.794,-30.09,37.231,163.513,None,3
-0.212,1.016,0.821,-26.855,32.654,181.396,None,3
-0.101,1.018,0.836,-24.353,27.893,200.256,None,3
0.036000000000000004,1.025,0.8809999999999999,-24.658,23.56,219.36,None,3
0.209,1.018,0.938,-25.757,18.921,238.647,None,3
0.391,1.017,0.961,-25.269,12.085,257.874,None,3
0.594,0.99,0.942,-22.461,4.272,277.771,None,3
0.8109999999999999,0.905,0.885,-18.86,-3.479,298.523,None,3
1.034,0.7,0.797,-18.677,-9.949,320.129,None,3
1.234,0.267,0.6459999999999999,-26.245,-16.174,341.98,None,3
1.423,-0.318,0.518,-51.941,-20.142,360.718,None,3
1.551,-0.924,0.413,-86.609,-20.081,370.544,None,3
1.587,-1.432,0.376,-105.896,-15.380999999999998,369.507,None,3
1.57,-1.84,0.308,-99.06,-7.69,359.55800000000005,None,3
1.515,-2.222,0.189,-75.134,-0.305,343.811,None,3
1.439,-2.592,0.018000000000000002,-53.528,7.141,324.402,None,3
1.3030000000000002,-2.8760000000000003,-0.12,-44.37300000000001,16.357,301.208,None,3
1.168,-3.027,-0.222,-38.696,28.32,273.926,None,3
1.058,-3.072,-0.238,-33.264,41.32100000000001,246.094,None,3
0.965,-3.067,-0.158,-27.71,53.467,218.079,None,3
0.884,-3.0780000000000003,0.07200000000000001,-13.855,62.012,189.148,None,3
0.815,-3.169,0.393,2.014,64.941,158.936,None,3
0.741,-3.24,0.71,12.207,63.293,128.54,None,3
0.696,-3.164,0.953,11.719,59.692,99.731,None,3
0.659,-3.004,1.136,4.15,52.246,73.181,None,3
0.63,-2.83,1.252,-4.6389999999999985,41.62600000000001,49.194,3beats_1,3
0.589,-2.595,1.2990000000000002,-16.296,29.114,27.893,None,3
0.5579999999999999,-2.357,1.3,-26.245,16.113,8.789,None,3
0.542,-2.132,1.267,-31.921,4.6389999999999985,-5.432,None,3
0.519,-1.94,1.177,-35.217,-5.4929999999999986,-15.991,None,3
0.495,-1.785,1.061,-36.133,-14.343,-24.597,None,3
0.472,-1.654,0.936,-37.048,-21.79,-31.25,None,3
0.445,-1.5530000000000002,0.813,-37.292,-26.978,-36.133,None,3
0.412,-1.475,0.6970000000000001,-34.912,-30.212,-39.734,None,3
0.376,-1.426,0.594,-31.921,-31.25,-42.358,None,3
0.337,-1.378,0.517,-28.992,-31.189,-44.983,None,3
0.317,-1.345,0.457,-24.597,-30.151,-47.485,None,3
0.29,-1.31,0.396,-20.752,-28.442,-49.622,None,3
0.273,-1.252,0.358,-19.775,-26.428,-51.819,None,3
0.259,-1.186,0.341,-19.897,-24.048,-53.894,None,3
0.242,-1.104,0.329,-20.081,-21.912,-55.908,None,3
0.235,-1.038,0.316,-19.165,-20.142,-57.19,None,3
0.232,-1.005,0.29100000000000004,-18.066,-18.555,-57.434,None,3
0.224,-0.993,0.254,-16.052,-17.151,-57.434,None,3
0.226,-0.996,0.21,-13.855,-15.259,-57.678,None,3
0.232,-1.027,0.14,-13.184,-13.489,-57.922,None,3
0.23,-1.062,0.075,-18.372,-10.864,-58.472,None,3
0.222,-1.077,0.02,-26.123,-8.24,-59.81399999999999,None,3
0.212,-1.068,-0.015,-30.823,-4.7,-61.89,None,3
0.213,-1.057,-0.044,-32.959,0.0,-63.232,None,3
0.217,-1.057,-0.081,-32.837,5.31,-64.453,None,3
0.222,-1.058,-0.127,-33.813,10.681,-66.223,None,3
0.242,-1.048,-0.182,-37.537,16.174,-68.298,None,3
0.256,-1.056,-0.263,-43.152,21.851,-70.435,None,3
0.264,-1.051,-0.326,-48.645,28.564,-72.876,None,3
0.271,-1.015,-0.349,-50.354,37.781,-75.745,None,3
0.299,-0.985,-0.339,-49.683,48.218,-77.881,None,3
0.328,-0.958,-0.32299999999999995,-47.913,58.716,-79.59,None,3
0.34,-0.929,-0.303,-45.41,68.359,-81.116,None,3
0.358,-0.924,-0.282,-43.213,77.637,-82.581,None,3
0.382,-0.927,-0.245,-43.457,86.792,-83.74,None,3
0.399,-0.919,-0.199,-45.288,95.215,-85.571,None,3
0.433,-0.903,-0.165,-46.20399999999999,103.027,-88.37899999999998,None,3
0.467,-0.877,-0.14300000000000002,-50.354,110.168,-91.187,None,3
0.494,-0.845,-0.12,-56.76300000000001,116.333,-94.238,None,3
0.5329999999999999,-0.8029999999999999,-0.095,-62.744,123.352,-97.29,None,3
0.589,-0.728,-0.07400000000000001,-67.87100000000001,131.165,-99.976,None,3
0.619,-0.653,-0.056,-69.031,138.733,-102.478,None,3
0.616,-0.5710000000000001,-0.004,-63.293,147.461,-104.248,None,3
0.622,-0.505,0.115,-50.598,158.813,-104.065,None,3
0.634,-0.493,0.278,-33.142,170.166,-101.868,None,3
0.644,-0.515,0.447,-13.184,179.321,-99.243,None,3
0.659,-0.555,0.612,2.197,185.852,-96.924,None,3
0.654,-0.578,0.777,8.484,188.843,-95.52,None,3
0.649,-0.5920000000000001,0.921,8.972000000000003,188.782,-95.093,None,3
0.622,-0.579,1.022,4.761,185.547,-95.581,None,3
0.5720000000000001,-0.547,1.092,-0.7929999999999999,180.42,-96.13,None,3
0.524,-0.4920000000000001,1.165,-2.014,175.96400000000003,-96.008,None,3
0.493,-0.433,1.267,2.625,171.997,-95.154,None,3
0.442,-0.382,1.356,10.62,167.419,-93.262,None,3
0.387,-0.335,1.456,19.836,161.804,-91.064,None,3
0.34,-0.301,1.57,30.151,155.945,-87.83,None,3
0.29600000000000004,-0.281,1.694,38.81800000000001,149.17,-83.74,None,3
0.24,-0.252,1.798,44.556,139.832,-79.895,None,3
0.197,-0.227,1.898,47.668,128.72299999999998,-75.439,3beats_2,3
0.166,-0.213,1.964,46.631,116.028,-70.068,None,3
0.132,-0.196,1.983,40.894,101.135,-64.819,None,3
0.101,-0.182,1.953,31.494,84.71700000000001,-59.20399999999999,None,3
0.069,-0.168,1.887,20.02,68.42,-53.162,None,3
0.056,-0.16899999999999998,1.794,10.925,53.162,-46.93600000000001,None,3
0.045,-0.182,1.6769999999999998,3.2960000000000003,39.673,-40.466,None,3
0.045,-0.197,1.5519999999999998,-1.16,28.076,-34.79,None,3
0.055,-0.225,1.431,-2.014,18.982,-29.541,None,3
0.065,-0.261,1.319,-1.221,11.841,-24.719,None,3
0.069,-0.314,1.209,0.5489999999999999,6.409,-20.142,None,3
0.068,-0.359,1.118,2.991,2.625,-16.541,None,3
0.067,-0.414,1.048,5.5539999999999985,0.122,-13.0,None,3
0.057,-0.481,1.005,6.47,-1.2819999999999998,-9.644,None,3
0.049,-0.525,0.997,7.4460000000000015,-2.014,-7.568,None,3
0.042,-0.569,0.989,9.888,-3.235,-6.104,None,3
0.044,-0.618,0.967,13.184,-4.822,-4.944,None,3
0.039,-0.695,0.934,15.991,-6.5920000000000005,-3.6010000000000004,None,3
0.041,-0.778,0.91,18.616,-8.362,-3.6010000000000004,None,3
0.04,-0.858,0.914,17.822,-10.01,-4.456,None,3
0.038,-0.893,0.937,13.428,-12.146,-6.348,None,3
0.04,-0.894,0.974,8.911,-13.672,-8.057,None,3
