aX,aY,aZ,gX,gY,gZ,beat_change,beat
0.965,-1.23,0.885,-15.564,-44.434,88.074,None,3
0.944,-1.285,0.75,-15.32,-46.082,82.64200000000002,None,3
0.916,-1.285,0.588,-14.526,-46.20399999999999,75.256,None,3
0.892,-1.248,0.443,-12.39,-44.006,67.2,None,3
0.858,-1.1909999999999998,0.318,-11.902,-39.673,59.753,None,3
0.835,-1.179,0.209,-8.118,-33.936,53.528,None,3
0.81,-1.232,0.135,-0.305,-26.855,48.096,None,3
0.7759999999999999,-1.334,0.119,8.24,-19.531,41.87,None,3
0.73,-1.4069999999999998,0.17600000000000002,12.573,-12.939,33.875,None,3
0.685,-1.425,0.328,9.766,-8.118,24.719,None,3
0.6559999999999999,-1.4069999999999998,0.504,5.005,-5.5539999999999985,15.380999999999998,None,3
0.627,-1.298,0.61,-0.6709999999999999,-5.066,6.5310000000000015,None,3
0.626,-1.187,0.701,-8.423,-6.836,0.0,None,3
0.638,-1.078,0.772,-17.029,-9.827,-5.432,None,3
0.65,-0.964,0.7829999999999999,-22.705,-13.611,-9.705,None,3
0.667,-0.851,0.78,-24.231,-17.7,-13.916,None,3
0.682,-0.7390000000000001,0.76,-26.306,-20.386,-17.09,None,3
0.6829999999999999,-0.633,0.706,-26.184,-21.973000000000006,-19.287,None,3
0.695,-0.535,0.7120000000000001,-24.109,-22.278,-19.775,None,3
0.68,-0.446,0.7140000000000001,-20.386,-22.705,-18.738,None,3
0.652,-0.374,0.727,-16.418,-23.193,-16.418,None,3
0.618,-0.35100000000000003,0.723,-12.39,-24.109,-12.207,None,3
0.584,-0.3670000000000001,0.69,-7.69,-25.696,-8.057,None,3
0.5589999999999999,-0.391,0.627,-4.456,-26.794,-5.005,None,3
0.534,-0.4270000000000001,0.547,-3.479,-26.55,-2.258,None,3
0.529,-0.474,0.48,-3.174,-24.78,-0.366,None,3
0.498,-0.514,0.407,-2.136,-22.095,0.8540000000000001,None,3
0.477,-0.593,0.368,-0.366,-18.311,1.3430000000000002,None,3
0.448,-0.652,0.35,0.5489999999999999,-13.977,0.488,None,3
0.429,-0.703,0.344,1.221,-9.521,-1.648,None,3
0.433,-0.736,0.361,1.953,-4.395,-4.395,None,3
0.4370000000000001,-0.746,0.393,0.366,1.038,-7.385,None,3
0.44,-0.703,0.433,-1.038,5.737,-11.536,None,3
0.443,-0.625,0.495,-3.845,10.01,-15.076,None,3
0.451,-0.562,0.564,-4.7,13.489,-16.907,None,3
0.458,-0.5379999999999999,0.643,-1.648,15.869000000000002,-17.029,None,3
0.466,-0.546,0.7040000000000001,0.061,16.602,-16.602,None,3
0.472,-0.562,0.752,-0.183,15.564,-16.174,None,3
0.481,-0.568,0.772,-1.099,13.611,-16.541,None,3
0.486,-0.545,0.757,-4.272,11.536,-17.273,None,3
0.503,-0.496,0.738,-5.371,9.644,-18.372,None,3
0.536,-0.443,0.71,-4.6389999999999985,8.484,-18.555,None,3
0.569,-0.399,0.703,-3.2960000000000003,7.812,-17.334,None,3
0.591,-0.38,0.72,-1.648,7.568,-14.954,None,3
0.589,-0.39,0.746,0.5489999999999999,7.568,-12.207,None,3
0.569,-0.43,0.785,1.709,6.957999999999998,-9.277,None,3
0.5489999999999999,-0.503,0.795,2.197,5.737,-6.957999999999998,None,3
0.536,-0.5720000000000001,0.784,1.587,3.662,-6.104,None,3
0.531,-0.623,0.764,-0.488,1.587,-6.042000000000002,3beats_3,3
0.514,-0.655,0.72,-2.075,-0.305,-6.897,None,3
0.5,-0.66,0.693,-4.272,-1.587,-8.484,None,3
0.488,-0.654,0.6759999999999999,-7.874,-2.563,-9.827,None,3
0.49,-0.6759999999999999,0.6559999999999999,-10.742,-3.052,-10.925,None,3
0.48,-0.6759999999999999,0.632,-13.245,-3.357,-12.755999999999998,None,3
0.466,-0.643,0.615,-15.076,-2.93,-15.380999999999998,None,3
0.46,-0.588,0.621,-16.235,-1.2819999999999998,-18.005,None,3
0.446,-0.525,0.6459999999999999,-18.066,0.488,-19.897,None,3
0.442,-0.484,0.6629999999999999,-18.005,1.465,-20.203,None,3
0.429,-0.451,0.664,-16.418,1.892,-19.897,None,3
0.423,-0.4370000000000001,0.672,-15.015,2.014,-18.982,None,3
0.4270000000000001,-0.435,0.667,-13.794,2.258,-17.517,None,3
0.4320000000000001,-0.431,0.6609999999999999,-13.428,2.8080000000000003,-16.602,None,3
0.434,-0.413,0.6579999999999999,-12.024,3.662,-16.113,None,3
0.438,-0.391,0.662,-9.888,5.371,-15.198,None,3
0.443,-0.365,0.67,-7.751,7.019,-14.282,None,3
0.454,-0.35200000000000004,0.698,-5.432,8.545,-12.634,None,3
0.481,-0.35700000000000004,0.7190000000000001,-2.93,9.705,-10.315,None,3
0.496,-0.365,0.726,-0.7929999999999999,9.827,-8.24,None,3
0.501,-0.375,0.737,0.7929999999999999,9.46,-6.409,None,3
0.51,-0.404,0.754,1.465,8.789,-4.517,None,3
0.514,-0.461,0.743,0.5489999999999999,7.263,-2.258,None,3
0.523,-0.525,0.6990000000000001,-1.404,4.7,-0.061,None,3
0.53,-0.584,0.639,-3.2960000000000003,2.075,1.038,None,3
0.546,-0.6459999999999999,0.589,-5.4929999999999986,0.5489999999999999,1.404,None,3
0.5670000000000001,-0.708,0.535,-9.399,0.122,0.8540000000000001,None,3
0.575,-0.753,0.457,-15.686,-0.61,-0.732,None,3
0.585,-0.76,0.371,-23.193,-1.2819999999999998,-3.357,None,3
0.616,-0.7659999999999999,0.28600000000000003,-29.907,-0.61,-5.371,None,3
0.654,-0.7829999999999999,0.211,-33.142,1.831,-6.775,None,3
0.688,-0.812,0.16,-34.424,6.165,-9.094,None,3
0.691,-0.8440000000000001,0.091,-37.598,11.658,-12.329,None,3
0.688,-0.856,0.086,-41.565,18.433,-16.846,None,3
0.68,-0.861,0.105,-43.823,26.306,-21.423,None,3
0.6759999999999999,-0.863,0.135,-46.997,33.508,-26.306,None,3
0.6970000000000001,-0.851,0.126,-48.157,39.368,-31.555,None,3
0.7190000000000001,-0.825,0.062,-53.04,42.969,-36.194,None,3
0.758,-0.8079999999999999,-0.034,-53.894,46.50899999999999,-40.466,None,3
0.8009999999999999,-0.753,-0.076,-53.71100000000001,53.223,-45.41,None,3
0.843,-0.6920000000000001,-0.122,-57.434,61.218,-49.622,None,3
0.872,-0.626,-0.147,-60.425,69.336,-53.101000000000006,None,3
0.898,-0.564,-0.15,-58.167,77.82,-56.03,None,3
0.914,-0.51,-0.15,-52.124,86.792,-58.411,None,3
0.941,-0.506,-0.105,-45.959,96.741,-59.387,None,3
0.964,-0.525,-0.03,-43.457,106.445,-59.937,None,3
0.997,-0.563,0.044,-44.128,113.647,-61.035,None,3
1.031,-0.5870000000000001,0.095,-45.837,118.225,-62.988,None,3
1.056,-0.609,0.098,-45.654,120.85,-65.735,None,3
1.077,-0.5920000000000001,0.106,-48.95,123.23,-69.39699999999999,None,3
1.117,-0.581,0.134,-56.091,126.282,-72.14399999999998,None,3
1.129,-0.602,0.145,-64.575,128.601,-74.829,None,3
1.135,-0.609,0.13699999999999998,-71.167,129.7,-78.613,None,3
1.148,-0.578,0.119,-80.872,130.981,-83.008,None,3
1.166,-0.5529999999999999,0.065,-92.468,131.836,-86.975,None,3
1.225,-0.536,-0.054000000000000006,-92.896,133.972,-91.309,None,3
1.304,-0.47,-0.092,-96.069,139.221,-96.13,None,3
1.401,-0.401,-0.048,-103.027,146.423,-100.22,None,3
1.464,-0.328,0.014,-102.722,152.71,-103.699,None,3
1.506,-0.336,0.102,-94.604,159.668,-105.53,None,3
1.521,-0.43,0.262,-89.23299999999998,166.80900000000003,-106.75,None,3
1.519,-0.545,0.445,-88.806,171.57,-109.009,None,3
1.51,-0.624,0.601,-85.022,174.56099999999995,-114.868,None,3
1.49,-0.64,0.7140000000000001,-86.792,174.31599999999997,-122.803,None,3
1.459,-0.607,0.753,-89.294,172.30200000000005,-130.67600000000002,None,3
1.4409999999999998,-0.527,0.7829999999999999,-87.34100000000002,171.387,-138.55,None,3
1.4369999999999998,-0.442,0.81,-86.67,170.715,-144.531,None,3
1.45,-0.36,0.866,-76.538,171.63099999999997,-148.987,None,3
1.454,-0.252,1.012,-69.092,173.035,-151.855,None,3
1.426,-0.151,1.141,-66.28399999999999,171.44799999999995,-153.076,None,3
1.39,-0.04,1.227,-64.087,165.955,-152.52700000000004,None,3
1.345,0.06,1.27,-61.279,158.813,-150.452,None,3
1.2990000000000002,0.108,1.286,-58.35,150.513,-145.691,None,3
1.261,0.138,1.329,-54.077,142.151,-139.526,None,3
1.222,0.112,1.385,-46.50899999999999,134.033,-133.118,None,3
1.183,0.047,1.455,-40.466,125.488,-126.953,None,3
1.096,-0.038,1.473,-37.292,114.563,-121.033,None,3
1.103,0.002,1.949,-37.292,98.206,-114.929,None,3
0.899,-0.023,2.024,-62.805,66.467,-109.375,None,3
0.8220000000000001,0.08800000000000001,1.868,-63.66,50.049,-106.079,None,3
0.813,0.055,1.74,-64.209,28.625,-97.839,None,3
0.794,-0.285,1.491,-62.378,14.771,-96.375,None,3
0.764,-0.5329999999999999,1.187,-55.847,2.747,-95.337,None,3
0.747,-0.619,0.728,-36.987,-4.395,-96.741,None,3
0.7290000000000001,-0.515,0.349,-28.503,-2.075,-98.206,None,3
0.682,-0.381,0.153,-23.682,0.916,-98.694,None,3
0.64,-0.287,0.078,-21.912,7.5070000000000014,-98.083,None,3
0.598,-0.184,0.14400000000000002,-26.062,14.709,-96.863,None,3
0.5479999999999999,-0.031,0.24,-25.024,21.301,-93.811,None,3
0.537,0.131,0.382,-23.193,28.503,-88.01299999999998,None,3
0.495,0.254,0.477,-24.597,31.738000000000003,-78.979,None,3
0.453,0.29,0.529,-18.86,33.264,-67.322,None,3
0.399,0.269,0.606,-13.062,32.715,-54.565,None,3
0.35,0.208,0.7040000000000001,-8.118,30.396,-40.771,None,3
0.319,0.058,0.8340000000000001,-6.836,26.245,-27.832,None,3
0.308,-0.061,0.8959999999999999,-4.944,24.475,-17.212,None,3
0.293,-0.136,0.851,10.925,23.926,-10.864,None,3
0.315,-0.194,0.897,12.817,24.841,-5.676,None,3
0.308,-0.253,0.86,3.967,23.926,-2.869,None,3
0.353,-0.386,0.7809999999999999,4.395,22.705,-1.038,None,3
0.402,-0.467,0.682,5.981,19.714,1.2819999999999998,None,3
0.451,-0.486,0.636,7.812,16.052,5.127000000000002,None,3
0.502,-0.504,0.648,11.475,12.451,9.644,None,3
0.5429999999999999,-0.517,0.6609999999999999,14.648,9.094,14.771,None,3
0.5870000000000001,-0.575,0.662,19.165,5.4929999999999986,19.226,None,3
0.626,-0.64,0.67,23.315,2.6860000000000004,21.79,None,3
0.647,-0.7070000000000001,0.7,23.743,0.6709999999999999,22.888,None,3
0.645,-0.77,0.785,19.165,-1.038,22.949,None,3
0.6409999999999999,-0.8590000000000001,0.871,17.822,-3.357,22.217,None,3
0.647,-0.918,0.947,18.494,-6.409,20.508000000000006,None,3
0.6609999999999999,-0.987,0.964,15.198,-12.146,18.616,None,3
0.6679999999999999,-1.055,0.855,13.367,-20.142,15.564,None,3
0.6759999999999999,-1.1,0.687,14.526,-28.442,11.414,None,3
0.674,-1.117,0.504,11.963,-34.912,6.714,None,3
0.672,-1.13,0.33,8.24,-39.185,1.77,None,3
0.6659999999999999,-1.134,0.172,7.202000000000001,-41.565,-3.357,None,3
0.644,-1.084,0.055,8.179,-40.771,-8.545,None,3
0.583,-1.041,-0.036000000000000004,8.911,-38.391,-14.282,None,3
0.509,-0.976,-0.069,8.972000000000003,-33.569,-20.813,None,3
0.45,-0.851,-0.059,3.174,-28.076,-26.306,None,3
0.425,-0.682,-0.045,-3.845,-22.644,-29.48,None,3
0.438,-0.52,-0.006999999999999999,-6.47,-16.846,-30.457,None,3
0.443,-0.375,0.023,-4.944,-11.414,-28.931,None,3
0.433,-0.28300000000000003,0.065,-4.456,-5.859,-25.33,None,3
0.419,-0.258,0.096,-3.906,-0.6709999999999999,-19.897,None,3
0.387,-0.266,0.118,-0.366,4.761,-13.062,None,3
0.368,-0.285,0.159,3.6010000000000004,10.132,-6.348,None,3
0.383,-0.315,0.232,7.69,15.380999999999998,0.0,None,3
0.421,-0.35100000000000003,0.328,10.742,20.02,6.165,None,3
0.495,-0.355,0.44,11.719,23.376,12.085,None,3
0.555,-0.363,0.584,10.559,24.536,17.395,None,3
0.575,-0.385,0.688,9.705,23.621,22.888,None,3
0.626,-0.442,0.812,10.62,20.813,28.931,None,3
0.653,-0.547,0.895,14.404000000000002,16.479,35.278,None,3
0.655,-0.6709999999999999,0.916,16.968,9.216,39.856,None,3
0.677,-0.813,0.88,20.752,0.61,43.213,None,3
0.6809999999999999,-0.947,0.8029999999999999,26.978,-7.263,43.457,None,3
0.68,-1.047,0.7120000000000001,29.358,-14.282,41.504,None,3
0.6559999999999999,-1.137,0.61,26.917,-20.386,37.598,None,3
0.614,-1.193,0.496,21.118,-25.024,32.104,None,3
0.601,-1.189,0.423,12.755999999999998,-27.771,25.757,None,3
0.584,-1.158,0.349,7.996,-29.175,19.348,None,3
0.589,-1.088,0.285,2.8080000000000003,-29.48,12.451,None,3
0.6,-1.016,0.239,-0.4270000000000001,-28.625,6.714,None,3
0.604,-0.965,0.202,-1.404,-26.855,2.441,None,3
0.575,-0.949,0.16399999999999998,-0.8540000000000001,-24.475,-1.221,None,3
0.535,-0.933,0.127,-3.967,-22.217,-4.7,None,3
0.502,-0.882,0.068,-7.263,-20.081,-7.629,None,3
0.489,-0.7979999999999999,-0.001,-8.057,-17.151,-11.047,None,3
0.47,-0.71,-0.046,-10.498,-12.695,-12.939,None,3
0.466,-0.639,-0.044,-12.755999999999998,-6.957999999999998,-12.817,None,3
0.453,-0.5539999999999999,-0.032,-10.437,-0.244,-12.329,None,3
0.452,-0.516,0.045,-8.179,7.812,-10.071,None,3
0.469,-0.512,0.179,-7.996,15.625,-6.5920000000000005,None,3
0.501,-0.505,0.328,-6.957999999999998,21.118,-3.113,None,3
0.5379999999999999,-0.516,0.443,-5.066,23.804,0.305,None,3
0.5720000000000001,-0.518,0.557,-3.6010000000000004,25.024,3.723,None,3
0.608,-0.531,0.664,-2.869,25.757,7.385,None,3
0.622,-0.55,0.7809999999999999,-4.0280000000000005,24.475,11.292,None,3
0.625,-0.5870000000000001,0.872,-1.2819999999999998,21.484,15.137,None,3
0.628,-0.6609999999999999,0.964,3.418,17.944000000000006,18.921,None,3
0.6409999999999999,-0.7490000000000001,1.042,9.216,12.634,21.667,None,3
0.6609999999999999,-0.835,1.101,14.282,5.92,24.048,None,3
0.677,-0.968,1.123,23.315,-1.404,25.146,None,3
0.688,-1.104,1.14,30.762,-8.728,24.475,None,3
0.7,-1.23,1.124,36.133,-16.663,21.851,None,3
0.713,-1.3430000000000002,1.105,41.01600000000001,-24.414,17.334,None,3
0.727,-1.4509999999999998,1.09,46.57,-30.396,11.292,None,3
0.73,-1.543,1.142,46.143,-36.499,3.906,None,3
0.736,-1.622,1.168,44.983,-41.931,-4.456,None,3
0.738,-1.662,1.23,31.86,-49.377,-14.587,None,3
0.716,-1.6880000000000002,1.277,20.569000000000006,-56.885,-26.245,None,3
0.748,-1.48,1.3030000000000002,7.141,-65.918,-38.33,None,3
0.753,-1.371,1.2919999999999998,4.395,-74.524,-47.791,None,3
0.768,-1.199,1.273,2.502,-84.045,-56.213,None,3
0.769,-1.068,1.217,7.08,-91.797,-60.974,None,3
0.7709999999999999,-1.05,1.193,17.334,-97.412,-62.927,None,3
0.764,-1.089,1.196,25.94,-102.295,-62.805,None,3
0.762,-1.159,1.18,33.203,-107.971,-64.392,3beats_1,3
0.769,-1.208,1.14,38.086,-114.99,-67.627,None,3
0.7709999999999999,-1.21,1.058,36.743,-121.826,-71.594,None,3
0.795,-1.186,1.026,37.659,-126.404,-76.294,None,3
0.823,-1.147,1.07,37.17,-129.88299999999998,-80.26100000000002,None,3
0.856,-1.116,1.105,35.828,-133.72799999999998,-82.764,None,3
0.885,-1.0759999999999998,1.135,34.485,-139.404,-85.32700000000001,None,3
0.946,-1.057,1.169,33.386,-145.935,-87.28,None,3
0.987,-1.029,1.198,30.151,-153.381,-89.23299999999998,None,3
1.041,-1.001,1.209,31.128,-161.499,-91.553,None,3
1.069,-1.039,1.183,32.654,-170.77599999999995,-93.506,None,3
1.087,-1.113,1.075,33.875,-180.237,-95.947,None,3
1.067,-1.175,0.862,31.128,-190.36900000000003,-99.854,None,3
1.018,-1.215,0.583,30.09,-198.364,-105.652,None,3
0.981,-1.219,0.3720000000000001,31.921,-200.989,-112.549,None,3
0.932,-1.179,0.232,31.555,-198.73,-119.629,None,3
0.8859999999999999,-1.14,0.161,31.677,-194.458,-125.549,None,3
0.847,-1.097,0.09,29.846,-190.43,-130.249,None,3
0.7959999999999999,-1.008,0.043,24.963,-186.523,-134.888,None,3
0.759,-0.946,-0.006999999999999999,20.508000000000006,-182.8,-138.123,None,3
0.7070000000000001,-0.836,-0.069,12.085,-179.44299999999996,-140.686,None,3
0.63,-0.6779999999999999,-0.17,4.15,-176.81900000000005,-142.944,None,3
0.541,-0.489,-0.202,-5.371,-173.157,-142.822,None,3
0.449,-0.34,-0.208,-13.489,-168.884,-139.282,None,3
0.349,-0.228,-0.17600000000000002,-17.822,-164.612,-133.362,None,3
0.254,-0.18600000000000005,-0.152,-15.564,-160.278,-125.977,None,3
0.17600000000000002,-0.183,-0.138,-8.423,-155.579,-118.103,None,3
0.113,-0.243,-0.14800000000000002,0.977,-150.33,-110.413,None,3
0.076,-0.294,-0.13699999999999998,4.822,-144.34799999999996,-103.821,None,3
0.067,-0.35100000000000003,-0.158,7.202000000000001,-138.855,-98.633,None,3
0.037000000000000005,-0.371,-0.183,4.333,-134.583,-94.849,None,3
0.036000000000000004,-0.377,-0.2,-0.183,-129.395,-91.736,None,3
-0.006999999999999999,-0.358,-0.234,-7.751,-124.634,-88.62299999999998,None,3
-0.044,-0.337,-0.257,-11.841,-119.324,-84.9,None,3
-0.087,-0.33,-0.277,-10.62,-112.671,-79.895,None,3
-0.123,-0.353,-0.314,-7.324,-105.53,-74.402,None,3
-0.165,-0.382,-0.348,-3.235,-97.778,-68.542,None,3
-0.191,-0.4,-0.366,0.0,-89.05,-63.477,None,3
-0.232,-0.394,-0.35200000000000004,0.488,-79.712,-58.96,None,3
-0.267,-0.378,-0.318,0.122,-70.801,-54.688,None,3
-0.303,-0.34600000000000003,-0.259,0.183,-62.13399999999999,-49.86600000000001,None,3
-0.324,-0.319,-0.19,0.732,-54.26,-44.861,None,3
-0.343,-0.289,-0.127,-0.122,-48.035,-39.368,None,3
-0.35700000000000004,-0.278,-0.081,-1.3430000000000002,-43.57899999999999,-33.203,None,3
-0.369,-0.279,-0.054000000000000006,-1.953,-39.917,-26.733,None,3
-0.391,-0.311,-0.053,-2.075,-37.17,-19.592,None,3
-0.415,-0.371,-0.079,-0.061,-34.668,-12.512,None,3
-0.443,-0.446,-0.118,2.8080000000000003,-31.982,-6.714,None,3
-0.463,-0.518,-0.136,3.967,-28.198,-2.197,None,3
-0.48,-0.603,-0.139,3.662,-23.865,1.953,None,3
-0.494,-0.667,-0.145,2.258,-19.531,4.272,None,3
-0.512,-0.6970000000000001,-0.145,-0.305,-15.747,5.31,None,3
-0.516,-0.696,-0.125,-3.357,-12.024,5.188,None,3
-0.517,-0.685,-0.095,-5.676,-8.301,5.371,None,3
-0.514,-0.6579999999999999,-0.061,-8.118,-5.31,5.797999999999999,None,3
-0.516,-0.625,-0.023,-9.46,-2.563,6.714,None,3
-0.508,-0.604,0.026,-9.46,0.366,8.301,None,3
-0.506,-0.619,0.073,-7.629,2.6860000000000004,10.986,None,3
-0.494,-0.677,0.117,-4.211,4.822,14.220999999999998,None,3
-0.487,-0.722,0.139,-1.892,6.042000000000002,16.541,None,3
-0.486,-0.7559999999999999,0.153,-2.075,6.714,17.883,None,3
-0.498,-0.7809999999999999,0.16699999999999998,-5.127000000000002,7.324,18.982,None,3
-0.496,-0.795,0.202,-8.24,7.996,19.226,None,3
-0.4970000000000001,-0.775,0.234,-11.841,8.423,19.226,None,3
-0.505,-0.733,0.268,-16.296,7.812,18.555,None,3
-0.512,-0.688,0.305,-19.47,6.897,18.372,None,3
-0.514,-0.665,0.35100000000000003,-20.508000000000006,5.981,19.043,None,3
-0.51,-0.672,0.401,-20.447,5.127000000000002,20.447,None,3
-0.508,-0.7,0.431,-19.043,3.54,21.973000000000006,None,3
-0.4970000000000001,-0.737,0.456,-16.174,1.77,23.254,None,3
-0.481,-0.7859999999999999,0.458,-12.878,-0.061,24.353,None,3
-0.472,-0.8490000000000001,0.436,-9.888,-1.892,25.085,None,3
-0.472,-0.907,0.405,-7.5070000000000014,-3.418,24.963,None,3
-0.463,-0.956,0.374,-5.615,-3.845,23.987,None,3
-0.471,-0.991,0.35100000000000003,-5.4929999999999986,-4.211,21.851,None,3
-0.48,-0.99,0.337,-5.797999999999999,-4.0280000000000005,19.348,None,3
-0.489,-0.976,0.338,-6.47,-3.784,16.174,None,3
-0.496,-0.95,0.345,-7.874,-3.54,13.489,None,3
-0.495,-0.926,0.343,-8.179,-4.0280000000000005,11.23,None,3
-0.494,-0.915,0.345,-6.5310000000000015,-4.15,9.216,None,3
-0.483,-0.925,0.354,-3.784,-3.662,7.935,None,3
-0.477,-0.939,0.333,-0.977,-3.845,6.957999999999998,None,3
-0.473,-0.938,0.28600000000000003,1.2819999999999998,-4.333,5.676,None,3
-0.472,-0.919,0.25,1.221,-4.395,4.272,None,3
-0.476,-0.897,0.215,0.0,-4.0280000000000005,3.418,None,3
-0.484,-0.8690000000000001,0.197,-1.038,-2.93,2.6860000000000004,None,3
-0.486,-0.852,0.198,-1.16,-1.16,2.502,None,3
-0.491,-0.84,0.202,0.183,0.61,2.6860000000000004,None,3
-0.4920000000000001,-0.835,0.226,2.197,2.502,3.113,None,3
-0.49,-0.848,0.246,4.761,4.395,3.784,None,3
-0.486,-0.875,0.242,7.874,5.432,4.517,None,3
-0.484,-0.883,0.22,8.972000000000003,5.859,4.15,None,3
-0.482,-0.873,0.196,9.033,6.897,3.54,None,3
-0.477,-0.878,0.171,10.071,7.996,3.052,None,3
-0.479,-0.887,0.139,12.024,9.644,2.502,None,3
-0.488,-0.8740000000000001,0.14400000000000002,11.475,11.963,1.3430000000000002,None,3
-0.498,-0.8540000000000001,0.182,10.62,14.587,0.61,None,3
-0.503,-0.8370000000000001,0.249,12.207,17.212,0.244,None,3
-0.499,-0.845,0.33,15.625,19.409,0.61,None,3
-0.498,-0.852,0.383,18.616,19.775,1.038,None,3
-0.495,-0.8320000000000001,0.41,18.799,18.311,0.488,None,3
-0.495,-0.795,0.434,15.32,15.869000000000002,-0.488,None,3
-0.487,-0.7509999999999999,0.454,10.864,12.878,-0.5489999999999999,None,3
-0.482,-0.71,0.463,6.897,9.521,-0.61,None,3
-0.472,-0.675,0.461,2.93,6.348,-0.122,None,3
-0.467,-0.6459999999999999,0.465,0.0,3.6010000000000004,1.221,None,3
-0.46,-0.6509999999999999,0.449,-2.197,1.099,3.54,None,3
-0.46,-0.645,0.424,-3.906,-0.977,5.4929999999999986,None,3
-0.462,-0.63,0.396,-5.797999999999999,-2.563,7.385,None,3
-0.465,-0.611,0.382,-7.751,-3.235,8.789,None,3
-0.458,-0.6,0.387,-8.911,-3.174,11.108,None,3
-0.458,-0.583,0.39,-10.437,-3.052,13.184,None,3
-0.458,-0.55,0.39,-12.146,-3.418,15.015,None,3
-0.459,-0.508,0.392,-13.672,-3.784,16.846,None,3
-0.462,-0.467,0.405,-15.686,-4.0280000000000005,19.409,None,3
-0.469,-0.435,0.42,-15.991,-4.089,22.217,None,3
-0.474,-0.413,0.438,-15.747,-4.15,25.757,None,3
-0.471,-0.399,0.454,-16.724,-4.333,29.724,None,3
-0.477,-0.383,0.449,-18.372,-5.127000000000002,33.386,None,3
-0.47,-0.368,0.443,-17.7,-5.615,37.048,None,3
-0.464,-0.348,0.43,-17.7,-5.981,40.894,3beats_2,3
-0.455,-0.322,0.43,-19.226,-6.226,44.006,None,3
-0.443,-0.297,0.425,-21.912,-6.775,47.54600000000001,None,3
-0.438,-0.24,0.413,-27.527,-7.812,51.025,None,3
-0.438,-0.157,0.413,-34.241,-8.362,54.565,None,3
-0.43,-0.07200000000000001,0.4270000000000001,-39.673,-8.484,59.57,None,3
-0.4270000000000001,-0.014,0.429,-41.565,-8.667,66.101,None,3
-0.407,0.026,0.426,-40.405,-8.423,73.303,None,3
-0.378,0.049,0.412,-37.048,-7.996,81.36,None,3
-0.34700000000000003,0.07200000000000001,0.41,-33.875,-7.202000000000001,89.294,None,3
-0.307,0.062,0.4370000000000001,-31.067,-6.226,97.717,None,3
-0.253,0.031,0.473,-28.015,-5.371,106.384,None,3
-0.233,0.038,0.458,-26.794,-5.676,114.441,None,3
-0.19,0.023,0.45,-26.001,-4.883,122.131,None,3
-0.156,-0.008,0.418,-26.794,-4.883,129.944,None,3
-0.12,-0.04,0.415,-31.006,-5.005,137.57299999999998,None,3
-0.079,-0.078,0.4370000000000001,-34.912,-5.066,144.10399999999996,None,3
-0.031,-0.092,0.442,-38.452,-4.822,150.024,None,3
0.023,-0.093,0.45,-41.504,-4.7,155.334,None,3
0.087,-0.087,0.451,-43.57899999999999,-4.333,160.583,None,3
0.194,-0.196,0.602,-46.753,-4.883,166.077,None,3
0.171,-0.16399999999999998,0.6579999999999999,-56.58,-10.071,169.922,None,3
0.276,-0.119,0.5,-65.002,-6.348,177.49,None,3
0.355,-0.005,0.35,-60.852,-2.6860000000000004,182.617,None,3
0.447,0.039,0.414,-66.345,-2.136,191.04,None,3
0.524,0.094,0.555,-72.51,-0.122,199.28,None,3
0.634,0.076,0.617,-55.237,5.188,208.923,None,3
0.741,-0.047,0.636,-35.828,10.925,219.177,None,3
0.843,-0.233,0.648,-23.437,13.55,228.943,None,3
0.916,-0.428,0.653,-16.846,14.099,235.352,None,3
0.974,-0.61,0.691,-17.09,14.099,238.708,None,3
1.012,-0.7929999999999999,0.716,-16.541,13.855,239.136,None,3
1.047,-0.976,0.78,-19.348,13.733,237.61,None,3
1.054,-1.105,0.863,-25.024,13.489,233.704,None,3
1.082,-1.256,0.96,-25.818,12.024,228.333,None,3
1.118,-1.409,1.063,-21.484,9.949,221.436,None,3
1.187,-1.525,1.189,-20.386,5.737,212.585,None,3
1.24,-1.5659999999999998,1.252,-18.86,-1.3430000000000002,201.355,None,3
1.293,-1.612,1.271,-17.09,-10.315,191.284,None,3
1.324,-1.725,1.216,-13.733,-20.02,182.373,None,3
1.334,-1.884,1.145,-11.414,-29.175,172.852,None,3
1.334,-2.002,1.046,-17.029,-37.537,161.621,None,3
1.281,-2.145,0.933,-23.01,-44.25,148.499,None,3
1.251,-2.124,0.907,-33.751999999999995,-50.049,133.179,None,3
1.185,-2.114,0.831,-40.222,-54.565,119.08,None,3
1.138,-2.04,0.7959999999999999,-50.049,-58.411,104.004,None,3
1.093,-1.881,0.743,-58.472,-61.646,91.187,None,3
1.052,-1.719,0.7020000000000001,-63.843,-62.744,80.017,None,3
1.016,-1.588,0.623,-62.86600000000001,-62.43899999999999,70.49600000000002,None,3
0.991,-1.464,0.5479999999999999,-61.707,-60.364,62.927,None,3
0.944,-1.346,0.456,-57.434,-56.458,56.824,None,3
0.912,-1.254,0.376,-51.758,-50.78100000000001,52.307,None,3
0.868,-1.204,0.305,-42.725,-43.57899999999999,49.255,None,3
0.8370000000000001,-1.206,0.253,-34.607,-35.706,47.24100000000001,None,3
0.7959999999999999,-1.219,0.204,-27.832,-28.442,44.25,None,3
0.752,-1.221,0.168,-19.592,-22.339,39.856,None,3
0.7190000000000001,-1.225,0.175,-11.23,-16.663,34.973,None,3
