,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,beat_change,beat,dynamic,x,y,z,dist
10372,-0.258,0.345,-0.574,13.841,-0.4270000000000001,-2.378,None,4,n,0.0007031723793909762,-0.0004291775600675514,0.0011150991445123706,0.03942744502600028
10373,-0.255,0.342,-0.565,14.634,0.0,-3.11,None,4,n,0.0009353763829842959,-0.0005722572544337619,0.0014847740866497008,0.045940185139911334
10374,-0.245,0.34,-0.562,16.159000000000002,-0.183,-3.9019999999999997,None,4,n,0.0011997225512185464,-0.00073579198945261,0.0019063037440111758,0.052374589091762624
10375,-0.23800000000000002,0.33799999999999997,-0.556,17.256,-0.5489999999999999,-4.695,None,4,n,0.0014957838213266149,-0.0009197887216007704,0.0023792817668781,0.05875502388854159
10376,-0.233,0.336,-0.5479999999999999,18.415,-1.037,-5.183,None,4,n,0.0018232563142219712,-0.0011242550247334642,0.002903425659355447,0.06509773596225557
10377,-0.23600000000000002,0.341,-0.544,19.756,-1.646,-5.732,None,4,n,0.0021823290732374046,-0.001349200180828578,0.0034789486053268086,0.07146749127100836
10378,-0.22899999999999998,0.344,-0.542,20.915,-1.768,-6.037000000000001,None,4,n,0.0025725758796101682,-0.0015946331084982354,0.004105450322816574,0.07778395039378408
10379,-0.223,0.344,-0.535,21.706999999999997,-1.7069999999999999,-6.646,None,4,n,0.002993632472506106,-0.0018605632943477918,0.004782590307227049,0.08405510553526975
10380,-0.214,0.342,-0.526,22.744,-1.7069999999999999,-7.195,None,4,n,0.0034449502846511915,-0.0021470001842125146,0.005509842727693843,0.0902568525104666
10381,-0.215,0.34299999999999997,-0.529,23.537,-1.646,-7.439,None,4,n,0.003926596654731872,-0.0024539550190082683,0.0062873052596787255,0.09647033145256262
10382,-0.214,0.34299999999999997,-0.53,24.206999999999997,-1.341,-7.744,None,4,n,0.004438516172232065,-0.002781439049632529,0.0071149521269610015,0.10267943901452266
10383,-0.205,0.34600000000000003,-0.522,25.122,-1.0979999999999999,-8.232000000000001,None,4,n,0.004980162429950753,-0.003129463253377674,0.007992259074928475,0.10881952930632918
10384,-0.21100000000000002,0.342,-0.515,25.854,-1.22,-8.476,None,4,n,0.005551910577615816,-0.0034980403665119814,0.00891962653591575,0.11501110556736834
10385,-0.21,0.34700000000000003,-0.512,26.585,-1.402,-8.658999999999999,None,4,n,0.006153707090575158,-0.0038871839200450586,0.009897027590684195,0.12119837334423453
10386,-0.204,0.353,-0.509,27.316999999999997,-1.341,-8.72,None,4,n,0.0067851914629373025,-0.004296906657695012,0.010924127836158065,0.12734127958118954
10387,-0.20600000000000002,0.35100000000000003,-0.51,28.354,-1.037,-9.085,None,4,n,0.007446493735525631,-0.004727221809404278,0.012001090707341467,0.13350433893430783
10388,-0.20800000000000002,0.35200000000000004,-0.517,29.146,-0.915,-9.39,None,4,n,0.008137745029493786,-0.005178143907395447,0.013128087688861336,0.13968827031015527
10389,-0.21600000000000005,0.345,-0.523,29.878,-0.7929999999999999,-9.634,None,4,n,0.008859443072327321,-0.00564968728222513,0.014305660681696496,0.14594106251601285
10390,-0.223,0.345,-0.519,30.732,-0.915,-9.878,None,4,n,0.00961202638741557,-0.006141868866996416,0.015534279083751022,0.15225398308104154
10391,-0.228,0.345,-0.521,31.463,-0.915,-9.939,None,4,n,0.010395810423677933,-0.006654705194164152,0.01681429779744375,0.15861167741897822
10392,-0.235,0.34600000000000003,-0.525,32.378,-0.8540000000000001,-10.122,None,4,n,0.011211234122795281,-0.007188214514001346,0.01814619945371786,0.16503060399274694
10393,-0.24100000000000002,0.34,-0.523,33.354,-0.488,-10.366,None,4,n,0.01205867233089818,-0.007742412352781223,0.019530397438464246,0.17150191899908562
10394,-0.244,0.337,-0.528,34.085,-0.305,-10.427,None,4,n,0.012938316513598091,-0.008317314195677189,0.02096713248537405,0.17800262953512483
10395,-0.247,0.33299999999999996,-0.527,35.061,-0.305,-10.488,None,4,n,0.013850357533244071,-0.008912935135278823,0.022456637017860163,0.18453202642103855
10396,-0.255,0.326,-0.528,36.037,-0.4270000000000001,-10.61,None,4,n,0.014795291789400901,-0.009529291358020078,0.02399945636720239,0.19113051264712547
10397,-0.264,0.331,-0.531,36.768,-0.488,-10.671,None,4,n,0.015773683320140227,-0.010166406337974533,0.025596202564988797,0.19780707533478573
10398,-0.268,0.33299999999999996,-0.535,37.805,-0.4270000000000001,-10.549000000000001,None,4,n,0.016785787084400927,-0.010824299384742631,0.027247183670262298,0.2045217812504722
