aX,aY,aZ,gX,gY,gZ,beat_change,beat
-0.4920000000000001,-0.314,-0.754,7.439,-4.512,5.3660000000000005,None,3
-0.504,-0.321,-0.774,7.622000000000001,-3.537,5.549,None,3
-0.519,-0.322,-0.7809999999999999,7.561,-2.988,5.671,None,3
-0.528,-0.329,-0.792,7.073,-2.256,5.976,None,3
-0.539,-0.319,-0.797,7.0120000000000005,-1.402,6.28,None,3
-0.547,-0.32,-0.795,6.829,-0.5489999999999999,6.646,None,3
-0.5579999999999999,-0.315,-0.795,6.829,0.5489999999999999,6.9510000000000005,None,3
-0.569,-0.313,-0.7959999999999999,6.829,1.951,7.256,None,3
-0.58,-0.319,-0.794,6.585,4.024,7.377999999999999,None,3
-0.59,-0.32299999999999995,-0.797,6.402,5.915,7.744,None,3
-0.595,-0.325,-0.7959999999999999,6.341,7.5,8.049,None,3
-0.601,-0.331,-0.802,6.037000000000001,8.658999999999999,8.658999999999999,None,3
-0.606,-0.328,-0.795,5.488,9.695,9.207,None,3
-0.612,-0.33,-0.78,5.3660000000000005,10.61,9.634,None,3
-0.615,-0.327,-0.7609999999999999,5.0,11.585,10.366,None,3
-0.628,-0.32299999999999995,-0.75,5.183,12.5,10.915,None,3
-0.629,-0.326,-0.743,5.3660000000000005,13.049,11.341,None,3
-0.627,-0.322,-0.73,5.4270000000000005,13.049,12.134,None,3
-0.627,-0.32,-0.725,5.915,12.622,12.622,None,3
-0.637,-0.329,-0.715,6.402,11.951,13.293,None,3
-0.647,-0.329,-0.7070000000000001,6.829,11.341,14.207,None,3
-0.65,-0.329,-0.7,6.768,10.793,14.939,None,3
-0.66,-0.336,-0.696,7.377999999999999,10.732,15.793,None,3
-0.6629999999999999,-0.337,-0.6890000000000001,7.987999999999999,10.732,16.768,None,3
-0.67,-0.336,-0.682,8.171,10.732,17.561,None,3
-0.6709999999999999,-0.333,-0.6709999999999999,8.597999999999999,11.098,18.415,None,3
-0.6779999999999999,-0.335,-0.6709999999999999,9.451,11.585,19.024,None,3
-0.687,-0.336,-0.659,10.244000000000002,12.255999999999998,19.878,None,3
-0.685,-0.338,-0.6609999999999999,10.671,12.927,20.915,None,3
-0.685,-0.339,-0.6559999999999999,11.28,13.232,21.646,None,3
-0.687,-0.339,-0.6509999999999999,11.951,13.537,22.5,None,3
-0.6890000000000001,-0.338,-0.65,12.744000000000002,14.024,23.354,None,3
-0.6970000000000001,-0.34600000000000003,-0.6509999999999999,13.537,14.878,24.329,None,3
-0.693,-0.34600000000000003,-0.65,13.963,15.183,25.488000000000003,None,3
-0.687,-0.344,-0.648,14.512,14.817,26.524,None,3
-0.6829999999999999,-0.344,-0.6509999999999999,15.183,14.39,27.378,None,3
-0.6859999999999999,-0.344,-0.6559999999999999,16.037,14.512,28.354,None,3
-0.69,-0.343,-0.657,16.829,15.183,29.207,None,3
-0.685,-0.34600000000000003,-0.6609999999999999,17.317,15.61,29.878,None,3
-0.6890000000000001,-0.34700000000000003,-0.677,18.415,15.122,30.915,None,3
-0.6920000000000001,-0.35100000000000003,-0.688,19.085,14.573,31.951,None,3
-0.6990000000000001,-0.355,-0.6920000000000001,19.207,14.512,32.988,None,3
-0.698,-0.358,-0.713,19.512,14.817,33.963,None,3
-0.6990000000000001,-0.366,-0.725,19.939,15.305,34.878,None,3
-0.6990000000000001,-0.371,-0.735,20.122,15.915,35.732,None,3
-0.701,-0.373,-0.7440000000000001,20.305,17.073,36.707,None,3
-0.695,-0.378,-0.7490000000000001,20.244,18.72,37.683,None,3
-0.69,-0.379,-0.75,20.0,20.427,38.232,None,3
-0.685,-0.384,-0.757,20.0,22.073,38.78,None,3
-0.68,-0.382,-0.7559999999999999,19.878,23.476,39.39,None,3
-0.6779999999999999,-0.383,-0.753,19.878,24.39,40.427,None,3
-0.6779999999999999,-0.381,-0.75,20.122,25.061,41.098,None,3
-0.674,-0.382,-0.748,20.122,25.793000000000006,41.82899999999999,None,3
-0.667,-0.389,-0.75,20.122,26.768,42.56100000000001,None,3
-0.66,-0.393,-0.753,20.122,27.439,43.17100000000001,None,3
-0.655,-0.395,-0.735,20.061,28.171,43.72,None,3
-0.6509999999999999,-0.399,-0.726,20.244,29.39,44.268,None,3
-0.637,-0.4,-0.723,20.305,30.793000000000006,44.573,None,3
-0.638,-0.4,-0.7120000000000001,20.366,32.073,44.817,None,3
-0.633,-0.403,-0.708,20.732,33.171,45.122,None,3
-0.632,-0.401,-0.7,21.098000000000006,34.085,45.36600000000001,None,3
-0.631,-0.397,-0.6859999999999999,21.159,34.756,45.854,3beats_3,3
-0.628,-0.396,-0.674,21.463,34.939,46.098,None,3
-0.637,-0.396,-0.67,21.768,35.122,46.463,None,3
-0.64,-0.401,-0.665,22.378,35.427,46.82899999999999,None,3
-0.639,-0.405,-0.654,22.988000000000003,35.793,47.012,None,3
-0.648,-0.41,-0.643,23.537,36.159,47.5,None,3
-0.659,-0.417,-0.634,24.39,36.463,47.927,None,3
-0.6709999999999999,-0.419,-0.631,25.305,36.768,48.537,None,3
-0.6829999999999999,-0.417,-0.624,25.549,36.707,49.32899999999999,None,3
-0.6940000000000001,-0.421,-0.62,26.585,37.256,49.878,None,3
-0.695,-0.433,-0.625,27.439,37.317,50.488,None,3
-0.7070000000000001,-0.436,-0.625,27.927,36.463,51.463,None,3
-0.7170000000000001,-0.436,-0.619,28.476,36.159,52.5,None,3
-0.725,-0.433,-0.62,29.146,37.195,53.232,None,3
-0.7290000000000001,-0.439,-0.617,29.695,37.988,53.78,None,3
-0.741,-0.442,-0.621,30.427,38.476,54.451,None,3
-0.74,-0.452,-0.623,30.976,38.598,55.36600000000001,None,3
-0.7490000000000001,-0.456,-0.621,31.585,38.476,56.402,None,3
-0.752,-0.458,-0.622,32.195,38.232,57.317,None,3
-0.7609999999999999,-0.46,-0.629,32.805,38.232,57.988,None,3
-0.7709999999999999,-0.46,-0.628,33.537,38.354,58.78,None,3
-0.777,-0.467,-0.632,33.78,38.72,59.63399999999999,None,3
-0.7859999999999999,-0.467,-0.629,34.207,39.268,60.488,None,3
-0.7929999999999999,-0.466,-0.635,34.878,39.634,61.463,None,3
-0.805,-0.464,-0.644,35.305,39.634,62.622,None,3
-0.812,-0.465,-0.639,35.976,39.939,64.085,None,3
-0.8140000000000001,-0.468,-0.642,36.341,40.427,65.122,None,3
-0.8170000000000001,-0.467,-0.642,36.585,40.732,66.098,None,3
-0.8320000000000001,-0.465,-0.6409999999999999,37.073,41.22,67.256,None,3
-0.8420000000000001,-0.462,-0.643,37.622,41.768,68.354,None,3
-0.845,-0.466,-0.645,38.232,42.073,69.695,None,3
-0.8490000000000001,-0.475,-0.6509999999999999,38.72,42.317,71.098,None,3
-0.851,-0.478,-0.652,38.902,42.744,72.256,None,3
-0.856,-0.479,-0.65,39.451,43.11,73.72,None,3
-0.861,-0.486,-0.655,40.0,43.476000000000006,75.305,None,3
-0.866,-0.485,-0.654,40.183,43.841,76.646,None,3
-0.866,-0.486,-0.6509999999999999,40.122,44.024,78.11,None,3
-0.871,-0.49,-0.647,40.549,44.024,79.878,None,3
-0.877,-0.49,-0.643,41.098,44.32899999999999,81.34100000000002,None,3
-0.88,-0.4970000000000001,-0.64,41.585,45.0,82.866,None,3
-0.8759999999999999,-0.502,-0.633,41.82899999999999,46.22,84.512,None,3
-0.868,-0.51,-0.635,42.43899999999999,47.195,85.915,None,3
-0.866,-0.513,-0.625,42.927,47.378,87.5,None,3
-0.858,-0.511,-0.609,43.293,47.195,89.146,None,3
-0.855,-0.512,-0.604,44.268,46.646,90.793,None,3
-0.852,-0.514,-0.596,44.63399999999999,46.159,92.439,None,3
-0.836,-0.515,-0.593,45.305,45.915,93.902,None,3
-0.828,-0.523,-0.5920000000000001,46.159,45.305,95.305,None,3
-0.826,-0.529,-0.5870000000000001,47.073,44.63399999999999,96.89,None,3
-0.816,-0.537,-0.583,47.378,44.573,98.171,None,3
-0.7979999999999999,-0.54,-0.574,47.86600000000001,45.549,99.268,None,3
-0.795,-0.54,-0.569,48.841,46.951,100.183,None,3
-0.78,-0.542,-0.5710000000000001,49.512,48.17100000000001,101.28,None,3
-0.762,-0.546,-0.5720000000000001,50.244,48.72,102.317,None,3
-0.7559999999999999,-0.5479999999999999,-0.56,51.037,48.415,103.354,None,3
-0.746,-0.546,-0.5539999999999999,51.768,47.927,104.512,None,3
-0.735,-0.55,-0.546,52.43899999999999,47.86600000000001,105.549,None,3
-0.723,-0.5479999999999999,-0.547,53.354,47.56100000000001,106.341,None,3
-0.7120000000000001,-0.546,-0.5479999999999999,54.451,47.012,107.317,None,3
-0.6990000000000001,-0.55,-0.55,55.549,46.22,108.049,None,3
-0.695,-0.55,-0.551,56.159,45.06100000000001,108.72,None,3
-0.698,-0.556,-0.5529999999999999,57.012,43.841,109.39,None,3
-0.6990000000000001,-0.56,-0.5539999999999999,57.805,42.622,110.244,None,3
-0.696,-0.564,-0.5579999999999999,58.78,41.341,111.037,None,3
-0.7040000000000001,-0.569,-0.555,59.512,40.305,112.134,None,3
-0.6940000000000001,-0.564,-0.5579999999999999,60.305,39.329,113.171,None,3
-0.6920000000000001,-0.5660000000000001,-0.5579999999999999,61.463,38.232,114.39,None,3
-0.69,-0.568,-0.561,62.073,37.195,115.488,None,3
-0.691,-0.568,-0.562,62.927,36.22,116.28,None,3
-0.685,-0.5710000000000001,-0.57,64.024,35.915,116.951,None,3
-0.6809999999999999,-0.5760000000000001,-0.573,65.244,35.427,118.11,None,3
-0.682,-0.581,-0.583,65.976,34.573,119.39,None,3
-0.6779999999999999,-0.581,-0.586,66.829,33.659,120.671,None,3
-0.67,-0.579,-0.589,67.683,32.866,121.707,None,3
-0.662,-0.5820000000000001,-0.593,68.171,32.317,122.866,None,3
-0.655,-0.584,-0.604,69.146,31.585,123.841,None,3
-0.64,-0.5770000000000001,-0.614,70.122,30.671,124.878,None,3
-0.628,-0.5720000000000001,-0.613,70.915,30.122,125.976,None,3
-0.609,-0.5760000000000001,-0.612,71.95100000000002,29.634,127.195,None,3
-0.59,-0.58,-0.63,72.744,29.39,127.927,None,3
-0.574,-0.578,-0.638,73.415,29.207,128.35399999999998,None,3
-0.564,-0.573,-0.647,74.024,29.268,128.537,None,3
-0.561,-0.58,-0.66,74.39,29.39,128.90200000000002,None,3
-0.547,-0.585,-0.672,74.878,28.902,129.57299999999998,None,3
-0.539,-0.585,-0.6779999999999999,75.305,27.927,130.366,None,3
-0.531,-0.581,-0.677,75.54899999999998,27.744,130.793,None,3
-0.522,-0.578,-0.6829999999999999,75.976,28.232,131.037,None,3
-0.517,-0.5820000000000001,-0.6920000000000001,76.22,29.024,131.09799999999998,None,3
-0.511,-0.578,-0.696,76.402,29.207,131.28,None,3
-0.506,-0.5710000000000001,-0.7020000000000001,76.89,29.329,131.89,None,3
-0.499,-0.562,-0.708,76.95100000000002,30.0,132.07299999999998,None,3
-0.481,-0.561,-0.7120000000000001,77.195,30.061,132.378,None,3
-0.476,-0.568,-0.715,77.439,29.695,132.561,None,3
-0.464,-0.575,-0.72,77.683,29.146,132.561,None,3
-0.46,-0.575,-0.723,77.805,28.659,132.744,None,3
-0.455,-0.5770000000000001,-0.7190000000000001,77.92699999999998,27.988000000000003,132.92700000000002,None,3
-0.443,-0.5820000000000001,-0.733,78.354,26.89,133.049,None,3
-0.44,-0.588,-0.73,78.476,25.854,133.11,None,3
-0.441,-0.595,-0.7240000000000001,78.72,24.878,133.232,None,3
-0.444,-0.593,-0.722,79.329,23.841,133.72,None,3
-0.435,-0.598,-0.718,79.57300000000002,23.232,134.024,None,3
-0.423,-0.608,-0.713,80.183,22.195,134.451,None,3
-0.417,-0.614,-0.72,81.15899999999998,19.939,135.122,None,3
-0.412,-0.619,-0.7190000000000001,81.768,17.683,135.549,None,3
-0.403,-0.628,-0.727,82.744,16.22,135.671,None,3
-0.394,-0.634,-0.733,83.84100000000002,14.755999999999998,135.915,None,3
-0.384,-0.6459999999999999,-0.738,84.87799999999999,13.415,136.341,None,3
-0.37,-0.66,-0.748,85.671,11.707,136.707,None,3
-0.354,-0.664,-0.7559999999999999,86.524,10.061,137.134,None,3
-0.34,-0.662,-0.775,87.68299999999998,8.293,137.134,None,3
-0.32299999999999995,-0.6679999999999999,-0.792,88.72,6.707000000000002,137.012,None,3
-0.311,-0.667,-0.809,89.634,5.3660000000000005,137.07299999999998,None,3
-0.28800000000000003,-0.6709999999999999,-0.8320000000000001,90.488,3.72,137.195,None,3
-0.274,-0.6679999999999999,-0.853,91.402,2.6830000000000003,137.195,None,3
-0.253,-0.667,-0.877,92.012,2.073,136.829,None,3
-0.235,-0.669,-0.908,92.927,1.22,136.09799999999998,None,3
-0.217,-0.6729999999999999,-0.94,93.293,0.61,135.366,None,3
-0.199,-0.6759999999999999,-0.976,93.293,-0.5489999999999999,134.817,None,3
-0.189,-0.669,-1.014,93.415,-2.317,134.207,None,3
-0.17600000000000002,-0.6729999999999999,-1.047,93.415,-4.329,133.537,3beats_1,3
-0.166,-0.68,-1.084,93.11,-5.61,132.622,None,3
-0.165,-0.6759999999999999,-1.125,92.195,-5.976,131.341,None,3
-0.168,-0.665,-1.142,91.159,-5.976,130.122,None,3
-0.16699999999999998,-0.647,-1.183,90.366,-5.792999999999998,128.90200000000002,None,3
-0.165,-0.642,-1.208,90.0,-6.402,128.35399999999998,None,3
-0.161,-0.6409999999999999,-1.234,89.20700000000002,-6.28,127.805,None,3
-0.145,-0.648,-1.27,87.866,-6.037000000000001,126.89,None,3
-0.134,-0.6409999999999999,-1.311,86.098,-6.89,125.61,None,3
-0.134,-0.63,-1.335,84.695,-7.927,124.329,None,3
-0.138,-0.63,-1.355,83.11,-8.171,123.232,None,3
-0.13699999999999998,-0.631,-1.38,81.28,-7.256,122.195,None,3
-0.126,-0.621,-1.398,79.329,-6.098,121.341,None,3
-0.12,-0.606,-1.426,77.317,-5.732,120.305,None,3
-0.118,-0.598,-1.44,75.61,-5.976,119.146,None,3
-0.114,-0.607,-1.465,73.72,-5.854,118.232,None,3
-0.105,-0.616,-1.482,71.22,-5.549,117.256,None,3
-0.098,-0.618,-1.494,68.84100000000001,-5.122000000000001,116.098,None,3
-0.098,-0.61,-1.5,66.46300000000001,-4.756,114.878,None,3
-0.09,-0.604,-1.504,64.024,-3.537,113.476,None,3
-0.087,-0.594,-1.504,61.402,-1.463,112.5,None,3
-0.073,-0.585,-1.505,59.024,0.488,111.159,None,3
-0.058,-0.5870000000000001,-1.505,56.646,2.073,109.817,None,3
-0.039,-0.581,-1.507,54.268,3.5980000000000003,108.476,None,3
-0.025,-0.573,-1.4980000000000002,51.951,4.634,107.134,None,3
-0.018000000000000002,-0.569,-1.486,49.573,5.732,105.61,None,3
-0.006999999999999999,-0.551,-1.48,47.43899999999999,7.073,103.78,None,3
0.0,-0.536,-1.471,45.305,7.987999999999999,102.073,None,3
0.006,-0.5379999999999999,-1.456,43.72,9.268,100.732,None,3
0.014,-0.5379999999999999,-1.454,41.646,11.22,99.024,None,3
0.02,-0.528,-1.452,39.39,12.134,97.317,None,3
0.028,-0.516,-1.45,37.317,12.134,95.488,None,3
0.029,-0.499,-1.433,35.122,12.683,93.659,None,3
0.029,-0.496,-1.42,33.293,14.085,92.073,None,3
0.041,-0.486,-1.415,31.098000000000006,15.488,90.244,None,3
0.037000000000000005,-0.482,-1.406,29.146,17.134,88.354,None,3
0.036000000000000004,-0.475,-1.391,27.378,18.72,86.34100000000002,None,3
0.033,-0.47,-1.372,25.305,20.366,84.329,None,3
0.027000000000000003,-0.463,-1.359,23.049,21.829,82.62200000000001,None,3
0.023,-0.451,-1.341,21.159,22.805,80.854,None,3
0.021,-0.443,-1.32,19.512,23.293000000000006,79.39,None,3
0.027000000000000003,-0.43,-1.295,17.744,23.841,77.92699999999998,None,3
0.023,-0.416,-1.264,16.159000000000002,24.512,76.22,None,3
0.018000000000000002,-0.406,-1.234,14.817,25.366,74.512,None,3
0.021,-0.396,-1.217,13.293,25.976,72.866,None,3
0.014,-0.386,-1.1909999999999998,12.378,26.524,71.22,None,3
0.006,-0.378,-1.169,11.402,26.159,69.634,None,3
0.006999999999999999,-0.374,-1.148,10.488,25.915,68.415,None,3
0.006,-0.37,-1.119,9.573,25.549,67.07300000000001,None,3
0.005,-0.363,-1.1,8.72,25.122,65.671,None,3
0.002,-0.35600000000000004,-1.074,8.11,24.634,64.329,None,3
0.002,-0.35,-1.053,7.744,23.78,63.049,None,3
-0.002,-0.344,-1.034,7.439,22.683000000000003,61.707,None,3
0.0,-0.339,-1.014,7.134,21.768,60.427,None,3
-0.005,-0.33,-1.005,7.073,20.854,59.146,None,3
-0.013,-0.327,-0.995,6.89,19.817,58.049,None,3
-0.008,-0.328,-0.982,6.829,19.024,56.646,None,3
-0.003,-0.324,-0.974,6.9510000000000005,17.988,55.488,None,3
-0.008,-0.32299999999999995,-0.968,6.829,16.707,54.268,None,3
-0.012,-0.316,-0.963,6.646,15.671,52.988,None,3
-0.012,-0.315,-0.961,6.585,15.183,51.707,None,3
-0.013,-0.317,-0.958,6.768,15.0,50.183,None,3
-0.016,-0.32,-0.955,6.341,15.122,48.78,None,3
-0.014,-0.318,-0.958,6.585,15.61,47.13399999999999,None,3
-0.019,-0.314,-0.954,6.098,15.671,45.36600000000001,None,3
-0.026,-0.316,-0.95,5.854,15.122,44.024,None,3
-0.033,-0.311,-0.954,5.3660000000000005,13.902,42.744,None,3
-0.037000000000000005,-0.3,-0.946,5.183,12.134,41.707,None,3
-0.047,-0.297,-0.939,5.183,10.488,40.305,None,3
-0.059,-0.28800000000000003,-0.936,5.061,9.695,38.963,None,3
-0.069,-0.28800000000000003,-0.936,4.878,9.451,37.683,None,3
-0.084,-0.28600000000000003,-0.926,5.0,8.963,36.463,None,3
-0.096,-0.285,-0.93,4.695,8.658999999999999,35.488,None,3
-0.108,-0.28300000000000003,-0.931,4.4510000000000005,8.415,34.39,None,3
-0.124,-0.279,-0.928,4.207,8.293,33.171,None,3
-0.135,-0.277,-0.926,4.146,8.171,32.195,None,3
-0.147,-0.267,-0.918,3.5980000000000003,7.805,31.463,None,3
-0.158,-0.266,-0.918,3.4760000000000004,7.987999999999999,30.61,None,3
-0.168,-0.259,-0.914,3.537,8.415,29.878,None,3
-0.177,-0.255,-0.91,3.11,8.658999999999999,29.024,None,3
-0.177,-0.255,-0.901,3.11,8.72,28.354,None,3
-0.179,-0.25,-0.894,2.927,8.597999999999999,27.622,None,3
-0.185,-0.243,-0.893,3.049,8.476,26.951,None,3
-0.197,-0.244,-0.898,3.1710000000000003,8.415,26.463,None,3
-0.196,-0.246,-0.8959999999999999,3.11,8.232000000000001,25.854,None,3
-0.199,-0.245,-0.897,2.866,7.744,25.183000000000003,None,3
-0.196,-0.243,-0.898,3.11,7.622000000000001,24.695,None,3
-0.193,-0.243,-0.905,2.866,7.866,23.841,None,3
-0.202,-0.245,-0.904,2.5,8.171,22.744,None,3
-0.209,-0.25,-0.907,2.256,8.11,21.951,None,3
-0.215,-0.254,-0.905,1.89,7.683,21.463,None,3
-0.221,-0.253,-0.906,1.768,7.377999999999999,20.793000000000006,None,3
-0.218,-0.251,-0.904,1.524,7.683,20.305,None,3
-0.217,-0.251,-0.902,1.159,8.171,19.573,None,3
-0.21600000000000005,-0.247,-0.8959999999999999,0.732,8.902000000000003,18.598,None,3
-0.215,-0.25,-0.893,0.4270000000000001,9.024,17.866,None,3
-0.221,-0.248,-0.89,0.366,9.085,17.012,None,3
-0.224,-0.252,-0.88,0.305,9.268,16.098,None,3
-0.23,-0.257,-0.875,0.183,9.878,15.183,None,3
-0.236,-0.256,-0.877,-0.061,10.061,14.39,None,3
-0.239,-0.257,-0.872,-0.122,9.756,13.659,None,3
-0.241,-0.257,-0.865,0.244,8.902000000000003,12.927,None,3
-0.25,-0.258,-0.862,-0.061,8.293,12.134,None,3
-0.26,-0.256,-0.862,-0.061,7.744,11.402,None,3
-0.269,-0.26,-0.8640000000000001,0.244,6.9510000000000005,10.549,None,3
-0.281,-0.266,-0.862,0.244,6.646,9.939,None,3
-0.29600000000000004,-0.268,-0.866,0.366,6.524,9.39,None,3
-0.297,-0.275,-0.866,0.122,6.159,8.902000000000003,None,3
-0.309,-0.274,-0.863,0.122,6.037000000000001,8.354,None,3
-0.321,-0.267,-0.8640000000000001,0.122,5.671,7.987999999999999,None,3
-0.331,-0.264,-0.867,0.061,5.122000000000001,7.561,None,3
-0.339,-0.263,-0.862,0.122,4.939,7.317,None,3
-0.34600000000000003,-0.259,-0.86,0.305,4.878,6.9510000000000005,None,3
-0.35600000000000004,-0.257,-0.8590000000000001,0.305,4.939,6.462999999999999,None,3
-0.358,-0.255,-0.861,0.488,4.817,6.402,None,3
-0.364,-0.252,-0.8640000000000001,0.732,4.512,6.159,None,3
-0.369,-0.253,-0.868,0.61,3.963,5.732,None,3
-0.374,-0.252,-0.8690000000000001,0.5489999999999999,3.1710000000000003,5.61,None,3
-0.378,-0.252,-0.877,0.488,3.11,5.488,None,3
-0.382,-0.256,-0.879,0.488,3.232,5.244,3beats_2,3
-0.395,-0.26,-0.88,0.5489999999999999,3.1710000000000003,5.244,None,3
-0.387,-0.264,-0.879,0.4270000000000001,3.4760000000000004,5.3660000000000005,None,3
-0.384,-0.26,-0.8809999999999999,0.244,3.5980000000000003,4.878,None,3
-0.393,-0.259,-0.883,0.122,3.293,4.756,None,3
-0.384,-0.266,-0.882,-0.305,3.049,4.4510000000000005,None,3
-0.386,-0.262,-0.8759999999999999,-0.305,2.988,4.207,None,3
-0.394,-0.26,-0.872,-0.4270000000000001,3.293,3.841,None,3
-0.395,-0.266,-0.873,-0.61,3.963,3.4760000000000004,None,3
-0.39,-0.27,-0.875,-0.6709999999999999,4.695,3.049,None,3
-0.399,-0.27,-0.867,-0.732,5.061,2.866,None,3
-0.396,-0.266,-0.87,-1.159,5.3660000000000005,2.5610000000000004,None,3
-0.402,-0.264,-0.867,-1.037,5.671,2.134,None,3
-0.402,-0.258,-0.86,-1.098,5.854,1.829,None,3
-0.399,-0.256,-0.853,-1.402,6.037000000000001,1.585,None,3
-0.401,-0.256,-0.852,-1.22,5.976,1.524,None,3
-0.401,-0.265,-0.853,-1.28,5.671,1.22,None,3
-0.402,-0.26,-0.848,-1.037,5.732,0.732,None,3
-0.408,-0.262,-0.853,-1.037,5.305,0.244,None,3
-0.407,-0.263,-0.85,-0.732,4.817,-0.244,None,3
-0.413,-0.268,-0.856,-0.915,4.329,-0.61,None,3
-0.417,-0.264,-0.8590000000000001,-1.098,3.902,-0.8540000000000001,None,3
-0.43,-0.264,-0.857,-0.732,3.5980000000000003,-1.22,None,3
-0.431,-0.266,-0.86,-0.7929999999999999,3.232,-1.341,None,3
-0.438,-0.266,-0.862,-1.402,3.11,-1.341,None,3
-0.448,-0.265,-0.8490000000000001,-1.524,2.805,-1.463,None,3
-0.455,-0.265,-0.848,-1.646,2.805,-1.463,None,3
-0.452,-0.268,-0.841,-1.585,3.11,-1.707,None,3
-0.46,-0.264,-0.846,-1.585,3.293,-2.012,None,3
-0.461,-0.259,-0.835,-1.768,3.049,-1.768,None,3
-0.457,-0.257,-0.831,-1.585,2.5,-1.829,None,3
-0.465,-0.261,-0.831,-1.28,1.951,-1.768,None,3
-0.461,-0.258,-0.8220000000000001,-1.22,1.524,-1.951,None,3
-0.466,-0.256,-0.8190000000000001,-1.037,0.732,-1.951,None,3
-0.469,-0.257,-0.816,-0.6709999999999999,0.122,-2.012,None,3
-0.473,-0.264,-0.818,-0.244,-0.61,-1.951,None,3
-0.475,-0.264,-0.823,-0.183,-1.037,-1.89,None,3
-0.477,-0.264,-0.8220000000000001,0.061,-0.8540000000000001,-1.89,None,3
-0.479,-0.264,-0.818,0.183,-0.61,-1.646,None,3
-0.479,-0.264,-0.812,0.366,-0.6709999999999999,-1.646,None,3
-0.477,-0.263,-0.816,0.6709999999999999,-0.5489999999999999,-1.585,None,3
-0.467,-0.264,-0.821,0.7929999999999999,-0.488,-1.585,None,3
-0.462,-0.265,-0.8220000000000001,1.22,-0.8540000000000001,-1.463,None,3
-0.463,-0.264,-0.823,1.585,-1.098,-1.463,None,3
-0.459,-0.267,-0.831,1.89,-1.341,-1.829,None,3
-0.449,-0.269,-0.8420000000000001,1.951,-1.524,-1.89,None,3
-0.449,-0.266,-0.8490000000000001,2.195,-2.073,-2.012,None,3
-0.455,-0.277,-0.861,2.439,-2.5,-2.317,None,3
-0.455,-0.276,-0.868,2.195,-3.049,-2.6830000000000003,None,3
-0.462,-0.273,-0.883,2.134,-3.354,-2.866,None,3
-0.473,-0.279,-0.889,1.707,-3.293,-3.1710000000000003,None,3
-0.472,-0.281,-0.8909999999999999,1.585,-3.232,-3.4760000000000004,None,3
-0.48,-0.282,-0.8959999999999999,1.463,-3.354,-3.4760000000000004,None,3
-0.486,-0.281,-0.902,1.28,-3.963,-3.415,None,3
-0.495,-0.28300000000000003,-0.902,0.976,-4.207,-3.1710000000000003,None,3
-0.499,-0.285,-0.907,0.5489999999999999,-3.902,-3.232,None,3
-0.498,-0.285,-0.902,0.366,-3.78,-3.4760000000000004,None,3
-0.504,-0.284,-0.91,0.122,-3.354,-3.354,None,3
-0.509,-0.282,-0.912,0.122,-2.805,-3.354,None,3
-0.509,-0.284,-0.909,-0.244,-1.951,-3.232,None,3
-0.51,-0.277,-0.911,-0.366,-1.524,-3.11,None,3
-0.505,-0.282,-0.906,-0.976,-1.22,-2.988,None,3
-0.514,-0.28300000000000003,-0.911,-1.098,-1.098,-3.11,None,3
-0.51,-0.28600000000000003,-0.914,-1.22,-0.976,-2.927,None,3
-0.506,-0.287,-0.91,-1.463,-0.6709999999999999,-3.11,None,3
-0.506,-0.28800000000000003,-0.905,-1.707,0.244,-3.1710000000000003,None,3
-0.504,-0.28600000000000003,-0.9,-1.707,1.037,-3.049,None,3
-0.505,-0.279,-0.8959999999999999,-2.134,1.646,-3.049,None,3
-0.501,-0.282,-0.8859999999999999,-2.256,2.622,-3.049,None,3
-0.502,-0.277,-0.8759999999999999,-2.439,3.232,-3.11,None,3
-0.496,-0.273,-0.873,-2.5610000000000004,3.1710000000000003,-3.1710000000000003,None,3
-0.487,-0.271,-0.873,-2.622,3.1710000000000003,-2.866,None,3
-0.488,-0.267,-0.861,-2.439,3.659,-2.744,None,3
-0.478,-0.265,-0.8490000000000001,-2.134,3.902,-2.805,None,3
-0.471,-0.27,-0.8440000000000001,-2.073,3.659,-2.805,None,3
-0.464,-0.268,-0.846,-1.951,3.354,-2.6830000000000003,None,3
-0.457,-0.271,-0.843,-1.707,2.805,-2.988,None,3
-0.454,-0.273,-0.841,-1.402,2.5,-3.1710000000000003,None,3
-0.449,-0.273,-0.8390000000000001,-1.159,2.073,-3.232,None,3
-0.447,-0.277,-0.841,-0.7929999999999999,1.89,-3.4760000000000004,None,3
-0.445,-0.275,-0.846,-0.5489999999999999,1.89,-3.902,None,3
-0.439,-0.278,-0.8490000000000001,-0.305,1.707,-3.902,None,3
-0.438,-0.282,-0.857,-0.122,0.732,-4.085,None,3
-0.4370000000000001,-0.285,-0.863,0.122,-0.244,-4.39,None,3
-0.433,-0.281,-0.87,0.366,-1.28,-4.878,None,3
-0.4370000000000001,-0.279,-0.88,0.5489999999999999,-2.622,-5.244,None,3
-0.446,-0.281,-0.89,0.488,-3.78,-5.4270000000000005,None,3
-0.458,-0.28300000000000003,-0.902,0.7929999999999999,-4.695,-5.61,None,3
-0.466,-0.293,-0.913,0.7929999999999999,-5.244,-5.854,None,3
-0.468,-0.299,-0.926,0.366,-5.792999999999998,-5.915,3beats_3,3
-0.479,-0.301,-0.937,-0.061,-6.402,-6.037000000000001,None,3
-0.489,-0.297,-0.946,-0.244,-6.9510000000000005,-5.976,None,3
