aX,aY,aZ,gX,gY,gZ
-0.544,0.358,-0.424,28.564,5.066,18.982
-0.527,0.365,-0.51,9.033,21.667,21.973
-0.518,0.436,-0.392,-5.859,31.982,24.414
-0.509,0.476,-0.271,-4.761,45.715,27.527
-0.493,0.493,-0.135,-7.324,59.57,32.104
-0.458,0.457,-0.055,-5.981,71.96,37.476
-0.42,0.392,0.031,-4.7,83.008,43.274
-0.39,0.338,0.108,-6.47,92.224,47.791
-0.351,0.294,0.242,-12.695,99.976,52.002
-0.309,0.262,0.368,-18.982,105.652,55.42
-0.31,0.236,0.486,-21.606,109.07,58.044
-0.325,0.203,0.61,-25.146,111.755,59.875
-0.293,0.168,0.777,-31.128,114.075,60.974
-0.245,0.127,0.923,-37.17,115.051,61.096
-0.2,0.134,1.025,-40.527,113.281,60.791
-0.199,0.122,1.11,-38.818,109.131,60.364
-0.201,0.141,1.179,-36.56,104.919,60.303
-0.212,0.143,1.255,-35.156,100.647,60.486
-0.191,0.122,1.366,-34.058,97.168,60.913
-0.181,0.116,1.445,-33.325,92.651,60.425
-0.206,0.101,1.519,-29.358,87.646,60.181
-0.216,0.096,1.621,-28.076,82.336,59.387
-0.223,0.1,1.734,-29.968,76.05,58.96
-0.234,0.125,1.811,-29.968,68.054,58.289
-0.25,0.151,1.886,-29.358,58.899,58.411
-0.26,0.177,1.947,-28.503,48.95,59.448
-0.25,0.19,2.01,-26.917,38.635,61.096
-0.251,0.185,2.066,-25.879,27.832,63.232
-0.259,0.166,2.105,-23.804,16.602,65.491
-0.247,0.118,2.164,-20.996,5.92,67.688
-0.229,0.064,2.217,-21.606,-4.761,68.97
-0.209,-0.003,2.235,-24.353,-16.541,69.458
-0.203,-0.054,2.215,-26.978,-29.663,69.275
-0.208,-0.101,2.172,-26.428,-42.48,68.359
-0.207,-0.134,2.119,-25.208,-54.26,67.017
-0.205,-0.172,2.044,-23.01,-65.43,65.491
-0.204,-0.209,1.961,-22.278,-75.989,63.538
-0.198,-0.233,1.867,-23.193,-85.754,60.852
-0.198,-0.22,1.755,-22.949,-94.666,57.8
-0.197,-0.194,1.665,-22.339,-101.807,54.871
-0.199,-0.151,1.587,-21.423,-107.483,52.368
-0.2,-0.103,1.513,-18.738,-112.61,50.293
-0.19,-0.076,1.451,-15.93,-116.821,49.194
-0.178,-0.066,1.352,-14.343,-120.728,49.133
-0.181,-0.115,1.286,-14.587,-124.939,49.683
-0.175,-0.126,1.157,-14.343,-128.235,48.828
-0.211,-0.146,1.05,-7.324,-129.822,48.401
-0.215,-0.18,0.969,-1.892,-129.944,47.058
-0.208,-0.185,0.877,3.113,-129.395,44.861
-0.249,-0.194,0.8,7.019,-128.662,42.725
-0.262,-0.192,0.74,8.423,-127.075,40.344
-0.272,-0.202,0.693,9.277,-125.305,38.269
-0.3,-0.199,0.647,8.179,-123.779,35.95
-0.309,-0.193,0.614,7.935,-122.009,33.752
-0.322,-0.186,0.605,6.226,-119.69,31.372
-0.332,-0.176,0.593,5.615,-117.92,29.48
-0.336,-0.16,0.573,3.113,-116.943,27.527
-0.336,-0.137,0.528,2.502,-116.699,25.94
-0.353,-0.105,0.482,2.563,-116.394,24.658
-0.362,-0.085,0.459,4.456,-115.112,23.743
-0.349,-0.07,0.442,6.592,-113.342,22.827
-0.356,-0.052,0.406,5.31,-112.427,22.278
-0.364,-0.034,0.361,2.869,-111.877,22.217
-0.374,-0.011,0.31,-0.366,-111.45,22.522
-0.379,-0.008,0.259,-1.953,-110.413,23.132
-0.367,-0.002,0.209,-3.296,-109.192,24.353
-0.393,-0.035,0.124,-1.404,-107.605,25.452
-0.389,-0.009,0.082,-4.7,-105.774,26.733
-0.377,-0.061,0.014,-1.343,-103.21,28.442
-0.444,-0.073,-0.044,4.211,-100.098,29.114
-0.403,-0.117,-0.083,9.827,-95.459,30.701
-0.401,-0.159,-0.116,11.963,-92.041,30.884
-0.339,-0.211,-0.159,16.785,-88.074,30.823
-0.429,-0.255,-0.187,17.09,-84.961,29.724
-0.414,-0.273,-0.248,20.02,-81.482,27.405
-0.381,-0.28,-0.296,15.076,-78.491,25.452
-0.386,-0.312,-0.334,10.376,-75.378,23.376
-0.377,-0.308,-0.382,6.897,-71.838,20.813
-0.378,-0.302,-0.433,2.014,-68.176,17.7
-0.39,-0.278,-0.489,-3.845,-64.392,15.015
-0.416,-0.256,-0.552,-8.606,-60.181,12.939
-0.406,-0.229,-0.609,-14.282,-55.237,11.23
-0.41,-0.199,-0.673,-17.822,-49.377,9.888
-0.409,-0.179,-0.744,-20.63,-42.358,9.155
-0.397,-0.187,-0.835,-24.17,-34.79,8.606
-0.383,-0.179,-0.915,-30.457,-25.513,8.24
-0.399,-0.19,-1.003,-36.072,-15.198,7.568
-0.42,-0.198,-1.09,-39.734,-3.418,6.836
-0.413,-0.216,-1.194,-38.757,10.62,6.104
-0.393,-0.254,-1.313,-33.203,27.832,4.761
-0.385,-0.251,-1.427,-31.799,46.326,2.686
-0.31,-0.292,-1.531,-25.757,67.505,0.916
-0.239,-0.237,-1.519,-32.166,90.027,-1.343
-0.079,-0.313,-1.605,-41.687,110.962,-1.892
-0.078,-0.203,-1.542,-79.834,132.629,-4.395
-0.035,-0.329,-1.665,-43.762,156.494,-5.249
0.129,-0.32,-1.702,-39.063,186.89,-12.146
0.263,-0.409,-1.75,-26.855,218.689,-16.296
0.421,-0.505,-1.754,-22.034,253.601,-23.743
0.605,-0.568,-1.678,-32.349,290.588,-32.166
0.79,-0.675,-1.499,-55.603,330.505,-42.664
1.112,-0.717,-1.067,-90.759,370.178,-56.58
1.467,-0.752,-0.533,-127.991,406.555,-74.585
1.891,-0.619,0.203,-178.223,434.204,-96.558
2.222,-0.324,1.052,-239.441,448.425,-122.864
2.421,0.266,2.147,-284.973,447.51,-150.757
2.231,1.094,3.228,-305.542,427.979,-176.453
1.795,1.8,3.923,-295.349,388.245,-189.88
1.153,2.664,4,-313.049,336.365,-192.017
0.612,3.513,4,-340.82,280.396,-181.641
0.17,3.998,4,-322.083,228.394,-157.593
-0.161,3.999,4,-245.483,179.871,-120.605
-0.327,3.556,4,-145.02,138,-76.294
-0.348,2.351,4,-51.88,99.67,-36.133
-0.238,0.061,2.437,11.475,72.571,-17.334
0.263,-0.61,1.086,24.78,70.068,-32.837
0.198,0.773,1.612,4.7,42.358,-33.081
-0.259,2.156,2.671,-10.376,17.029,-30.64
-0.314,3.113,3.534,-31.25,0,-21.484
-0.326,3.1,3.928,-22.217,-17.944,5.371
-0.319,2.738,3.857,13.184,-46.814,33.081
-0.206,2.24,3.573,43.945,-70.496,55.908
-0.095,1.776,3.215,60.974,-94.177,72.51
-0.063,1.434,2.802,73.792,-117.249,82.214
-0.033,1.157,2.418,82.642,-133.789,87.097
0.013,0.926,2.068,85.388,-145.203,87.463
0.037,0.757,1.758,82.825,-154.358,87.097
0.052,0.653,1.501,75.989,-160.583,86.365
0.044,0.542,1.279,73.792,-163.879,84.778
0.034,0.423,1.043,76.66,-164.246,82.031
0.057,0.332,0.782,72.51,-160.767,79.041
0.075,0.27,0.464,57.8,-155.212,75.684
0.048,0.213,0.144,43.823,-145.691,73.853
0.004,0.125,-0.14,36.011,-135.01,70.862
-0.009,0.044,-0.186,38.086,-123.413,66.65
-0.03,0.067,0.022,46.021,-114.136,61.829
-0.089,0.057,0.293,61.096,-107.483,57.312
-0.116,0.167,0.522,54.321,-103.455,53.833
-0.17,0.181,0.589,46.57,-102.783,52.734
-0.173,0.201,0.612,34.241,-102.417,51.636
-0.179,0.199,0.588,31.616,-101.257,51.147
-0.178,0.199,0.549,25.146,-101.44,50.537
-0.193,0.223,0.534,20.386,-100.83,49.5
-0.215,0.183,0.523,29.541,-99.731,49.072
-0.145,-0.306,0.641,71.35,-95.886,48.462
-0.258,-0.345,0.293,134.094,-94.421,34.973
-0.134,-0.365,0.393,0.977,-102.6,22.095
-0.238,-0.267,0.224,-16.296,-101.807,17.639
-0.258,-0.312,0.065,-40.283,-98.633,14.648
-0.273,-0.309,-0.011,-64.819,-96.863,8.24
-0.322,-0.223,-0.133,-80.505,-92.712,3.357
-0.346,-0.165,-0.196,-95.154,-88.684,-1.953
-0.408,-0.04,-0.238,-92.712,-82.092,-5.432
-0.446,0.061,-0.252,-80.872,-73.364,-6.348
-0.465,0.112,-0.272,-60.242,-63.11,-6.287
-0.53,0.172,-0.245,-36.377,-51.758,-5.371
-0.563,0.239,-0.239,-15.198,-39.795,-4.639
-0.594,0.283,-0.241,10.01,-28.259,-2.136
-0.574,0.276,-0.249,34.302,-15.625,1.282
-0.55,0.236,-0.281,46.753,-5.554,4.456
-0.532,0.159,-0.308,49.683,3.601,6.714
-0.526,0.085,-0.3,39.917,12.756,7.935
-0.521,0.007,-0.314,23.804,20.63,7.812
-0.504,-0.031,-0.303,10.498,28.625,6.409
-0.499,-0.073,-0.294,2.075,36.682,4.395
-0.503,-0.087,-0.267,-2.319,44.617,1.587
-0.502,-0.078,-0.227,-2.075,52.979,-1.892
-0.496,-0.04,-0.172,1.465,61.646,-5.249
-0.482,0.016,-0.121,6.714,69.58,-7.935
-0.46,0.078,-0.088,11.414,76.904,-10.559
-0.457,0.133,-0.074,12.817,83.191,-12.146
-0.46,0.198,-0.067,11.047,89.661,-12.817
-0.436,0.27,-0.04,7.263,97.839,-13.367
-0.413,0.338,0.015,0.977,106.14,-13
-0.383,0.396,0.073,-5.249,114.441,-11.963
-0.354,0.445,0.147,-8.85,122.131,-10.376
-0.332,0.512,0.222,-9.521,129.578,-8.606
-0.305,0.578,0.323,-7.08,137.146,-6.409
-0.276,0.637,0.432,-2.502,143.677,-3.723
-0.26,0.701,0.532,3.54,148.987,0.183
-0.234,0.773,0.644,9.216,153.503,4.761
-0.205,0.837,0.747,15.564,156.86,10.559
-0.192,0.887,0.834,23.682,158.752,17.273
-0.176,0.927,0.944,31.494,159.668,24.963
-0.148,0.924,1.089,40.344,160.339,33.936
-0.131,0.867,1.211,55.786,159.302,43.518
-0.105,0.804,1.34,69.031,156.25,52.612
-0.071,0.706,1.486,74.28,151.001,61.584
-0.055,0.596,1.612,77.759,143.738,69.336
-0.05,0.5,1.718,78.674,134.155,75.378
-0.042,0.406,1.802,78.674,124.207,79.346
-0.047,0.375,1.866,77.515,113.159,82.336
-0.042,0.314,1.871,85.876,102.6,83.984
-0.062,0.271,1.931,78.003,90.942,86.792
-0.067,0.189,1.961,64.819,77.759,89.905
-0.059,0.082,1.986,56.091,65.308,92.102
-0.064,-0.002,1.993,49.805,52.429,92.285
-0.07,-0.083,1.994,40.771,40.039,91.614
-0.077,-0.149,1.997,30.823,27.71,89.966
-0.079,-0.189,1.984,21.912,15.991,87.708
-0.087,-0.23,1.951,14.893,4.456,85.022
-0.09,-0.274,1.912,8.728,-6.104,82.153
-0.087,-0.325,1.858,4.15,-16.052,78.918
-0.081,-0.361,1.787,1.282,-25.696,75.256
-0.093,-0.38,1.701,-3.906,-34.912,71.167
-0.107,-0.362,1.634,-9.583,-42.48,66.528
-0.115,-0.328,1.577,-14.893,-48.218,62.256
-0.116,-0.329,1.52,-19.104,-53.589,59.021
-0.112,-0.375,1.484,-22.888,-58.594,56.519
-0.104,-0.408,1.444,-27.832,-63.904,53.406
-0.107,-0.434,1.398,-30.823,-68.665,49.561
-0.122,-0.441,1.346,-34.18,-72.937,45.166
-0.135,-0.439,1.301,-36.438,-76.965,41.016
-0.15,-0.414,1.273,-34.973,-79.712,36.499
-0.15,-0.381,1.249,-29.724,-81.726,32.166
-0.152,-0.364,1.195,-19.958,-84.229,28.931
-0.162,-0.353,1.132,-10.437,-86.853,25.879
-0.166,-0.344,1.083,-4.639,-89.172,22.766
-0.17,-0.333,1.033,-4.456,-91.309,19.775
-0.176,-0.326,0.988,-8.179,-93.506,16.846
-0.181,-0.317,0.927,-13.306,-95.459,14.282
-0.19,-0.327,0.866,-17.029,-96.863,12.268
-0.198,-0.337,0.794,-19.836,-97.778,10.01
-0.197,-0.342,0.725,-21.667,-98.022,7.507
-0.208,-0.348,0.642,-22.705,-97.473,5.066
-0.227,-0.361,0.56,-22.705,-95.825,2.441
-0.239,-0.363,0.496,-22.705,-93.262,-0.488
-0.254,-0.371,0.435,-19.409,-89.355,-3.418
-0.263,-0.381,0.378,-12.573,-84.9,-5.981
-0.273,-0.391,0.316,-5.554,-79.651,-8.484
-0.293,-0.416,0.257,-0.793,-74.463,-11.475
-0.298,-0.44,0.203,-0.366,-68.97,-15.137
-0.306,-0.461,0.145,-2.991,-63.354,-19.043
-0.316,-0.464,0.083,-5.859,-57.251,-22.949
-0.327,-0.467,0.037,-6.714,-50.171,-27.283
-0.339,-0.474,0,-6.165,-41.748,-31.25
-0.344,-0.471,-0.027,-5.31,-32.898,-35.278
-0.354,-0.472,-0.037,-3.784,-23.499,-39.612
-0.347,-0.464,-0.033,-1.343,-13.916,-43.884
-0.337,-0.459,-0.026,1.404,-4.578,-48.096
-0.335,-0.453,-0.012,4.272,4.761,-52.551
-0.319,-0.437,0.015,5.798,14.465,-56.885
-0.306,-0.418,0.055,6.348,23.743,-61.218
-0.292,-0.397,0.108,6.287,32.776,-65.43
-0.271,-0.362,0.154,4.517,41.077,-69.702
-0.262,-0.342,0.209,2.686,48.706,-73.303
-0.249,-0.321,0.266,1.038,55.908,-76.599
-0.229,-0.307,0.326,-0.183,62.317,-80.017
-0.204,-0.295,0.401,-0.61,68.359,-83.252
-0.168,-0.289,0.477,-1.343,74.097,-86.67
-0.139,-0.293,0.543,-0.854,78.308,-89.844
-0.119,-0.294,0.618,4.333,82.581,-93.567
-0.084,-0.272,0.721,11.108,86.731,-97.961
-0.05,-0.249,0.834,21.912,90.881,-102.234
-0.034,-0.237,0.964,31.494,94.116,-106.262
-0.024,-0.225,1.089,36.682,95.337,-110.596
0.001,-0.171,1.177,31.189,93.689,-114.746
0.031,-0.136,1.305,24.902,90.21,-118.591
0.033,-0.088,1.373,29.114,85.815,-122.437
0.007,-0.043,1.471,28.687,80.2,-125.977
0.001,0.033,1.606,29.358,74.463,-129.211
0.042,0.083,1.613,45.288,68.787,-132.019
0.064,0.108,1.72,46.143,61.707,-133.179
0.063,0.151,1.79,35.767,52.795,-133.911
0.062,0.174,1.82,36.621,43.518,-135.681
0.065,0.207,1.86,32.104,34.18,-136.78
0.06,0.242,1.858,24.841,24.048,-137.817
0.051,0.297,1.836,19.47,13.428,-139.343
0.048,0.378,1.822,14.771,3.601,-140.503
0.052,0.453,1.816,12.146,-5.371,-140.991
0.058,0.518,1.791,10.925,-13.306,-140.381
0.056,0.57,1.747,8.911,-22.156,-139.16
0.042,0.635,1.704,6.531,-30.579,-137.695
0.025,0.718,1.663,3.479,-38.574,-135.925
0.008,0.803,1.621,2.502,-45.776,-133.484
-0.009,0.88,1.571,0.916,-52.612,-129.883
-0.034,0.948,1.511,-1.892,-59.57,-124.573
-0.069,0.999,1.438,-3.906,-66.223,-117.859
-0.095,0.997,1.371,-3.601,-71.594,-110.413
-0.122,0.985,1.311,-2.747,-75.989,-102.539
-0.139,0.966,1.244,-1.038,-79.895,-95.398
-0.154,0.963,1.165,1.221,-82.764,-88.501
-0.174,0.946,1.082,3.723,-85.266,-81.604
-0.191,0.923,1.021,4.883,-86.792,-74.707
-0.197,0.897,0.966,3.662,-87.708,-68.298
-0.202,0.873,0.904,0.854,-88.562,-62.073
-0.218,0.852,0.835,1.099,-88.989,-56.213
-0.23,0.816,0.781,4.028,-88.074,-50.598
-0.232,0.782,0.727,4.639,-86.975,-45.41
-0.236,0.74,0.673,5.005,-85.266,-40.344
-0.249,0.698,0.624,6.47,-83.374,-35.828
-0.258,0.657,0.583,8.545,-80.627,-31.982
-0.26,0.625,0.551,10.01,-77.515,-28.503
-0.28,0.591,0.507,11.414,-74.707,-25.146
-0.299,0.557,0.471,14.771,-71.533,-22.4
-0.311,0.537,0.441,17.883,-67.688,-20.203
-0.315,0.511,0.411,20.081,-63.66,-18.25
-0.318,0.484,0.387,20.752,-59.692,-16.357
-0.327,0.467,0.366,20.142,-55.725,-15.381
-0.341,0.457,0.342,18.433,-51.88,-14.343
-0.355,0.455,0.321,15.808,-48.096,-13.306
-0.366,0.466,0.306,12.817,-43.823,-12.39
-0.368,0.486,0.294,9.338,-39.795,-11.536
-0.361,0.508,0.276,6.165,-35.706,-9.827
-0.371,0.525,0.242,5.371,-31.799,-7.69
-0.389,0.54,0.21,6.165,-27.771,-5.92
-0.401,0.554,0.181,6.531,-22.949,-3.723
-0.41,0.567,0.155,6.287,-17.761,-1.343
-0.426,0.584,0.128,6.287,-12.329,1.343
-0.434,0.594,0.108,6.897,-6.714,4.517
-0.431,0.603,0.102,7.08,-0.366,7.812
-0.422,0.591,0.102,6.897,6.165,11.536
-0.41,0.583,0.101,5.554,12.39,15.259
-0.402,0.566,0.098,5.127,19.104,18.616
-0.39,0.553,0.101,4.639,25.574,21.484
-0.383,0.538,0.109,4.944,32.41,24.292
-0.381,0.537,0.13,6.714,39.795,26.855
-0.372,0.546,0.169,7.751,47.241,29.053
-0.361,0.552,0.208,9.277,54.626,31.738
-0.347,0.558,0.26,9.277,61.768,34.607
-0.328,0.567,0.322,9.155,68.237,37.415
-0.303,0.577,0.392,9.521,74.28,40.405
-0.279,0.567,0.474,10.193,79.773,43.64
-0.283,0.553,0.552,10.376,84.29,46.936
-0.287,0.539,0.674,9.888,88.501,50.049
-0.272,0.519,0.824,8.728,92.773,52.856
-0.246,0.521,0.983,2.625,94.849,55.359
-0.217,0.512,1.138,0.305,94.849,58.289
-0.21,0.498,1.275,2.991,93.079,61.34
-0.216,0.472,1.408,6.531,89.355,64.392
-0.213,0.444,1.532,9.766,84.778,66.956
-0.204,0.415,1.645,11.23,78.674,68.97
-0.209,0.39,1.746,10.376,70.923,70.251
-0.223,0.381,1.834,6.775,62.256,71.228
-0.226,0.382,1.916,1.038,52.673,71.899
-0.216,0.39,1.988,-4.944,42.419,72.693
-0.214,0.418,2.026,-10.498,31.738,73.73
-0.21,0.442,2.046,-13.306,20.813,75.073
-0.218,0.449,2.054,-15.991,9.888,77.637
-0.224,0.428,2.052,-16.113,-0.366,80.505
-0.226,0.388,2.05,-13.794,-9.521,83.801
-0.22,0.328,2.018,-11.414,-18.921,86.609
-0.22,0.266,1.98,-9.705,-28.503,88.745
-0.209,0.207,1.937,-9.094,-37.048,89.722
-0.204,0.148,1.883,-8.911,-45.105,90.21
-0.204,0.1,1.83,-9.705,-52.795,89.966
-0.198,0.064,1.795,-11.108,-59.692,89.05
-0.192,0.043,1.74,-10.498,-66.223,87.952
-0.195,0.02,1.679,-7.935,-72.693,86.548
-0.191,0.004,1.628,-7.08,-78.613,84.9
-0.187,0,1.576,-7.019,-84.045,83.374
-0.192,-0.011,1.518,-7.263,-89.539,82.153
-0.192,-0.029,1.466,-7.019,-94.666,81.299
-0.191,-0.058,1.414,-5.981,-99.06,80.811
-0.183,-0.093,1.365,-4.211,-103.21,80.017
-0.172,-0.135,1.313,-1.526,-107.3,78.674
-0.162,-0.19,1.258,1.648,-111.206,77.209
-0.161,-0.234,1.188,3.967,-115.173,74.585
-0.154,-0.275,1.126,3.845,-119.202,71.411
-0.143,-0.294,1.062,-0.854,-123.413,67.688
-0.138,-0.282,0.986,-7.263,-127.625,63.416
-0.141,-0.258,0.896,-12.634,-131.165,59.204
-0.161,-0.205,0.793,-17.09,-134.399,56.091
-0.151,-0.187,0.723,-17.761,-135.742,53.894
-0.084,-0.059,0.664,-14.709,-136.475,51.941
-0.198,-0.11,0.506,13.367,-134.949,51.27
-0.231,-0.133,0.406,21.362,-134.155,51.636
-0.181,-0.088,0.367,12.329,-133.057,49.072
-0.226,-0.134,0.282,23.193,-130.127,49.133
-0.27,-0.185,0.199,28.992,-127.502,47.852
-0.266,-0.188,0.147,24.597,-124.207,45.41
-0.299,-0.204,0.086,19.714,-121.033,43.457
-0.336,-0.241,0.014,17.151,-117.432,41.809
-0.33,-0.254,-0.025,9.521,-113.953,39.856
-0.329,-0.281,-0.086,5.676,-109.741,38.391
-0.335,-0.312,-0.15,3.296,-105.347,36.438
-0.338,-0.323,-0.218,2.625,-100.403,34.119
-0.335,-0.357,-0.269,5.615,-94.36,31.86
-0.334,-0.385,-0.318,9.521,-87.891,28.809
-0.328,-0.402,-0.368,10.559,-81.482,25.452
-0.339,-0.418,-0.421,13.428,-74.951,22.095
-0.361,-0.42,-0.467,15.32,-68.054,18.555
-0.372,-0.417,-0.504,16.663,-60.913,15.076
-0.392,-0.413,-0.535,18.677,-53.284,12.146
-0.402,-0.42,-0.584,22.4,-45.654,9.277
-0.412,-0.411,-0.651,20.508,-38.33,6.409
-0.421,-0.417,-0.733,16.052,-30.64,4.333
-0.42,-0.44,-0.807,15.137,-21.057,2.625
-0.415,-0.456,-0.901,17.273,-11.108,-0.061
-0.4,-0.481,-0.991,23.01,0.793,-2.686
-0.363,-0.497,-1.076,31.616,14.648,-5.859
-0.333,-0.487,-1.164,41.199,29.358,-9.46
-0.298,-0.471,-1.236,47.485,45.105,-13.916
-0.265,-0.439,-1.333,47.668,61.218,-18.25
-0.203,-0.417,-1.419,43.457,79.346,-22.156
-0.145,-0.373,-1.543,36.987,97.473,-26.428
-0.073,-0.302,-1.661,28.809,116.577,-30.09
0.003,-0.221,-1.776,21.362,137.634,-32.898
0.082,-0.172,-1.864,17.944,161.316,-33.813
0.209,-0.199,-1.909,20.63,187.5,-32.349
0.387,-0.305,-1.932,32.166,216.125,-29.541
0.537,-0.402,-1.95,43.64,245.85,-27.771
0.727,-0.497,-1.876,45.593,278.076,-27.222
0.98,-0.587,-1.619,36.865,313.477,-28.748
1.242,-0.579,-1.206,19.348,347.961,-34.119
1.515,-0.482,-0.626,-8.057,377.991,-41.626
1.739,-0.329,0.048,-37.17,401.245,-49.438
1.917,-0.136,0.808,-64.636,417.297,-57.434
2.001,0.093,1.672,-85.327,425.659,-65.002
1.977,0.362,2.592,-101.135,424.072,-71.228
1.808,0.646,3.497,-113.159,410.461,-74.768
1.55,0.926,4,-113.159,385.132,-75.562
1.225,1.137,4,-95.032,350.22,-72.266
0.916,1.299,4,-74.097,307.312,-65.308
0.636,1.325,4,-47.18,257.751,-55.359
0.405,1.247,4,-32.104,203.125,-43.091
0.247,1.103,4,-27.1,149.17,-30.762
0.172,0.94,4,-25.818,98.938,-20.203
0.13,0.776,4,-24.963,51.819,-12.329
0.099,0.607,3.997,-23.499,13,-7.324
0.044,0.305,3.124,-16.418,-12.512,-6.47
-0.117,-0.698,0.825,-4.456,-16.052,-11.23
0.358,-0.301,-0.137,-2.502,16.724,-28.687
0.183,1.176,1.08,-5.066,5.493,-18.982
-0.466,2.319,1.255,-32.715,2.441,-9.644
-0.102,2.652,2.68,-43.274,17.761,11.719
-0.072,1.94,3.551,7.69,-2.258,36.377
-0.108,1.195,3.71,52.185,-28.503,59.753
0.096,0.587,3.644,75.012,-47.485,74.28
0.256,0.109,3.222,90.027,-73.059,79.834
0.296,-0.283,2.652,98.022,-100.83,78.003
0.322,-0.554,2.167,97.595,-119.69,69.458
0.372,-0.699,1.805,86.06,-132.446,57.678
0.357,-0.749,1.52,65.186,-141.602,45.349
0.319,-0.77,1.299,48.096,-146.79,33.325
0.273,-0.751,1.127,39.124,-148.01,20.569
0.233,-0.673,1.022,31.128,-146.301,9.155
0.189,-0.545,0.947,21.606,-144.226,-0.244
0.152,-0.391,0.877,12.573,-141.785,-6.714
0.123,-0.224,0.823,6.47,-139.954,-11.23
0.099,-0.109,0.765,9.216,-138.672,-14.343
0.085,-0.052,0.79,19.653,-136.841,-15.991
0.058,-0.06,0.792,30.945,-135.986,-16.663
0.051,-0.059,0.818,35.339,-135.01,-17.517
0.04,-0.043,0.83,35.034,-135.925,-17.09
0.014,-0.089,0.761,36.804,-134.705,-17.09
-0.007,-0.126,0.705,34.18,-133.118,-17.7
-0.023,-0.137,0.651,25.757,-132.874,-18.799
-0.046,-0.132,0.54,13.794,-132.385,-19.592
-0.07,-0.09,0.406,-6.592,-130.493,-19.47
-0.109,-0.022,0.269,-28.381,-128.113,-18.311
-0.152,0.042,0.159,-39.001,-124.207,-16.602
-0.191,0.095,0.093,-38.208,-118.652,-14.832
-0.23,0.111,0.067,-26.672,-112.244,-12.756
-0.259,0.094,0.058,-10.193,-104.98,-10.803
-0.281,0.043,0.036,6.226,-97.351,-9.766
-0.302,-0.015,-0.006,18.86,-89.844,-9.094
-0.32,-0.044,-0.055,21.606,-83.008,-9.216
-0.343,-0.06,-0.111,18.555,-76.172,-9.705
-0.37,-0.055,-0.18,13.428,-69.275,-10.437
-0.399,-0.029,-0.228,7.324,-61.768,-11.108
-0.427,0.004,-0.248,1.77,-53.894,-11.353
-0.448,0.038,-0.239,-1.587,-45.837,-10.986
-0.466,0.087,-0.222,-3.54,-37.598,-10.071
-0.49,0.123,-0.2,-4.272,-29.48,-8.606
-0.507,0.146,-0.179,-4.272,-21.057,-6.775
-0.514,0.156,-0.167,-4.883,-13.062,-5.005
-0.511,0.16,-0.158,-5.127,-5.432,-3.235
-0.506,0.162,-0.154,-5.371,2.319,-1.099
-0.504,0.156,-0.158,-2.563,10.437,0.671
-0.505,0.15,-0.162,1.587,18.921,2.197
-0.507,0.147,-0.159,6.409,27.832,3.479
-0.508,0.148,-0.139,8.972,37.17,4.272
-0.492,0.148,-0.114,7.751,46.204,5.066
-0.464,0.15,-0.092,2.869,55.054,5.859
-0.451,0.165,-0.075,-2.686,63.721,6.226
-0.438,0.209,-0.048,-7.507,73.12,6.287
-0.404,0.261,-0.002,-10.071,83.496,6.958
-0.372,0.318,0.046,-10.132,93.933,8.362
-0.334,0.36,0.089,-6.042,103.882,10.62
-0.303,0.395,0.142,0.061,114.075,13.672
-0.29,0.425,0.209,6.531,123.535,16.968
-0.257,0.449,0.329,11.169,133.118,20.691
-0.208,0.486,0.477,12.451,141.479,24.658
-0.16,0.527,0.627,13.55,147.888,28.931
-0.137,0.567,0.769,13.428,151.733,33.752
-0.107,0.622,0.915,9.155,152.893,39.063
-0.09,0.686,1.061,5.676,152.71,45.105
-0.077,0.74,1.208,5.066,151.062,52.307
-0.055,0.797,1.357,2.319,146.912,61.096
-0.055,0.81,1.517,6.775,141.846,70.74
-0.033,0.757,1.643,17.761,135.071,80.933
0,0.679,1.8,23.499,126.465,91.675
0.033,0.555,1.902,28.748,115.845,101.501
0.05,0.414,1.957,32.104,103.21,109.68
0.048,0.276,1.969,29.785,89.661,115.906
0.066,0.157,1.957,24.963,77.026,119.202
0.079,0.08,1.929,19.531,65.491,120.483
0.083,0.046,1.892,16.479,54.26,120.972
0.106,-0.048,1.802,21.24,44.495,121.277
0.105,-0.152,1.778,11.963,34.912,121.765
0.112,-0.226,1.753,3.906,26.672,120.728
0.114,-0.303,1.73,-0.549,19.348,118.713
0.107,-0.35,1.712,-4.028,12.146,115.662
0.108,-0.413,1.698,-6.897,5.676,112.244
0.101,-0.454,1.692,-9.521,-0.732,108.459
0.086,-0.469,1.678,-10.62,-6.958,103.882
0.064,-0.458,1.672,-10.803,-13.123,99.487
0.042,-0.435,1.651,-12.329,-19.287,95.398
0.034,-0.448,1.637,-12.634,-25.33,92.468
0.03,-0.477,1.62,-14.893,-31.433,90.088
0.034,-0.528,1.607,-18.494,-37.537,87.524
0.041,-0.586,1.586,-23.621,-43.762,84.778
0.04,-0.634,1.571,-29.724,-50.171,81.055
0.042,-0.693,1.537,-33.142,-56.213,76.721
0.039,-0.726,1.505,-34.485,-61.951,71.594
0.027,-0.742,1.472,-29.907,-66.772,65.918
0.016,-0.76,1.431,-20.325,-70.923,59.937
0.009,-0.782,1.393,-10.803,-74.768,53.65
0.001,-0.794,1.355,-4.578,-78.857,46.814
-0.016,-0.789,1.316,-1.282,-82.886,39.734
