aX,aY,aZ,gX,gY,gZ
-0.417,-0.531,0.363,5.005,-8.850,13.306
-0.406,-0.478,0.362,5.981,-9.033,14.587
-0.399,-0.396,0.356,7.080,-9.216,15.930
-0.395,-0.307,0.358,7.935,-9.277,18.311
-0.393,-0.252,0.356,8.179,-9.521,22.034
-0.388,-0.171,0.342,9.338,-9.460,26.428
-0.372,-0.101,0.349,11.963,-8.911,31.189
-0.367,-0.016,0.388,12.512,-8.606,37.231
-0.351,0.039,0.420,12.573,-8.728,44.983
-0.331,0.078,0.460,12.695,-9.277,53.589
-0.310,0.096,0.492,13.428,-10.437,63.110
-0.265,0.094,0.493,14.343,-12.695,72.449
-0.234,0.099,0.463,13.672,-15.930,81.421
-0.200,0.098,0.434,13.000,-18.677,89.722
-0.147,0.074,0.410,11.414,-21.057,98.633
-0.112,0.050,0.387,8.118,-23.682,107.483
-0.074,0.014,0.389,5.737,-25.391,116.089
-0.027,-0.040,0.389,4.822,-26.672,124.634
0.018,-0.122,0.375,3.418,-28.564,133.423
0.069,-0.224,0.359,1.526,-30.212,141.357
0.124,-0.350,0.354,-0.671,-31.311,148.132
0.180,-0.461,0.355,-2.869,-32.043,153.381
0.227,-0.546,0.338,-4.761,-33.630,156.250
0.282,-0.768,0.469,-7.263,-36.377,157.288
0.280,-0.639,0.260,-13.000,-40.405,156.555
0.378,-0.693,0.257,-13.306,-35.522,158.997
0.383,-0.754,0.425,-21.240,-41.260,156.433
0.388,-0.716,0.416,-24.353,-42.664,156.311
0.425,-0.682,0.313,-15.442,-39.856,156.067
0.478,-0.678,0.228,-11.353,-37.048,158.752
0.530,-0.703,0.179,-11.780,-35.767,161.011
0.576,-0.736,0.178,-11.414,-35.583,161.743
0.635,-0.770,0.000,-11.841,-36.011,161.926
0.762,-0.924,0.384,-14.160,-32.898,162.781
0.711,-0.992,0.438,-19.348,-39.429,161.377
0.793,-0.953,0.373,-17.578,-31.677,163.330
0.831,-0.973,0.318,-14.038,-29.663,163.208
0.841,-1.012,0.285,-10.498,-28.931,161.865
0.871,-1.105,0.300,-6.775,-28.992,161.072
0.881,-1.180,0.328,-4.333,-29.602,159.607
0.888,-1.296,0.277,-1.953,-30.334,157.654
0.885,-1.442,0.146,0.244,-30.945,153.687
0.913,-1.593,0.142,1.282,-30.640,148.254
0.932,-1.668,0.203,1.892,-28.931,141.174
0.946,-1.686,0.276,1.099,-27.466,132.812
0.952,-1.672,0.297,1.526,-25.513,124.634
0.969,-1.687,0.277,1.831,-23.865,117.188
0.992,-1.686,0.320,1.099,-24.353,110.046
0.981,-1.657,0.363,-0.854,-26.184,103.088
0.966,-1.633,0.416,-4.578,-28.442,97.473
0.937,-1.625,0.441,-10.254,-31.128,92.834
0.909,-1.658,0.413,-14.648,-32.898,88.318
0.882,-1.679,0.367,-18.372,-34.607,82.825
0.854,-1.662,0.340,-22.583,-35.645,76.843
0.827,-1.633,0.331,-26.917,-36.499,70.496
0.804,-1.593,0.328,-29.663,-36.438,64.270
0.790,-1.562,0.325,-31.006,-36.194,58.350
0.771,-1.540,0.319,-32.471,-36.011,52.612
0.749,-1.506,0.306,-33.752,-36.255,47.058
0.726,-1.459,0.296,-35.156,-36.316,41.443
0.705,-1.418,0.265,-35.461,-36.316,36.804
0.687,-1.385,0.215,-35.461,-35.889,32.410
0.675,-1.356,0.162,-34.485,-34.241,28.687
0.672,-1.326,0.127,-32.715,-31.616,25.146
0.662,-1.302,0.102,-29.846,-28.503,21.912
0.660,-1.307,0.071,-25.757,-24.597,19.104
0.646,-1.298,0.044,-22.522,-20.569,15.747
0.634,-1.271,0.026,-18.982,-16.174,11.719
0.620,-1.233,0.025,-15.686,-12.085,7.935
0.606,-1.197,0.045,-14.282,-8.789,4.578
0.591,-1.156,0.100,-13.794,-6.226,1.404
0.575,-1.121,0.173,-13.794,-4.761,-1.343
0.563,-1.092,0.254,-13.428,-4.028,-3.967
0.553,-1.048,0.323,-13.550,-3.967,-6.531
0.547,-1.009,0.374,-13.550,-4.150,-8.362
0.540,-0.976,0.397,-13.062,-4.883,-10.193
0.532,-0.935,0.401,-12.329,-5.920,-12.024
0.532,-0.914,0.388,-11.902,-6.348,-13.000
0.533,-0.894,0.357,-10.742,-6.653,-14.343
0.527,-0.865,0.327,-9.827,-6.531,-15.625
0.524,-0.858,0.310,-8.667,-5.615,-16.174
0.532,-0.877,0.300,-7.874,-4.333,-16.174
0.522,-0.886,0.279,-7.263,-3.479,-16.602
0.503,-0.882,0.256,-6.531,-2.625,-17.700
0.489,-0.880,0.250,-6.104,-0.854,-18.921
0.478,-0.884,0.248,-6.104,0.916,-19.714
0.467,-0.854,0.260,-6.042,2.686,-21.179
0.459,-0.811,0.281,-6.836,4.639,-22.217
0.463,-0.775,0.318,-6.226,6.592,-22.522
0.464,-0.752,0.363,-5.920,8.301,-21.973
0.466,-0.736,0.419,-5.249,9.705,-21.667
0.470,-0.712,0.456,-4.395,10.132,-20.996
0.466,-0.677,0.493,-4.028,10.193,-20.264
0.462,-0.657,0.508,-3.662,9.644,-18.860
0.458,-0.638,0.511,-3.540,8.606,-17.273
0.456,-0.634,0.516,-3.296,7.629,-15.137
0.450,-0.644,0.516,-3.113,6.714,-13.000
0.445,-0.655,0.508,-3.418,5.981,-10.559
0.450,-0.677,0.506,-3.235,5.310,-8.606
0.448,-0.693,0.504,-3.235,4.333,-7.568
0.451,-0.709,0.510,-2.686,3.662,-6.775
0.454,-0.732,0.501,-2.258,3.174,-5.920
0.452,-0.747,0.489,-1.709,2.747,-5.615
0.457,-0.755,0.485,-1.587,2.502,-5.615
0.458,-0.747,0.484,-1.892,2.197,-5.859
0.460,-0.731,0.478,-2.380,2.136,-5.676
0.471,-0.727,0.467,-2.014,2.319,-5.310
0.478,-0.729,0.459,-1.831,2.380,-4.517
0.477,-0.742,0.466,-2.258,2.808,-3.723
0.482,-0.785,0.467,-1.160,3.540,-2.563
0.478,-0.829,0.479,0.305,4.639,-1.892
0.474,-0.888,0.480,1.953,4.944,-2.258
0.458,-0.930,0.488,2.563,4.456,-3.479
0.449,-0.953,0.479,2.441,4.028,-5.127
0.438,-0.941,0.464,1.282,3.296,-7.080
0.431,-0.913,0.465,0.061,2.686,-9.216
0.430,-0.890,0.466,0.061,2.075,-10.803
0.432,-0.867,0.449,0.427,1.282,-12.146
0.432,-0.842,0.429,0.916,0.366,-13.306
0.438,-0.822,0.408,1.587,-0.122,-13.855
0.437,-0.801,0.386,1.831,-0.488,-14.099
0.441,-0.795,0.375,1.343,-0.183,-13.977
0.442,-0.798,0.357,0.671,0.000,-13.245
0.447,-0.809,0.340,-0.488,-0.061,-12.817
0.453,-0.825,0.307,-1.465,-0.305,-12.451
0.456,-0.836,0.262,-2.747,-0.366,-12.512
0.457,-0.835,0.225,-4.517,0.427,-12.878
0.462,-0.826,0.200,-6.531,1.953,-13.245
0.468,-0.804,0.187,-8.484,3.845,-13.550
0.476,-0.781,0.173,-9.094,6.104,-13.672
0.490,-0.783,0.170,-9.338,8.240,-12.695
0.500,-0.807,0.162,-9.888,10.681,-11.597
0.512,-0.845,0.134,-10.681,12.512,-11.047
0.517,-0.865,0.119,-12.268,14.404,-11.047
0.530,-0.882,0.096,-15.015,16.907,-11.353
0.538,-0.880,0.072,-17.151,19.470,-12.207
0.545,-0.869,0.062,-19.653,22.461,-13.000
0.552,-0.856,0.058,-21.851,25.818,-13.611
0.562,-0.839,0.071,-23.987,29.480,-14.099
0.581,-0.826,0.087,-24.475,33.142,-14.221
0.606,-0.841,0.105,-24.414,36.560,-13.916
0.629,-0.872,0.119,-24.170,39.795,-13.550
0.642,-0.911,0.106,-24.292,42.114,-13.489
0.645,-0.943,0.087,-24.475,44.250,-14.709
0.646,-0.981,0.083,-25.757,46.814,-15.930
0.647,-1.013,0.077,-29.175,49.377,-17.761
0.639,-1.015,0.076,-32.776,51.758,-20.447
0.652,-1.020,0.059,-34.546,54.077,-23.132
0.660,-0.996,0.041,-36.011,56.091,-26.062
0.672,-0.957,0.020,-37.415,58.472,-28.992
0.688,-0.943,0.001,-37.842,61.462,-30.884
0.703,-0.935,-0.005,-38.269,64.453,-32.410
0.720,-0.947,-0.007,-38.757,67.749,-33.630
0.736,-0.952,-0.008,-39.917,71.167,-35.156
0.744,-0.950,-0.016,-41.870,74.158,-37.292
0.752,-0.946,-0.019,-44.067,77.332,-39.673
0.755,-0.936,-0.035,-46.753,80.505,-41.931
0.755,-0.924,-0.064,-49.744,83.069,-44.373
0.755,-0.914,-0.110,-52.856,85.693,-46.875
0.765,-0.895,-0.143,-55.542,89.539,-49.255
0.772,-0.860,-0.178,-56.274,94.055,-52.002
0.793,-0.800,-0.185,-55.237,99.854,-54.749
0.815,-0.758,-0.162,-53.650,106.384,-56.396
0.828,-0.734,-0.133,-52.795,112.793,-57.129
0.838,-0.733,-0.104,-49.805,118.469,-57.739
0.854,-0.731,-0.079,-47.424,123.962,-58.899
0.864,-0.688,-0.036,-47.607,129.150,-60.730
0.862,-0.632,0.033,-49.561,133.484,-62.683
0.861,-0.577,0.114,-53.406,137.329,-63.049
0.855,-0.565,0.161,-55.298,139.648,-62.195
0.866,-0.570,0.209,-56.519,141.174,-61.157
0.867,-0.598,0.206,-58.105,141.724,-60.181
0.880,-0.653,0.136,-56.213,141.602,-59.448
0.883,-0.708,0.055,-52.917,143.433,-59.937
0.897,-0.725,0.033,-51.270,148.132,-61.462
0.906,-0.714,0.097,-50.354,154.602,-63.660
0.913,-0.663,0.210,-50.476,160.217,-66.223
0.910,-0.601,0.335,-50.293,164.001,-68.176
0.901,-0.545,0.460,-46.387,166.565,-69.214
0.901,-0.526,0.584,-38.940,167.847,-68.787
0.894,-0.529,0.703,-34.363,166.870,-67.078
0.867,-0.536,0.767,-31.555,163.513,-65.857
0.857,-0.548,0.812,-28.259,159.058,-64.453
0.850,-0.550,0.872,-26.917,154.724,-62.805
0.848,-0.590,0.929,-26.672,149.597,-60.913
0.853,-0.633,0.974,-27.710,143.860,-59.387
0.857,-0.625,0.978,-30.579,136.414,-59.387
0.844,-0.604,0.928,-31.799,128.540,-59.631
0.851,-0.589,0.898,-33.752,122.498,-58.594
0.840,-0.571,0.886,-36.377,117.249,-57.129
0.826,-0.561,0.904,-38.391,112.610,-55.359
0.766,-0.557,0.886,-39.917,107.544,-53.284
0.756,-0.371,1.031,-47.424,101.013,-48.157
0.691,-0.392,1.098,-50.842,91.553,-45.288
0.650,-0.415,1.055,-45.227,86.609,-40.466
0.626,-0.473,1.182,-47.791,79.041,-37.964
0.619,-0.670,1.248,-48.523,69.641,-38.147
0.596,-0.699,1.233,-44.189,61.890,-39.490
0.590,-0.738,1.216,-43.762,53.772,-39.001
0.573,-0.730,1.173,-45.044,46.021,-39.001
0.538,-0.693,1.099,-41.931,39.001,-38.696
0.515,-0.608,1.069,-39.246,32.715,-37.781
0.473,-0.504,1.065,-39.429,26.245,-36.194
0.432,-0.444,1.041,-39.307,19.897,-33.020
0.391,-0.387,0.984,-37.720,13.672,-29.846
0.359,-0.335,0.910,-36.438,8.789,-25.452
0.338,-0.320,0.830,-35.034,5.249,-21.057
0.321,-0.294,0.759,-33.997,2.136,-16.174
0.306,-0.299,0.714,-33.386,-0.549,-11.719
0.306,-0.342,0.708,-33.142,-1.831,-7.568
0.311,-0.400,0.727,-31.067,-3.418,-3.906
0.330,-0.453,0.741,-26.794,-4.578,0.061
0.342,-0.507,0.724,-21.240,-5.554,3.174
0.358,-0.588,0.703,-15.747,-6.653,6.226
0.370,-0.646,0.661,-11.719,-7.263,8.118
0.373,-0.690,0.596,-7.446,-7.690,9.216
0.385,-0.739,0.534,-3.845,-7.812,9.521
0.390,-0.780,0.490,-1.892,-7.996,9.766
0.398,-0.802,0.475,-2.014,-7.812,9.338
0.407,-0.807,0.478,-3.296,-8.057,8.911
0.417,-0.805,0.474,-4.333,-8.606,8.240
0.421,-0.809,0.460,-4.272,-9.338,8.118
0.427,-0.822,0.458,-4.822,-10.132,8.118
0.434,-0.827,0.452,-5.676,-11.169,8.179
0.436,-0.813,0.446,-5.798,-12.085,7.996
0.434,-0.808,0.445,-6.287,-12.390,7.935
0.433,-0.814,0.441,-5.798,-12.573,7.996
0.436,-0.812,0.450,-5.920,-12.512,8.179
0.434,-0.825,0.446,-5.737,-12.512,8.057
0.438,-0.853,0.438,-4.883,-12.756,8.179
0.440,-0.887,0.426,-4.700,-13.000,8.057
0.437,-0.897,0.414,-5.737,-13.245,7.202
0.443,-0.893,0.397,-5.676,-13.428,5.737
0.448,-0.892,0.361,-4.211,-13.367,4.395
0.446,-0.897,0.324,-2.930,-12.939,3.662
0.446,-0.883,0.311,-2.136,-11.841,2.869
0.447,-0.865,0.315,-1.343,-10.254,2.075
0.448,-0.861,0.328,-0.427,-8.728,1.587
0.440,-0.858,0.331,0.916,-7.751,1.099
0.440,-0.853,0.330,1.831,-6.714,1.282
0.440,-0.851,0.340,2.563,-6.287,1.282
0.432,-0.831,0.338,2.136,-6.042,0.977
0.439,-0.824,0.348,1.953,-5.432,1.709
0.440,-0.808,0.347,1.343,-5.127,1.526
0.439,-0.789,0.350,0.916,-4.578,2.136
0.438,-0.786,0.351,1.038,-4.456,2.808
0.441,-0.793,0.347,1.648,-4.028,3.723
0.439,-0.804,0.339,2.136,-3.601,3.967
0.432,-0.793,0.344,1.587,-2.625,4.395
0.434,-0.791,0.369,1.465,-1.465,5.005
0.434,-0.789,0.387,1.770,-0.854,5.310
0.441,-0.798,0.395,2.197,-0.793,5.798
0.449,-0.814,0.400,2.563,-0.916,6.287
0.449,-0.816,0.399,2.441,-1.221,6.592
0.453,-0.821,0.395,1.831,-1.404,6.714
0.461,-0.829,0.389,1.892,-1.465,6.409
0.460,-0.823,0.377,2.075,-1.404,6.165
0.454,-0.826,0.367,2.686,-0.916,5.798
0.450,-0.825,0.373,2.563,-0.305,5.676
0.453,-0.839,0.387,2.686,0.610,5.493
0.446,-0.837,0.412,2.441,0.916,5.310
0.451,-0.870,0.439,3.174,1.343,4.883
0.455,-0.886,0.450,3.723,0.977,4.150
0.458,-0.867,0.456,3.845,0.305,2.502
0.465,-0.870,0.456,4.272,0.000,1.526
0.460,-0.852,0.457,3.113,-0.793,0.854
0.463,-0.833,0.462,2.686,-1.038,0.244
0.459,-0.822,0.466,3.296,-1.282,0.000
0.464,-0.809,0.489,3.601,-1.343,0.366
0.462,-0.815,0.514,4.639,-1.587,1.038
0.465,-0.862,0.559,5.249,-1.648,1.770
0.455,-0.891,0.602,5.005,-2.319,2.136
0.451,-0.920,0.649,4.395,-3.906,1.892
0.455,-0.940,0.685,5.798,-5.676,0.854
0.454,-0.972,0.697,7.629,-7.996,-0.122
0.456,-0.993,0.696,8.362,-10.376,-1.526
0.461,-0.990,0.687,8.850,-12.573,-3.113
0.465,-0.974,0.703,8.545,-14.404,-4.944
0.463,-0.968,0.731,8.057,-16.174,-5.920
0.465,-0.976,0.780,8.301,-17.639,-6.470
0.459,-0.971,0.815,9.583,-20.081,-7.080
0.458,-0.983,0.860,11.353,-22.827,-7.446
0.459,-0.998,0.905,12.634,-26.123,-8.118
0.466,-1.031,0.939,14.709,-29.846,-8.728
0.481,-1.080,0.976,16.663,-33.447,-9.399
0.479,-1.126,1.015,17.273,-37.842,-10.986
0.480,-1.169,1.058,17.090,-42.908,-12.939
0.476,-1.192,1.076,16.785,-48.706,-15.808
0.476,-1.198,1.066,16.785,-55.359,-19.531
0.474,-1.183,1.055,17.029,-61.523,-22.827
0.482,-1.182,1.044,12.878,-67.932,-25.696
0.480,-1.130,1.007,9.949,-74.280,-29.053
0.481,-1.090,0.964,10.010,-80.750,-32.043
0.483,-1.071,0.899,12.573,-85.571,-33.936
0.477,-1.047,0.828,14.282,-89.722,-35.767
0.473,-1.031,0.747,17.029,-93.079,-37.048
0.467,-1.018,0.684,21.667,-94.727,-38.757
0.460,-1.017,0.653,24.597,-95.276,-40.222
0.445,-1.041,0.648,25.452,-95.642,-41.077
0.449,-1.043,0.653,26.367,-95.703,-41.870
0.448,-1.044,0.645,29.175,-96.436,-43.396
0.455,-1.040,0.674,29.846,-97.412,-44.983
0.452,-1.039,0.666,29.053,-98.633,-46.753
0.447,-1.037,0.625,30.212,-100.464,-48.706
0.442,-1.021,0.586,31.677,-101.929,-50.537
0.429,-1.004,0.560,32.593,-102.966,-51.697
0.419,-1.020,0.538,33.386,-103.699,-52.429
0.408,-1.017,0.517,33.691,-103.577,-52.856
0.382,-1.009,0.470,35.950,-103.882,-53.772
0.371,-1.012,0.446,39.917,-103.699,-54.321
0.356,-1.004,0.445,42.603,-102.173,-54.565
0.344,-1.019,0.447,45.105,-100.830,-54.260
0.339,-1.038,0.435,49.438,-100.220,-54.138
0.331,-1.075,0.407,53.101,-99.670,-54.504
0.320,-1.099,0.366,55.664,-98.999,-55.969
0.306,-1.099,0.353,56.946,-97.656,-58.044
0.312,-1.109,0.367,57.190,-95.764,-60.120
0.303,-1.060,0.351,56.641,-95.459,-63.171
0.303,-1.028,0.314,56.702,-95.581,-66.223
0.283,-0.974,0.257,55.908,-96.008,-69.214
0.257,-0.908,0.198,54.749,-95.154,-71.106
0.235,-0.866,0.158,52.185,-94.055,-72.754
0.203,-0.782,0.118,49.316,-93.079,-73.792
0.175,-0.723,0.085,46.875,-91.492,-73.730
0.151,-0.695,0.073,44.373,-89.905,-72.510
0.122,-0.687,0.031,42.480,-88.074,-70.374
0.105,-0.703,0.013,41.199,-85.571,-67.993
0.087,-0.712,-0.025,38.940,-83.618,-66.528
0.069,-0.700,-0.083,36.865,-81.909,-66.040
0.047,-0.663,-0.152,33.630,-79.285,-65.857
0.027,-0.626,-0.199,30.090,-76.294,-65.613
-0.003,-0.573,-0.252,27.100,-72.449,-65.063
-0.029,-0.523,-0.264,25.085,-67.566,-63.965
-0.064,-0.457,-0.279,22.827,-62.134,-61.218
-0.092,-0.413,-0.265,21.118,-56.763,-57.007
-0.132,-0.401,-0.257,19.836,-52.307,-51.941
-0.151,-0.418,-0.239,19.165,-47.424,-46.265
-0.173,-0.443,-0.239,17.273,-43.457,-40.588
-0.192,-0.466,-0.253,14.709,-40.161,-35.950
-0.203,-0.469,-0.270,11.658,-36.743,-31.799
-0.216,-0.464,-0.281,9.216,-33.386,-28.564
-0.231,-0.457,-0.276,6.775,-29.419,-24.841
-0.247,-0.464,-0.245,5.066,-25.085,-20.691
-0.256,-0.505,-0.187,4.150,-20.569,-15.808
-0.267,-0.554,-0.125,3.174,-16.907,-11.414
-0.278,-0.595,-0.067,1.709,-14.587,-8.179
-0.293,-0.636,-0.023,-0.244,-13.184,-5.859
-0.300,-0.675,0.000,-1.770,-12.634,-3.967
-0.302,-0.703,0.014,-2.930,-12.512,-2.197
-0.302,-0.731,0.010,-3.235,-12.207,-0.854
-0.302,-0.753,0.012,-3.784,-11.536,0.061
-0.302,-0.772,0.020,-4.700,-10.620,1.221
-0.302,-0.786,0.035,-5.249,-9.521,2.075
-0.295,-0.805,0.053,-5.493,-8.362,3.418
-0.292,-0.839,0.064,-5.066,-7.507,4.700
-0.287,-0.867,0.071,-4.822,-6.592,5.615
-0.292,-0.875,0.082,-5.188,-5.676,5.676
-0.298,-0.878,0.098,-5.249,-4.700,5.859
-0.305,-0.880,0.111,-4.761,-3.967,5.920
-0.304,-0.875,0.120,-4.028,-3.113,5.859
-0.304,-0.863,0.129,-2.991,-2.502,6.042
-0.303,-0.859,0.155,-3.113,-1.770,6.653
-0.310,-0.828,0.177,-3.296,-1.282,7.568
-0.296,-0.836,0.211,-2.991,-0.916,9.277
-0.295,-0.857,0.225,-3.601,-2.075,10.376
-0.290,-0.850,0.236,-3.723,-2.686,12.268
-0.282,-0.858,0.215,-3.296,-3.540,14.099
-0.273,-0.868,0.201,-3.418,-4.272,15.259
-0.269,-0.899,0.198,-3.601,-4.822,16.235
-0.259,-0.965,0.196,-3.479,-4.883,17.151
-0.272,-0.993,0.182,-2.808,-5.127,17.761
-0.260,-1.038,0.183,-1.648,-4.089,17.944
-0.266,-1.047,0.194,-2.991,-4.272,17.090
-0.267,-1.042,0.194,-2.991,-4.089,15.625
-0.269,-1.042,0.184,-1.892,-4.028,14.038
-0.269,-1.029,0.179,-1.648,-3.845,12.695
-0.270,-1.012,0.178,-1.770,-3.723,11.597
-0.267,-1.016,0.175,-1.404,-3.723,10.864
-0.266,-1.025,0.163,-0.671,-3.723,10.681
-0.266,-1.025,0.159,-0.549,-3.418,9.766
-0.259,-1.027,0.170,-0.671,-2.686,8.911
-0.256,-1.033,0.171,-0.488,-2.197,8.362
-0.253,-1.032,0.172,-0.305,-2.014,7.812
-0.254,-1.026,0.172,-0.244,-1.953,6.714
-0.256,-1.018,0.177,-0.671,-1.709,5.859
-0.255,-1.002,0.190,-0.854,-1.343,4.944
-0.257,-0.983,0.199,-0.488,-1.282,4.395
-0.253,-0.967,0.210,0.488,-1.282,4.150
-0.251,-0.957,0.218,0.793,-1.465,4.456
-0.246,-0.952,0.213,0.977,-1.770,5.066
-0.248,-0.938,0.198,0.610,-2.380,5.554
-0.248,-0.919,0.203,0.305,-2.686,5.615
-0.247,-0.915,0.204,0.549,-2.625,6.592
-0.254,-0.918,0.203,0.671,-2.747,7.507
-0.262,-0.931,0.184,1.709,-3.113,8.362
-0.270,-0.940,0.170,2.747,-2.930,8.972
-0.277,-0.948,0.165,2.930,-2.563,9.460
-0.282,-0.942,0.167,4.028,-1.770,9.644
-0.282,-0.942,0.182,5.249,-0.916,9.644
-0.282,-0.945,0.189,7.080,-0.488,9.705
-0.277,-0.944,0.208,7.812,-0.061,9.766
-0.273,-0.941,0.225,7.874,0.000,9.888
-0.270,-0.937,0.242,8.118,-0.183,10.010
-0.266,-0.944,0.251,8.179,-0.793,9.949
-0.263,-0.945,0.253,8.118,-1.709,10.010
-0.258,-0.942,0.259,7.446,-2.380,9.949
-0.252,-0.946,0.261,6.531,-3.357,9.888
-0.249,-0.941,0.255,5.493,-4.333,9.827
-0.252,-0.928,0.239,4.761,-5.493,9.277
-0.254,-0.901,0.227,4.822,-6.165,8.667
-0.254,-0.890,0.233,3.967,-6.531,8.789
-0.249,-0.882,0.242,3.540,-6.653,9.216
-0.255,-0.863,0.244,2.808,-6.958,9.460
-0.252,-0.837,0.278,2.075,-7.690,9.460
-0.266,-0.791,0.246,0.549,-8.301,9.277
-0.266,-0.745,0.245,1.404,-8.057,9.399
-0.274,-0.689,0.268,0.610,-8.850,9.949
-0.281,-0.641,0.268,0.183,-9.216,11.047
-0.290,-0.584,0.278,0.671,-9.583,12.390
-0.303,-0.523,0.287,1.343,-9.827,14.587
-0.312,-0.465,0.309,2.563,-9.644,16.907
-0.322,-0.399,0.328,3.540,-9.705,19.836
-0.329,-0.328,0.352,5.615,-10.010,23.254
-0.329,-0.258,0.385,7.202,-10.620,27.649
-0.327,-0.192,0.414,8.606,-11.597,32.776
-0.317,-0.127,0.450,9.705,-13.123,38.757
-0.289,-0.065,0.486,9.583,-14.893,45.410
-0.269,-0.041,0.531,10.498,-17.456,53.345
-0.226,0.016,0.561,10.315,-21.301,61.584
-0.177,0.000,0.567,11.047,-25.696,71.289
-0.115,-0.014,0.563,10.376,-30.273,80.750
-0.062,-0.053,0.515,8.362,-35.583,89.722
-0.003,-0.085,0.459,5.005,-40.466,97.839
0.081,-0.133,0.440,1.282,-44.800,105.469
0.023,-0.245,0.418,-3.906,-52.429,109.985
0.208,-0.311,0.479,-6.287,-50.049,117.981
0.144,-0.237,0.300,-11.475,-57.068,124.146
0.280,-0.311,0.348,-6.897,-54.077,132.202
0.291,-0.461,0.280,0.732,-54.504,136.597
0.362,-0.566,0.188,4.211,-52.612,141.235
0.402,-0.657,0.078,4.395,-50.171,143.433
0.440,-0.726,0.008,1.038,-48.767,145.020
0.470,-0.762,0.021,-3.723,-46.936,145.752
0.499,-0.797,0.061,-6.470,-45.288,146.118
0.530,-0.820,0.146,-10.803,-43.152,146.118
0.551,-0.835,0.237,-13.245,-41.687,146.057
0.573,-0.861,0.311,-14.954,-41.016,146.179
0.582,-0.866,0.301,-15.442,-41.565,145.996
0.633,-0.881,0.388,-15.686,-41.870,145.447
0.639,-0.837,0.354,-17.944,-44.006,145.081
0.682,-0.854,0.366,-16.174,-43.152,145.203
0.720,-0.893,0.369,-15.625,-45.044,145.203
0.766,-0.880,0.353,-18.188,-45.532,144.592
0.824,-0.832,0.341,-19.775,-46.875,144.104
0.878,-0.738,0.347,-23.254,-47.424,145.081
0.930,-0.725,0.371,-26.062,-48.645,148.682
0.987,-0.785,0.364,-28.259,-50.842,153.687
1.036,-0.895,0.322,-29.175,-53.528,157.959
1.070,-0.996,0.249,-30.701,-56.152,159.668
1.109,-1.120,0.181,-31.555,-57.495,160.889
1.112,-1.270,0.108,-30.640,-56.824,160.645
1.003,-1.421,0.051,-31.982,-54.871,158.203
1.178,-1.381,-0.021,-29.053,-51.514,151.978
1.114,-1.635,-0.057,-26.672,-46.509,148.315
1.129,-1.608,-0.026,-26.917,-41.443,139.282
1.085,-1.734,-0.022,-23.376,-36.011,131.226
1.082,-1.775,0.059,-21.729,-29.846,121.643
1.069,-1.860,0.140,-18.250,-25.024,112.366
1.064,-1.863,0.251,-17.212,-21.484,100.342
1.051,-1.828,0.374,-15.869,-19.958,88.867
1.042,-1.802,0.484,-15.808,-20.386,78.003
1.028,-1.781,0.553,-15.381,-23.315,68.542
1.010,-1.771,0.587,-16.541,-27.710,59.448
0.989,-1.743,0.591,-18.860,-32.715,50.171
0.971,-1.711,0.565,-21.729,-37.598,41.199
0.946,-1.656,0.501,-25.208,-42.358,32.349
0.924,-1.578,0.425,-28.259,-45.898,23.987
0.904,-1.502,0.342,-29.663,-47.974,16.602
0.874,-1.422,0.268,-30.640,-48.218,10.010
0.838,-1.342,0.205,-30.334,-47.119,4.089
0.804,-1.277,0.174,-29.785,-44.678,-0.793
0.766,-1.214,0.135,-28.687,-42.175,-4.944
0.741,-1.158,0.104,-26.550,-39.063,-7.935
0.708,-1.105,0.078,-24.353,-35.706,-11.108
0.684,-1.059,0.077,-23.010,-31.616,-13.489
0.663,-1.029,0.082,-21.240,-27.710,-15.686
0.648,-1.002,0.090,-20.264,-24.048,-17.639
0.629,-0.966,0.084,-18.860,-20.874,-19.714
0.600,-0.927,0.102,-18.616,-17.761,-21.301
0.595,-0.875,0.118,-16.174,-13.977,-22.644
0.581,-0.859,0.140,-15.015,-10.681,-22.827
0.574,-0.822,0.162,-12.085,-7.446,-23.865
0.564,-0.794,0.196,-9.277,-4.578,-24.231
0.557,-0.753,0.225,-6.897,-1.953,-24.475
0.556,-0.726,0.253,-4.883,0.488,-24.048
0.554,-0.723,0.278,-4.456,2.380,-23.071
0.548,-0.698,0.294,-3.540,3.784,-22.644
0.550,-0.683,0.322,-3.418,4.883,-22.034
0.544,-0.651,0.347,-3.479,5.981,-20.996
0.538,-0.658,0.351,-3.784,6.592,-19.043
0.540,-0.680,0.358,-2.197,7.141,-17.761
0.536,-0.704,0.367,-1.831,7.507,-16.846
0.530,-0.710,0.375,-2.930,7.629,-16.235
0.529,-0.710,0.389,-3.784,7.812,-15.747
0.524,-0.714,0.419,-4.700,7.690,-14.954
0.518,-0.702,0.407,-4.883,7.996,-14.404
0.533,-0.714,0.424,-3.906,8.545,-13.855
0.526,-0.693,0.433,-4.944,7.568,-13.855
0.529,-0.684,0.435,-5.066,7.568,-13.245
0.528,-0.690,0.447,-4.822,7.263,-12.451
0.531,-0.716,0.457,-5.188,7.141,-11.353
0.530,-0.741,0.454,-5.432,6.348,-10.864
0.530,-0.744,0.449,-5.432,5.859,-11.169
0.533,-0.738,0.436,-5.676,5.066,-11.658
0.534,-0.729,0.426,-5.981,4.700,-12.024
