aX,aY,aZ,gX,gY,gZ,,,,
-0.564,0.478,-0.314,-7.751,31.372,34.485,,,,
-0.521,0.484,-0.34,-8.484,33.936,43.396,,,,
-0.466,0.5,-0.393,-9.949,36.438,52.246,,,,
-0.444,0.514,-0.499,-11.047,39.185,61.34,,,,
-0.436,0.54,-0.625,-11.108,44.006,70.374,,,,
-0.383,0.612,-0.757,-13.245,51.636,79.468,,,,
-0.324,0.697,-0.917,-20.386,61.035,89.966,,,,
-0.266,0.825,-1.082,-31.677,72.266,101.501,,,,
-0.167,1.024,-1.281,-50.415,86.67,114.563,,,,
-0.007,1.309,-1.492,-81.36,103.027,129.517,,,,
0.201,1.569,-1.747,-110.474,120.728,148.804,,,,
0.379,1.708,-2.258,-112.732,143.066,173.462,,,,
0.62,1.701,-2.731,-89.722,178.162,202.576,,,,
0.992,1.646,-2.942,-88.318,223.389,231.506,,,,
1.466,1.405,-2.858,-107.483,274.17,262.329,,,,
2.095,0.95,-2.472,-141.235,328.308,289.429,,,,
2.701,0.529,-1.881,-188.904,378.174,306.763,,,,
3.195,0.157,-1.114,-231.689,422.546,310.913,,,,
3.425,-0.116,-0.076,-259.583,459.473,305.176,,,,
3.617,-0.321,1.431,-266.602,489.319,293.274,,,,
3.612,-0.51,3.178,-241.455,501.465,279.785,,,,
3.227,-0.837,4,-157.41,484.924,266.541,,,,
2.699,-1.224,4,-64.392,439.392,256.897,,,,
2.297,-2.005,4,0.977,379.7,250.244,,,,
1.695,-2.41,4,42.786,299.194,234.375,,,,
1.312,-2.462,4,43.274,234.253,213.623,,,,
0.761,-0.396,1.694,18.738,194.763,196.045,,,,
1.348,2.129,0.454,6.287,201.294,220.703,,,,
1.743,-1.328,3.641,4.639,146.179,206.726,,,,
0.989,-3.359,3.664,26.55,77.087,153.748,,,,
1.111,-3.134,3.916,-9.277,89.478,159.546,,,,
1.141,-3.198,3.644,-30.212,70.923,129.761,,,,
0.815,-2.945,2.935,5.127,24.231,93.018,,,,
0.737,-2.914,2.413,22.278,2.686,63.171,,,,
0.746,-2.648,2.112,15.747,-3.967,36.804,,,,
0.665,-2.31,1.844,11.902,-15.198,11.108,,,,
0.586,-2.006,1.654,10.437,-23.56,-9.338,,,,
0.52,-1.707,1.556,9.766,-27.832,-22.522,,,,
0.48,-1.487,1.457,10.62,-31.433,-31.128,,,,
0.44,-1.311,1.342,9.644,-35.645,-36.438,,,,
0.394,-1.156,1.233,7.019,-40.222,-39.246,,,,
0.367,-1.04,1.158,4.456,-43.579,-40.71,,,,
0.35,-0.974,1.086,3.845,-46.204,-40.527,,,,
0.323,-0.984,1.003,7.629,-48.157,-40.039,,,,
0.311,-1.012,0.958,15.076,-48.401,-39.917,,,,
0.318,-1.024,0.929,23.865,-47.18,-40.71,,,,
0.325,-1.042,0.908,34.912,-46.143,-42.969,,,,
0.33,-1.057,0.901,49.927,-44.983,-46.387,,,,
0.332,-1.104,0.876,63.965,-43.762,-50.232,,,,
0.369,-1.13,0.875,66.345,-42.297,-54.321,,,,
0.399,-1.145,0.88,63.416,-42.786,-59.753,,,,
0.384,-1.125,0.872,52.856,-44.983,-65.247,,,,
0.358,-1.088,0.901,40.71,-46.936,-71.35,,,,
0.344,-1.039,0.962,31.433,-48.401,-75.684,,,,
0.344,-1.002,1.033,26.062,-49.988,-79.102,,,,
0.353,-0.975,1.102,25.391,-52.795,-81.848,,,,
0.331,-0.975,1.14,26.978,-57.007,-83.923,,,,
0.324,-0.976,1.199,29.053,-60.852,-85.449,,,,
0.332,-0.986,1.264,33.813,-64.575,-88.135,,,,
0.36,-0.988,1.302,42.725,-69.336,-91.492,,,,
0.394,-1.009,1.337,46.631,-74.89,-94.971,,,,
0.379,-0.98,1.33,45.105,-82.092,-99.06,,,,
0.362,-0.943,1.292,43.945,-89.722,-103.394,,,,
0.359,-0.889,1.237,39.551,-96.68,-106.873,,,,
0.334,-0.867,1.177,33.997,-102.966,-108.521,,,,
0.34,-0.862,1.136,30.518,-108.215,-109.314,,,,
0.345,-0.867,1.082,28.564,-112.915,-109.985,,,,
0.334,-0.865,1.011,29.541,-117.615,-111.145,,,,
0.328,-0.846,0.945,29.053,-121.765,-112.854,,,,
0.294,-0.823,0.901,27.588,-124.939,-114.014,,,,
0.259,-0.808,0.891,30.579,-126.648,-115.234,,,,
0.263,-0.788,0.904,35.706,-127.197,-116.028,,,,
0.248,-0.756,0.896,41.809,-128.601,-117.188,,,,
0.241,-0.737,0.872,46.997,-130.676,-118.347,,,,
0.243,-0.721,0.84,46.143,-133.301,-119.08,,,,
0.253,-0.724,0.784,41.382,-136.719,-119.812,,,,
0.252,-0.735,0.698,33.447,-140.503,-120.667,,,,
0.2,-0.726,0.617,20.508,-144.287,-121.765,,,,
0.168,-0.721,0.549,10.681,-146.118,-122.192,,,,
0.142,-0.721,0.493,1.892,-146.484,-122.07,,,,
0.086,-0.679,0.421,-3.54,-146.79,-122.559,,,,
0.041,-0.65,0.36,-3.662,-145.569,-122.803,,,,
-0.005,-0.584,0.335,-4.089,-143.188,-122.986,,,,
-0.061,-0.521,0.326,-3.174,-140.564,-122.253,,,,
-0.108,-0.466,0.35,-1.77,-137.39,-120.605,,,,
-0.115,-0.418,0.381,0.61,-134.827,-118.103,,,,
-0.128,-0.376,0.377,6.592,-133.179,-115.051,,,,
-0.159,-0.35,0.334,12.268,-132.751,-111.877,,,,
-0.204,-0.331,0.286,13.855,-132.08,-108.521,,,,
-0.261,-0.307,0.246,14.038,-130.737,-104.858,,,,
-0.295,-0.271,0.216,15.686,-128.601,-101.318,,,,
-0.333,-0.268,0.184,19.714,-125.977,-96.924,,,,
-0.365,-0.292,0.145,22.888,-123.108,-92.041,,,,
-0.381,-0.32,0.113,25.024,-119.934,-87.646,,,,
-0.385,-0.364,0.059,27.832,-116.577,-83.74,,,,
-0.404,-0.392,-0.01,29.419,-113.708,-80.933,,,,
-0.434,-0.392,-0.086,31.006,-110.107,-79.651,,,,
-0.457,-0.373,-0.159,31.494,-106.018,-79.224,,,,
-0.488,-0.35,-0.221,27.161,-101.563,-78.43,,,,
-0.52,-0.31,-0.273,21.973,-96.375,-77.82,,,,
-0.562,-0.281,-0.304,20.508,-90.332,-76.965,,,,
-0.583,-0.233,-0.321,19.958,-83.496,-75.195,,,,
-0.605,-0.204,-0.327,18.188,-76.965,-72.815,,,,
-0.638,-0.169,-0.322,17.517,-70.313,-70.19,,,,
-0.652,-0.124,-0.291,18.494,-63.66,-67.078,,,,
-0.658,-0.103,-0.259,22.217,-57.434,-63.293,,,,
-0.667,-0.088,-0.238,25.879,-52.551,-59.448,,,,
-0.678,-0.077,-0.232,27.71,-48.645,-55.847,,,,
-0.693,-0.062,-0.231,27.1,-45.227,-52.307,,,,
-0.706,-0.035,-0.232,24.963,-41.931,-48.95,,,,
-0.702,0.001,-0.238,20.874,-39.429,-45.471,,,,
-0.719,0.046,-0.254,15.32,-37.292,-41.748,,,,
-0.737,0.091,-0.267,10.986,-34.729,-37.354,,,,
-0.753,0.112,-0.303,10.376,-31.738,-32.288,,,,
-0.763,0.127,-0.329,10.376,-28.137,-26.672,,,,
-0.766,0.137,-0.357,10.071,-24.292,-20.935,,,,
-0.767,0.153,-0.367,9.033,-19.653,-15.076,,,,
-0.764,0.159,-0.373,8.972,-14.832,-9.338,,,,
-0.76,0.162,-0.367,10.315,-10.315,-4.028,,,,
-0.75,0.149,-0.361,11.78,-5.981,1.587,,,,
-0.733,0.127,-0.354,12.146,-1.587,7.568,,,,
-0.717,0.109,-0.348,9.949,2.93,12.939,,,,
-0.699,0.104,-0.332,7.324,7.324,17.944,,,,
-0.683,0.105,-0.32,6.409,11.353,22.644,,,,
-0.676,0.117,-0.32,6.287,15.381,26.917,,,,
-0.662,0.137,-0.323,4.883,19.348,31.494,,,,
-0.638,0.156,-0.334,2.441,23.132,36.682,,,,
-0.626,0.177,-0.342,-1.526,26.917,42.358,,,,
-0.62,0.197,-0.368,-5.066,30.701,48.279,,,,
-0.592,0.229,-0.376,-7.507,35.217,54.138,,,,
-0.557,0.266,-0.381,-7.751,40.344,60.669,,,,
-0.517,0.308,-0.395,-6.775,45.227,67.261,,,,
-0.431,0.363,-0.424,-12.207,49.377,74.585,,,,
-0.293,0.473,-0.484,-18.616,53.101,81.909,,,,
-0.154,0.63,-0.638,-22.461,56.274,89.539,,,,
-0.058,0.861,-0.88,-42.725,59.021,98.755,,,,
0,1.177,-1.212,-67.2,63.904,109.741,,,,
-0.007,1.43,-1.601,-75.012,76.172,125.183,,,,
0.037,1.663,-2.029,-70.923,99.426,146.667,,,,
0.179,1.748,-2.236,-70.19,132.141,174.683,,,,
0.474,1.86,-2.37,-86.609,172.363,207.092,,,,
0.939,1.866,-2.444,-97.778,220.398,242.615,,,,
1.466,1.72,-2.326,-98.328,264.221,277.344,,,,
1.962,1.419,-2.084,-93.628,310.974,310.242,,,,
2.446,0.972,-1.656,-101.501,354.431,338.196,,,,
2.905,0.482,-1.185,-140.259,392.334,358.521,,,,
3.351,0.017,-0.597,-197.205,426.453,367.31,,,,
3.714,-0.519,0.065,-244.263,457.764,365.967,,,,
3.986,-1.19,1.138,-280.457,485.046,355.835,,,,
4,-1.982,3.029,-285.583,504.639,332.947,,,,
3.776,-2.48,4,-196.167,497.009,292.419,,,,
2.893,-2.922,4,-35.278,447.327,248.596,,,,
2.125,-3.114,4,-2.441,375.305,213.501,,,,
1.616,-2.962,4,-8.606,308.96,185.059,,,,
0.789,-1.104,3.274,-3.174,242.554,158.752,,,,
1.323,1.451,-0.954,29.907,244.08,178.04,,,,
2.009,-2.428,4,36.926,176.086,158.997,,,,
0.568,-3.995,4,41.016,53.223,95.276,,,,
1.029,-3.656,4,-2.075,63.538,101.624,,,,
1.201,-3.768,4,-46.997,25.208,64.331,,,,
0.719,-2.997,3.702,-33.325,-58.533,16.418,,,,
0.789,-2.902,2.886,-26.733,-81.238,-8.545,,,,
0.898,-2.363,2.237,-37.842,-91.064,-32.471,,,,
0.756,-1.912,1.546,-28.687,-110.657,-53.894,,,,
0.605,-1.536,1.054,-23.621,-114.685,-70.862,,,,
0.516,-1.135,0.794,-16.785,-106.506,-77.209,,,,
0.398,-0.915,0.58,-11.902,-98.572,-78.491,,,,
0.295,-0.737,0.487,-4.639,-90.637,-76.66,,,,
0.221,-0.655,0.452,-0.122,-82.031,-72.693,,,,
0.16,-0.573,0.434,-0.122,-73.242,-67.505,,,,
0.126,-0.529,0.426,2.197,-64.453,-61.401,,,,
0.121,-0.504,0.44,5.005,-56.03,-54.932,,,,
0.116,-0.517,0.489,8.789,-49.5,-48.157,,,,
0.122,-0.567,0.574,13.245,-44.556,-42.358,,,,
0.128,-0.632,0.675,18.799,-40.283,-37.781,,,,
0.139,-0.701,0.746,22.644,-37.659,-34.851,,,,
0.141,-0.765,0.809,25.146,-36.133,-34.058,,,,
0.137,-0.816,0.855,26.245,-35.583,-34.546,,,,
0.131,-0.834,0.894,27.1,-35.889,-35.889,,,,
0.127,-0.841,0.932,30.09,-36.377,-37.903,,,,
0.145,-0.851,0.979,34.058,-37.354,-39.551,,,,
0.151,-0.848,1.022,37.17,-38.757,-41.504,,,,
0.156,-0.828,1.062,40.039,-41.077,-43.518,,,,
0.156,-0.818,1.132,41.321,-43.823,-45.105,,,,
0.176,-0.83,1.251,39.978,-46.57,-45.288,,,,
0.207,-0.857,1.319,40.466,-51.147,-45.654,,,,
0.219,-0.922,1.375,39.551,-58.105,-46.692,,,,
0.241,-0.998,1.385,37.048,-66.528,-48.828,,,,
0.248,-1.077,1.369,33.081,-75.073,-52.795,,,,
0.231,-1.144,1.328,28.748,-83.496,-57.922,,,,
0.232,-1.206,1.299,23.254,-90.82,-63.477,,,,
0.225,-1.233,1.285,22.522,-96.558,-69.824,,,,
0.258,-1.275,1.28,27.649,-101.379,-75.989,,,,
0.278,-1.297,1.258,34.912,-106.445,-82.764,,,,
0.272,-1.278,1.232,44.128,-111.572,-91.492,,,,
0.29,-1.27,1.209,51.453,-116.455,-99.792,,,,
0.306,-1.237,1.21,52.979,-121.399,-107.971,,,,
0.33,-1.195,1.185,55.603,-126.953,-116.394,,,,
0.369,-1.124,1.166,54.016,-132.751,-124.084,,,,
0.376,-1.047,1.109,45.776,-139.404,-130.615,,,,
0.336,-0.928,1.03,36.682,-146.729,-136.597,,,,
0.295,-0.824,0.958,30.884,-152.893,-140.869,,,,
0.278,-0.742,0.903,26.306,-157.349,-142.883,,,,
0.262,-0.679,0.838,25.391,-161.133,-143.677,,,,
0.258,-0.637,0.752,29.968,-164.429,-143.494,,,,
0.236,-0.61,0.631,36.56,-166.809,-143.311,,,,
0.188,-0.576,0.509,41.87,-167.908,-143.372,,,,
0.151,-0.52,0.42,46.936,-167.053,-143.494,,,,
0.129,-0.479,0.325,53.833,-164.795,-143.25,,,,
0.085,-0.422,0.241,59.082,-161.865,-143.066,,,,
0.02,-0.38,0.188,58.655,-158.02,-142.09,,,,
-0.018,-0.361,0.144,56.03,-153.442,-139.709,,,,
-0.043,-0.336,0.104,53.101,-149.109,-137.695,,,,
-0.087,-0.294,0.069,48.828,-145.264,-135.803,,,,
-0.112,-0.245,0.022,45.654,-141.541,-133.728,,,,
-0.143,-0.193,-0.038,39.001,-138.55,-131.531,,,,
-0.216,-0.162,-0.105,32.471,-135.925,-128.296,,,,
-0.278,-0.145,-0.176,29.48,-132.568,-124.329,,,,
-0.326,-0.142,-0.233,29.297,-127.93,-120.422,,,,
-0.354,-0.105,-0.262,31.799,-122.131,-117.004,,,,
-0.395,-0.084,-0.316,42.908,-115.417,-113.831,,,,
-0.452,-0.038,-0.336,48.279,-108.704,-110.718,,,,
-0.49,-0.023,-0.357,49.988,-101.746,-106.445,,,,
-0.517,0,-0.36,50.171,-94.299,-101.929,,,,
-0.547,0.024,-0.359,49.5,-87.463,-97.534,,,,
-0.566,0.044,-0.364,50.11,-80.933,-92.773,,,,
-0.588,0.076,-0.378,47.546,-75.073,-88.257,,,,
-0.615,0.099,-0.398,43.701,-69.397,-83.069,,,,
-0.65,0.128,-0.419,37.842,-64.087,-77.82,,,,
-0.683,0.148,-0.442,33.63,-58.472,-72.266,,,,
-0.709,0.179,-0.458,30.334,-52.612,-66.284,,,,
-0.736,0.2,-0.466,26.855,-46.387,-59.998,,,,
-0.746,0.214,-0.473,22.583,-40.222,-53.101,,,,
-0.783,0.24,-0.457,17.09,-34.18,-45.898,,,,
-0.795,0.223,-0.474,14.893,-28.015,-38.513,,,,
-0.801,0.24,-0.449,8.362,-21.851,-31.433,,,,
-0.807,0.229,-0.431,1.77,-16.174,-23.926,,,,
-0.798,0.229,-0.399,-2.747,-10.864,-17.151,,,,
-0.787,0.219,-0.373,-5.981,-6.775,-10.376,,,,
-0.785,0.206,-0.353,-7.446,-2.93,-4.456,,,,
-0.791,0.184,-0.34,-9.705,0.854,1.831,,,,
-0.786,0.167,-0.32,-12.451,4.761,7.69,,,,
-0.772,0.156,-0.301,-14.282,8.911,13.428,,,,
-0.759,0.146,-0.288,-14.587,12.756,19.226,,,,
-0.744,0.14,-0.28,-13.794,16.418,24.475,,,,
-0.728,0.136,-0.271,-12.695,19.775,29.968,,,,
-0.709,0.138,-0.268,-11.719,23.01,35.4,,,,
-0.693,0.151,-0.274,-11.475,26.062,40.1,,,,
-0.668,0.164,-0.294,-11.169,28.87,45.166,,,,
-0.636,0.183,-0.322,-11.047,31.799,50.415,,,,
-0.628,0.194,-0.365,-10.559,35.156,56.091,,,,
-0.616,0.195,-0.415,-10.864,39.429,61.646,,,,
-0.59,0.201,-0.455,-15.442,44.739,67.261,,,,
-0.563,0.221,-0.474,-21.545,51.208,72.632,,,,
-0.519,0.25,-0.48,-26.367,58.594,78.125,,,,
-0.45,0.283,-0.475,-31.311,66.467,84.29,,,,
-0.391,0.342,-0.465,-38.574,73.914,90.515,,,,
-0.32,0.412,-0.458,-45.898,81.238,97.534,,,,
-0.233,0.497,-0.506,-52.917,87.891,105.225,,,,
-0.172,0.601,-0.597,-68.298,94.055,113.831,,,,
-0.094,0.745,-0.687,-86.853,101.685,123.657,,,,
0.018,0.903,-0.795,-93.506,111.511,135.437,,,,
0.124,1.042,-1.002,-86.365,122.864,149.963,,,,
0.268,1.146,-1.254,-77.393,137.939,167.725,,,,
0.475,1.303,-1.547,-71.96,157.776,187.744,,,,
0.703,1.373,-1.92,-65.308,183.594,211.365,,,,
1.012,1.362,-2.144,-67.993,215.027,236.938,,,,
1.463,1.333,-2.387,-87.219,253.357,262.939,,,,
1.96,1.207,-2.432,-102.783,300.781,288.94,,,,
2.487,0.921,-2.177,-117.249,349.731,310.974,,,,
3.074,0.56,-1.613,-149.109,401.001,329.529,,,,
3.593,0.183,-0.788,-192.749,446.167,338.318,,,,
3.903,-0.156,0.191,-221.008,482.666,337.219,,,,
4,-0.513,1.437,-219.666,508.789,329.285,,,,
4,-0.931,3.031,-184.326,520.996,318.787,,,,
3.783,-1.443,4,-106.262,506.409,304.871,,,,
3.156,-2.026,4,-9.888,457.947,289.795,,,,
2.349,-2.293,4,46.143,390.686,273.804,,,,
1.748,-1.253,3.829,54.077,332.703,263.062,,,,
2.13,1.927,1.442,36.682,306.213,282.593,,,,
2.588,-2.614,4,35.706,219.788,267.517,,,,
1.32,-4,4,51.086,99.915,188.66,,,,
1.379,-4,4,13.428,97.595,193.481,,,,
1.486,-4,4,-48.218,66.467,142.395,,,,
1.013,-3.896,3.634,-22.217,-0.427,87.708,,,,
0.962,-3.957,2.938,-7.629,-28.076,46.326,,,,
1.049,-3.493,2.578,-15.686,-37.903,10.071,,,,
1.01,-3.048,2.063,-9.949,-58.655,-24.597,,,,
0.918,-2.536,1.628,-12.024,-71.594,-55.237,,,,
0.844,-1.996,1.373,-11.047,-75.256,-75.073,,,,
0.768,-1.575,1.193,-10.681,-76.477,-87.891,,,,
0.654,-1.201,1.09,-10.62,-77.576,-93.872,,,,
0.557,-0.939,0.993,-8.301,-76.477,-94.543,,,,
0.463,-0.718,0.891,-5.676,-73.669,-91.858,,,,
0.395,-0.583,0.813,-2.625,-70.19,-86.67,,,,
0.37,-0.52,0.746,-0.916,-67.505,-79.895,,,,
0.324,-0.507,0.685,1.282,-66.04,-72.815,,,,
0.278,-0.512,0.653,5.615,-64.087,-66.65,,,,
0.281,-0.526,0.636,11.047,-60.73,-60.974,,,,
0.312,-0.544,0.622,15.808,-57.251,-56.091,,,,
0.323,-0.594,0.575,20.813,-55.42,-52.673,,,,
0.29,-0.665,0.521,23.132,-53.345,-49.377,,,,
0.28,-0.712,0.516,25.024,-48.767,-47.791,,,,
0.27,-0.725,0.538,26.428,-43.884,-47.18,,,,
0.26,-0.713,0.594,26.123,-39.307,-47.363,,,,
0.255,-0.708,0.673,26.55,-35.339,-47.119,,,,
0.262,-0.719,0.773,26.611,-32.654,-46.57,,,,
0.249,-0.709,0.87,28.259,-31.799,-46.753,,,,
0.239,-0.714,0.978,30.64,-32.227,-47.058,,,,
0.236,-0.71,1.094,33.02,-33.691,-46.936,,,,
0.229,-0.729,1.163,42.358,-36.926,-47.363,,,,
0.275,-0.776,1.237,46.143,-40.71,-46.875,,,,
0.301,-0.848,1.29,46.448,-46.265,-46.997,,,,
0.307,-0.927,1.327,44.373,-52.551,-48.096,,,,
0.34,-1.048,1.366,39.612,-59.204,-49.438,,,,
0.334,-1.161,1.36,33.997,-67.017,-52.49,,,,
0.342,-1.262,1.351,31.982,-74.707,-58.167,,,,
0.35,-1.345,1.333,30.762,-82.031,-65.063,,,,
0.355,-1.398,1.314,31.799,-88.989,-73.425,,,,
0.379,-1.438,1.277,33.752,-95.459,-82.703,,,,
0.399,-1.443,1.23,35.767,-102.173,-92.59,,,,
0.409,-1.414,1.181,39.856,-108.215,-103.088,,,,
0.432,-1.365,1.15,42.48,-113.281,-112.671,,,,
0.447,-1.294,1.128,39.001,-117.615,-121.46,,,,
0.437,-1.191,1.089,34.973,-122.742,-129.761,,,,
0.42,-1.085,1.072,29.968,-127.747,-136.108,,,,
0.402,-1.01,1.071,25.146,-132.019,-140.564,,,,
0.411,-0.94,1.078,22.827,-135.803,-143.738,,,,
0.404,-0.864,1.04,24.963,-140.686,-146.423,,,,
0.381,-0.792,0.975,30.701,-145.935,-148.56,,,,
0.35,-0.748,0.91,37.109,-149.841,-150.269,,,,
0.346,-0.719,0.85,41.809,-152.71,-150.94,,,,
0.333,-0.697,0.769,46.692,-155.273,-152.161,,,,
0.325,-0.643,0.657,50.354,-157.715,-153.87,,,,
0.315,-0.624,0.574,46.204,-159.241,-154.419,,,,
0.261,-0.574,0.486,38.025,-160.4,-155.212,,,,
0.207,-0.532,0.396,33.325,-161.072,-155.579,,,,
0.151,-0.501,0.328,29.48,-160.278,-155.029,,,,
0.113,-0.473,0.281,27.527,-157.959,-153.564,,,,
0.075,-0.441,0.234,27.771,-155.273,-152.161,,,,
0.031,-0.42,0.199,30.273,-152.222,-150.269,,,,
0,-0.392,0.179,31.494,-148.437,-148.315,,,,
-0.035,-0.361,0.169,32.41,-144.958,-146.606,,,,
-0.068,-0.323,0.154,34.546,-141.846,-144.592,,,,
-0.105,-0.288,0.13,37.17,-138.855,-142.883,,,,
-0.127,-0.235,0.108,37.659,-136.292,-141.235,,,,
-0.149,-0.18,0.073,36.255,-134.216,-138.733,,,,
-0.184,-0.128,0.023,35.034,-132.507,-135.864,,,,
-0.233,-0.089,-0.04,34.424,-130.676,-132.324,,,,
-0.296,-0.085,-0.119,36.499,-127.808,-128.235,,,,
-0.338,-0.081,-0.161,38.391,-123.047,-124.146,,,,
-0.397,-0.057,-0.232,40.161,-117.432,-120.361,,,,
-0.426,-0.043,-0.266,33.386,-112,-115.54,,,,
-0.451,-0.015,-0.29,31.86,-105.469,-110.718,,,,
-0.476,0.016,-0.321,31.86,-99.365,-105.957,,,,
-0.497,0.065,-0.348,31.494,-93.323,-100.891,,,,
-0.509,0.111,-0.389,31.189,-87.341,-95.825,,,,
-0.549,0.16,-0.434,29.48,-81.726,-90.393,,,,
-0.571,0.224,-0.491,27.588,-75.745,-84.656,,,,
-0.598,0.276,-0.555,21.973,-69.946,-78.552,,,,
-0.637,0.331,-0.627,17.7,-63.354,-71.594,,,,
-0.661,0.391,-0.686,12.329,-56.152,-64.514,,,,
-0.685,0.45,-0.745,6.958,-48.462,-56.763,,,,
-0.701,0.491,-0.797,2.686,-40.405,-48.34,,,,
-0.727,0.511,-0.814,-1.831,-31.738,-39.734,,,,
-0.735,0.495,-0.795,-3.54,-22.461,-31.189,,,,
-0.728,0.457,-0.723,-4.944,-13.428,-22.888,,,,
-0.711,0.394,-0.632,-5.31,-5.737,-15.32,,,,
-0.69,0.334,-0.539,-5.859,1.16,-8.423,,,,
-0.677,0.277,-0.463,-5.615,7.263,-2.808,,,,
-0.671,0.24,-0.406,-5.371,12.451,2.747,,,,
-0.658,0.218,-0.361,-5.615,17.09,7.568,,,,
-0.647,0.22,-0.339,-7.019,20.447,12.268,,,,
-0.629,0.234,-0.331,-7.935,23.56,16.907,,,,
-0.615,0.275,-0.37,-10.132,26.367,21.729,,,,
-0.619,0.342,-0.454,-17.273,29.907,27.649,,,,
-0.62,0.409,-0.527,-25.085,35.156,34.302,,,,
-0.605,0.539,-0.575,-32.654,41.504,41.809,,,,
-0.575,0.671,-0.612,-31.738,50.232,50.598,,,,
-0.526,0.805,-0.637,-20.996,59.57,61.401,,,,
-0.459,0.9,-0.719,-12.024,69.031,74.219,,,,
-0.381,1.01,-0.835,-17.517,78.247,88.806,,,,
-0.288,1.185,-1.024,-32.715,88.379,104.248,,,,
-0.18,1.349,-1.199,-51.086,101.379,121.582,,,,
-0.085,1.567,-1.446,-65.125,117.004,140.564,,,,
0.105,1.701,-1.583,-66.589,140.015,163.696,,,,
0.354,1.775,-1.655,-52.917,166.199,188.354,,,,
0.661,1.818,-1.708,-35.278,193.726,215.698,,,,
1.003,1.831,-1.819,-25.391,219.727,243.591,,,,
1.37,1.755,-1.957,-15.503,246.582,273.804,,,,
1.8,1.593,-1.997,-15.625,276.306,303.833,,,,
2.28,1.357,-1.899,-27.466,309.204,332.703,,,,
2.759,0.957,-1.678,-47.913,341.858,357.91,,,,
3.194,0.442,-1.32,-80.2,372.803,377.258,,,,
3.491,-0.104,-0.744,-132.263,402.1,386.963,,,,
3.798,-0.557,0.167,-184.875,431.213,385.559,,,,
4,-0.992,1.191,-203.43,452.209,375.244,,,,
3.942,-1.449,2.167,-167.847,458.679,358.765,,,,
3.623,-1.884,3.055,-105.835,449.036,340.393,,,,
3.178,-2.358,3.771,-44.8,423.584,320.74,,,,
2.76,-2.765,4,-18.555,384.521,299.133,,,,
2.324,-3.178,4,-0.549,334.9,273.315,,,,
1.846,-3.455,4,10.071,272.461,242.065,,,,
1.417,-3.535,4,-1.221,210.327,208.374,,,,
0.979,-3.249,3.34,-27.466,161.865,173.34,,,,
0.903,-2.332,0.861,-41.809,152.893,144.47,,,,
1.522,-2.276,0.816,-10.742,153.87,122.559,,,,
1.186,-2.162,2.328,-0.061,106.689,94.971,,,,
0.886,-2.024,3.205,15.259,83.374,75.989,,,,
1.026,-1.973,3.777,29.358,73.425,67.871,,,,
0.955,-1.935,3.818,28.137,40.71,56.274,,,,
0.832,-1.983,3.529,28.381,1.343,38.208,,,,
0.827,-2.048,3.135,23.315,-25.024,24.292,,,,
0.845,-2.001,2.683,12.756,-47.913,11.78,,,,
0.795,-1.883,2.15,5.371,-68.176,-0.854,,,,
0.726,-1.763,1.698,1.77,-81.97,-11.841,,,,
0.643,-1.601,1.344,-2.014,-88.989,-21.667,,,,
0.565,-1.438,1.075,-4.211,-90.088,-29.236,,,,
0.523,-1.307,0.851,-0.793,-87.769,-35.828,,,,
0.482,-1.241,0.685,3.967,-84.9,-41.016,,,,
0.446,-1.194,0.569,0.977,-82.52,-44.922,,,,
0.399,-1.125,0.51,-6.531,-79.895,-47.852,,,,
0.367,-1.038,0.504,-13.794,-76.477,-49.927,,,,
0.359,-0.963,0.532,-17.334,-72.937,-51.147,,,,
0.358,-0.921,0.563,-17.273,-70.313,-51.88,,,,
0.345,-0.875,0.583,-15.503,-68.665,-51.941,,,,
0.326,-0.793,0.576,-11.108,-67.322,-51.819,,,,
0.299,-0.655,0.556,-5.005,-65.552,-51.392,,,,
0.304,-0.54,0.501,7.263,-62.866,-50.171,,,,
0.294,-0.534,0.384,26.794,-58.838,-47.974,,,,
0.268,-0.595,0.242,47.607,-52.795,-46.387,,,,
0.259,-0.636,0.131,56.213,-45.593,-45.41,,,,
0.262,-0.666,0.114,54.443,-37.231,-44.556,,,,
0.262,-0.703,0.152,44.495,-29.541,-43.884,,,,
0.255,-0.718,0.246,33.997,-23.132,-43.518,,,,
0.232,-0.729,0.366,27.954,-17.883,-43.396,,,,
0.206,-0.742,0.517,24.353,-13.306,-42.908,,,,
0.21,-0.76,0.685,22.339,-9.766,-41.626,,,,
0.24,-0.789,0.846,22.766,-8.484,-40.405,,,,
0.239,-0.821,0.986,22.888,-9.583,-40.039,,,,
0.233,-0.839,1.062,28.503,-12.634,-40.405,,,,
0.234,-0.871,1.086,35.4,-16.418,-40.894,,,,
0.243,-0.904,1.088,39.307,-20.081,-41.382,,,,
0.264,-0.927,1.066,40.344,-23.804,-42.48,,,,
0.26,-0.927,1.024,39.856,-27.832,-44.25,,,,
0.229,-0.96,1.015,40.894,-31.25,-46.265,,,,
0.24,-1.053,1.074,42.419,-33.691,-48.035,,,,
0.282,-1.189,1.174,41.626,-36.987,-50.72,,,,
0.305,-1.285,1.287,39.063,-44.189,-56.458,,,,
0.299,-1.337,1.372,34.363,-53.65,-63.599,,,,
0.297,-1.325,1.446,27.893,-62.927,-70.801,,,,
0.299,-1.297,1.472,24.841,-72.571,-77.515,,,,
