aX,aY,aZ,gX,gY,gZ
-0.327,0.484,-0.659,10.793,2.317,-12.622
-0.326,0.483,-0.663,11.037,3.171,-12.683
-0.33,0.489,-0.664,11.037,3.293,-12.622
-0.324,0.485,-0.666,11.037,3.537,-12.561
-0.324,0.479,-0.688,11.463,4.329,-12.622
-0.33,0.493,-0.705,11.524,5.122,-12.805
-0.308,0.5,-0.679,12.317,4.756,-12.5
-0.326,0.485,-0.677,13.049,4.146,-12.195
-0.317,0.493,-0.685,13.293,4.268,-12.317
-0.32,0.495,-0.669,13.78,5.061,-12.256
-0.318,0.488,-0.659,14.268,6.098,-12.195
-0.306,0.479,-0.658,14.695,6.646,-11.951
-0.313,0.474,-0.657,14.695,7.073,-11.646
-0.328,0.47,-0.659,14.756,7.317,-11.341
-0.318,0.464,-0.672,14.756,6.768,-10.671
-0.318,0.458,-0.682,14.817,5.854,-10
-0.334,0.459,-0.687,15.183,5,-9.512
-0.341,0.465,-0.682,15.488,4.329,-9.207
-0.351,0.468,-0.699,15.793,4.207,-8.963
-0.356,0.477,-0.729,16.159,4.085,-8.537
-0.359,0.479,-0.737,16.585,3.537,-8.232
-0.379,0.477,-0.738,16.707,3.232,-7.927
-0.387,0.48,-0.74,17.134,2.866,-7.805
-0.391,0.484,-0.745,16.768,2.561,-7.439
-0.398,0.484,-0.741,16.707,2.012,-7.256
-0.402,0.484,-0.735,16.463,1.341,-7.195
-0.403,0.478,-0.747,16.159,1.524,-6.89
-0.403,0.477,-0.745,15.61,1.707,-6.829
-0.4,0.477,-0.751,15.427,1.768,-6.585
-0.396,0.487,-0.757,14.695,1.707,-6.098
-0.4,0.489,-0.771,14.024,1.524,-6.22
-0.396,0.496,-0.77,13.354,1.159,-5.915
-0.396,0.494,-0.777,13.11,0.61,-5.549
-0.4,0.494,-0.793,12.744,-0.061,-5.427
-0.394,0.5,-0.811,12.134,-0.122,-5.122
-0.391,0.504,-0.824,11.402,-0.244,-5.305
-0.392,0.491,-0.834,11.098,0.122,-5.305
-0.391,0.484,-0.854,10.671,0.549,-5.061
-0.386,0.483,-0.873,9.939,0.305,-4.817
-0.388,0.481,-0.882,9.451,0,-4.268
-0.387,0.479,-0.889,8.72,0,-3.902
-0.392,0.472,-0.896,8.476,0.122,-3.476
-0.388,0.478,-0.898,8.049,-0.122,-2.744
-0.386,0.479,-0.899,7.5,0.488,-2.5
-0.384,0.483,-0.908,7.439,1.524,-2.378
-0.383,0.486,-0.91,7.439,1.829,-1.89
-0.384,0.481,-0.91,7.439,1.585,-1.646
-0.39,0.479,-0.916,7.317,1.585,-1.22
-0.392,0.477,-0.917,7.195,1.707,-0.915
-0.396,0.479,-0.915,7.073,2.195,-0.488
-0.391,0.478,-0.907,7.378,2.134,-0.366
-0.39,0.472,-0.905,7.5,2.195,-0.366
-0.392,0.477,-0.902,7.927,1.829,-0.061
-0.398,0.481,-0.882,8.415,1.159,-0.061
-0.401,0.481,-0.875,9.024,0.671,-0.244
-0.405,0.485,-0.875,9.268,0,0.061
-0.411,0.485,-0.872,9.329,-0.61,0.122
-0.416,0.489,-0.867,9.451,-1.768,0.061
-0.411,0.489,-0.868,9.451,-2.073,0
-0.41,0.487,-0.864,8.963,-2.073,0.061
-0.404,0.492,-0.851,8.476,-1.768,0
-0.401,0.492,-0.843,7.927,-1.22,-0.122
-0.404,0.491,-0.838,7.195,-0.549,-0.061
-0.396,0.491,-0.844,6.707,0.366,0.427
-0.397,0.489,-0.847,6.341,1.28,0.549
-0.388,0.494,-0.849,5.854,2.134,0.976
-0.378,0.494,-0.851,5.183,2.927,1.098
-0.377,0.492,-0.859,5.122,4.024,1.098
-0.37,0.489,-0.865,5.061,4.634,1.037
-0.365,0.486,-0.87,4.695,5.122,1.22
-0.365,0.478,-0.88,4.39,5.671,1.524
-0.366,0.468,-0.89,4.329,6.463,1.463
-0.369,0.468,-0.897,4.268,7.622,1.463
-0.368,0.456,-0.901,4.39,8.232,1.707
-0.368,0.444,-0.899,4.329,8.354,2.012
-0.369,0.44,-0.894,4.085,8.476,2.561
-0.366,0.446,-0.884,4.085,9.024,2.988
-0.377,0.447,-0.87,4.39,10.488,3.11
-0.37,0.452,-0.869,4.329,11.768,3.171
-0.362,0.46,-0.858,4.512,12.256,3.232
-0.364,0.47,-0.85,4.878,12.622,3.476
-0.368,0.477,-0.85,5.244,13.415,3.72
-0.372,0.479,-0.845,5.61,13.902,3.902
-0.376,0.48,-0.845,6.341,13.049,4.39
-0.381,0.483,-0.842,7.195,11.524,4.634
-0.386,0.488,-0.843,8.049,10.122,4.573
-0.387,0.492,-0.831,8.476,9.329,4.329
-0.39,0.488,-0.829,8.841,8.72,4.207
-0.388,0.486,-0.829,8.902,7.866,4.207
-0.39,0.492,-0.82,8.659,7.378,4.329
-0.396,0.496,-0.812,8.72,7.439,4.451
-0.394,0.493,-0.806,8.72,7.378,4.634
-0.394,0.492,-0.8,8.72,7.012,4.512
-0.387,0.494,-0.782,8.72,6.768,4.573
-0.391,0.495,-0.782,8.902,6.829,4.512
-0.378,0.501,-0.77,8.841,6.463,4.146
-0.367,0.508,-0.779,8.659,6.22,4.268
-0.361,0.507,-0.787,8.415,6.28,4.268
-0.347,0.512,-0.79,8.354,6.28,4.146
-0.343,0.505,-0.807,8.293,5.854,3.841
-0.338,0.496,-0.822,7.866,5.793,3.415
-0.337,0.481,-0.841,7.561,6.159,3.232
-0.333,0.478,-0.842,7.378,6.646,2.988
-0.331,0.475,-0.839,7.012,7.012,2.561
-0.323,0.477,-0.844,6.829,7.012,2.195
-0.313,0.472,-0.846,6.341,7.195,1.585
-0.307,0.473,-0.848,6.037,7.439,1.159
-0.293,0.477,-0.844,5.61,7.439,0.854
-0.279,0.476,-0.857,5.427,7.378,0.305
-0.276,0.471,-0.863,5.183,7.378,-0.305
-0.273,0.473,-0.863,4.573,7.683,-0.976
-0.265,0.469,-0.879,4.146,7.378,-1.829
-0.256,0.472,-0.888,3.78,7.073,-2.439
-0.251,0.472,-0.896,3.537,6.89,-3.171
-0.249,0.467,-0.895,2.805,6.646,-3.72
-0.238,0.467,-0.9,2.378,6.341,-3.963
-0.235,0.464,-0.911,1.829,6.402,-4.573
-0.231,0.462,-0.923,1.524,6.22,-5.061
-0.227,0.461,-0.922,1.341,5.976,-5.427
-0.226,0.461,-0.92,1.341,6.159,-5.61
-0.221,0.462,-0.927,1.402,6.341,-6.037
-0.212,0.461,-0.92,1.646,6.159,-6.463
-0.204,0.458,-0.918,1.585,6.463,-6.463
-0.209,0.461,-0.923,1.89,6.707,-6.463
-0.205,0.449,-0.919,1.768,6.89,-6.585
-0.202,0.446,-0.917,2.012,7.439,-6.524
-0.209,0.443,-0.913,2.256,8.049,-6.463
-0.212,0.442,-0.915,2.439,8.049,-6.22
-0.215,0.446,-0.915,2.988,7.866,-5.976
-0.223,0.45,-0.896,2.988,7.805,-5.793
-0.228,0.448,-0.893,3.354,7.744,-5.732
-0.232,0.45,-0.887,3.598,7.5,-5.549
-0.241,0.458,-0.87,3.72,7.866,-5.488
-0.253,0.458,-0.871,3.659,8.293,-5.366
-0.26,0.452,-0.859,4.024,8.72,-5.122
-0.267,0.456,-0.847,3.841,8.963,-4.817
-0.283,0.458,-0.846,3.902,9.085,-4.695
-0.294,0.458,-0.842,4.085,9.146,-4.268
-0.301,0.454,-0.839,3.963,9.39,-4.146
-0.309,0.459,-0.83,4.085,9.695,-4.207
-0.311,0.461,-0.827,4.268,9.878,-4.085
-0.312,0.467,-0.821,4.512,9.817,-4.146
-0.307,0.467,-0.819,4.756,9.634,-4.268
-0.308,0.465,-0.825,4.756,9.634,-4.207
-0.311,0.466,-0.817,5.061,10.183,-4.329
-0.311,0.464,-0.813,5.305,10.488,-4.512
-0.312,0.46,-0.811,5.427,10.488,-4.451
-0.31,0.458,-0.811,5.488,10.793,-4.573
-0.304,0.457,-0.804,5.671,11.098,-4.756
-0.3,0.451,-0.801,6.098,11.341,-4.939
-0.293,0.453,-0.792,6.646,11.22,-5.305
-0.28,0.455,-0.787,6.707,11.159,-5.732
-0.275,0.454,-0.784,7.134,11.037,-6.098
-0.264,0.456,-0.78,7.561,11.22,-6.463
-0.257,0.458,-0.779,7.622,11.402,-6.89
-0.251,0.458,-0.77,8.049,11.646,-7.5
-0.244,0.453,-0.767,8.232,12.256,-7.927
-0.241,0.449,-0.763,8.659,13.11,-8.476
-0.233,0.447,-0.75,8.902,13.963,-9.024
-0.226,0.442,-0.747,9.512,14.634,-9.695
-0.219,0.432,-0.746,10,14.817,-10.244
-0.206,0.437,-0.743,10.61,14.878,-10.854
-0.196,0.438,-0.738,11.463,14.329,-11.159
-0.187,0.434,-0.73,12.317,13.476,-11.524
-0.176,0.431,-0.734,12.988,13.049,-12.012
-0.161,0.425,-0.727,13.598,12.927,-12.683
-0.156,0.429,-0.72,14.695,12.683,-13.049
-0.152,0.429,-0.714,15.305,12.622,-13.476
-0.137,0.425,-0.706,15.671,12.805,-13.963
-0.131,0.423,-0.701,16.463,13.415,-14.695
-0.131,0.419,-0.691,16.829,14.695,-15.366
-0.122,0.421,-0.69,17.378,15.793,-15.61
-0.121,0.421,-0.682,17.927,16.585,-15.915
-0.113,0.421,-0.672,18.354,17.195,-16.28
-0.108,0.416,-0.668,18.72,17.378,-16.585
-0.106,0.412,-0.654,19.268,17.5,-16.829
-0.101,0.415,-0.651,20,17.927,-17.378
-0.095,0.419,-0.648,20.854,17.988,-17.866
-0.099,0.421,-0.655,21.524,18.232,-18.171
-0.093,0.421,-0.654,21.951,18.659,-18.78
-0.087,0.409,-0.653,22.744,18.598,-19.268
-0.088,0.403,-0.649,23.049,19.207,-19.939
-0.099,0.4,-0.655,23.537,19.817,-20.671
-0.096,0.396,-0.649,24.268,19.451,-20.915
-0.09,0.388,-0.643,24.756,19.268,-21.22
-0.089,0.387,-0.642,25.305,19.451,-21.463
-0.081,0.382,-0.632,26.098,19.512,-22.439
-0.075,0.386,-0.627,26.89,18.72,-22.988
-0.072,0.387,-0.623,28.11,17.866,-23.598
-0.067,0.388,-0.616,28.963,17.256,-24.024
-0.065,0.391,-0.611,30.061,16.524,-24.268
-0.064,0.384,-0.598,31.585,15.183,-24.329
-0.058,0.383,-0.603,32.866,14.268,-24.512
-0.044,0.379,-0.601,34.146,13.902,-25.061
-0.043,0.375,-0.593,35.671,13.963,-25.549
-0.048,0.375,-0.588,37.439,13.963,-26.037
-0.051,0.376,-0.587,39.207,13.293,-26.159
-0.044,0.376,-0.582,40.915,12.622,-26.463
-0.042,0.374,-0.572,42.561,12.195,-27.256
-0.042,0.365,-0.562,44.085,11.951,-27.988
-0.036,0.36,-0.555,45.183,11.585,-28.78
-0.038,0.356,-0.538,46.22,11.037,-29.512
-0.046,0.354,-0.531,47.378,10.793,-30.366
-0.053,0.353,-0.533,48.476,10.488,-31.341
-0.045,0.359,-0.521,49.268,10.061,-32.134
-0.043,0.357,-0.51,50.244,9.878,-32.927
-0.05,0.355,-0.503,51.159,9.756,-33.841
-0.046,0.355,-0.499,51.89,8.902,-34.817
-0.042,0.358,-0.495,52.622,8.232,-35.732
-0.038,0.361,-0.5,53.598,7.5,-36.646
-0.026,0.359,-0.51,54.39,7.012,-38.049
-0.02,0.36,-0.508,54.817,7.134,-39.268
-0.009,0.356,-0.521,55.305,7.317,-40.793
0.008,0.351,-0.533,55.793,6.768,-42.073
0.013,0.345,-0.544,56.402,5.915,-43.049
0.022,0.337,-0.553,56.768,5.549,-44.207
0.03,0.331,-0.559,57.439,5.61,-45.366
0.038,0.33,-0.564,57.805,5.732,-46.768
0.047,0.328,-0.567,58.537,5.61,-48.049
0.054,0.319,-0.574,59.207,5.122,-49.207
0.056,0.321,-0.58,59.878,4.573,-50.366
0.067,0.32,-0.59,60.366,4.329,-51.829
0.077,0.318,-0.599,60.549,3.841,-53.171
0.08,0.317,-0.612,61.037,2.927,-54.39
0.08,0.312,-0.616,61.524,2.073,-55.427
0.084,0.314,-0.626,61.707,1.159,-56.28
0.088,0.304,-0.632,62.134,0.732,-57.561
0.086,0.299,-0.634,62.622,0.183,-58.537
0.083,0.295,-0.641,62.866,-0.732,-59.39
0.08,0.291,-0.641,63.476,-1.402,-60.244
0.077,0.291,-0.649,64.024,-2.073,-61.28
0.071,0.29,-0.661,64.634,-2.927,-62.134
0.077,0.289,-0.675,64.939,-3.415,-62.927
0.076,0.284,-0.686,65.549,-3.598,-63.841
0.076,0.276,-0.692,65.793,-4.085,-64.39
0.07,0.271,-0.702,65.915,-4.329,-64.573
0.062,0.264,-0.711,65.854,-4.024,-64.695
0.048,0.257,-0.718,65.183,-3.11,-64.817
0.045,0.25,-0.724,64.817,-1.829,-65.305
0.032,0.248,-0.733,64.573,-0.427,-65.61
0.018,0.244,-0.735,64.268,1.098,-65.854
0.014,0.241,-0.741,64.146,2.439,-66.037
0.001,0.235,-0.742,63.841,3.537,-66.28
-0.002,0.236,-0.752,63.598,4.634,-66.646
-0.012,0.229,-0.765,63.537,5.854,-66.89
-0.035,0.229,-0.779,63.537,6.524,-67.195
-0.051,0.221,-0.794,63.415,7.317,-67.988
-0.071,0.208,-0.808,63.171,7.988,-68.537
-0.089,0.192,-0.821,63.232,8.415,-68.841
-0.104,0.175,-0.831,62.927,8.537,-68.78
-0.115,0.165,-0.834,63.171,8.415,-68.963
-0.127,0.156,-0.839,63.232,7.927,-69.024
-0.129,0.15,-0.845,63.232,7.5,-69.329
-0.144,0.146,-0.845,63.598,7.256,-69.573
-0.151,0.144,-0.839,63.78,7.195,-70.061
-0.154,0.141,-0.842,64.207,7.317,-70.305
-0.159,0.139,-0.84,64.451,7.805,-70.427
-0.158,0.141,-0.844,64.695,8.11,-70.366
-0.155,0.139,-0.847,65,7.866,-70.061
-0.164,0.138,-0.847,65.61,7.744,-69.817
-0.17,0.133,-0.85,65.793,7.683,-69.512
-0.176,0.134,-0.847,66.402,7.988,-69.512
-0.186,0.135,-0.842,66.707,8.049,-69.695
-0.191,0.135,-0.845,67.073,8.11,-69.512
-0.195,0.137,-0.839,67.378,7.622,-69.451
-0.196,0.146,-0.841,67.5,6.951,-69.39
-0.203,0.147,-0.839,67.744,6.341,-69.207
-0.21,0.146,-0.842,67.866,5.793,-69.146
-0.22,0.153,-0.84,68.171,5.61,-69.085
-0.227,0.146,-0.839,68.293,5.122,-68.841
-0.241,0.144,-0.836,68.476,5.183,-68.78
-0.252,0.144,-0.836,68.537,5.549,-68.902
-0.25,0.143,-0.836,69.085,5.915,-69.451
-0.252,0.143,-0.847,69.085,6.22,-69.756
-0.249,0.138,-0.851,69.207,6.707,-69.817
-0.252,0.139,-0.849,69.451,7.439,-70.061
-0.252,0.129,-0.859,69.573,8.476,-70.305
-0.258,0.119,-0.864,69.573,9.573,-70.549
-0.253,0.112,-0.866,69.695,10.793,-70.915
-0.25,0.102,-0.871,69.573,11.89,-71.037
-0.254,0.093,-0.875,69.695,12.805,-71.159
-0.261,0.09,-0.875,69.695,13.72,-71.28
-0.25,0.085,-0.887,69.878,14.695,-71.585
-0.249,0.079,-0.89,69.756,15.366,-71.768
-0.246,0.071,-0.895,69.573,15.915,-71.829
-0.241,0.061,-0.894,69.207,16.463,-72.073
-0.249,0.053,-0.894,69.024,17.256,-72.5
-0.245,0.043,-0.901,69.146,18.171,-72.927
-0.247,0.043,-0.899,68.963,18.598,-73.171
-0.255,0.039,-0.91,69.085,19.207,-73.354
-0.252,0.034,-0.912,69.207,19.939,-73.72
-0.253,0.032,-0.916,69.451,20.61,-74.024
-0.259,0.026,-0.911,69.939,21.098,-74.817
-0.26,0.021,-0.916,70.671,21.524,-75.549
-0.256,0.018,-0.922,71.402,21.768,-75.976
-0.255,0.018,-0.924,72.439,21.341,-76.341
-0.252,0.015,-0.922,73.598,20.732,-76.646
-0.244,0.013,-0.919,74.634,19.817,-77.5
-0.241,0.011,-0.913,75.854,19.329,-78.415
-0.238,0.013,-0.909,76.951,18.415,-78.902
-0.239,0.015,-0.895,77.988,16.585,-79.451
-0.238,0.015,-0.888,79.024,14.512,-79.939
-0.229,0.016,-0.875,79.939,12.012,-80.488
-0.231,0.023,-0.86,80.854,9.695,-80.671
-0.227,0.028,-0.844,81.463,7.317,-80.915
-0.221,0.031,-0.827,82.439,5.488,-81.098
-0.216,0.039,-0.82,83.11,4.573,-81.402
-0.217,0.038,-0.812,83.659,3.78,-81.707
-0.214,0.04,-0.803,83.963,2.866,-81.829
-0.21,0.041,-0.802,83.902,2.195,-81.707
-0.212,0.05,-0.801,84.024,2.134,-81.646
-0.204,0.045,-0.798,84.329,2.683,-81.341
-0.208,0.033,-0.798,84.207,3.841,-81.159
-0.213,0.024,-0.799,84.207,4.573,-81.037
-0.221,0.007,-0.812,84.39,4.451,-80.854
-0.23,-0.005,-0.821,84.451,4.329,-80.793
-0.239,-0.022,-0.825,84.756,5.244,-80.793
-0.248,-0.037,-0.835,85,6.463,-80.671
-0.266,-0.044,-0.848,85.122,6.829,-80.183
-0.284,-0.053,-0.863,85.183,6.89,-79.695
-0.296,-0.069,-0.875,85.549,7.561,-79.39
-0.316,-0.09,-0.887,85.488,9.207,-78.841
-0.337,-0.104,-0.897,85.854,11.159,-78.415
-0.358,-0.122,-0.91,86.341,12.317,-77.195
-0.374,-0.142,-0.907,87.195,12.988,-76.098
-0.384,-0.159,-0.914,87.927,13.049,-75
-0.394,-0.174,-0.918,88.78,13.049,-74.085
-0.408,-0.186,-0.927,89.573,13.476,-73.232
-0.41,-0.198,-0.938,90.244,13.78,-72.317
-0.422,-0.199,-0.94,90.61,14.146,-71.463
-0.438,-0.205,-0.938,90.549,14.146,-70.244
-0.454,-0.205,-0.955,90.549,13.78,-68.963
-0.466,-0.206,-0.96,90.61,13.72,-67.744
-0.479,-0.211,-0.957,90.488,13.354,-66.585
-0.5,-0.207,-0.954,90,12.378,-65.732
-0.519,-0.205,-0.964,89.634,10.915,-65.122
-0.526,-0.206,-0.962,89.268,9.634,-64.756
-0.531,-0.201,-0.958,88.232,8.72,-64.451
-0.532,-0.188,-0.964,86.89,8.354,-64.207
-0.534,-0.182,-0.992,85.305,8.11,-63.72
-0.528,-0.179,-1.013,83.293,7.683,-63.415
-0.529,-0.178,-1.026,81.341,7.073,-63.232
-0.535,-0.19,-1.041,79.146,6.463,-62.927
-0.526,-0.195,-1.073,76.829,6.22,-62.988
-0.523,-0.196,-1.092,74.573,6.585,-63.049
-0.514,-0.192,-1.116,72.073,7.256,-63.232
-0.507,-0.19,-1.145,69.939,7.805,-63.72
-0.485,-0.197,-1.169,68.354,7.805,-64.085
-0.468,-0.201,-1.21,66.22,6.707,-64.085
-0.458,-0.2,-1.245,64.512,5.488,-63.963
-0.446,-0.208,-1.282,63.11,4.329,-63.902
-0.441,-0.224,-1.312,61.585,3.11,-63.841
-0.432,-0.232,-1.346,60.366,2.866,-63.72
-0.428,-0.245,-1.375,59.024,3.293,-63.354
-0.423,-0.253,-1.404,58.659,1.463,-63.11
-0.42,-0.255,-1.417,57.073,-0.061,-62.866
-0.416,-0.265,-1.436,55.976,-1.951,-61.768
-0.414,-0.274,-1.443,56.037,-3.537,-60.61
-0.423,-0.281,-1.444,55,-1.829,-60.061
-0.417,-0.285,-1.452,53.415,-0.061,-59.756
-0.419,-0.292,-1.452,52.683,-0.427,-59.146
-0.424,-0.308,-1.45,52.561,-1.402,-58.232
-0.426,-0.322,-1.448,51.951,-2.5,-57.378
-0.445,-0.331,-1.444,51.22,-3.232,-56.707
-0.459,-0.337,-1.437,50.122,-3.78,-56.098
-0.469,-0.347,-1.432,49.085,-4.39,-55.122
-0.485,-0.354,-1.42,47.683,-5.183,-54.146
-0.488,-0.321,-1.419,46.037,-6.463,-53.354
-0.5,-0.342,-1.427,44.268,-7.439,-52.317
-0.52,-0.355,-1.405,42.439,-7.805,-51.28
-0.521,-0.358,-1.395,40.671,-7.317,-50.122
-0.544,-0.352,-1.406,38.72,-5.793,-49.146
-0.557,-0.339,-1.396,36.89,-4.695,-48.11
-0.544,-0.332,-1.387,35.244,-3.232,-47.134
-0.542,-0.334,-1.396,33.598,-2.012,-46.28
-0.555,-0.327,-1.418,31.951,-0.305,-45.305
-0.561,-0.319,-1.424,30.183,1.341,-44.39
-0.565,-0.314,-1.431,28.415,2.744,-43.476
-0.567,-0.318,-1.448,26.402,4.146,-42.683
-0.568,-0.328,-1.46,24.329,4.634,-41.524
-0.579,-0.329,-1.473,22.622,4.39,-40.427
-0.582,-0.332,-1.483,20.549,4.207,-39.573
-0.594,-0.322,-1.491,18.11,3.902,-38.476
-0.603,-0.324,-1.489,16.159,3.11,-37.561
-0.615,-0.325,-1.498,14.451,1.524,-36.524
-0.615,-0.321,-1.506,13.354,-0.122,-35.305
-0.619,-0.319,-1.503,12.073,-1.646,-34.207
-0.621,-0.315,-1.513,11.098,-3.11,-32.927
-0.622,-0.318,-1.521,10,-3.841,-31.89
-0.623,-0.324,-1.515,9.268,-3.963,-30.61
-0.624,-0.336,-1.514,8.537,-4.024,-29.146
-0.629,-0.346,-1.514,8.049,-4.207,-27.622
-0.627,-0.356,-1.513,7.561,-4.695,-26.22
-0.618,-0.358,-1.509,7.012,-4.329,-24.756
-0.621,-0.357,-1.497,6.707,-3.72,-23.415
-0.614,-0.364,-1.487,6.524,-3.049,-22.256
-0.617,-0.371,-1.469,6.22,-2.5,-21.159
-0.619,-0.365,-1.455,5.793,-2.073,-20.366
-0.622,-0.359,-1.439,5.61,-2.134,-19.512
-0.625,-0.359,-1.416,5.061,-2.134,-18.78
-0.627,-0.357,-1.396,4.512,-2.683,-18.354
-0.633,-0.36,-1.373,4.085,-4.085,-17.622
-0.639,-0.363,-1.347,3.476,-5.305,-16.951
-0.637,-0.367,-1.323,3.171,-5.915,-16.829
-0.633,-0.362,-1.309,2.195,-6.829,-16.22
-0.624,-0.353,-1.288,1.646,-7.622,-15.854
-0.625,-0.354,-1.268,0.976,-7.805,-15.793
-0.614,-0.352,-1.248,0.183,-7.622,-15.549
-0.599,-0.346,-1.247,-0.854,-7.622,-15.793
-0.583,-0.341,-1.244,-1.646,-6.951,-15.732
-0.565,-0.338,-1.236,-2.317,-6.159,-15.915
-0.542,-0.33,-1.235,-3.293,-5.671,-16.098
-0.525,-0.315,-1.229,-4.146,-5.244,-16.159
-0.509,-0.306,-1.221,-4.695,-4.817,-16.037
-0.482,-0.302,-1.223,-5.488,-4.207,-16.28
-0.474,-0.294,-1.213,-6.28,-3.598,-16.768
-0.463,-0.287,-1.213,-6.89,-3.293,-16.951
-0.448,-0.292,-1.218,-7.561,-3.11,-17.134
-0.438,-0.289,-1.214,-7.988,-2.439,-17.5
-0.424,-0.284,-1.217,-8.171,-2.378,-17.378
-0.413,-0.277,-1.208,-8.537,-2.378,-17.195
-0.411,-0.283,-1.205,-8.963,-1.768,-17.195
-0.4,-0.282,-1.202,-9.268,-1.463,-17.256
-0.394,-0.283,-1.194,-9.634,-1.829,-17.195
-0.39,-0.283,-1.193,-9.634,-1.768,-17.012
-0.388,-0.287,-1.185,-9.817,-1.829,-16.89
-0.38,-0.282,-1.169,-9.939,-2.134,-16.707
-0.373,-0.276,-1.159,-10.305,-2.073,-16.463
-0.374,-0.273,-1.15,-10.061,-2.073,-16.463
-0.362,-0.274,-1.145,-10.244,-2.317,-16.159
-0.361,-0.273,-1.138,-10.427,-2.561,-15.732
-0.372,-0.27,-1.119,-10.671,-3.415,-15.366
-0.379,-0.263,-1.114,-10.549,-4.39,-14.817
-0.378,-0.264,-1.095,-10.854,-5.183,-14.024
-0.382,-0.253,-1.08,-10.549,-5.732,-13.049
-0.391,-0.255,-1.071,-10.549,-5.793,-12.5
-0.383,-0.255,-1.063,-10.427,-5.915,-11.89
-0.385,-0.252,-1.047,-10.366,-5.915,-11.28
-0.392,-0.251,-1.043,-10.183,-5.488,-10.793
-0.395,-0.244,-1.031,-10.244,-4.756,-10.244
-0.401,-0.242,-1.017,-10.122,-4.329,-9.756
-0.41,-0.244,-1.019,-10.061,-3.902,-9.512
-0.411,-0.235,-1.019,-9.878,-2.683,-9.207
-0.417,-0.236,-1.005,-9.512,-1.585,-8.659
-0.418,-0.237,-0.994,-9.329,-1.098,-8.11
-0.423,-0.239,-0.983,-9.329,-0.915,-7.622
-0.432,-0.233,-0.974,-9.207,-1.098,-7.256
-0.441,-0.227,-0.971,-9.085,-1.524,-6.768
-0.442,-0.226,-0.966,-8.963,-1.768,-6.22
-0.438,-0.23,-0.965,-9.085,-2.012,-5.732
-0.44,-0.228,-0.957,-8.841,-2.378,-5.488
-0.438,-0.228,-0.947,-8.78,-2.744,-4.756
-0.439,-0.227,-0.945,-8.902,-2.622,-4.451
-0.438,-0.224,-0.939,-8.78,-2.256,-4.085
-0.438,-0.225,-0.939,-8.537,-1.707,-3.476
-0.443,-0.223,-0.936,-8.293,-0.976,-3.049
-0.443,-0.22,-0.933,-8.232,-0.244,-2.5
-0.445,-0.22,-0.933,-7.927,0.793,-2.256
-0.437,-0.218,-0.934,-7.805,1.402,-1.707
-0.443,-0.222,-0.933,-7.378,1.402,-1.098
-0.432,-0.224,-0.938,-7.073,1.402,-0.732
-0.428,-0.22,-0.933,-6.646,1.22,-0.244
-0.428,-0.219,-0.929,-6.402,1.341,0.122
-0.425,-0.22,-0.928,-6.159,2.195,0.366
-0.42,-0.225,-0.925,-5.793,2.134,0.427
-0.421,-0.228,-0.916,-5.61,1.585,0.671
-0.424,-0.229,-0.916,-5.671,0.61,1.159
-0.425,-0.231,-0.912,-5.854,-0.427,1.829
-0.428,-0.234,-0.911,-5.793,-1.159,2.073
-0.421,-0.232,-0.907,-5.427,-1.829,2.195
-0.424,-0.232,-0.901,-5.183,-2.195,2.256
-0.419,-0.229,-0.909,-5.183,-1.707,2.317
-0.413,-0.232,-0.905,-4.939,-1.341,2.256
-0.402,-0.232,-0.903,-4.939,-1.159,2.439
-0.396,-0.233,-0.907,-5.122,-1.28,2.561
-0.391,-0.23,-0.912,-5.122,-1.037,2.561
-0.388,-0.231,-0.913,-5.183,-0.244,2.561
-0.376,-0.233,-0.914,-5.488,0.366,2.561
-0.362,-0.237,-0.916,-5.732,0.549,2.805
-0.356,-0.237,-0.911,-6.098,0.366,2.805
-0.353,-0.233,-0.918,-6.037,0.244,2.744
-0.349,-0.23,-0.915,-6.037,0.61,2.683
-0.345,-0.228,-0.922,-6.22,1.037,2.561
-0.333,-0.224,-0.922,-6.524,1.341,2.622
-0.335,-0.222,-0.93,-6.646,1.768,2.622
-0.334,-0.223,-0.933,-6.829,2.378,2.683
-0.33,-0.227,-0.938,-7.195,2.622,2.561
-0.323,-0.229,-0.946,-7.5,3.049,2.805
-0.319,-0.227,-0.949,-7.622,3.171,2.866
-0.317,-0.225,-0.949,-7.866,3.11,2.927
-0.316,-0.225,-0.949,-7.561,2.805,2.988
-0.312,-0.23,-0.946,-7.378,2.317,2.866
-0.312,-0.23,-0.954,-7.561,1.829,2.805
-0.308,-0.224,-0.95,-7.317,1.402,2.988
-0.309,-0.227,-0.951,-7.195,0.915,3.049
-0.308,-0.227,-0.955,-6.646,0.549,3.171
-0.313,-0.225,-0.955,-6.22,0.183,3.11
-0.316,-0.23,-0.955,-5.854,-0.183,3.293
-0.318,-0.233,-0.953,-5.305,-0.732,3.537
-0.324,-0.229,-0.948,-4.634,-1.22,3.537
-0.314,-0.227,-0.942,-4.085,-1.829,3.598
-0.317,-0.221,-0.934,-3.78,-1.951,3.659
-0.316,-0.225,-0.936,-3.171,-2.195,3.659
-0.306,-0.224,-0.928,-2.5,-2.317,3.537
-0.308,-0.221,-0.919,-1.829,-2.622,3.537
-0.302,-0.222,-0.913,-1.28,-3.415,3.415
-0.305,-0.216,-0.899,-0.671,-4.085,3.293
