aX,aY,aZ,gX,gY,gZ
-0.786,0.433,-0.949,-29.175,-89.6,-35.583
-0.81,0.324,-0.887,-27.161,-78.125,-25.269
-0.812,0.185,-0.803,-19.958,-66.162,-17.517
-0.808,0.053,-0.741,-7.812,-54.565,-11.292
-0.817,-0.005,-0.723,-1.343,-43.823,-6.348
-0.817,-0.043,-0.694,-0.977,-33.691,-1.831
-0.815,-0.061,-0.629,-6.409,-24.536,2.869
-0.808,-0.073,-0.586,-11.414,-16.602,7.69
-0.821,-0.048,-0.519,-18.555,-9.949,11.902
-0.828,-0.017,-0.483,-25.696,-4.822,15.747
-0.828,0.017,-0.444,-31.311,0.488,20.386
-0.828,0.026,-0.398,-31.982,5.92,25.085
-0.824,0.006,-0.358,-27.283,11.658,29.602
-0.808,-0.05,-0.285,-18.982,17.212,33.63
-0.792,-0.159,-0.224,-7.568,21.729,36.499
-0.776,-0.298,-0.161,3.174,25.33,38.147
-0.766,-0.419,-0.105,10.01,27.954,38.513
-0.755,-0.513,-0.054,11.78,30.029,37.659
-0.754,-0.575,-0.015,10.193,31.677,36.133
-0.759,-0.604,0.02,5.371,32.776,34.241
-0.764,-0.597,0.052,-0.549,33.386,31.677
-0.768,-0.546,0.083,-6.47,33.752,29.114
-0.778,-0.473,0.107,-13.794,33.142,26.855
-0.791,-0.378,0.126,-21.423,32.654,25.757
-0.793,-0.295,0.134,-27.039,32.043,25.452
-0.807,-0.21,0.126,-32.104,31.189,26.306
-0.814,-0.121,0.118,-36.804,30.701,27.344
-0.816,-0.03,0.122,-42.236,30.823,29.48
-0.822,0.066,0.119,-47.668,31.25,32.654
-0.815,0.166,0.122,-53.833,32.104,36.926
-0.816,0.265,0.127,-63.843,33.142,42.419
-0.811,0.376,0.138,-74.89,34.302,49.072
-0.79,0.493,0.152,-86.243,36.011,57.068
-0.764,0.6,0.155,-95.276,37.842,66.772
-0.725,0.686,0.162,-103.333,40.405,78.064
-0.7,0.78,0.188,-115.845,43.274,90.271
-0.664,0.897,0.212,-128.54,46.448,103.027
-0.612,1.06,0.253,-140.808,49.683,116.943
-0.558,1.254,0.3,-154.907,52.795,132.507
-0.465,1.388,0.324,-164.856,55.725,152.222
-0.344,1.452,0.334,-171.082,59.143,174.988
-0.222,1.466,0.339,-172.18,63.66,198.914
-0.038,1.429,0.342,-161.499,69.885,222.839
0.151,1.401,0.353,-142.517,77.026,244.812
0.397,1.335,0.39,-118.53,84.778,266.602
0.625,1.282,0.479,-97.29,92.407,288.086
0.879,1.219,0.545,-81.543,96.985,308.838
1.151,1.1,0.56,-70.923,99.243,329.956
1.326,0.846,0.52,-63.416,100.403,351.135
1.516,0.356,0.55,-58.777,104.309,371.643
1.673,-0.338,0.633,-59.692,110.779,388.489
1.712,-1.101,0.749,-56.213,116.333,395.325
1.742,-1.848,0.768,-41.443,120.544,389.893
1.681,-2.505,0.768,-29.297,123.901,373.352
1.487,-2.839,0.649,-31.494,125.977,347.9
1.366,-2.906,0.562,-30.701,128.906,316.345
1.24,-2.981,0.718,-23.56,126.465,282.104
1.109,-3.282,1.156,-12.817,116.211,245.728
0.995,-3.602,1.519,6.775,102.844,206.177
0.894,-3.703,1.702,12.939,93.506,170.105
0.79,-3.527,1.806,-2.319,81.848,135.193
0.716,-3.272,1.868,-11.963,66.528,102.234
0.647,-2.991,1.856,-19.104,48.401,72.083
0.585,-2.704,1.828,-26.184,29.724,44.617
0.551,-2.414,1.769,-33.447,13.123,21.667
0.52,-2.105,1.678,-42.786,-1.465,3.479
0.481,-1.819,1.528,-50.232,-14.587,-9.583
0.441,-1.602,1.371,-53.772,-25.879,-19.226
0.4,-1.428,1.209,-56.213,-34.363,-25.94
0.367,-1.278,1.07,-57.19,-40.527,-30.823
0.343,-1.147,0.956,-54.077,-43.945,-34.18
0.309,-1.046,0.863,-49.133,-45.593,-35.706
0.276,-0.978,0.789,-41.077,-46.021,-36.072
0.255,-0.925,0.746,-32.043,-44.922,-36.072
0.236,-0.892,0.714,-26.794,-43.091,-34.79
0.225,-0.875,0.646,-25.085,-42.297,-33.325
0.208,-0.867,0.579,-25.146,-42.236,-32.715
0.179,-0.872,0.521,-26.245,-41.443,-32.288
0.161,-0.884,0.475,-26.306,-39.612,-31.738
0.153,-0.906,0.423,-24.597,-36.804,-31.555
0.132,-0.925,0.374,-21.24,-33.447,-31.311
0.128,-0.943,0.353,-15.259,-28.442,-31.616
0.133,-0.965,0.325,-7.446,-22.949,-32.227
0.135,-1.008,0.29,-0.305,-18.066,-33.02
0.147,-1.05,0.255,5.737,-13.062,-34.729
0.176,-1.079,0.234,8.545,-8.179,-37.292
0.195,-1.094,0.212,5.127,-3.662,-40.344
0.201,-1.093,0.181,-2.136,0.488,-43.396
0.205,-1.1,0.139,-7.385,4.639,-46.265
0.205,-1.142,0.089,-9.888,9.827,-48.767
0.211,-1.202,0.061,-10.193,16.663,-51.575
0.24,-1.281,0.036,-10.925,24.353,-55.115
0.246,-1.398,-0.002,-15.32,31.189,-59.265
0.27,-1.453,-0.014,-18.677,38.696,-66.528
0.298,-1.445,-0.003,-17.456,47.424,-75.806
0.315,-1.434,0.05,-17.151,55.664,-84.778
0.355,-1.416,0.102,-15.747,63.11,-93.262
0.391,-1.404,0.126,-15.93,68.97,-101.563
0.418,-1.374,0.131,-20.935,73.303,-110.229
0.421,-1.397,0.115,-28.381,77.148,-117.981
0.439,-1.37,0.087,-33.264,81.909,-126.587
0.474,-1.338,0.079,-34.058,87.708,-135.254
0.522,-1.297,0.077,-34.424,93.933,-143.799
0.575,-1.231,0.049,-32.898,99.854,-152.649
0.627,-1.217,-0.013,-32.104,105.408,-160.889
0.674,-1.19,-0.076,-32.41,112.915,-168.823
0.768,-1.192,-0.123,-34.729,121.399,-176.819
0.856,-1.123,-0.134,-39.978,130.92,-185.608
0.922,-0.992,-0.111,-42.236,140.93,-195.496
0.962,-0.854,0,-38.33,152.466,-203.857
0.988,-0.713,0.15,-26.184,163.818,-208.801
0.984,-0.551,0.401,-3.113,175.903,-212.524
1.005,-0.479,0.704,23.804,187.439,-212.036
1.011,-0.447,0.99,40.771,193.054,-208.984
0.987,-0.43,1.173,47.241,191.467,-206.421
0.86,-0.392,1.362,41.382,186.401,-204.651
0.701,-0.22,1.612,34.912,180.847,-204.102
0.646,-0.026,1.806,38.269,171.814,-201.294
0.632,0.15,1.942,46.082,160.034,-194.946
0.516,0.299,2.04,48.096,146.057,-185.669
0.361,0.404,2.128,52.429,131.531,-174.194
0.283,0.458,2.259,54.077,117.92,-160.645
0.229,0.489,2.345,50.903,101.563,-145.569
0.173,0.497,2.291,43.091,80.444,-131.409
0.113,0.471,2.111,32.715,58.167,-117.31
0.058,0.444,1.868,20.63,38.269,-104.004
0.007,0.401,1.626,11.597,23.926,-91.064
-0.02,0.307,1.407,8.972,14.465,-78.064
-0.039,0.219,1.227,6.592,8.911,-66.04
-0.041,0.127,1.076,6.226,6.409,-55.664
-0.066,0.059,0.951,6.836,5.737,-47.18
-0.083,0.005,0.862,6.287,6.531,-39.795
-0.11,-0.034,0.81,5.432,8.423,-33.386
-0.13,-0.053,0.799,4.15,11.169,-27.771
-0.155,-0.076,0.807,3.357,13.672,-21.912
-0.162,-0.096,0.831,4.578,15.93,-16.235
-0.173,-0.152,0.837,6.348,17.029,-10.254
-0.179,-0.197,0.853,8.911,17.273,-5.737
-0.178,-0.237,0.866,10.925,17.151,-2.136
-0.187,-0.262,0.872,11.536,16.296,1.526
-0.185,-0.312,0.901,13.367,15.381,5.493
-0.173,-0.355,0.918,17.517,14.709,8.667
-0.151,-0.402,0.906,21.912,12.817,11.047
-0.139,-0.424,0.895,22.217,10.498,12.451
-0.137,-0.468,0.901,20.996,8.118,13.367
-0.113,-0.516,0.928,18.433,6.47,14.648
-0.093,-0.574,0.987,14.282,4.272,15.991
-0.094,-0.617,1.031,9.277,0.244,16.052
-0.088,-0.638,1.068,4.456,-2.747,15.93
-0.08,-0.648,1.106,0.244,-5.188,15.869
-0.079,-0.627,1.145,-3.357,-7.874,15.808
-0.092,-0.575,1.207,-5.371,-10.803,16.052
-0.107,-0.529,1.324,-4.15,-14.038,17.151
-0.111,-0.5,1.495,2.808,-17.883,19.104
-0.062,-0.513,1.673,13.245,-22.766,21.973
0.005,-0.606,1.802,18.616,-32.104,25.452
0.015,-0.788,1.837,17.029,-46.631,27.832
0.026,-0.996,1.846,17.639,-61.035,27.161
0.066,-1.207,1.826,21.667,-73.547,23.804
0.098,-1.411,1.776,26.489,-85.693,17.578
0.134,-1.586,1.711,33.081,-96.741,8.362
0.161,-1.745,1.651,40.833,-106.445,-3.296
0.193,-1.847,1.635,47.119,-114.807,-16.968
0.245,-1.906,1.651,52.856,-122.253,-32.349
0.294,-1.879,1.633,57.678,-131.165,-49.438
0.353,-1.853,1.589,62.012,-141.663,-66.223
0.412,-1.795,1.497,58.35,-153.137,-82.031
0.471,-1.689,1.403,45.532,-166.077,-97.473
0.474,-1.554,1.281,27.161,-180.359,-111.816
0.485,-1.378,1.189,9.705,-193.359,-124.451
0.502,-1.199,1.082,-2.258,-203.979,-132.935
0.477,-1.038,0.962,-8.606,-211.975,-138.977
0.473,-0.909,0.852,-9.338,-216.858,-142.273
0.46,-0.815,0.702,-4.639,-219.36,-143.738
0.4,-0.73,0.547,1.709,-220.886,-145.203
0.354,-0.68,0.421,6.226,-219.91,-145.996
0.318,-0.615,0.331,3.906,-216.797,-146.179
0.264,-0.514,0.247,-2.625,-215.027,-146.057
0.197,-0.467,0.133,-6.104,-212.585,-144.653
0.122,-0.401,0.06,-9.827,-209.106,-143.005
0.095,-0.354,0.002,-18.372,-204.59,-140.503
0.017,-0.285,-0.091,-26.55,-201.599,-137.268
-0.062,-0.227,-0.19,-29.48,-197.998,-133.728
-0.121,-0.15,-0.26,-31.067,-192.139,-129.7
-0.193,-0.068,-0.342,-28.992,-185.791,-124.39
-0.265,0.01,-0.433,-23.01,-178.406,-118.469
-0.331,0.091,-0.527,-17.395,-169.922,-111.511
-0.427,0.174,-0.628,-14.16,-160.4,-104.065
-0.5,0.258,-0.691,-14.343,-149.353,-95.276
-0.555,0.32,-0.785,-14.404,-138,-85.327
-0.639,0.362,-0.894,-12.268,-126.587,-74.646
-0.712,0.405,-0.987,-12.207,-113.22,-63.904
-0.773,0.471,-1.037,-14.038,-98.877,-53.589
-0.816,0.52,-1.036,-18.494,-83.923,-42.358
-0.846,0.557,-0.989,-23.376,-69.885,-30.823
-0.87,0.537,-0.878,-27.344,-57.739,-18.921
-0.893,0.465,-0.73,-28.564,-48.035,-8.179
-0.901,0.318,-0.556,-25.94,-40.283,0.366
-0.878,0.133,-0.411,-19.104,-33.752,7.812
-0.847,-0.043,-0.309,-8.423,-27.161,14.221
-0.826,-0.188,-0.285,1.709,-22.034,19.165
-0.82,-0.302,-0.296,7.385,-17.7,22.278
-0.816,-0.396,-0.298,6.348,-13.55,24.353
-0.802,-0.471,-0.265,0.977,-9.216,25.33
-0.804,-0.491,-0.278,-5.249,-5.981,25.085
-0.817,-0.478,-0.272,-14.648,-3.174,24.292
-0.825,-0.42,-0.279,-24.536,0.305,23.315
-0.84,-0.304,-0.305,-38.269,3.479,23.193
-0.856,-0.15,-0.324,-48.035,7.385,23.804
-0.865,-0.001,-0.349,-53.711,11.963,26.001
-0.861,0.104,-0.324,-54.993,17.639,30.09
-0.847,0.124,-0.256,-47.18,23.315,34.607
-0.823,0.035,-0.157,-27.527,28.625,38.147
-0.788,-0.141,-0.044,-4.578,33.142,40.588
-0.76,-0.279,0.035,8.911,35.889,41.382
-0.746,-0.346,0.079,7.874,36.804,41.382
-0.753,-0.343,0.106,-4.639,36.682,40.894
-0.763,-0.273,0.122,-20.264,36.255,39.917
-0.775,-0.167,0.14,-36.316,36.072,39.49
-0.78,-0.032,0.151,-53.772,36.011,40.466
-0.785,0.122,0.157,-72.083,36.682,42.969
-0.808,0.291,0.165,-92.468,37.292,47.119
-0.809,0.471,0.189,-113.464,38.757,53.711
-0.794,0.663,0.217,-127.869,40.894,62.317
-0.77,0.86,0.265,-139.954,43.396,73.486
-0.745,1.067,0.286,-147.522,45.166,87.463
-0.683,1.255,0.285,-151.55,47.119,104.248
-0.621,1.401,0.25,-153.015,49.011,123.901
-0.517,1.485,0.223,-153.503,52.551,146.057
-0.396,1.526,0.221,-153.32,58.289,170.227
-0.225,1.537,0.23,-152.405,64.941,194.702
-0.044,1.531,0.234,-148.499,71.411,219.482
0.179,1.507,0.215,-134.216,78.491,243.469
0.409,1.385,0.177,-107.361,85.938,268.25
0.656,1.131,0.104,-75.134,94.116,294.006
0.813,0.8,0.045,-55.42,101.318,316.65
0.969,0.455,0.107,-56.03,110.413,334.29
1.222,0.161,0.272,-67.139,120.667,346.252
1.303,-0.073,0.443,-74.768,129.456,352.539
1.421,-0.368,0.583,-69.58,134.949,356.628
1.531,-0.643,0.715,-56.213,139.709,357.422
1.562,-0.962,0.806,-35.278,141.602,355.225
1.598,-1.341,0.884,-13.916,142.395,350.586
1.544,-1.687,0.908,2.625,140.137,341.858
1.455,-1.894,0.883,20.203,137.695,327.454
1.392,-2.007,0.909,31.921,135.01,311.462
1.283,-2.115,0.956,37.537,126.221,293.335
1.216,-2.296,1.201,44.128,112.366,273.193
1.095,-2.577,1.51,54.138,94.055,248.901
0.999,-2.933,1.637,61.279,74.463,225.403
0.951,-3.118,1.598,43.579,55.298,200.378
0.842,-3.218,1.526,13.672,36.621,172.485
0.781,-3.152,1.439,-6.592,20.752,142.517
0.734,-3.095,1.35,-19.165,7.507,113.708
0.687,-3.015,1.267,-29.907,-2.808,86.853
0.647,-2.863,1.172,-39.246,-10.559,60.303
0.622,-2.653,1.095,-46.326,-16.235,35.889
0.597,-2.449,1.026,-48.95,-20.386,15.32
0.57,-2.229,0.975,-48.828,-22.888,-2.502
0.532,-1.998,0.927,-47.852,-24.658,-16.846
0.506,-1.766,0.889,-44.556,-26.062,-29.053
0.488,-1.556,0.853,-43.213,-27.405,-38.208
0.453,-1.359,0.83,-43.945,-29.663,-45.227
0.433,-1.199,0.799,-42.358,-31.799,-49.683
0.401,-1.057,0.758,-40.527,-33.936,-52.185
0.371,-0.961,0.723,-36.377,-35.156,-52.673
0.341,-0.917,0.691,-31.006,-35.461,-51.636
0.308,-0.895,0.646,-24.719,-35.767,-50.476
0.282,-0.893,0.593,-18.188,-35.583,-49.683
0.255,-0.904,0.538,-12.512,-35.156,-49.072
0.234,-0.906,0.498,-9.399,-33.813,-48.889
0.218,-0.896,0.466,-8.423,-32.043,-48.95
0.205,-0.871,0.438,-8.728,-30.579,-49.255
0.195,-0.85,0.411,-10.437,-28.564,-49.5
0.189,-0.82,0.376,-12.878,-26.611,-49.683
0.175,-0.767,0.347,-16.113,-24.353,-49.622
0.164,-0.714,0.333,-17.029,-21.545,-49.255
0.166,-0.693,0.318,-13.428,-17.822,-47.546
0.175,-0.709,0.283,-9.277,-14.343,-44.983
0.176,-0.745,0.233,-8.118,-10.986,-42.786
0.17,-0.764,0.188,-8.057,-7.446,-41.626
0.17,-0.788,0.159,-7.446,-3.113,-40.894
0.179,-0.862,0.119,-7.385,1.709,-39.612
0.191,-0.911,0.066,-9.766,6.653,-39.551
0.194,-0.955,0.021,-15.442,11.902,-40.588
0.205,-1.008,-0.026,-21.362,17.273,-41.931
0.221,-1.047,-0.073,-23.804,23.743,-43.762
0.251,-1.111,-0.113,-24.597,31.433,-46.021
0.298,-1.202,-0.167,-25.391,39.429,-48.279
0.336,-1.303,-0.241,-28.992,47.302,-51.758
0.364,-1.356,-0.297,-33.997,56.274,-57.373
0.421,-1.414,-0.303,-35.156,67.505,-64.148
0.483,-1.462,-0.297,-33.936,79.163,-71.167
0.531,-1.509,-0.289,-34.973,90.027,-78.979
0.574,-1.538,-0.284,-38.574,99.792,-87.769
0.609,-1.523,-0.255,-43.457,109.68,-98.022
0.657,-1.504,-0.234,-47.668,118.896,-108.093
0.71,-1.498,-0.223,-53.04,127.625,-118.347
0.791,-1.531,-0.258,-59.875,135.986,-128.113
0.839,-1.454,-0.228,-67.078,145.752,-140.198
0.939,-1.347,-0.146,-69.092,156.738,-153.015
1.027,-1.228,-0.082,-69.641,165.894,-164.246
1.093,-1.119,-0.031,-71.96,173.279,-174.561
1.14,-1.006,0.038,-71.899,181.213,-184.509
1.163,-0.829,0.146,-65.186,189.941,-193.359
1.163,-0.656,0.365,-44.495,200.073,-200.317
1.231,-0.557,0.665,-12.024,211.67,-202.82
1.243,-0.536,0.973,12.024,218.628,-201.904
1.186,-0.447,1.236,26.184,218.384,-202.148
1.121,-0.288,1.53,35.767,214.722,-203.064
1.003,-0.111,1.877,42.603,208.679,-201.05
0.911,0.048,2.248,53.833,199.036,-195.74
0.8,0.155,2.504,60.913,182.617,-186.768
0.647,0.266,2.633,56.763,159.607,-176.392
0.509,0.359,2.678,46.387,134.583,-164.673
0.408,0.445,2.676,28.32,109.436,-151.917
0.312,0.528,2.603,9.827,82.886,-138.794
0.24,0.591,2.465,-3.906,57.373,-125.305
0.184,0.612,2.259,-12.39,34.241,-110.168
0.149,0.595,2.011,-18.25,14.954,-94.666
0.113,0.513,1.719,-21.301,-0.732,-79.102
0.069,0.396,1.42,-19.043,-11.658,-64.758
0.037,0.278,1.171,-16.052,-17.212,-52.673
0.02,0.176,0.984,-15.747,-18.921,-42.725
-0.007,0.089,0.824,-17.822,-19.104,-34.302
-0.039,0.027,0.684,-16.357,-17.639,-27.588
-0.076,-0.035,0.595,-13.794,-13.916,-21.423
-0.11,-0.094,0.555,-9.583,-8.606,-15.93
-0.109,-0.153,0.547,-3.296,-2.38,-11.047
-0.11,-0.189,0.569,0.488,3.174,-7.019
-0.116,-0.225,0.599,2.136,7.08,-3.967
-0.115,-0.256,0.646,3.845,10.193,-0.427
-0.111,-0.277,0.693,5.066,12.268,2.869
-0.096,-0.303,0.741,5.066,13.306,6.165
-0.08,-0.347,0.753,3.418,12.878,9.827
-0.078,-0.39,0.741,3.662,11.475,12.817
-0.078,-0.451,0.726,5.737,10.864,15.137
-0.056,-0.502,0.725,7.812,11.78,17.151
-0.046,-0.552,0.724,9.033,12.451,18.005
-0.038,-0.579,0.758,9.827,13.062,18.188
-0.021,-0.594,0.846,10.681,13.794,18.616
-0.011,-0.586,0.923,10.437,12.878,18.982
-0.004,-0.57,0.985,8.606,11.169,19.653
0.005,-0.551,1.023,5.798,8.85,20.691
0.005,-0.509,1.068,2.625,5.615,21.729
0.016,-0.482,1.125,-0.549,1.709,23.804
0.016,-0.483,1.166,-3.784,-3.174,26.611
0.012,-0.506,1.204,-4.578,-7.629,29.175
0.023,-0.537,1.255,-2.93,-11.414,31.494
0.021,-0.585,1.313,2.014,-15.564,33.142
0.034,-0.687,1.422,11.536,-19.531,34.241
0.056,-0.803,1.531,23.254,-23.682,34.79
0.071,-0.94,1.634,38.391,-29.968,33.325
0.101,-1.075,1.76,54.321,-37.292,30.151
0.154,-1.213,1.865,69.031,-46.021,25.269
0.196,-1.342,1.897,76.233,-58.716,18.25
0.247,-1.48,1.882,72.998,-74.158,9.46
0.292,-1.607,1.803,55.786,-90.637,0.122
0.298,-1.668,1.693,36.133,-107.361,-10.803
0.311,-1.692,1.602,26.123,-120.3,-23.01
0.355,-1.689,1.55,24.841,-129.333,-34.729
0.388,-1.66,1.456,29.297,-137.146,-45.532
0.405,-1.633,1.34,39.063,-145.752,-57.251
0.411,-1.573,1.247,50.659,-152.466,-69.214
0.442,-1.498,1.197,58.594,-156.86,-80.444
0.462,-1.382,1.158,60.547,-161.499,-91.309
0.459,-1.261,1.118,56.274,-167.603,-100.586
0.453,-1.136,1.087,47.485,-174.316,-108.215
0.454,-1.055,1.052,40.405,-181.091,-114.075
0.47,-0.999,1.045,36.133,-185.974,-118.103
0.483,-0.956,1.006,32.104,-190.918,-121.277
0.489,-0.932,0.888,30.151,-197.693,-124.451
0.47,-0.885,0.76,20.996,-203.613,-127.93
0.449,-0.838,0.62,7.69,-208.496,-130.859
0.409,-0.775,0.467,-5.127,-211.975,-132.69
0.338,-0.727,0.285,-16.846,-214.722,-133.606
0.319,-0.693,0.132,-24.658,-214.294,-133.423
0.234,-0.681,-0.025,-30.273,-211.06,-132.385
0.167,-0.594,-0.142,-35.095,-206.177,-132.385
0.1,-0.536,-0.234,-33.813,-198.853,-131.165
0.026,-0.481,-0.298,-33.813,-190.308,-129.028
-0.056,-0.416,-0.36,-33.081,-181.519,-126.16
-0.136,-0.308,-0.4,-31.006,-172.302,-122.742
-0.212,-0.209,-0.417,-29.419,-162.72,-118.164
-0.294,-0.102,-0.42,-25.452,-152.893,-112
-0.362,-0.04,-0.433,-20.874,-144.165,-104.797
-0.427,0.002,-0.457,-17.883,-135.742,-96.436
-0.479,0.024,-0.484,-15.869,-127.808,-88.135
-0.528,0.044,-0.482,-16.174,-119.263,-79.712
-0.577,0.049,-0.485,-17.944,-111.389,-71.472
-0.616,0.059,-0.479,-20.447,-103.638,-63.477
-0.711,0.041,-0.469,-23.865,-96.313,-55.542
-0.562,0.107,-0.335,-33.386,-88.745,-47.791
-0.721,-0.085,-0.406,-31.25,-83.374,-37.72
-0.732,-0.018,-0.359,-25.513,-77.576,-33.569
-0.747,-0.053,-0.388,-20.874,-71.35,-27.893
-0.763,-0.083,-0.395,-17.334,-66.162,-22.583
-0.773,-0.153,-0.447,-11.658,-59.998,-16.663
-0.793,-0.192,-0.493,-10.01,-53.833,-12.451
-0.802,-0.199,-0.515,-9.888,-46.631,-8.057
-0.806,-0.214,-0.534,-12.207,-39.307,-4.761
-0.821,-0.225,-0.564,-13.916,-31.921,-0.366
-0.829,-0.24,-0.553,-16.235,-23.376,4.15
-0.83,-0.222,-0.515,-18.311,-14.343,8.118
-0.831,-0.192,-0.458,-22.034,-6.592,11.902
-0.835,-0.153,-0.41,-26.489,-0.244,15.625
-0.84,-0.125,-0.354,-29.663,5.493,19.287
-0.835,-0.099,-0.301,-29.724,10.315,22.4
-0.827,-0.113,-0.254,-24.719,14.16,25.696
-0.808,-0.184,-0.199,-15.686,18.066,28.442
-0.784,-0.299,-0.119,-5.432,21.912,31.433
-0.764,-0.403,-0.057,2.869,25.513,33.508
-0.752,-0.468,0.001,7.629,28.503,34.241
-0.742,-0.5,0.048,7.507,30.457,34.546
-0.737,-0.491,0.087,3.967,31.616,34.485
-0.738,-0.451,0.131,-2.869,32.227,33.997
-0.734,-0.382,0.161,-9.216,32.41,34.058
-0.733,-0.296,0.183,-17.639,31.921,34.729
-0.74,-0.202,0.2,-27.771,31.494,36.255
-0.75,-0.108,0.223,-38.452,31.311,38.94
-0.755,0.001,0.25,-49.316,31.128,42.603
-0.754,0.099,0.275,-59.631,30.884,47.424
-0.764,0.211,0.292,-70.862,30.457,54.016
-0.779,0.332,0.302,-80.933,30.151,61.768
-0.765,0.45,0.31,-89.539,30.212,70.801
-0.743,0.571,0.309,-100.159,30.273,81.543
-0.722,0.72,0.312,-119.69,30.029,93.14
-0.722,0.902,0.326,-144.592,30.09,106.445
-0.667,1.105,0.373,-162.048,31.982,121.765
-0.575,1.28,0.411,-169.617,35.339,140.503
-0.453,1.407,0.477,-168.274,39.612,161.987
-0.286,1.49,0.558,-154.663,45.471,186.035
-0.1,1.498,0.619,-128.723,50.781,211.609
0.101,1.33,0.595,-92.59,54.199,238.403
0.274,1.024,0.583,-68.176,56.702,263.489
0.447,0.682,0.592,-61.768,58.594,284.973
0.591,0.311,0.67,-65.125,60.242,300.476
0.733,-0.093,0.767,-75.989,60.73,311.523
0.805,-0.48,0.895,-81.238,60.303,316.895
0.867,-0.96,1.056,-63.538,60.547,317.627
0.942,-1.61,1.119,-31.311,59.265,315.186
0.888,-2.196,0.95,-7.446,51.147,302.979
0.744,-2.692,0.75,-9.277,41.992,281.799
0.615,-2.947,0.636,-28.259,36.804,252.93
0.51,-2.924,0.654,-50.842,34.607,218.75
0.44,-2.803,0.768,-63.66,32.41,184.875
0.396,-2.694,0.983,-69.458,28.87,154.785
0.32,-2.487,1.179,-70.251,24.353,127.93
0.308,-2.242,1.335,-70.496,19.714,106.812
0.28,-2.046,1.368,-68.97,13.184,91.614
0.235,-1.947,1.338,-65.369,4.944,79.346
0.205,-1.879,1.269,-59.631,-1.953,68.481
0.173,-1.795,1.17,-54.382,-8.179,57.495
0.153,-1.72,1.09,-48.828,-12.756,46.936
0.133,-1.682,0.988,-41.992,-16.113,38.33
0.099,-1.666,0.88,-35.4,-18.616,30.029
0.067,-1.595,0.824,-29.907,-18.372,21.118
0.054,-1.548,0.777,-21.362,-16.846,13.184
0.032,-1.502,0.733,-12.39,-15.137,6.165
0.018,-1.457,0.693,-6.775,-13.794,-0.732
0.014,-1.389,0.667,-2.991,-12.756,-6.531
0.011,-1.3,0.635,-0.244,-11.963,-12.39
0.005,-1.229,0.598,1.953,-12.024,-18.066
-0.002,-1.127,0.557,2.563,-12.451,-22.888
-0.01,-1.033,0.521,2.441,-12.207,-26.794
-0.023,-0.938,0.505,3.967,-11.536,-29.602
-0.031,-0.87,0.506,7.629,-10.315,-30.945
-0.048,-0.805,0.525,10.803,-8.667,-31.067
-0.053,-0.758,0.537,14.465,-7.141,-30.945
-0.07,-0.729,0.537,17.639,-6.348,-29.724
-0.067,-0.729,0.519,21.851,-5.188,-28.015
-0.075,-0.744,0.495,24.109,-4.028,-26.367
-0.084,-0.757,0.474,20.264,-2.563,-24.597
-0.084,-0.743,0.459,16.907,-0.732,-23.682
-0.083,-0.724,0.441,15.442,1.16,-23.132
-0.081,-0.709,0.429,15.991,2.991,-21.973
-0.081,-0.708,0.408,17.7,4.7,-20.569
-0.084,-0.701,0.401,18.921,6.958,-19.348
-0.078,-0.702,0.402,18.982,9.338,-17.639
-0.081,-0.729,0.37,20.935,11.047,-15.625
-0.072,-0.784,0.318,25.635,13,-14.099
-0.038,-0.856,0.251,29.358,15.93,-12.939
-0.01,-0.939,0.194,25.452,18.86,-12.695
0.002,-1.004,0.124,18.921,21.057,-13.489
0.026,-1.056,0.051,13.672,24.841,-15.32
0.059,-1.113,-0.019,7.996,29.541,-17.517
0.072,-1.215,-0.117,1.77,34.546,-19.653
0.114,-1.354,-0.231,-5.249,40.1,-22.278
0.131,-1.481,-0.37,-14.648,47.18,-26.855
0.162,-1.523,-0.475,-20.874,56.641,-34.241
0.221,-1.58,-0.561,-21.606,69.092,-42.419
0.29,-1.643,-0.631,-22.522,82.825,-50.598
0.334,-1.725,-0.714,-28.32,96.558,-59.57
0.388,-1.668,-0.733,-36.56,111.816,-71.655
0.466,-1.605,-0.713,-40.405,127.991,-83.984
0.545,-1.468,-0.661,-41.687,143.982,-95.459
0.608,-1.393,-0.625,-43.274,158.508,-106.079
0.676,-1.396,-0.556,-40.527,173.462,-113.77
0.79,-1.413,-0.46,-37.964,190.186,-121.643
0.913,-1.359,-0.331,-37.903,205.322,-131.104
0.997,-1.197,-0.16,-44.373,216.431,-142.456
1.081,-1.004,0.026,-50.537,224.915,-153.381
1.121,-0.818,0.238,-50.11,231.506,-161.316
1.141,-0.667,0.495,-38.696,238.037,-166.321
1.16,-0.548,0.752,-18.555,243.835,-167.847
1.139,-0.455,1.001,3.235,246.216,-167.236
1.089,-0.395,1.292,23.437,247.009,-164.795
1.023,-0.375,1.651,40.039,245.361,-160.583
0.93,-0.359,1.963,49.805,237.915,-155.396
0.808,-0.303,2.181,50.781,223.145,-151.001
0.683,-0.189,2.335,43.884,203.796,-146.545
0.577,-0.066,2.443,31.921,182.678,-140.869
0.485,0.056,2.479,19.653,158.997,-133.423
0.384,0.148,2.422,9.521,134.521,-124.268
0.317,0.232,2.316,3.052,112.183,-113.586
0.268,0.288,2.161,-1.16,91.553,-101.929
