aX,aY,aZ,gX,gY,gZ
2.030,-4.000,0.590,-23.682,-60.486,-114.685
2.232,-4.000,-0.029,-19.287,-84.106,-203.979
2.317,-3.424,-0.512,-27.161,-88.379,-281.128
2.384,-2.984,-0.641,-20.691,-83.435,-310.547
2.357,-1.437,-0.902,-10.071,-60.669,-347.168
2.269,-0.528,-0.507,-5.371,-51.392,-374.390
2.191,-0.228,-0.418,0.061,-48.828,-381.592
2.051,0.618,-0.293,14.465,-37.476,-384.399
1.933,1.189,-0.258,22.278,-33.936,-380.127
1.477,2.313,-0.156,34.058,-31.555,-353.943
1.152,2.693,-0.154,41.077,-27.771,-296.387
0.594,3.273,-0.158,42.236,-26.489,-260.315
0.016,3.996,-0.493,10.071,-17.639,-162.476
-0.407,4.000,-0.763,-32.532,-17.212,-98.755
-0.704,4.000,0.177,-25.085,-20.081,53.467
0.028,3.938,0.149,5.432,-18.127,133.057
0.110,-2.582,-0.662,156.555,-5.310,127.075
0.304,-2.284,-0.697,141.235,-7.141,85.632
0.101,-2.106,-0.727,11.169,-5.737,72.388
0.047,-2.055,-0.738,-65.369,3.601,25.330
-0.003,-1.246,-0.505,-85.144,12.329,0.488
-0.027,-0.393,-0.290,-94.055,27.283,-24.170
-0.047,0.003,-0.331,-90.576,35.889,-26.550
-0.058,0.724,-0.391,-81.116,59.448,-14.709
0.073,0.603,0.466,-82.092,77.698,6.104
0.177,0.579,1.216,-98.206,78.430,14.465
0.148,1.455,2.651,-132.629,63.721,30.518
0.160,2.364,3.230,-132.996,41.626,50.110
0.473,3.997,3.807,-124.939,-22.034,129.761
1.039,3.975,3.659,-98.022,-57.373,195.923
2.163,2.309,2.400,-58.044,-131.958,327.820
2.723,1.400,1.609,-57.800,-157.837,371.155
3.623,-0.592,0.815,-68.359,-192.200,425.232
3.868,-1.805,0.714,-70.740,-207.031,436.584
3.789,-3.807,0.190,-17.578,-225.464,409.607
3.578,-4.000,-0.425,62.866,-229.858,334.290
2.965,-4.000,-1.786,57.373,-226.440,280.457
2.153,-4.000,-2.424,-8.789,-189.941,160.522
1.816,-4.000,-2.515,-38.086,-161.438,107.422
1.410,-3.631,-2.228,-53.711,-105.225,31.738
1.166,-2.476,-1.993,-37.292,-59.753,-9.155
1.047,-1.871,-1.893,-27.161,-37.903,-20.264
0.932,-1.030,-1.652,-12.512,2.441,-17.517
0.877,-0.724,-1.214,-7.874,29.236,-2.686
0.851,-0.689,-1.020,-10.803,37.598,5.798
0.812,-0.619,-1.217,-15.625,50.049,19.409
0.862,-1.000,-1.150,-12.268,58.167,19.714
0.903,-1.429,-0.947,-15.930,61.768,14.099
0.852,-1.480,-1.058,-22.583,64.514,-3.418
0.845,-1.184,-1.260,-29.907,68.237,-10.315
0.779,-0.534,-1.761,-33.691,83.984,-21.851
0.923,0.083,-2.292,-23.865,119.263,-20.935
0.881,0.455,-2.512,-26.001,142.273,-12.268
1.195,0.820,-2.373,-22.278,202.454,16.541
1.469,0.733,-1.994,-10.986,235.901,36.560
1.730,0.230,-1.235,23.499,283.875,72.754
1.823,-0.063,-0.683,36.499,300.415,87.830
1.949,-0.755,0.569,54.016,313.232,105.591
1.915,-1.011,1.079,62.439,309.631,108.215
1.799,-1.460,1.859,70.923,282.410,110.901
1.667,-1.365,2.299,32.959,256.348,108.582
1.474,-1.547,2.409,13.733,192.810,93.567
1.385,-1.750,2.440,-1.953,159.485,84.595
1.286,-2.225,2.255,-19.226,93.445,60.059
1.227,-2.221,2.014,-24.902,62.317,42.297
1.181,-2.038,1.252,-17.151,13.855,8.606
1.219,-1.982,0.998,-8.484,-2.258,-2.441
1.279,-2.005,0.481,-6.470,-22.339,-17.944
1.286,-2.003,0.286,-8.728,-27.527,-29.724
1.311,-2.078,0.206,-10.254,-28.992,-34.119
1.377,-2.315,0.255,-3.174,-26.794,-40.405
1.515,-3.018,0.288,-14.282,-28.809,-47.546
1.584,-3.483,0.252,-43.335,-42.419,-77.026
1.629,-3.632,0.244,-34.973,-47.424,-97.412
1.720,-3.600,0.094,-26.794,-57.129,-145.752
1.772,-3.336,-0.076,-10.925,-59.509,-171.875
1.841,-3.137,-0.134,4.639,-58.838,-223.083
1.863,-2.327,-0.112,13.611,-55.725,-267.822
1.870,-1.844,-0.072,23.376,-54.382,-286.560
1.848,-1.187,-0.155,50.476,-56.091,-311.279
1.879,-1.125,-0.343,64.026,-55.054,-319.946
1.899,-0.651,-0.594,58.472,-48.889,-344.360
1.898,-0.294,-0.651,49.500,-44.617,-353.882
1.769,0.515,-0.732,22.217,-36.316,-359.924
1.634,0.926,-0.738,11.597,-24.658,-345.215
1.302,1.750,-0.711,1.770,-17.944,-329.956
0.692,2.396,-0.668,1.465,-4.639,-283.508
0.458,2.620,-0.554,-3.662,3.113,-252.686
0.024,2.519,-0.176,-9.583,14.587,-181.519
-0.114,2.326,-0.143,-10.864,16.296,-145.203
-0.265,1.995,0.026,-15.564,17.334,-83.191
-0.276,1.562,0.213,-18.127,17.456,-28.625
-0.256,1.355,0.251,-19.775,15.564,-6.104
-0.163,1.051,0.162,-35.278,10.132,31.128
-0.100,0.931,0.124,-45.837,8.606,46.753
0.026,0.730,0.239,-62.683,10.742,73.364
0.099,0.633,0.448,-66.162,13.367,85.266
0.239,0.362,1.094,-68.970,12.146,106.934
0.314,0.253,1.393,-72.327,4.822,115.234
0.414,0.386,1.916,-88.440,-23.071,125.183
0.476,0.648,2.084,-93.018,-43.152,131.165
0.701,1.341,2.181,-95.581,-87.769,157.410
0.896,1.689,2.101,-90.637,-109.802,207.947
1.533,1.880,1.864,-76.599,-148.621,242.249
1.951,1.573,1.583,-58.838,-186.157,311.707
2.826,0.679,1.404,-49.500,-204.956,340.942
3.501,-0.765,0.980,-28.992,-238.770,384.521
3.675,-1.671,0.689,-20.752,-255.066,394.348
3.572,-2.873,-0.297,-15.259,-284.485,372.803
3.401,-3.220,-0.823,7.019,-267.883,325.378
2.958,-4.000,-2.059,59.387,-262.695,294.128
2.245,-4.000,-2.974,41.138,-215.332,202.637
1.898,-4.000,-2.980,17.029,-178.101,147.888
1.463,-4.000,-2.878,-16.663,-106.140,58.777
1.312,-3.847,-2.862,-29.114,-72.510,21.973
0.963,-2.262,-2.913,-40.161,-4.517,-29.480
1.307,-1.517,-3.572,16.235,100.464,-36.072
1.047,-2.385,-3.416,69.702,121.216,-56.641
1.353,-2.224,-0.386,19.836,158.508,-74.036
1.365,-1.675,0.466,-25.452,144.836,-88.318
1.183,-0.808,0.901,-86.426,123.352,-91.003
0.973,-0.055,0.938,-104.309,81.055,-86.060
0.806,0.097,0.797,-97.412,58.533,-77.209
0.692,0.235,0.467,-69.641,17.334,-56.519
0.593,0.347,0.146,-53.223,-2.014,-47.791
0.479,0.782,-0.881,-16.113,-20.752,-26.489
0.447,1.005,-1.529,15.015,-10.803,1.038
0.472,1.337,-3.029,61.401,15.137,18.616
0.490,1.520,-3.617,9.338,108.948,71.045
1.006,1.593,-3.358,-36.987,158.203,96.863
1.675,1.714,-1.846,-39.185,251.587,144.775
1.986,1.482,-1.067,5.432,282.776,174.683
2.501,0.140,0.040,112.366,311.646,239.319
2.611,-0.720,0.520,134.766,312.622,261.108
2.674,-2.770,1.740,116.821,293.091,269.653
2.442,-3.680,2.503,59.753,268.250,248.596
2.241,-4.000,3.069,12.878,233.459,166.016
1.833,-4.000,3.375,-43.640,150.269,120.544
1.691,-4.000,2.826,-49.622,105.530,72.327
1.554,-4.000,0.975,-55.298,44.861,-26.428
1.518,-3.605,1.348,-27.954,3.784,-104.797
1.438,-2.056,1.598,-26.489,-16.174,-124.451
1.180,-0.943,0.980,-19.043,-47.058,-133.240
1.040,-0.635,0.465,-24.780,-53.467,-127.502
0.846,0.002,0.302,-49.927,-58.777,-101.135
0.803,0.053,0.440,-45.471,-61.340,-84.106
0.827,-0.359,0.388,-28.809,-62.439,-47.668
0.846,-0.697,0.223,-23.621,-62.317,-17.883
0.944,-1.530,-0.235,8.606,-60.120,-10.193
1.033,-2.435,-0.681,18.921,-52.002,-9.644
1.147,-2.805,-0.871,2.380,-43.152,-17.944
1.274,-3.364,-0.859,-28.809,-15.930,-46.204
1.289,-3.506,-0.472,-54.077,-6.409,-65.125
1.415,-3.524,0.281,-47.913,0.732,-117.249
1.507,-3.208,0.646,-24.048,-9.827,-176.147
1.560,-3.016,0.586,-12.878,-16.052,-200.378
1.671,-2.641,0.373,-4.944,-28.503,-241.882
1.726,-2.350,0.279,-4.089,-34.241,-263.184
1.773,-1.515,-0.007,-2.808,-44.983,-302.063
1.773,-1.109,-0.132,-4.700,-46.204,-324.646
1.732,-0.323,-0.217,0.183,-45.166,-330.322
1.604,0.316,-0.255,11.536,-40.405,-329.102
1.506,0.601,-0.253,8.423,-38.086,-322.266
1.216,1.011,-0.318,4.150,-35.278,-298.645
1.091,1.250,-0.304,1.587,-33.875,-285.217
0.774,1.546,-0.350,10.986,-27.710,-253.174
0.540,1.712,-0.422,5.676,-20.508,-211.853
0.168,1.820,-0.497,15.015,-16.479,-184.448
-0.001,2.080,-0.377,-6.409,-6.409,-133.667
-0.133,2.024,-0.258,-10.681,-3.296,-106.140
-0.247,1.778,-0.101,-15.503,2.502,-52.185
-0.285,1.577,0.123,-14.038,5.676,-7.568
-0.264,1.462,0.192,-9.277,7.080,13.245
-0.167,1.135,0.200,-8.423,9.583,54.443
-0.108,0.965,0.185,-10.681,11.597,71.533
0.085,0.680,0.249,-22.888,17.151,98.938
0.163,0.623,0.432,-32.166,19.348,109.375
0.336,0.439,0.795,-45.593,19.836,130.127
0.395,0.351,1.047,-50.354,15.015,138.733
0.536,0.334,1.527,-53.589,-2.747,151.306
0.625,0.436,1.695,-53.833,-17.517,156.433
0.797,0.956,1.897,-63.354,-53.345,172.668
0.943,1.235,1.918,-69.519,-92.651,208.557
1.359,1.556,1.741,-72.815,-112.671,232.788
1.967,1.354,1.334,-78.369,-146.545,291.443
2.289,0.857,1.115,-77.271,-159.180,323.364
2.831,-0.525,0.768,-71.045,-175.171,367.920
3.003,-1.293,0.607,-70.496,-181.030,377.502
3.100,-2.737,0.108,-62.683,-195.129,372.986
3.010,-3.487,-0.310,-56.641,-200.562,359.680
2.561,-4.000,-1.401,-15.259,-187.195,302.490
1.995,-4.000,-2.224,-3.418,-140.503,207.397
1.753,-4.000,-2.313,-25.818,-110.352,156.250
1.519,-4.000,-2.066,-77.271,-43.701,75.134
1.269,-2.855,-2.270,-93.994,13.184,24.414
1.009,-2.059,-4.000,-64.575,60.669,8.728
1.916,-3.597,-4.000,75.439,178.162,-39.185
2.010,-2.853,-1.318,-79.651,198.730,-58.777
1.796,-1.509,1.594,-109.192,192.627,-70.923
1.299,-1.041,1.627,-101.929,136.841,-75.928
1.144,-0.871,1.365,-94.788,116.028,-75.134
0.943,-0.797,1.272,-79.407,70.618,-70.618
0.873,-0.712,1.175,-68.787,24.597,-67.810
0.713,-0.441,0.957,-68.481,1.526,-63.110
0.586,-0.320,0.253,-48.218,-19.592,-54.077
0.559,-0.347,-0.105,-24.902,-23.804,-51.208
0.512,-0.138,-0.575,19.226,-25.330,-53.162
0.478,0.107,-1.445,48.157,-15.198,-50.598
0.388,0.782,-2.031,51.636,-3.418,-42.419
0.374,1.380,-2.942,62.134,45.288,-10.742
0.488,1.540,-3.111,65.308,85.266,13.062
0.926,1.590,-3.182,52.063,169.006,69.275
1.255,1.406,-2.858,49.927,213.501,99.487
1.915,0.645,-1.791,67.749,285.522,154.175
2.225,0.063,-1.220,79.041,311.829,177.856
2.602,-1.493,-0.072,83.557,341.797,208.740
2.726,-2.446,0.691,87.097,347.839,210.205
2.625,-4.000,2.641,40.100,322.388,169.983
2.439,-4.000,3.435,4.272,285.889,129.639
1.965,-4.000,3.777,-59.326,185.486,28.992
1.805,-4.000,2.502,-62.317,137.451,-20.874
1.743,-3.055,2.185,-34.973,56.580,-102.234
1.562,-1.998,2.115,-53.772,-21.362,-136.292
1.190,-0.548,1.526,-49.927,-51.025,-134.094
0.892,0.330,0.451,-43.152,-76.599,-111.267
0.756,0.568,0.027,-39.978,-80.078,-93.872
0.545,0.697,-0.393,-40.955,-76.111,-48.401
0.466,0.385,-0.487,-29.846,-60.852,-7.507
0.450,0.160,-0.485,-18.982,-51.697,6.836
0.483,-0.133,-0.681,8.301,-31.006,31.494
0.510,-0.320,-0.753,32.166,-15.137,47.974
0.565,-0.768,-0.728,34.119,-9.216,51.819
0.678,-1.170,-0.492,24.353,4.517,55.725
0.753,-1.345,-0.312,17.029,9.644,56.274
0.933,-2.211,0.138,12.329,14.893,57.617
1.072,-2.755,0.404,0.366,11.719,51.392
1.310,-3.623,0.977,1.526,-5.493,14.282
1.478,-3.998,1.080,16.968,-19.531,-9.949
1.765,-4.000,0.773,37.292,-54.199,-72.998
1.841,-4.000,0.408,36.255,-69.763,-112.366
1.927,-3.619,-0.119,22.095,-84.045,-192.993
1.963,-3.017,-0.276,16.724,-84.900,-222.778
1.918,-1.968,-0.449,22.766,-78.308,-260.498
1.892,-1.558,-0.460,42.114,-63.843,-278.748
1.806,-0.840,-0.359,53.467,-56.702,-283.264
1.686,-0.453,-0.329,67.017,-45.837,-281.738
1.591,-0.302,-0.380,67.383,-42.053,-279.724
1.389,-0.198,-0.530,53.528,-32.776,-272.949
1.309,-0.162,-0.587,38.513,-27.649,-271.301
1.177,0.132,-0.556,0.305,-16.357,-274.048
1.099,0.375,-0.482,-20.630,-12.024,-274.841
0.908,0.902,-0.293,-46.936,-7.935,-268.738
0.622,1.485,-0.208,-52.612,-7.996,-249.084
0.480,1.745,-0.133,-58.533,-8.362,-216.248
0.062,2.033,-0.107,-46.631,-8.606,-184.448
-0.124,2.113,0.098,-40.588,-4.761,-126.038
-0.187,2.110,0.171,-33.020,-4.700,-96.619
-0.297,1.534,0.335,-20.813,-7.141,-38.757
-0.264,0.920,0.324,-10.559,-11.353,5.371
-0.252,0.664,0.277,-6.897,-13.489,19.836
-0.216,0.381,0.178,-9.094,-17.822,37.537
-0.175,0.329,0.154,-12.451,-17.822,43.640
-0.112,0.260,0.156,-22.705,-16.724,55.115
-0.077,0.186,0.188,-30.090,-16.235,60.791
-0.014,-0.024,0.226,-50.903,-15.991,68.420
0.024,-0.089,0.311,-74.280,-18.005,66.711
0.083,0.052,0.533,-79.590,-19.836,63.232
0.194,0.631,0.825,-74.768,-25.757,60.852
0.237,1.052,1.032,-70.496,-29.663,66.345
0.384,2.016,1.510,-59.631,-42.480,97.900
0.535,2.505,1.756,-55.115,-54.565,124.512
1.182,2.864,1.950,-51.086,-87.952,205.505
1.678,2.535,1.827,-47.485,-109.619,301.758
2.774,0.622,1.385,-11.780,-156.372,352.234
3.156,-0.625,0.640,38.208,-199.158,402.405
3.395,-3.583,0.174,29.541,-218.201,402.100
3.048,-4.000,-1.108,74.646,-224.060,333.496
2.722,-4.000,-1.675,56.641,-215.576,272.705
2.018,-4.000,-2.307,-6.470,-170.044,143.982
1.683,-4.000,-2.361,-30.823,-124.939,43.213
1.296,-3.437,-2.040,-46.753,-87.219,18.250
1.038,-2.459,-1.779,-34.729,-46.387,-10.254
0.928,-2.039,-1.381,-34.607,-10.803,-20.630
0.745,-1.339,-1.228,-37.354,3.113,-19.592
0.512,0.021,-1.455,-42.908,36.194,-0.977
0.545,0.405,-2.137,-18.005,61.890,20.447
0.736,-1.511,-3.542,78.613,117.371,29.968
1.053,-2.088,-1.280,60.791,137.634,29.785
0.990,-2.033,0.853,-17.639,114.868,10.559
0.932,-2.004,0.997,-33.081,61.584,-14.099
0.829,-1.795,0.790,-31.799,39.246,-30.334
0.748,-0.992,0.084,-34.851,5.798,-55.786
0.699,-0.562,-0.195,-44.861,-5.371,-60.120
0.618,0.231,-1.134,-41.138,-15.442,-57.800
0.626,1.018,-2.497,14.343,-4.211,-43.579
0.661,1.578,-3.345,30.579,10.315,-31.799
0.890,2.910,-4.000,55.725,82.275,15.320
1.128,3.303,-4.000,13.611,141.174,56.885
2.316,3.487,-4.000,-24.658,305.786,156.555
3.082,2.766,-2.479,-7.996,375.122,213.074
3.866,0.220,0.144,96.741,432.434,303.650
3.919,-1.279,1.030,168.152,434.875,328.308
3.623,-4.000,3.292,173.279,392.883,323.120
3.160,-4.000,4.000,76.965,340.454,273.499
2.237,-4.000,4.000,-55.847,195.435,128.235
1.978,-4.000,4.000,-70.801,115.845,55.725
1.601,-3.609,1.507,-57.007,-0.732,-56.213
1.472,-2.568,0.268,-48.950,-24.109,-85.266
1.115,-0.851,-0.281,-40.894,-31.860,-93.628
0.865,-0.357,-0.152,-10.010,-9.583,-63.416
0.741,-0.269,-0.016,-3.357,-1.160,-47.119
0.624,-0.376,-0.031,-11.230,13.000,-15.808
0.558,-0.433,0.354,-13.367,6.531,0.122
0.547,-0.587,0.409,-5.432,-0.671,4.395
0.540,-0.673,0.201,-0.671,-12.634,9.399
0.601,-0.739,-0.029,-5.127,-17.090,12.939
0.610,-0.847,-0.355,-9.583,-20.020,14.648
0.688,-0.744,-0.365,-10.864,-12.939,21.362
0.741,-0.932,-0.314,-4.578,-10.925,26.855
0.924,-1.542,-0.064,2.808,-6.042,36.194
1.041,-1.915,0.299,17.761,-9.033,36.499
1.486,-3.586,0.253,15.930,-16.785,33.203
1.520,-4.000,0.305,-26.978,-43.091,-13.733
1.830,-4.000,0.443,-51.575,-54.688,-57.739
2.227,-4.000,-0.380,-4.395,-77.087,-158.569
2.436,-4.000,-1.069,-3.357,-66.101,-279.968
2.902,-4.000,-1.510,-17.029,-58.350,-333.679
3.204,-2.266,-1.539,-37.964,-32.532,-424.072
3.257,-1.372,-1.464,-28.137,-6.714,-463.562
3.387,-0.154,-1.037,-13.000,5.798,-472.961
2.893,1.315,-0.453,-61.829,18.982,-490.295
2.482,2.750,0.201,-36.743,12.695,-471.313
1.480,4.000,0.303,-18.250,-8.545,-403.687
0.953,4.000,0.288,26.794,-22.827,-283.936
0.105,4.000,-0.207,34.546,-22.766,-218.811
-0.283,3.365,-0.466,56.152,-12.573,-98.389
-0.325,2.505,-0.469,61.462,-5.737,-47.607
-0.298,0.952,-0.479,57.251,2.869,15.869
-0.266,0.325,-0.448,51.086,7.507,33.386
-0.230,-0.556,-0.279,23.193,15.991,48.340
-0.212,-0.853,-0.219,1.160,18.616,48.828
-0.210,-1.091,-0.148,-49.255,22.095,36.255
-0.222,-1.008,-0.098,-80.566,25.146,20.569
-0.235,-0.717,0.036,-87.708,25.696,16.846
-0.220,-0.413,0.080,-100.708,28.137,13.245
-0.183,-0.442,0.183,-103.455,29.297,13.367
-0.161,-0.556,0.588,-89.661,32.959,8.789
-0.148,-0.540,0.759,-88.257,30.090,6.958
-0.140,-0.495,1.031,-88.318,19.653,-1.770
-0.022,-0.351,1.354,-107.361,10.010,-6.836
0.102,0.554,1.867,-102.051,0.793,-5.859
0.206,1.733,2.743,-132.324,-35.034,8.789
0.229,2.589,2.921,-145.569,-58.411,29.297
0.640,4.000,3.067,-157.349,-121.216,109.070
1.126,4.000,2.930,-177.917,-154.175,175.903
2.991,4.000,1.430,-136.902,-201.050,345.398
3.991,4.000,0.911,-52.002,-210.205,435.852
4.000,0.506,0.569,194.275,-235.413,570.618
4.000,-2.105,0.186,275.574,-272.583,587.891
4.000,-4.000,-1.241,52.002,-365.051,550.171
4.000,-4.000,-3.552,47.119,-340.759,396.667
3.315,-4.000,-3.988,23.560,-291.260,284.119
2.146,-4.000,-3.790,-57.556,-194.641,103.210
1.696,-4.000,-3.541,-90.576,-145.142,37.537
1.290,-3.159,-3.374,-69.946,-40.161,-31.067
1.082,-1.327,-4.000,-10.498,75.317,-48.889
1.425,-1.664,-2.582,15.442,113.220,-51.208
1.354,-0.786,-1.606,15.625,174.805,-47.607
1.200,-1.031,-0.745,8.423,188.538,-40.771
1.191,-1.522,0.686,13.428,174.500,-46.509
1.096,-1.963,2.445,-21.301,102.539,-69.153
0.854,-1.285,2.096,-30.884,67.444,-73.853
0.746,-0.859,1.568,-47.119,-2.258,-75.928
0.712,-0.648,1.242,-53.528,-26.978,-75.500
0.634,-0.187,0.637,-58.899,-64.270,-70.435
0.599,0.038,0.296,-58.716,-83.496,-56.946
0.486,0.525,-0.496,-49.805,-86.609,-47.485
0.494,0.812,-1.541,3.784,-79.651,-25.757
0.480,1.002,-2.012,15.625,-66.650,-11.841
0.503,1.263,-2.840,28.564,-19.287,25.757
0.586,1.263,-3.028,22.156,16.113,49.316
0.865,1.092,-3.326,28.320,89.539,93.628
1.057,0.967,-3.326,36.438,128.723,114.197
1.560,0.444,-3.119,63.293,206.238,150.269
1.797,0.158,-2.832,63.965,240.967,164.734
2.296,-0.502,-1.709,64.758,304.077,183.228
2.413,-0.641,-1.044,53.345,338.989,185.181
2.576,-0.638,0.411,36.560,345.886,185.791
2.586,-0.800,1.122,52.917,335.754,198.547
2.437,-1.763,2.299,56.335,313.904,200.623
2.288,-2.303,2.737,47.852,280.762,193.665
1.975,-3.242,3.274,31.616,197.510,155.151
1.835,-3.531,3.323,20.813,149.109,127.686
1.536,-3.487,2.858,-17.761,48.706,64.209
1.522,-3.384,2.767,-32.593,2.502,33.691
1.420,-2.651,1.522,-58.716,-68.481,-16.846
1.328,-2.091,0.477,-70.862,-79.102,-29.907
1.202,-1.331,-0.892,-66.345,-83.801,-37.415
0.999,-1.055,-1.509,-39.001,-53.772,-31.494
0.965,-1.118,-1.579,-17.578,-30.396,-26.306
0.952,-1.475,-1.261,5.310,13.367,-18.005
0.975,-1.651,-1.015,-0.244,41.626,-21.973
1.014,-2.063,-0.465,-0.671,50.598,-28.076
1.158,-2.217,-0.097,-3.357,52.490,-51.758
1.122,-2.267,-0.010,-0.671,42.786,-80.444
1.268,-2.516,0.260,-8.850,35.278,-94.666
1.394,-2.569,0.449,-38.391,15.015,-123.352
1.417,-2.679,0.505,-55.542,2.930,-139.771
1.507,-2.568,0.564,-47.180,-20.264,-179.504
1.585,-2.462,0.545,-44.006,-46.509,-222.229
1.763,-2.539,0.323,-25.574,-46.753,-243.286
1.857,-2.080,-0.151,-37.842,-64.880,-289.490
1.941,-1.757,-0.391,-32.410,-69.214,-312.195
1.980,-0.920,-0.581,-22.888,-67.261,-348.816
1.838,-0.105,-0.549,-32.532,-62.683,-362.793
1.683,0.258,-0.548,-36.804,-61.768,-361.450
1.386,0.896,-0.529,-39.001,-55.603,-345.520
0.988,1.562,-0.451,-35.400,-48.157,-312.683
0.691,1.812,-0.376,-29.114,-44.678,-289.124
0.264,2.069,-0.205,3.235,-36.133,-229.248
0.164,1.945,-0.254,18.555,-31.860,-160.156
-0.163,1.592,-0.255,7.263,-30.334,-130.859
-0.323,1.284,-0.317,6.714,-27.954,-77.148
-0.345,1.150,-0.367,9.033,-26.001,-53.467
-0.340,0.808,-0.443,16.846,-21.179,-11.841
-0.313,0.596,-0.475,12.573,-19.287,6.165
-0.273,0.168,-0.532,-2.625,-16.113,34.241
-0.249,0.004,-0.539,-16.479,-10.193,50.842
-0.200,-0.239,-0.518,-19.775,-6.470,56.824
-0.159,-0.546,-0.490,-26.245,3.418,65.125
-0.143,-0.680,-0.449,-34.180,15.869,63.171
-0.128,-0.818,-0.251,-58.655,21.912,58.655
-0.116,-0.821,0.055,-82.031,31.372,46.387
-0.099,-0.762,0.221,-85.815,34.302,38.757
-0.064,-0.600,0.646,-79.956,38.269,24.048
-0.018,-0.543,0.914,-77.209,37.659,18.005
0.170,-0.149,1.456,-96.558,24.597,5.737
0.053,0.264,1.696,-118.958,10.620,0.244
0.155,1.416,2.005,-174.744,-28.687,7.324
0.156,2.384,2.491,-213.196,-45.410,20.203
0.448,3.999,3.118,-182.434,-79.163,96.802
0.884,4.000,3.315,-155.945,-100.281,219.116
2.556,4.000,2.640,-80.200,-162.659,316.101
3.570,3.752,2.176,60.608,-217.285,475.525
4.000,0.085,1.517,118.896,-243.958,518.250
4.000,-2.063,0.948,80.933,-313.171,521.912
4.000,-4.000,-0.649,13.550,-335.449,485.229
3.951,-4.000,-2.826,23.804,-307.983,381.104
3.150,-4.000,-3.915,18.738,-264.954,303.406
2.003,-4.000,-4.000,-5.981,-146.545,176.331
1.737,-4.000,-3.621,-38.635,-100.830,90.332
1.054,-3.979,-3.590,-76.416,-25.757,52.856
1.307,-2.823,-2.844,-42.908,65.308,4.089
1.344,-2.754,-1.865,-35.522,107.239,-15.991
1.292,-1.710,-0.769,-59.631,128.784,-48.828
1.307,-1.528,0.275,-26.123,136.658,-66.895
1.292,-1.347,1.208,-40.833,126.404,-70.801
1.057,-1.123,1.170,-11.230,94.482,-74.707
0.942,-0.981,0.655,-6.958,80.200,-73.730
0.804,-0.645,-1.055,-32.532,87.524,-59.326
0.738,-1.042,1.569,-54.260,53.040,-56.091
0.734,-0.731,1.505,-50.659,37.842,-61.279
0.633,-0.589,0.837,-39.307,1.160,-55.969
0.612,-0.512,0.594,-37.109,-8.606,-55.664
0.539,-0.127,0.201,-40.039,-27.527,-57.617
0.522,0.049,-0.003,-40.466,-34.363,-48.889
0.540,0.358,-0.517,-31.616,-42.236,-42.969
0.536,1.007,-1.716,-9.155,-47.302,-29.358
0.501,1.568,-2.714,148.254,-9.949,3.052
0.550,2.566,-4.000,242.371,40.771,40.100
0.920,2.586,-4.000,226.379,168.335,144.653
1.914,1.600,-4.000,156.067,235.046,195.801
2.444,0.953,-3.906,57.007,349.304,256.592
3.261,-0.392,-1.853,59.509,382.751,271.179
3.460,-0.948,-1.100,107.056,415.100,281.616
3.595,-2.353,0.340,117.920,420.776,282.654
3.182,-4.000,2.741,20.813,396.118,246.338
2.773,-4.000,3.763,-8.972,356.628,198.547
2.349,-4.000,4.000,-54.565,231.262,97.412
1.758,-3.780,4.000,-57.983,162.537,54.077
1.464,-2.722,3.407,-61.768,32.532,-14.343
1.399,-2.096,2.579,-70.190,-18.433,-35.339
1.252,-0.980,1.046,-81.177,-84.229,-49.500
1.184,-0.685,0.446,-69.336,-99.304,-43.335
1.041,-0.649,-0.555,-18.250,-103.394,-19.592
0.906,-1.073,-1.182,31.311,-78.979,-0.366
0.910,-1.420,-1.355,50.964,-59.326,5.493
0.937,-1.969,-1.358,44.556,-22.278,2.380
0.979,-2.153,-1.268,34.302,-8.301,-5.249
1.080,-2.526,-1.065,14.099,10.437,-27.710
1.104,-2.645,-0.931,8.728,17.090,-43.396
1.214,-2.870,-0.738,1.587,28.381,-76.904
1.276,-2.878,-0.696,-8.972,36.987,-113.281
1.410,-2.878,-0.693,-14.160,39.734,-134.399
1.481,-2.637,-0.608,-15.686,45.227,-179.138
1.531,-2.649,-0.546,-16.785,46.936,-219.849
1.651,-2.328,-0.234,-8.545,46.448,-239.746
1.533,-0.723,-0.192,-0.244,40.710,-264.282
1.609,-1.111,-0.452,57.373,57.129,-291.626
1.599,-1.151,-0.432,51.453,61.523,-298.706
1.642,-0.458,-0.137,7.812,61.157,-311.523
1.540,-0.026,0.004,-15.198,56.396,-315.552
1.277,0.485,0.251,-29.236,41.565,-313.965
1.120,0.710,0.342,-34.973,32.410,-307.068
0.764,1.296,0.473,-53.345,13.123,-280.090
0.571,1.588,0.522,-50.354,-11.719,-235.413
0.190,1.742,0.553,-28.564,-15.259,-206.909
0.027,1.661,0.216,-4.883,-35.034,-151.978
-0.209,1.531,0.155,-0.854,-41.443,-125.854
-0.328,1.290,-0.092,4.883,-45.471,-77.454
-0.294,1.083,-0.366,29.419,-43.884,-56.152
-0.335,0.946,-0.519,-7.019,-41.565,-19.592
-0.324,0.907,-0.677,-31.372,-35.889,13.977
-0.270,0.590,-0.772,-49.561,-30.151,30.884
-0.213,0.272,-0.763,-65.063,-17.456,57.922
-0.183,0.139,-0.739,-66.956,-10.681,76.904
-0.131,-0.051,-0.675,-66.467,1.282,83.984
