aX,aY,aZ,gX,gY,gZ
-0.112,0.122,-1.008,-76.829,-2.134,-3.11
-0.114,0.126,-1.007,-76.646,-2.073,-2.561
-0.108,0.124,-1.003,-76.402,-1.341,-2.195
-0.104,0.132,-1,-76.22,-0.427,-1.768
-0.094,0.141,-0.989,-75.793,0.671,-1.098
-0.088,0.15,-0.979,-75.183,1.585,-0.305
-0.093,0.158,-0.973,-74.634,1.829,0.244
-0.107,0.16,-0.958,-73.841,1.768,1.037
-0.109,0.161,-0.947,-72.988,1.768,2.012
-0.119,0.168,-0.937,-71.89,2.012,2.561
-0.132,0.167,-0.924,-70.366,2.012,3.171
-0.146,0.171,-0.908,-69.207,1.402,3.963
-0.151,0.182,-0.896,-67.744,1.037,4.268
-0.16,0.192,-0.887,-66.463,0.915,4.268
-0.167,0.196,-0.877,-65.305,-0.305,4.878
-0.171,0.199,-0.854,-64.024,-1.768,5.732
-0.185,0.202,-0.837,-63.11,-1.951,6.524
-0.199,0.201,-0.817,-62.683,-0.976,6.951
-0.194,0.2,-0.806,-62.256,-0.183,7.378
-0.195,0.206,-0.79,-62.073,0.244,7.805
-0.198,0.213,-0.774,-61.89,0.427,8.415
-0.193,0.228,-0.757,-62.012,0.549,8.841
-0.191,0.23,-0.748,-61.707,0.793,9.085
-0.183,0.242,-0.74,-61.646,1.463,9.756
-0.175,0.243,-0.741,-61.341,2.256,10.427
-0.176,0.247,-0.74,-60.915,2.744,10.854
-0.177,0.255,-0.745,-60.488,3.049,11.037
-0.17,0.255,-0.762,-60.244,2.866,11.098
-0.174,0.248,-0.772,-59.939,2.866,11.341
-0.174,0.24,-0.776,-59.329,3.293,11.585
-0.175,0.241,-0.789,-58.902,3.11,11.768
-0.176,0.244,-0.797,-58.476,2.683,12.195
-0.175,0.236,-0.807,-58.049,2.317,12.622
-0.164,0.237,-0.812,-57.317,2.256,12.988
-0.159,0.242,-0.811,-57.073,2.5,13.171
-0.165,0.248,-0.806,-56.524,2.317,13.171
-0.163,0.257,-0.803,-55.549,2.378,13.354
-0.157,0.262,-0.799,-54.939,2.134,13.415
-0.155,0.271,-0.794,-54.024,2.134,13.72
-0.146,0.275,-0.795,-53.171,2.561,13.841
-0.134,0.284,-0.797,-52.256,3.11,13.78
-0.134,0.291,-0.789,-51.524,3.902,13.659
-0.128,0.296,-0.782,-50.793,4.573,13.476
-0.125,0.296,-0.775,-50,4.878,13.354
-0.123,0.297,-0.771,-49.329,4.878,13.293
-0.123,0.306,-0.77,-48.598,5.122,13.171
-0.114,0.305,-0.759,-47.866,5.671,12.805
-0.107,0.309,-0.746,-47.256,6.22,12.439
-0.102,0.31,-0.742,-46.707,6.402,12.317
-0.097,0.316,-0.733,-45.732,6.22,11.829
-0.08,0.322,-0.727,-44.939,6.585,11.341
-0.082,0.329,-0.725,-44.207,7.561,11.098
-0.079,0.328,-0.712,-43.11,7.866,10.732
-0.07,0.334,-0.713,-42.561,7.256,10.366
-0.063,0.339,-0.709,-42.012,6.89,10.366
-0.054,0.34,-0.707,-41.037,6.768,9.939
-0.042,0.342,-0.701,-40.183,7.195,9.573
-0.037,0.345,-0.7,-39.329,7.439,9.146
-0.025,0.348,-0.696,-38.537,6.463,8.902
-0.021,0.351,-0.696,-37.683,4.939,8.841
-0.008,0.351,-0.685,-36.524,3.841,8.293
-0.006,0.356,-0.68,-35.549,3.72,7.988
-0.001,0.363,-0.677,-34.329,3.659,7.683
-0.004,0.365,-0.674,-33.171,3.72,7.439
0.001,0.367,-0.669,-31.951,3.598,7.134
0.002,0.367,-0.66,-30.732,2.927,6.646
0.01,0.366,-0.662,-29.878,1.829,6.707
0.012,0.365,-0.662,-29.024,0.915,6.524
0.012,0.367,-0.643,-27.927,0.488,6.341
0.012,0.375,-0.645,-26.585,0.366,6.037
0.014,0.378,-0.633,-25.61,-0.122,5.854
0.016,0.386,-0.625,-24.512,-0.671,5.488
0.023,0.394,-0.624,-23.049,-1.159,5
0.023,0.398,-0.614,-21.646,-1.768,4.634
0.018,0.406,-0.607,-20,-1.829,4.634
0.011,0.41,-0.605,-18.476,-1.707,4.756
0.015,0.414,-0.597,-17.134,-1.341,4.573
0.017,0.418,-0.594,-15.854,-1.28,4.39
0.019,0.417,-0.599,-14.939,-1.22,4.329
0.024,0.415,-0.592,-13.78,-1.28,4.756
0.021,0.414,-0.586,-13.11,-1.463,4.634
0.019,0.419,-0.582,-11.89,-1.159,4.817
0.018,0.42,-0.575,-11.037,-0.793,5.061
0.02,0.422,-0.563,-9.756,-0.488,5.061
0.02,0.425,-0.56,-8.841,-0.366,4.878
0.016,0.429,-0.562,-8.049,-0.122,4.939
0.012,0.437,-0.563,-6.768,0.183,4.939
0,0.44,-0.557,-5.854,0.244,5.061
-0.006,0.447,-0.562,-4.817,0.244,5.183
-0.01,0.443,-0.563,-3.537,0.244,5.061
-0.018,0.441,-0.564,-2.317,-0.061,5
-0.015,0.43,-0.573,-1.159,-0.549,5.244
-0.023,0.429,-0.575,0,-1.098,5.183
-0.023,0.425,-0.574,1.28,-1.341,4.878
-0.022,0.427,-0.575,2.256,-1.829,4.756
-0.026,0.425,-0.576,3.049,-2.256,4.573
-0.022,0.422,-0.57,4.024,-2.805,4.573
-0.022,0.426,-0.577,4.817,-3.476,4.451
-0.019,0.423,-0.575,5.976,-4.695,4.207
-0.012,0.418,-0.576,7.134,-5.671,3.841
-0.014,0.424,-0.579,8.537,-6.646,3.476
-0.013,0.428,-0.585,9.634,-7.439,2.805
-0.009,0.432,-0.582,10.305,-8.049,1.89
-0.004,0.431,-0.587,10.793,-8.72,1.159
0.007,0.432,-0.59,11.402,-8.841,0.671
0.011,0.434,-0.599,11.829,-8.963,0.488
0.015,0.435,-0.599,12.012,-9.512,0.183
0.024,0.436,-0.607,11.646,-9.939,-0.061
0.034,0.43,-0.613,11.402,-10,-0.305
0.04,0.43,-0.611,11.463,-9.451,-0.671
0.047,0.431,-0.621,11.28,-9.085,-1.159
0.058,0.433,-0.627,10.976,-8.476,-1.463
0.064,0.44,-0.632,10.976,-7.683,-1.768
0.073,0.443,-0.654,10.976,-6.524,-2.012
0.086,0.444,-0.669,11.341,-5.488,-2.195
0.091,0.444,-0.688,11.829,-5.244,-2.317
0.085,0.438,-0.703,12.317,-4.573,-2.5
0.079,0.43,-0.719,12.805,-3.78,-2.561
0.068,0.421,-0.737,12.988,-3.171,-2.439
0.063,0.414,-0.749,13.537,-2.5,-2.256
0.056,0.407,-0.758,14.085,-2.012,-2.378
0.049,0.405,-0.761,14.634,-1.707,-2.378
0.05,0.401,-0.771,14.817,-1.524,-2.378
0.042,0.401,-0.771,15.122,-1.463,-2.134
0.033,0.402,-0.765,15.427,-1.341,-1.951
0.028,0.406,-0.759,15.854,-1.524,-1.89
0.02,0.409,-0.758,16.463,-1.829,-1.768
0.013,0.418,-0.76,17.195,-1.951,-1.585
0.008,0.416,-0.764,17.744,-1.585,-1.707
-0.002,0.417,-0.755,18.476,-1.524,-1.402
-0.006,0.415,-0.761,19.329,-2.073,-1.159
-0.012,0.415,-0.771,20.061,-2.561,-1.098
-0.015,0.417,-0.775,20.488,-2.927,-0.976
-0.023,0.41,-0.774,20.915,-2.866,-0.976
-0.032,0.41,-0.773,21.951,-2.622,-0.793
-0.027,0.407,-0.77,22.317,-2.561,-0.61
-0.036,0.408,-0.766,22.622,-2.866,-0.549
-0.039,0.409,-0.762,23.11,-3.171,-0.732
-0.039,0.412,-0.764,23.415,-3.415,-0.671
-0.033,0.414,-0.755,23.963,-3.659,-0.61
-0.032,0.416,-0.749,24.329,-3.841,-0.671
-0.034,0.419,-0.745,24.512,-4.085,-0.793
-0.04,0.417,-0.746,24.878,-4.207,-0.854
-0.038,0.418,-0.756,25.183,-4.085,-0.976
-0.034,0.412,-0.763,25.244,-4.146,-1.22
-0.032,0.409,-0.766,25.61,-4.146,-1.159
-0.031,0.408,-0.768,25.732,-4.512,-1.098
-0.034,0.412,-0.771,25.732,-4.695,-1.28
-0.027,0.409,-0.781,25.793,-4.329,-1.402
-0.02,0.409,-0.789,25.915,-4.085,-1.646
-0.022,0.406,-0.789,26.037,-3.72,-1.707
-0.016,0.406,-0.793,26.341,-3.841,-1.768
-0.019,0.407,-0.791,26.402,-4.085,-1.89
-0.016,0.402,-0.799,26.829,-4.329,-1.951
-0.011,0.401,-0.81,27.134,-4.39,-2.073
-0.004,0.398,-0.804,27.317,-4.146,-2.378
-0.006,0.394,-0.815,27.683,-4.024,-2.683
-0.006,0.395,-0.819,28.11,-4.146,-2.744
-0.008,0.393,-0.823,28.415,-4.268,-2.866
-0.004,0.395,-0.821,28.78,-4.085,-3.049
-0.007,0.391,-0.826,29.085,-3.232,-3.354
-0.004,0.388,-0.833,29.329,-2.805,-3.415
-0.006,0.388,-0.823,29.695,-2.744,-3.537
-0.003,0.383,-0.825,30.061,-2.927,-3.537
0.002,0.383,-0.825,30.61,-2.439,-3.902
-0.001,0.382,-0.823,30.976,-1.28,-4.268
-0.001,0.38,-0.817,31.402,-0.366,-4.39
0.003,0.38,-0.817,31.951,-0.244,-4.39
0.001,0.381,-0.812,32.134,0,-4.573
0.001,0.379,-0.81,32.561,0.183,-4.451
0,0.375,-0.807,33.171,0.549,-4.39
-0.004,0.374,-0.813,33.963,0.976,-4.146
-0.001,0.372,-0.807,34.207,1.098,-4.024
-0.008,0.375,-0.801,34.817,1.159,-3.841
-0.006,0.372,-0.796,35.488,1.159,-3.659
-0.01,0.367,-0.803,35.976,1.22,-3.659
-0.002,0.364,-0.803,36.646,1.341,-3.841
-0.004,0.364,-0.792,37.256,1.463,-3.78
-0.018,0.364,-0.783,37.988,1.159,-3.659
-0.02,0.361,-0.788,38.476,0.549,-3.476
-0.023,0.356,-0.784,39.329,0.488,-3.293
-0.032,0.35,-0.778,40.305,0,-3.354
-0.034,0.349,-0.776,41.341,-0.122,-3.293
-0.038,0.349,-0.764,42.073,-0.549,-3.171
-0.04,0.35,-0.758,42.683,-0.61,-3.232
-0.042,0.349,-0.75,43.598,-0.061,-3.293
-0.04,0.351,-0.749,44.451,0.305,-3.354
-0.044,0.348,-0.748,45.183,0.366,-3.476
-0.042,0.348,-0.734,45.793,0.854,-3.659
-0.034,0.347,-0.725,47.134,1.28,-3.72
-0.041,0.341,-0.72,48.293,1.341,-4.024
-0.04,0.34,-0.714,49.512,1.098,-4.207
-0.04,0.34,-0.704,50.793,0.732,-4.329
-0.037,0.336,-0.693,52.378,0.854,-4.695
-0.033,0.334,-0.697,53.841,0.366,-5
-0.03,0.332,-0.686,55.61,-0.183,-5.244
-0.029,0.325,-0.681,57.5,-1.28,-5.61
-0.037,0.32,-0.67,59.878,-2.927,-5.793
-0.027,0.312,-0.658,62.012,-4.268,-6.159
-0.027,0.306,-0.644,64.146,-5.366,-6.585
-0.02,0.302,-0.628,66.463,-6.341,-7.256
-0.018,0.298,-0.618,68.11,-7.317,-7.439
-0.012,0.295,-0.602,69.512,-8.11,-7.561
-0.01,0.292,-0.588,70.854,-8.72,-7.744
-0.002,0.286,-0.574,72.256,-9.329,-8.171
0.004,0.278,-0.56,72.988,-9.756,-8.354
0.002,0.278,-0.553,74.329,-10.061,-8.415
0.007,0.278,-0.538,75.061,-10.488,-8.659
0.01,0.273,-0.531,75.854,-10.305,-8.841
0.021,0.269,-0.526,76.707,-10.549,-9.024
0.021,0.274,-0.531,77.439,-11.646,-9.39
0.019,0.268,-0.533,78.232,-12.805,-9.573
0.018,0.263,-0.539,79.207,-14.512,-9.512
0.019,0.253,-0.556,80.183,-16.463,-9.634
0.013,0.242,-0.566,81.159,-17.744,-9.878
0.009,0.229,-0.58,82.012,-18.171,-10.061
0.008,0.219,-0.593,82.561,-18.293,-10.122
-0.004,0.21,-0.608,83.415,-19.024,-10.183
-0.011,0.204,-0.621,84.146,-19.878,-10.061
-0.011,0.193,-0.632,85,-20.732,-10.122
-0.016,0.183,-0.639,85.793,-20.915,-10.183
-0.026,0.182,-0.644,86.22,-21.768,-10.305
-0.025,0.179,-0.658,86.524,-22.378,-10.427
-0.027,0.181,-0.665,86.89,-22.5,-10.427
-0.032,0.177,-0.671,86.89,-21.402,-10
-0.03,0.185,-0.69,87.317,-19.939,-10.122
-0.033,0.194,-0.705,87.195,-18.902,-10.366
-0.044,0.188,-0.708,87.195,-18.354,-10.427
-0.05,0.174,-0.718,87.195,-17.439,-10.061
-0.058,0.169,-0.725,87.561,-16.22,-9.878
-0.062,0.17,-0.736,87.866,-14.634,-9.695
-0.065,0.175,-0.749,88.171,-13.354,-9.634
-0.07,0.167,-0.772,88.293,-12.5,-9.329
-0.083,0.162,-0.783,88.232,-11.951,-8.841
-0.092,0.164,-0.795,88.476,-11.402,-8.415
-0.096,0.156,-0.811,88.537,-11.098,-7.988
-0.106,0.142,-0.83,88.415,-11.037,-7.5
-0.12,0.127,-0.829,88.476,-11.037,-7.134
-0.125,0.126,-0.837,88.232,-10.854,-6.707
-0.134,0.124,-0.853,88.171,-10.61,-5.976
-0.133,0.124,-0.856,87.988,-10.122,-5.488
-0.146,0.114,-0.862,88.11,-9.695,-5
-0.161,0.112,-0.871,88.11,-9.024,-4.695
-0.167,0.114,-0.883,88.232,-8.049,-4.451
-0.171,0.112,-0.892,88.476,-7.073,-4.268
-0.181,0.098,-0.897,88.841,-6.585,-3.841
-0.183,0.087,-0.908,89.39,-6.768,-3.293
-0.19,0.08,-0.918,89.939,-7.5,-2.683
-0.192,0.072,-0.926,90.671,-8.293,-2.317
-0.2,0.069,-0.929,91.341,-8.902,-2.012
-0.198,0.063,-0.937,91.89,-9.512,-2.073
-0.207,0.051,-0.939,92.378,-10.549,-1.951
-0.213,0.049,-0.937,92.683,-11.89,-1.585
-0.209,0.048,-0.932,93.232,-13.293,-1.28
-0.212,0.054,-0.938,93.476,-15.183,-0.976
-0.208,0.059,-0.938,93.598,-17.012,-0.61
-0.206,0.062,-0.935,93.72,-18.049,-0.427
-0.213,0.061,-0.928,93.537,-18.72,-0.244
-0.213,0.061,-0.932,93.293,-18.78,-0.183
-0.207,0.06,-0.924,92.622,-18.78,0.244
-0.204,0.064,-0.928,91.951,-19.207,1.037
-0.194,0.065,-0.924,90.915,-19.634,2.012
-0.197,0.067,-0.936,89.573,-19.39,2.927
-0.198,0.063,-0.954,88.354,-18.293,3.78
-0.191,0.054,-0.958,86.89,-17.073,4.451
-0.196,0.049,-0.968,85.61,-15.244,5.122
-0.195,0.048,-0.986,84.451,-13.537,6.22
-0.204,0.055,-1.008,83.476,-12.744,7.378
-0.206,0.05,-1.035,82.378,-11.829,8.537
-0.216,0.05,-1.048,81.524,-10.122,9.817
-0.235,0.042,-1.076,80.488,-8.11,11.159
-0.249,0.034,-1.097,79.451,-6.707,12.256
-0.274,0.03,-1.118,78.232,-5.732,13.537
-0.294,0.017,-1.144,77.561,-4.573,15
-0.313,0,-1.162,76.646,-2.866,16.585
-0.331,-0.006,-1.166,75.61,-1.22,17.744
-0.349,-0.014,-1.185,74.878,0.122,19.146
-0.364,-0.016,-1.192,74.024,1.28,20.732
-0.38,-0.018,-1.193,73.232,1.951,22.378
-0.397,-0.012,-1.204,72.744,2.622,23.902
-0.41,-0.01,-1.209,72.256,3.11,25.427
-0.418,-0.01,-1.212,71.707,3.72,26.341
-0.431,-0.007,-1.216,71.951,4.268,27.561
-0.44,-0.011,-1.213,72.134,5,28.598
-0.44,-0.019,-1.217,72.012,4.878,29.39
-0.439,-0.021,-1.222,71.768,4.817,30.183
-0.445,-0.03,-1.224,71.707,4.939,31.098
-0.448,-0.034,-1.22,71.89,5.183,31.463
-0.451,-0.039,-1.21,72.012,4.451,32.073
-0.452,-0.043,-1.202,72.195,3.232,32.988
-0.444,-0.045,-1.193,71.89,1.951,33.78
-0.437,-0.048,-1.187,71.463,1.402,34.512
-0.428,-0.043,-1.183,71.098,1.707,34.756
-0.417,-0.035,-1.179,70.244,2.073,34.939
-0.398,-0.029,-1.177,69.085,2.256,35.488
-0.386,-0.03,-1.17,67.866,2.683,35.976
-0.373,-0.032,-1.162,65.915,3.78,36.646
-0.354,-0.027,-1.166,64.573,5.244,37.256
-0.333,-0.024,-1.17,62.622,6.646,38.11
-0.324,-0.021,-1.18,60.427,7.805,39.085
-0.316,-0.021,-1.178,58.232,8.78,39.817
-0.3,-0.03,-1.189,56.22,9.512,40.488
-0.29,-0.029,-1.209,54.085,10.122,41.22
-0.279,-0.025,-1.227,52.256,10.793,42.012
-0.274,-0.025,-1.253,50.671,10.854,43.049
-0.27,-0.028,-1.274,49.329,10.244,44.39
-0.267,-0.033,-1.298,47.561,9.939,45.61
-0.266,-0.041,-1.326,46.524,10.61,46.22
-0.275,-0.04,-1.342,45.488,11.22,46.463
-0.284,-0.05,-1.364,44.756,10.366,46.768
-0.292,-0.054,-1.385,43.598,7.073,47.561
-0.295,-0.065,-1.404,42.561,4.39,48.598
-0.3,-0.078,-1.412,41.768,4.207,49.756
-0.304,-0.083,-1.425,40.671,5.61,50.671
-0.298,-0.094,-1.433,39.146,6.341,51.098
-0.3,-0.104,-1.435,37.622,5.61,51.646
-0.3,-0.099,-1.431,35.549,5.366,52.134
-0.299,-0.098,-1.431,33.415,5.61,52.622
-0.296,-0.099,-1.434,31.585,5.671,52.988
-0.278,-0.092,-1.431,29.878,6.098,53.049
-0.272,-0.085,-1.431,27.988,7.134,53.049
-0.265,-0.073,-1.426,26.585,7.317,53.293
-0.257,-0.077,-1.43,25.793,7.439,53.476
-0.235,-0.078,-1.453,24.451,8.415,53.293
-0.232,-0.081,-1.458,22.927,8.963,52.988
-0.234,-0.082,-1.46,21.646,8.598,52.683
-0.238,-0.096,-1.456,20.061,7.805,52.439
-0.224,-0.1,-1.464,18.476,6.829,52.256
-0.197,-0.103,-1.479,16.951,5.671,52.134
-0.186,-0.111,-1.489,15.671,4.817,51.951
-0.174,-0.121,-1.49,14.146,4.146,51.524
-0.156,-0.129,-1.495,12.744,3.537,51.463
-0.136,-0.124,-1.496,11.341,2.561,51.585
-0.132,-0.122,-1.493,9.878,1.646,51.402
-0.116,-0.105,-1.496,8.354,1.159,51.28
-0.101,-0.087,-1.499,7.073,0.671,51.22
-0.095,-0.088,-1.505,5.915,-0.61,51.402
-0.074,-0.096,-1.509,4.512,-1.951,51.463
-0.055,-0.097,-1.511,3.476,-2.012,51.463
-0.049,-0.094,-1.51,2.683,-1.28,51.585
-0.047,-0.104,-1.504,1.768,-1.037,51.524
-0.036,-0.109,-1.506,0.793,-1.951,51.524
-0.034,-0.108,-1.502,-0.183,-3.476,51.829
-0.035,-0.103,-1.5,-0.854,-3.963,51.951
-0.036,-0.101,-1.497,-1.463,-3.659,52.134
-0.04,-0.111,-1.493,-2.134,-4.024,51.89
-0.039,-0.115,-1.489,-2.805,-5.244,51.585
-0.041,-0.112,-1.481,-3.537,-6.159,51.646
-0.039,-0.109,-1.472,-4.268,-6.829,51.463
-0.034,-0.108,-1.468,-5.244,-7.988,50.976
-0.037,-0.11,-1.464,-6.037,-8.78,50.671
-0.043,-0.113,-1.452,-7.012,-10,50.061
-0.052,-0.113,-1.441,-7.988,-11.22,49.634
-0.046,-0.114,-1.432,-9.207,-11.829,49.085
-0.036,-0.116,-1.431,-10.488,-11.646,48.537
-0.026,-0.112,-1.431,-11.22,-11.159,47.683
-0.024,-0.107,-1.418,-12.134,-10.854,46.829
-0.017,-0.104,-1.415,-13.171,-10.61,46.22
-0.003,-0.101,-1.412,-14.085,-10.244,45.793
0.014,-0.096,-1.416,-15.427,-9.634,45.183
0.028,-0.098,-1.415,-16.585,-8.841,44.573
0.027,-0.099,-1.419,-17.744,-7.744,43.841
0.047,-0.091,-1.417,-19.146,-6.524,43.049
0.065,-0.083,-1.426,-20.732,-4.878,42.317
0.076,-0.088,-1.421,-22.073,-2.927,41.402
0.084,-0.097,-1.427,-23.841,-1.159,40.549
0.092,-0.096,-1.428,-25.671,0.061,39.878
0.09,-0.088,-1.424,-27.439,0.915,39.451
0.095,-0.08,-1.428,-29.268,1.646,38.78
0.097,-0.077,-1.434,-31.159,1.768,38.232
0.096,-0.082,-1.441,-32.988,1.402,37.927
0.097,-0.078,-1.44,-34.573,1.037,37.439
0.103,-0.08,-1.449,-35.671,0.61,36.951
0.102,-0.079,-1.451,-36.707,0.122,36.707
0.104,-0.079,-1.454,-38.11,0.061,36.402
0.106,-0.075,-1.462,-39.329,0.183,36.098
0.094,-0.084,-1.471,-40.305,0.732,35.915
0.092,-0.089,-1.463,-41.524,1.28,35.671
0.09,-0.088,-1.46,-42.744,1.159,35.793
0.09,-0.081,-1.466,-43.78,1.098,36.037
0.083,-0.083,-1.467,-44.695,1.768,36.341
0.074,-0.085,-1.454,-45.732,2.5,36.585
0.072,-0.079,-1.444,-46.037,3.476,36.829
0.075,-0.076,-1.441,-46.524,4.329,37.073
0.067,-0.074,-1.435,-46.646,5.122,37.439
0.052,-0.066,-1.419,-46.646,6.402,37.622
0.042,-0.053,-1.403,-46.829,7.134,37.866
0.027,-0.051,-1.392,-46.707,7.5,38.171
0.02,-0.055,-1.375,-46.829,7.988,38.537
0.004,-0.055,-1.358,-46.463,8.293,38.72
-0.001,-0.058,-1.34,-46.037,8.293,38.902
-0.011,-0.061,-1.321,-45.915,8.049,39.024
-0.021,-0.056,-1.297,-45.915,7.561,38.963
-0.035,-0.046,-1.272,-45.488,7.317,38.841
-0.046,-0.043,-1.243,-45.305,7.134,38.598
-0.051,-0.043,-1.224,-45.244,6.768,38.415
-0.055,-0.042,-1.206,-45.366,6.402,37.988
-0.054,-0.04,-1.182,-45.671,6.098,37.622
-0.054,-0.042,-1.16,-45.549,5.732,37.256
-0.061,-0.037,-1.143,-45.488,5.793,36.646
-0.054,-0.036,-1.132,-45.793,6.402,35.793
-0.043,-0.028,-1.118,-45.976,6.098,35.122
-0.032,-0.033,-1.101,-46.037,5.305,34.268
-0.017,-0.023,-1.089,-46.22,5,33.537
-0.008,-0.018,-1.09,-46.22,4.817,32.866
0.005,-0.014,-1.087,-45.915,4.878,31.89
0.016,-0.017,-1.086,-45.854,4.878,30.854
0.02,-0.015,-1.076,-46.037,4.939,29.756
0.033,-0.016,-1.071,-46.098,4.634,28.659
0.045,-0.016,-1.073,-46.28,4.634,27.866
0.058,-0.018,-1.075,-46.585,4.573,27.378
0.072,-0.021,-1.07,-46.951,4.634,26.89
0.079,-0.015,-1.069,-47.012,4.817,26.22
0.086,-0.011,-1.066,-47.256,5.122,25.854
0.095,-0.01,-1.07,-47.256,5.61,25.427
0.108,-0.007,-1.065,-47.317,5.976,24.939
0.111,0,-1.064,-46.829,5.854,24.817
0.108,0.005,-1.059,-46.585,5.793,24.634
0.107,0.017,-1.052,-46.463,5.915,24.634
0.115,0.017,-1.055,-46.159,5.976,24.573
0.114,0.008,-1.061,-45.854,5.915,24.451
0.104,0.011,-1.057,-45.732,5.549,24.634
0.094,0.007,-1.045,-45.549,5.244,24.573
0.082,0.007,-1.044,-45.305,5.183,24.756
0.077,0.009,-1.037,-44.756,5.061,24.939
0.068,0.008,-1.028,-44.39,4.817,25.183
0.05,0.013,-1.017,-44.024,4.329,25.427
0.04,0.016,-1.016,-43.963,3.963,25.793
0.035,0.023,-1.014,-43.72,3.72,26.22
0.027,0.028,-1,-43.537,3.659,26.524
0.013,0.03,-1.001,-43.293,3.293,27.012
0.002,0.033,-0.989,-43.232,3.049,27.439
-0.003,0.037,-0.985,-42.927,3.232,27.561
-0.011,0.038,-0.981,-42.744,3.659,27.378
-0.012,0.036,-0.974,-42.5,3.963,27.5
-0.018,0.036,-0.967,-42.256,4.451,27.744
-0.028,0.039,-0.968,-42.134,5,27.805
-0.031,0.045,-0.958,-41.829,5.061,27.683
-0.037,0.043,-0.958,-41.585,5,27.5
-0.042,0.046,-0.954,-41.524,4.756,27.256
-0.045,0.051,-0.958,-41.951,4.817,27.073
-0.044,0.054,-0.954,-42.256,4.817,26.951
-0.046,0.053,-0.964,-42.378,4.512,26.707
-0.042,0.058,-0.96,-42.866,4.573,26.402
-0.037,0.058,-0.957,-43.293,4.756,26.098
-0.032,0.059,-0.957,-43.659,4.939,25.671
-0.022,0.063,-0.961,-44.024,4.695,25.305
-0.023,0.065,-0.965,-44.024,4.085,25.122
-0.021,0.064,-0.966,-44.085,3.963,24.756
-0.011,0.071,-0.977,-43.963,3.598,24.207
0,0.075,-0.978,-43.72,3.293,23.841
0.013,0.071,-0.983,-43.476,3.598,23.415
0.018,0.071,-0.988,-43.293,3.354,23.232
0.022,0.068,-0.986,-42.805,3.354,22.561
0.03,0.064,-0.989,-42.378,3.293,22.195
0.045,0.066,-0.99,-41.951,2.866,21.89
0.043,0.069,-0.981,-41.463,2.683,21.402
0.049,0.07,-0.982,-40.976,2.683,20.915
0.051,0.069,-0.978,-40.488,2.927,20.366
0.058,0.069,-0.977,-40.427,2.988,19.634
0.066,0.072,-0.969,-40.427,2.622,19.207
0.071,0.08,-0.957,-40.244,2.866,18.537
0.07,0.086,-0.953,-40.305,3.354,17.988
0.075,0.089,-0.934,-39.878,3.72,17.561
0.078,0.096,-0.926,-39.512,3.659,17.317
0.078,0.098,-0.92,-39.207,4.085,16.646
0.081,0.1,-0.917,-38.841,4.634,15.793
0.088,0.103,-0.91,-37.988,4.695,14.939
0.088,0.1,-0.905,-37.256,4.634,14.146
0.087,0.103,-0.905,-36.402,4.817,13.902
0.096,0.102,-0.898,-35.427,5,13.659
0.102,0.106,-0.894,-34.695,4.573,13.415
0.104,0.103,-0.886,-33.598,3.902,13.049
0.105,0.099,-0.88,-32.561,3.11,12.744
0.108,0.099,-0.878,-31.585,2.683,12.378
0.103,0.1,-0.872,-30.61,2.134,12.317
0.1,0.102,-0.862,-29.329,1.524,12.195
0.098,0.107,-0.853,-28.537,0.976,11.89
0.099,0.104,-0.84,-27.622,0.793,11.646
0.099,0.116,-0.825,-26.341,1.037,11.402
0.097,0.125,-0.81,-25.305,1.22,11.22
0.091,0.128,-0.796,-23.841,1.159,11.037
0.086,0.136,-0.783,-22.5,0.366,10.671
0.081,0.136,-0.777,-21.585,-0.549,10.549
0.074,0.143,-0.769,-20.122,-1.098,10.305
0.074,0.144,-0.767,-18.963,-1.829,10.244
0.069,0.141,-0.762,-17.744,-2.622,10.061
0.062,0.141,-0.747,-16.829,-3.476,10.366
0.056,0.143,-0.748,-15.793,-4.085,10.244
0.052,0.142,-0.738,-15,-4.451,9.695
0.046,0.143,-0.725,-14.085,-4.695,9.146
0.045,0.144,-0.717,-13.171,-4.878,8.78
0.044,0.146,-0.707,-12.439,-5,8.293
0.047,0.159,-0.703,-11.524,-5.305,8.049
0.053,0.164,-0.706,-10.915,-5.427,7.805
0.052,0.164,-0.708,-10.671,-5.244,7.378
0.051,0.167,-0.705,-10.061,-4.695,7.012
0.047,0.17,-0.703,-9.634,-4.451,6.829
0.049,0.165,-0.713,-9.512,-4.329,6.646
0.05,0.162,-0.721,-9.695,-3.902,6.341
0.047,0.164,-0.726,-9.207,-3.72,5.976
0.048,0.164,-0.733,-8.78,-3.171,5.488
0.059,0.166,-0.73,-8.72,-2.622,5.305
0.06,0.164,-0.74,-8.415,-2.439,5.061
0.056,0.166,-0.751,-7.927,-2.134,4.695
0.058,0.168,-0.758,-7.195,-1.646,4.512
0.062,0.17,-0.766,-6.829,-1.646,4.085
0.061,0.17,-0.77,-6.341,-1.89,3.841
0.067,0.169,-0.784,-5.854,-2.134,3.659
0.056,0.166,-0.795,-5.244,-2.256,3.72
0.051,0.164,-0.804,-4.451,-2.317,3.415
0.058,0.16,-0.807,-4.085,-2.195,2.927
0.048,0.159,-0.806,-3.963,-1.89,2.561
0.045,0.167,-0.813,-3.659,-1.768,2.622
0.054,0.169,-0.809,-3.415,-1.89,2.622
