aX,aY,aZ,gX,gY,gZ,beat_change,beat,dynamic
-0.268,-0.086,-1.416,-54.024,1.402,-46.524,None,2,f
-0.264,-0.086,-1.405,-54.512,2.744,-46.524,None,2,f
-0.262,-0.085,-1.3969999999999998,-54.756,4.756,-46.768,None,2,f
-0.26,-0.087,-1.385,-55.244,6.037000000000001,-46.524,None,2,f
-0.26,-0.09,-1.3769999999999998,-55.732,7.195,-46.82899999999999,None,2,f
-0.261,-0.094,-1.376,-56.402,8.171,-46.707,None,2,f
-0.254,-0.093,-1.362,-57.195,8.963,-46.159,None,2,f
-0.245,-0.093,-1.3430000000000002,-57.988,9.512,-45.67100000000001,None,2,f
-0.245,-0.093,-1.335,-58.598,10.305,-45.36600000000001,None,2,f
-0.241,-0.086,-1.325,-59.573,10.854,-44.93899999999999,None,2,f
-0.237,-0.081,-1.311,-60.0,10.915,-44.573,None,2,f
-0.228,-0.078,-1.306,-60.61,10.671,-44.085,None,2,f
-0.219,-0.081,-1.2990000000000002,-60.976000000000006,10.244000000000002,-43.17100000000001,None,2,f
-0.219,-0.08,-1.279,-61.159,10.0,-42.56100000000001,None,2,f
-0.222,-0.064,-1.271,-60.976000000000006,10.183,-41.89,None,2,f
-0.231,-0.051,-1.265,-61.28,10.183,-41.037,None,2,f
-0.231,-0.044,-1.258,-61.28,9.695,-40.122,None,2,f
-0.238,-0.048,-1.259,-61.28,9.207,-39.268,None,2,f
-0.251,-0.055,-1.246,-61.463,8.537,-38.171,None,2,f
-0.25,-0.055,-1.235,-61.341,7.866,-37.073,None,2,f
-0.26,-0.055,-1.224,-61.28,7.317,-35.854,None,2,f
-0.271,-0.059,-1.209,-61.585,6.89,-34.329,None,2,f
-0.276,-0.056,-1.208,-61.82899999999999,6.22,-33.171,None,2,f
-0.281,-0.05,-1.2,-62.012,5.305,-32.012,None,2,f
-0.292,-0.047,-1.18,-62.073,5.3660000000000005,-30.915,None,2,f
-0.299,-0.038,-1.171,-62.073,6.098,-30.0,None,2,f
-0.312,-0.03,-1.159,-61.82899999999999,6.341,-28.963,None,2,f
-0.327,-0.018000000000000002,-1.147,-61.768,6.28,-27.988000000000003,None,2,f
-0.33,-0.015,-1.141,-61.646,6.22,-26.768,None,2,f
-0.34,-0.016,-1.134,-61.707,6.037000000000001,-25.854,None,2,f
-0.34600000000000003,-0.011,-1.125,-62.317,5.854,-25.0,None,2,f
-0.35200000000000004,-0.016,-1.115,-62.622,5.4270000000000005,-24.085,None,2,f
-0.358,-0.016,-1.112,-62.927,4.756,-23.537,None,2,f
-0.358,-0.012,-1.11,-63.17100000000001,3.72,-22.683000000000003,None,2,f
-0.358,-0.016,-1.103,-63.232,2.988,-22.317,None,2,f
-0.36,-0.012,-1.099,-63.049,2.012,-21.89,None,2,f
-0.36,-0.011,-1.093,-63.354,1.707,-21.341,None,2,f
-0.358,-0.002,-1.091,-63.537,1.951,-21.28,None,2,f
-0.35100000000000003,-0.005,-1.081,-64.329,1.463,-21.098000000000006,None,2,f
-0.343,0.003,-1.08,-65.122,0.5489999999999999,-20.793000000000006,None,2,f
-0.337,0.005,-1.0759999999999998,-66.34100000000001,0.061,-20.183,None,2,f
-0.329,0.004,-1.085,-67.561,0.61,-19.756,None,2,f
-0.319,0.006999999999999999,-1.079,-68.598,1.646,-19.451,None,2,f
-0.303,0.006999999999999999,-1.075,-70.061,2.744,-19.024,None,2,f
-0.292,0.005,-1.081,-71.28,4.39,-18.659,None,2,f
-0.279,0.008,-1.081,-72.378,5.305,-18.293,None,2,f
-0.262,0.017,-1.083,-73.232,5.61,-17.927,None,2,f
-0.254,0.019,-1.092,-73.84100000000002,5.915,-17.378,None,2,f
-0.244,0.026,-1.109,-74.39,6.22,-16.768,None,2,f
-0.237,0.039,-1.118,-74.329,6.9510000000000005,-16.159000000000002,None,2,f
-0.238,0.044,-1.13,-74.756,7.5,-15.427,None,2,f
-0.228,0.035,-1.137,-74.878,7.256,-14.634,None,2,f
-0.222,0.022,-1.143,-75.0,6.707000000000002,-14.024,None,2,f
-0.23,0.019,-1.149,-75.244,6.159,-12.866,None,2,f
-0.237,0.019,-1.142,-75.305,5.61,-11.89,None,2,f
-0.241,0.021,-1.135,-75.244,5.4270000000000005,-11.159,None,2,f
-0.243,0.019,-1.124,-75.305,5.3660000000000005,-10.366,None,2,f
-0.248,0.016,-1.116,-75.305,5.4270000000000005,-9.39,None,2,f
-0.248,0.026,-1.118,-75.366,5.915,-8.78,None,2,f
-0.251,0.029,-1.104,-75.183,5.671,-7.866,None,2,f
-0.259,0.034,-1.083,-75.122,5.4270000000000005,-7.073,None,2,f
-0.264,0.04,-1.068,-75.183,5.305,-6.402,None,2,f
-0.271,0.044,-1.05,-75.183,5.4270000000000005,-5.732,None,2,f
-0.276,0.053,-1.043,-75.061,6.159,-4.878,None,2,f
-0.28,0.053,-1.04,-74.878,7.987999999999999,-4.085,None,2,f
-0.28,0.056,-1.032,-75.0,9.817,-3.415,None,2,f
-0.28,0.058,-1.02,-75.244,11.341,-2.5610000000000004,None,2,f
-0.28,0.064,-1.011,-75.366,12.744000000000002,-1.585,None,2,f
-0.28,0.066,-0.998,-75.732,14.634,-0.5489999999999999,None,2,f
-0.275,0.065,-0.994,-75.61,16.463,0.061,None,2,f
-0.277,0.076,-0.992,-75.854,18.78,0.5489999999999999,None,2,f
-0.281,0.078,-0.976,-75.793,21.098000000000006,1.037,None,2,f
-0.272,0.079,-0.967,-75.793,22.622,1.463,None,2,f
-0.261,0.08,-0.962,-75.54899999999998,23.476,2.256,None,2,f
-0.266,0.08199999999999999,-0.958,-75.183,23.963,2.805,None,2,f
-0.262,0.09,-0.953,-74.39,24.024,3.11,None,2,f
-0.268,0.098,-0.956,-73.65899999999998,24.146,3.537,None,2,f
-0.271,0.093,-0.942,-73.04899999999998,23.963,3.72,None,2,f
-0.277,0.092,-0.938,-72.805,23.841,3.72,None,2,f
-0.274,0.094,-0.934,-72.683,23.841,3.963,None,2,f
-0.272,0.1,-0.932,-72.561,23.537,4.4510000000000005,None,2,f
-0.265,0.101,-0.921,-72.5,22.744,4.817,None,2,f
-0.261,0.104,-0.916,-72.195,22.073,5.244,None,2,f
-0.26,0.107,-0.907,-71.46300000000002,21.22,5.4270000000000005,None,2,f
-0.252,0.106,-0.8909999999999999,-71.098,20.305,5.61,None,2,f
-0.234,0.105,-0.879,-70.42699999999998,19.695,5.732,None,2,f
-0.222,0.117,-0.8759999999999999,-69.817,19.024,5.549,None,2,f
-0.208,0.128,-0.875,-69.024,18.354,5.488,None,2,f
-0.201,0.134,-0.8640000000000001,-68.598,17.988,5.183,None,2,f
-0.188,0.139,-0.861,-67.988,18.049,5.183,None,2,f
-0.177,0.141,-0.858,-67.134,18.841,5.305,None,2,f
-0.16699999999999998,0.14400000000000002,-0.8540000000000001,-66.22,20.183,5.4270000000000005,None,2,f
-0.165,0.14300000000000002,-0.848,-65.488,21.037,5.305,None,2,f
-0.154,0.142,-0.8420000000000001,-64.939,21.585,5.4270000000000005,None,2,f
-0.145,0.138,-0.836,-64.268,21.768,5.244,None,2,f
-0.138,0.146,-0.823,-63.354,22.195,5.305,None,2,f
-0.127,0.153,-0.8170000000000001,-62.56100000000001,22.805,5.305,None,2,f
-0.115,0.165,-0.812,-61.89,23.354,5.061,None,2,f
-0.105,0.175,-0.8079999999999999,-60.793,23.476,4.878,None,2,f
-0.099,0.177,-0.8009999999999999,-59.878,22.805,4.817,None,2,f
-0.08800000000000001,0.179,-0.799,-59.024,21.89,4.695,None,2,f
-0.087,0.17800000000000002,-0.7879999999999999,-58.11,20.671,4.573,None,2,f
-0.085,0.181,-0.7879999999999999,-57.012,19.634,4.4510000000000005,None,2,f
-0.087,0.193,-0.78,-56.28,18.72,4.39,None,2,f
-0.096,0.194,-0.7709999999999999,-55.488,17.5,4.512,None,2,f
-0.093,0.194,-0.768,-54.39,16.524,4.634,None,2,f
-0.087,0.203,-0.763,-53.415,15.854,4.756,None,2,f
-0.073,0.208,-0.758,-52.744,15.305,4.817,None,2,f
-0.069,0.214,-0.753,-52.073,14.695,4.756,None,2,f
-0.069,0.218,-0.7440000000000001,-51.524,13.841,4.878,None,2,f
-0.066,0.223,-0.735,-50.976000000000006,13.11,4.817,None,2,f
-0.054000000000000006,0.233,-0.732,-50.915,12.317,4.878,None,2,f
-0.043,0.243,-0.727,-50.793,11.402,4.939,None,2,f
-0.04,0.245,-0.728,-50.488,11.098,5.122000000000001,None,2,f
-0.045,0.25,-0.727,-50.0,11.037,5.244,None,2,f
-0.042,0.252,-0.7290000000000001,-49.39,10.732,5.732,None,2,f
-0.039,0.253,-0.727,-48.72,10.0,6.22,None,2,f
-0.046,0.254,-0.726,-48.17100000000001,9.451,6.768,None,2,f
-0.05,0.259,-0.7290000000000001,-47.56100000000001,9.512,7.0120000000000005,None,2,f
-0.055,0.263,-0.732,-46.524,9.939,6.9510000000000005,None,2,f
-0.058,0.272,-0.7440000000000001,-45.67100000000001,10.427,7.317,None,2,f
-0.055,0.276,-0.747,-44.573,10.427,7.622000000000001,None,2,f
-0.056,0.27,-0.748,-43.659,10.427,8.049,None,2,f
-0.062,0.271,-0.753,-42.86600000000001,10.671,8.415,None,2,f
-0.058,0.267,-0.755,-41.951,10.427,8.841000000000003,None,2,f
-0.068,0.269,-0.752,-41.22,9.939,9.207,None,2,f
-0.084,0.272,-0.745,-40.427,9.512,9.573,None,2,f
-0.092,0.273,-0.745,-39.634,9.146,10.122,None,2,f
-0.096,0.279,-0.735,-38.72,8.841000000000003,10.488,None,2,f
-0.102,0.28,-0.731,-37.988,8.171,10.732,None,2,f
-0.108,0.28800000000000003,-0.726,-37.073,7.561,10.915,None,2,f
-0.106,0.298,-0.718,-35.976,7.377999999999999,10.793,None,2,f
-0.104,0.303,-0.718,-35.244,7.622000000000001,10.793,None,2,f
-0.109,0.308,-0.715,-34.695,8.11,10.732,None,2,f
-0.11,0.314,-0.718,-33.415,8.476,10.671,None,2,f
-0.106,0.312,-0.715,-32.622,8.841000000000003,10.488,None,2,f
-0.105,0.315,-0.713,-31.768,9.207,10.549,None,2,f
-0.104,0.318,-0.715,-31.098000000000006,9.39,10.305,None,2,f
-0.1,0.317,-0.713,-30.366,9.268,9.939,None,2,f
-0.096,0.32,-0.708,-29.451,8.841000000000003,9.878,None,2,f
-0.087,0.317,-0.703,-28.354,8.72,9.939,None,2,f
-0.078,0.318,-0.7020000000000001,-27.561,8.72,9.695,None,2,f
-0.066,0.32299999999999995,-0.703,-26.524,8.537,9.39,None,2,f
-0.057,0.331,-0.693,-25.244,8.232000000000001,9.024,None,2,f
-0.046,0.338,-0.6920000000000001,-24.085,7.805,8.841000000000003,None,2,f
-0.041,0.337,-0.693,-23.293000000000006,7.5,8.476,None,2,f
-0.041,0.333,-0.69,-22.5,7.195,8.232000000000001,None,2,f
-0.03,0.339,-0.6890000000000001,-21.585,7.0120000000000005,7.805,None,2,f
-0.024,0.343,-0.6920000000000001,-20.671,7.073,7.439,None,2,f
-0.008,0.343,-0.6890000000000001,-20.366,6.646,7.0120000000000005,None,2,f
-0.003,0.342,-0.6920000000000001,-19.695,6.402,6.585,None,2,f
0.0,0.339,-0.688,-18.72,5.915,6.524,None,2,f
0.005,0.339,-0.679,-17.988,5.854,6.341,None,2,f
0.01,0.34600000000000003,-0.6729999999999999,-17.073,5.3660000000000005,5.915,None,2,f
0.015,0.354,-0.675,-15.976,4.756,5.549,None,2,f
0.023,0.355,-0.6759999999999999,-14.573,3.659,5.061,None,2,f
0.028,0.36,-0.67,-13.354,2.622,4.512,None,2,f
0.037000000000000005,0.363,-0.6709999999999999,-12.255999999999998,1.646,3.902,None,2,f
0.037000000000000005,0.354,-0.6729999999999999,-10.915,0.6709999999999999,3.415,None,2,f
0.042,0.36,-0.6729999999999999,-9.573,-0.4270000000000001,2.866,None,2,f
0.045,0.364,-0.67,-8.293,-1.646,2.5,None,2,f
0.052000000000000005,0.364,-0.664,-7.0120000000000005,-2.927,2.317,None,2,f
0.053,0.363,-0.66,-5.792999999999998,-4.024,2.012,None,2,f
0.056,0.366,-0.654,-4.817,-4.939,1.707,None,2,f
0.064,0.374,-0.653,-3.4760000000000004,-5.4270000000000005,1.585,None,2,f
0.065,0.381,-0.645,-2.134,-5.792999999999998,1.768,None,2,f
0.068,0.386,-0.629,-1.159,-6.402,1.585,None,2,f
0.077,0.39,-0.621,-0.305,-6.89,1.341,None,2,f
0.084,0.396,-0.619,0.7929999999999999,-7.317,1.098,None,2,f
0.08199999999999999,0.404,-0.604,2.195,-7.866,1.037,None,2,f
0.087,0.411,-0.604,3.293,-7.987999999999999,0.976,None,2,f
0.085,0.41,-0.598,4.39,-7.866,0.915,None,2,f
0.084,0.404,-0.602,5.671,-7.866,1.037,None,2,f
0.08199999999999999,0.404,-0.6,6.524,-7.927,1.159,None,2,f
0.084,0.406,-0.595,7.561,-8.658999999999999,0.976,None,2,f
0.079,0.408,-0.602,8.354,-8.963,1.28,None,2,f
0.057,0.404,-0.597,9.512,-9.39,1.463,None,2,f
0.051,0.397,-0.595,10.732,-9.512,1.463,None,2,f
0.053,0.397,-0.602,11.524,-9.329,1.341,None,2,f
0.045,0.395,-0.603,12.378,-8.476,1.22,None,2,f
0.048,0.397,-0.604,13.537,-8.354,1.159,None,2,f
0.037000000000000005,0.393,-0.598,14.207,-8.354,1.159,None,2,f
0.036000000000000004,0.388,-0.606,14.634,-8.597999999999999,1.341,None,2,f
0.034,0.39,-0.606,15.61,-8.72,1.402,None,2,f
0.023,0.393,-0.608,16.28,-8.658999999999999,1.22,None,2,f
0.021,0.393,-0.618,16.707,-8.902000000000003,1.402,None,2,f
0.019,0.382,-0.619,17.195,-9.329,1.585,None,2,f
0.018000000000000002,0.377,-0.621,17.805,-9.695,1.768,None,2,f
0.017,0.373,-0.631,18.537,-10.122,1.829,None,2,f
0.024,0.374,-0.638,18.963,-10.366,1.707,None,2,f
0.02,0.375,-0.652,19.39,-10.671,1.646,None,2,f
0.021,0.373,-0.6609999999999999,19.878,-10.671,1.646,None,2,f
0.017,0.371,-0.669,20.183,-10.305,1.646,None,2,f
0.018000000000000002,0.368,-0.6759999999999999,20.61,-10.427,1.707,None,2,f
0.016,0.366,-0.688,20.915,-10.488,1.829,None,2,f
0.014,0.365,-0.69,20.671,-10.61,1.768,None,2,f
0.018000000000000002,0.3670000000000001,-0.6970000000000001,20.793000000000006,-10.183,1.768,None,2,f
0.015,0.368,-0.7070000000000001,20.976,-9.329,1.829,None,2,f
0.018000000000000002,0.366,-0.716,20.854,-8.841000000000003,1.646,None,2,f
0.018000000000000002,0.3670000000000001,-0.722,20.854,-8.476,1.402,None,2,f
0.019,0.362,-0.7240000000000001,20.732,-8.232000000000001,1.341,None,2,f
0.016,0.365,-0.735,20.976,-8.049,1.22,None,2,f
0.014,0.3670000000000001,-0.742,21.037,-7.987999999999999,1.037,None,2,f
0.016,0.3720000000000001,-0.7509999999999999,21.159,-7.744,0.8540000000000001,None,2,f
0.018000000000000002,0.3720000000000001,-0.767,21.341,-7.561,1.098,None,2,f
0.021,0.3670000000000001,-0.774,21.463,-7.987999999999999,1.037,None,2,f
0.015,0.3670000000000001,-0.784,21.646,-8.232000000000001,0.8540000000000001,None,2,f
0.017,0.363,-0.7959999999999999,21.829,-8.293,0.732,None,2,f
0.021,0.363,-0.7979999999999999,22.073,-8.171,0.732,None,2,f
0.022,0.36,-0.8009999999999999,22.378,-8.354,0.61,None,2,f
0.019,0.36,-0.807,22.561,-8.232000000000001,0.366,None,2,f
0.022,0.361,-0.809,22.927,-8.11,0.305,None,2,f
0.027000000000000003,0.35600000000000004,-0.8140000000000001,23.537,-8.171,0.061,None,2,f
0.031,0.354,-0.8220000000000001,24.146,-8.293,0.122,None,2,f
0.028,0.354,-0.821,24.695,-8.232000000000001,0.0,None,2,f
0.026,0.353,-0.8240000000000001,25.122,-7.987999999999999,-0.244,2beats_1,2,f
0.026,0.35,-0.8170000000000001,25.61,-7.622000000000001,-0.61,None,2,f
0.028,0.34700000000000003,-0.8140000000000001,25.976,-7.134,-0.8540000000000001,None,2,f
0.029,0.345,-0.8240000000000001,25.793000000000006,-7.195,-0.7929999999999999,None,2,f
0.033,0.342,-0.82,26.098000000000006,-7.073,-0.7929999999999999,None,2,f
0.035,0.344,-0.82,26.402,-6.524,-0.915,None,2,f
0.034,0.342,-0.815,26.585,-6.098,-1.098,None,2,f
0.033,0.34,-0.812,27.073,-5.549,-1.037,None,2,f
0.033,0.343,-0.812,27.622,-5.061,-1.098,None,2,f
0.034,0.34700000000000003,-0.805,28.232,-5.244,-0.8540000000000001,None,2,f
0.03,0.35200000000000004,-0.8059999999999999,28.902,-5.61,-0.732,None,2,f
0.03,0.34700000000000003,-0.8079999999999999,29.634,-5.671,-0.7929999999999999,None,2,f
0.03,0.34700000000000003,-0.8059999999999999,30.488000000000003,-5.671,-0.6709999999999999,None,2,f
0.024,0.341,-0.8079999999999999,31.22,-5.244,-0.488,None,2,f
0.029,0.33,-0.8079999999999999,31.463,-5.305,-0.183,None,2,f
0.029,0.325,-0.8079999999999999,31.768,-5.4270000000000005,0.122,None,2,f
0.021,0.322,-0.8029999999999999,32.134,-5.61,0.305,None,2,f
0.017,0.321,-0.802,32.561,-5.976,0.6709999999999999,None,2,f
0.012,0.32,-0.797,32.744,-6.341,1.037,None,2,f
-0.002,0.321,-0.7929999999999999,33.354,-6.341,1.402,None,2,f
-0.002,0.326,-0.7809999999999999,34.207,-6.341,1.646,None,2,f
-0.003,0.335,-0.7659999999999999,34.695,-6.159,1.951,None,2,f
-0.011,0.335,-0.773,35.488,-5.732,1.89,None,2,f
-0.014,0.336,-0.773,36.28,-5.549,1.829,None,2,f
-0.02,0.339,-0.77,37.073,-5.305,2.256,None,2,f
-0.032,0.338,-0.768,38.354,-5.244,2.6830000000000003,None,2,f
-0.039,0.33,-0.7709999999999999,39.085,-5.4270000000000005,2.866,None,2,f
-0.042,0.325,-0.773,40.061,-5.4270000000000005,2.805,None,2,f
-0.039,0.324,-0.77,41.159,-5.3660000000000005,2.6830000000000003,None,2,f
-0.042,0.319,-0.769,41.89,-5.305,2.744,None,2,f
-0.051,0.313,-0.762,42.5,-5.4270000000000005,2.5610000000000004,None,2,f
-0.05,0.31,-0.758,43.049,-5.854,2.5,None,2,f
-0.048,0.31,-0.753,43.537,-6.037000000000001,2.439,None,2,f
-0.045,0.318,-0.7490000000000001,43.902,-5.976,2.378,None,2,f
-0.051,0.31,-0.74,44.268,-6.037000000000001,2.195,None,2,f
-0.042,0.305,-0.742,44.32899999999999,-6.22,1.89,None,2,f
-0.036000000000000004,0.302,-0.742,44.512,-6.524,1.341,None,2,f
-0.036000000000000004,0.298,-0.7390000000000001,44.695,-6.462999999999999,1.037,None,2,f
-0.029,0.29100000000000004,-0.74,44.817,-6.22,0.732,None,2,f
-0.021,0.285,-0.742,45.183,-6.28,0.183,None,2,f
-0.012,0.28600000000000003,-0.754,45.488,-6.524,0.0,None,2,f
-0.006999999999999999,0.29,-0.759,45.61,-6.646,-0.122,None,2,f
0.0,0.28600000000000003,-0.7709999999999999,45.732,-6.829,-0.366,None,2,f
0.004,0.274,-0.7829999999999999,45.854,-6.524,-0.732,None,2,f
0.006999999999999999,0.268,-0.792,46.159,-6.462999999999999,-0.8540000000000001,None,2,f
0.018000000000000002,0.261,-0.799,46.341,-6.22,-1.159,None,2,f
0.021,0.256,-0.805,46.402,-6.098,-1.341,None,2,f
0.023,0.256,-0.8109999999999999,46.768,-5.61,-1.22,None,2,f
0.028,0.25,-0.81,47.073,-5.305,-1.28,None,2,f
0.034,0.252,-0.8140000000000001,47.43899999999999,-5.122000000000001,-1.22,None,2,f
0.027000000000000003,0.251,-0.812,47.378,-4.634,-1.037,None,2,f
0.027000000000000003,0.247,-0.815,48.049,-4.085,-1.037,None,2,f
0.028,0.248,-0.821,48.72,-3.78,-1.037,None,2,f
0.027000000000000003,0.246,-0.8190000000000001,49.32899999999999,-4.085,-0.7929999999999999,None,2,f
0.018000000000000002,0.246,-0.818,50.549,-4.512,-0.366,None,2,f
0.014,0.243,-0.813,51.707,-4.878,-0.122,None,2,f
0.008,0.247,-0.8059999999999999,52.86600000000001,-4.939,0.244,None,2,f
-0.011,0.246,-0.802,53.963,-5.122000000000001,0.183,None,2,f
-0.01,0.242,-0.7979999999999999,55.305,-5.122000000000001,0.305,None,2,f
-0.017,0.242,-0.7909999999999999,56.28,-4.939,0.61,None,2,f
-0.028,0.243,-0.787,57.378,-5.0,1.159,None,2,f
-0.035,0.249,-0.774,58.232,-5.122000000000001,1.768,None,2,f
-0.039,0.244,-0.7559999999999999,59.207,-5.4270000000000005,2.378,None,2,f
-0.048,0.247,-0.747,60.305,-5.854,2.866,None,2,f
-0.056,0.243,-0.736,61.22,-5.732,3.232,None,2,f
-0.065,0.243,-0.7140000000000001,62.805,-5.854,3.659,None,2,f
-0.068,0.243,-0.708,64.329,-5.915,4.329,None,2,f
-0.077,0.243,-0.6990000000000001,65.366,-6.28,4.695,None,2,f
-0.083,0.245,-0.69,66.646,-6.89,5.122000000000001,None,2,f
-0.08,0.247,-0.6920000000000001,68.04899999999999,-7.134,5.4270000000000005,None,2,f
-0.091,0.252,-0.6859999999999999,69.146,-7.256,5.854,None,2,f
-0.104,0.25,-0.6829999999999999,70.61,-7.317,6.098,None,2,f
-0.107,0.237,-0.684,71.768,-7.195,6.402,None,2,f
-0.109,0.225,-0.69,72.866,-7.0120000000000005,6.462999999999999,None,2,f
-0.117,0.208,-0.688,73.53699999999998,-6.9510000000000005,6.646,None,2,f
-0.117,0.195,-0.68,74.512,-7.134,6.768,None,2,f
-0.116,0.188,-0.674,74.939,-7.377999999999999,6.646,None,2,f
-0.114,0.185,-0.677,75.183,-7.561,6.462999999999999,None,2,f
-0.122,0.179,-0.68,75.854,-7.561,6.28,None,2,f
-0.116,0.177,-0.687,76.15899999999998,-7.439,5.915,None,2,f
-0.109,0.168,-0.6920000000000001,76.15899999999998,-7.622000000000001,5.61,None,2,f
-0.108,0.16,-0.6970000000000001,76.585,-7.683,5.183,None,2,f
-0.103,0.154,-0.705,77.012,-7.622000000000001,5.0,None,2,f
-0.096,0.147,-0.7190000000000001,77.256,-7.805,4.512,None,2,f
-0.092,0.149,-0.727,77.561,-8.049,4.146,None,2,f
-0.084,0.14,-0.742,78.11,-8.537,3.78,None,2,f
-0.078,0.134,-0.755,78.84100000000002,-8.597999999999999,3.1710000000000003,None,2,f
-0.069,0.128,-0.763,79.512,-8.476,2.5610000000000004,None,2,f
-0.062,0.127,-0.7809999999999999,79.939,-8.658999999999999,2.378,None,2,f
-0.052000000000000005,0.119,-0.795,80.488,-9.085,2.256,None,2,f
-0.046,0.114,-0.8,81.15899999999998,-9.756,2.012,None,2,f
-0.039,0.112,-0.8079999999999999,81.95100000000002,-10.793,2.073,None,2,f
-0.034,0.11,-0.8140000000000001,82.866,-12.073,2.317,None,2,f
-0.025,0.111,-0.816,83.84100000000002,-13.171,2.256,None,2,f
-0.028,0.109,-0.812,84.939,-14.024,2.378,None,2,f
-0.022,0.107,-0.812,86.037,-15.366,2.6830000000000003,None,2,f
-0.021,0.113,-0.807,87.012,-16.402,2.988,None,2,f
-0.021,0.115,-0.81,87.805,-15.61,3.232,None,2,f
-0.021,0.118,-0.8109999999999999,88.476,-15.366,3.537,None,2,f
-0.033,0.113,-0.8109999999999999,88.84100000000002,-15.427,4.329,None,2,f
-0.041,0.115,-0.81,88.902,-14.268,5.183,None,2,f
-0.045,0.11,-0.809,88.72,-12.927,6.098,None,2,f
-0.053,0.103,-0.805,88.598,-12.012,7.073,None,2,f
-0.07,0.097,-0.8059999999999999,88.415,-11.524,7.805,None,2,f
-0.078,0.101,-0.81,88.11,-11.28,8.597999999999999,None,2,f
-0.084,0.098,-0.8059999999999999,87.866,-11.159,9.695,None,2,f
-0.099,0.099,-0.812,87.927,-10.793,10.61,None,2,f
-0.115,0.1,-0.82,87.805,-9.695,11.22,None,2,f
-0.13,0.103,-0.841,87.805,-8.597999999999999,11.707,None,2,f
-0.142,0.084,-0.855,87.256,-8.232000000000001,12.134,None,2,f
-0.16399999999999998,0.07200000000000001,-0.868,87.134,-8.354,12.927,None,2,f
-0.182,0.062,-0.885,86.646,-7.744,13.537,None,2,f
-0.191,0.038,-0.914,86.463,-6.89,14.085,None,2,f
-0.212,0.021,-0.928,86.28,-5.671,14.512,None,2,f
-0.222,0.006,-0.944,86.037,-4.817,14.634,None,2,f
-0.229,-0.003,-0.955,85.915,-4.329,14.939,None,2,f
-0.235,-0.016,-0.966,85.671,-3.1710000000000003,15.366,None,2,f
-0.237,-0.025,-0.982,85.366,-1.463,15.915,None,2,f
-0.236,-0.025,-0.999,85.427,0.244,16.340999999999998,None,2,f
-0.237,-0.028,-1.008,85.18299999999998,0.915,16.829,None,2,f
-0.236,-0.031,-1.017,85.244,0.732,17.317,None,2,f
-0.235,-0.036000000000000004,-1.023,85.427,0.8540000000000001,17.927,None,2,f
-0.223,-0.043,-1.04,85.61,1.28,18.293,None,2,f
-0.219,-0.049,-1.05,86.15899999999998,1.768,18.598,None,2,f
-0.223,-0.062,-1.053,86.646,1.341,19.085,None,2,f
-0.219,-0.068,-1.055,87.256,-0.6709999999999999,19.939,None,2,f
-0.213,-0.061,-1.057,88.29299999999998,-3.537,21.037,None,2,f
-0.208,-0.056,-1.056,89.329,-6.9510000000000005,22.073,None,2,f
-0.209,-0.054000000000000006,-1.061,90.488,-10.427,22.866,None,2,f
-0.208,-0.062,-1.058,91.646,-13.232,23.171,None,2,f
-0.219,-0.073,-1.05,92.012,-16.037,23.902,None,2,f
-0.217,-0.069,-1.045,91.89,-18.415,24.695,None,2,f
-0.212,-0.063,-1.045,91.22,-20.732,25.793000000000006,None,2,f
-0.215,-0.063,-1.034,89.81700000000002,-22.317,26.89,None,2,f
-0.209,-0.071,-1.026,88.11,-23.293000000000006,28.171,None,2,f
-0.215,-0.064,-1.02,86.34100000000002,-23.72,29.512,None,2,f
-0.215,-0.052000000000000005,-1.019,84.146,-23.902,30.915,None,2,f
-0.22,-0.048,-1.011,81.95100000000002,-23.11,32.134,None,2,f
-0.217,-0.043,-1.016,79.878,-20.793000000000006,33.659,None,2,f
-0.219,-0.042,-1.028,77.622,-18.11,34.756,None,2,f
-0.223,-0.036000000000000004,-1.05,75.61,-15.427,36.159,None,2,f
-0.217,-0.022,-1.08,73.53699999999998,-12.5,37.866,None,2,f
-0.226,-0.021,-1.11,71.768,-9.268,39.39,None,2,f
-0.241,-0.037000000000000005,-1.153,69.817,-6.585,40.61,None,2,f
-0.26,-0.058,-1.202,68.11,-3.72,42.012,None,2,f
-0.271,-0.087,-1.235,66.524,-0.5489999999999999,43.049,None,2,f
-0.29100000000000004,-0.102,-1.269,64.695,2.6830000000000003,43.963,None,2,f
-0.312,-0.121,-1.3090000000000002,63.049,5.305,44.63399999999999,None,2,f
-0.322,-0.138,-1.339,61.341,7.073,45.305,None,2,f
-0.34,-0.146,-1.366,59.63399999999999,8.171,46.159,None,2,f
-0.355,-0.153,-1.391,58.049,9.512,46.89,None,2,f
-0.373,-0.154,-1.405,56.585,10.976,47.256,None,2,f
-0.385,-0.165,-1.422,54.93899999999999,11.951,47.43899999999999,None,2,f
-0.391,-0.16899999999999998,-1.432,53.354,11.951,47.56100000000001,None,2,f
-0.389,-0.171,-1.4480000000000002,51.646,11.707,48.049,None,2,f
-0.393,-0.16699999999999998,-1.461,50.793,11.28,48.537,None,2,f
-0.387,-0.171,-1.47,49.93899999999999,10.671,49.085,None,2,f
-0.375,-0.172,-1.477,49.32899999999999,9.512,49.39,None,2,f
-0.354,-0.173,-1.479,48.537,7.683,49.756,None,2,f
